report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2019-12-31,29074000000.0,19888000000.0,10929000000.0,17037000000.0,12037000000.0,4967000000.0,699000000.0,4054000000.0,-32164000000.0,-2447000000.0,-1560000000.0,-126000000.0,-588000000.0,-11.399999999999999,-2714000000.0,-205000000.0,,-2919000000.0,5666000000.0,17.9301,0.748,-11.399999999999999,-2447000000.0,-0.12960039877045776,-0.053656187659076836,0.04850143017037682,0.07607884591468723,-0.0841645456421545,-0.13822515957747275,0.09075363760726278,0.07607884591468723,0.4707152945085985,1.819745630890292,64888000000.0,2707000000.0,3192000000.0,4138000000.0,3932000000.0,242000000.0,20.1,20.1,1.440996948118006,13.190082644628099,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2020-03-31,34633000000.0,24551000000.0,14830000000.0,22278000000.0,12355000000.0,6057000000.0,1898000000.0,6054000000.0,18935000000.0,1074000000.0,473000000.0,60000000.0,252000000.0,3.56,474000000.0,192000000.0,,282000000.0,7955000000.0,15.8819,0.6131,3.56,1074000000.0,0.03828409550789154,0.013657494297346461,0.024980195405334037,0.05672035912331661,0.031010885571564693,0.05288035450516987,0.014893055188803803,0.05672035912331661,0.6438688789963577,1.6554956169925825,67716000000.0,2614000000.0,3419000000.0,3663000000.0,4041000000.0,240000000.0,19.5,19.5,1.9685721356099974,14.245833333333334,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2020-06-30,38455000000.0,27868000000.0,16455000000.0,24039000000.0,14416000000.0,6058000000.0,1724000000.0,7163000000.0,38018000000.0,3509000000.0,2301000000.0,136000000.0,1035000000.0,17.31,3541000000.0,418000000.0,,3123000000.0,7782000000.0,14.6474,0.727,17.31,3509000000.0,0.15961431742508325,0.05983617214926538,0.060523962333631436,0.0922983849755379,0.0912495124171109,0.15807730426164518,0.08214529959492872,0.0922983849755379,0.5398168701442841,1.6935885749012458,73382000000.0,3409000000.0,4966000000.0,4752000000.0,5348000000.0,254000000.0,25.71,25.71,1.4551234106207929,19.551181102362204,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2020-09-30,38477000000.0,27031000000.0,14905000000.0,22709000000.0,15768000000.0,6059000000.0,1724000000.0,7985000000.0,58093000000.0,5332000000.0,3641000000.0,211000000.0,1485000000.0,27.37,5356000000.0,668000000.0,,4688000000.0,7783000000.0,13.1892,0.7363,27.37,5332000000.0,0.23091070522577373,0.09462795956025678,0.06267536536243609,0.0917838638045892,0.13857629233048316,0.2264022759118509,0.08069819083194188,0.0917838638045892,0.49359462201927956,1.8135524991613552,82882000000.0,4855000000.0,7468000000.0,5174000000.0,7468000000.0,281000000.0,36.84,36.84,1.0421799678628816,26.576512455516013,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2020-12-31,34969000000.0,23641000000.0,13394000000.0,21241000000.0,13728000000.0,6060000000.0,600000000.0,4673000000.0,-37891000000.0,-4929000000.0,-3048000000.0,-124000000.0,-1465000000.0,-22.929999999999996,-3732000000.0,-314000000.0,,-4046000000.0,6660000000.0,16.1258,0.7037,-22.929999999999996,-4929000000.0,-0.22202797202797203,-0.08716291572535674,0.08044126573592673,0.13008366102768468,-0.1409534158826389,-0.24175985874043554,0.10677997413633844,0.13008366102768468,0.48513986013986016,1.7650440495744364,77155000000.0,3367000000.0,4986000000.0,4047000000.0,4986000000.0,283000000.0,25.310000000000002,25.310000000000002,1.3357400722021662,17.618374558303888,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2021-03-31,37415000000.0,25526000000.0,15300000000.0,23225000000.0,14190000000.0,6062000000.0,1204000000.0,3877000000.0,20668000000.0,1223000000.0,828000000.0,68000000.0,233000000.0,6.39,-837000000.0,290000000.0,,-1127000000.0,7266000000.0,14.5323,0.6856,6.39,1223000000.0,0.05835095137420719,0.022130161699853,0.040061931488291076,0.059173601703115926,0.032687424829613794,0.05700037285607756,-0.054528740081285075,0.059173601703115926,0.5120507399577167,1.6683660130718954,78888000000.0,3722000000.0,5135000000.0,2638000000.0,5135000000.0,291000000.0,28.140000000000004,28.140000000000004,1.4149951314508276,17.646048109965637,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2021-06-30,38070000000.0,25790000000.0,15051000000.0,23227000000.0,14843000000.0,6063000000.0,1109000000.0,3378000000.0,41313000000.0,2459000000.0,1416000000.0,147000000.0,416000000.0,10.94,-477000000.0,619000000.0,,-1096000000.0,7172000000.0,22.9217,0.7072,10.94,2459000000.0,0.09539850434548272,0.0371946414499606,0.03427492556822308,0.05952121608210491,0.06459154189650644,0.11169657052009993,-0.026529179677099217,0.05952121608210491,0.4831907296368659,1.713507408145638,82183000000.0,2837000000.0,4085000000.0,-1581000000.0,4085000000.0,302000000.0,21.770000000000003,21.770000000000003,1.7556915544675642,13.526490066225165,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2021-09-30,45320000000.0,25815000000.0,15027000000.0,29038000000.0,16282000000.0,11466000000.0,795000000.0,4304000000.0,62010000000.0,3087000000.0,2947000000.0,235000000.0,536000000.0,22.77,2358000000.0,945000000.0,,1413000000.0,12261000000.0,18.7127,0.617,22.77,3087000000.0,0.1809974204643164,0.06502647837599294,0.047524592807611676,0.04978229317851959,0.06811562224183583,0.10815261184878955,0.022786647314949202,0.04978229317851959,0.7530401670556442,1.717907766021162,86100000000.0,2143000000.0,1840000000.0,-4856000000.0,1840000000.0,326000000.0,17.17,17.17,6.663586956521739,5.644171779141105,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2021-12-31,44358000000.0,24893000000.0,15331000000.0,28255000000.0,16103000000.0,10541000000.0,1953000000.0,3394000000.0,-40927000000.0,-3621000000.0,-2258000000.0,-124000000.0,-700000000.0,-17.429999999999993,1218000000.0,-538000000.0,,680000000.0,12494000000.0,20.328,0.7178,-17.429999999999993,-3621000000.0,-0.14022231882257966,-0.050904008296135984,0.055171402741466515,0.08847460111906566,-0.08163127282564588,-0.1266216736021261,-0.016614948566960688,0.08847460111906566,0.7758802707570018,1.6237036070706412,83064000000.0,2933000000.0,3148000000.0,-130000000.0,3148000000.0,326000000.0,22.67,22.67,3.968869123252859,9.656441717791411,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2022-03-31,46308000000.0,26840000000.0,17532000000.0,30966000000.0,15342000000.0,11285000000.0,1690000000.0,4864000000.0,23970000000.0,1289000000.0,930000000.0,90000000.0,286000000.0,7.29,302000000.0,295000000.0,,7000000.0,12975000000.0,18.1371,0.6374,7.29,1289000000.0,0.06061791161517403,0.020082923037056232,0.03879849812265332,0.05377555277430121,0.02783536322017794,0.0455203587950701,0.0002920317062995411,0.05377555277430121,0.8457176378568635,1.5309148984713667,86366000000.0,3035000000.0,3214000000.0,1004000000.0,3214000000.0,348000000.0,23.570000000000004,23.570000000000004,4.037025513378967,9.235632183908047,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2022-06-30,46820000000.0,27217000000.0,17839000000.0,31310000000.0,15510000000.0,11290000000.0,1541000000.0,5153000000.0,47632000000.0,2504000000.0,1626000000.0,191000000.0,713000000.0,12.77,1261000000.0,574000000.0,,687000000.0,12831000000.0,18.847,0.6627,12.77,2504000000.0,0.10483558994197292,0.034728748398120464,0.03413671481357071,0.05256970104131676,0.05348141819735156,0.08835256342401468,0.014423076923076924,0.05256970104131676,0.8272727272727273,1.5257021133471607,92685000000.0,3245000000.0,3259000000.0,2787000000.0,3259000000.0,392000000.0,25.400000000000006,25.400000000000006,3.9370972691009514,8.313775510204081,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2022-09-30,50765000000.0,33711000000.0,25051000000.0,34448000000.0,16317000000.0,7798000000.0,2799000000.0,13558000000.0,70431000000.0,3676000000.0,2821000000.0,293000000.0,820000000.0,22.16,9714000000.0,862000000.0,,8852000000.0,10597000000.0,21.8829,0.6714,22.16,3676000000.0,0.1728871728871729,0.05556978233034571,0.040053385583052915,0.05219292641024549,0.07241209494730622,0.13658319090436205,0.12568329286819724,0.05219292641024549,0.649445363731078,1.3456947826434074,101106000000.0,3119000000.0,3848000000.0,10226000000.0,3848000000.0,450000000.0,24.790000000000006,24.790000000000006,2.753898128898129,8.551111111111112,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2022-12-31,43055000000.0,26183000000.0,17178000000.0,27685000000.0,15311000000.0,9034000000.0,2092000000.0,5061000000.0,-49163000000.0,-3669000000.0,-2571000000.0,-173000000.0,-1057000000.0,-20.14,-6690000000.0,-611000000.0,,-7301000000.0,11126000000.0,23.1088,0.6982,-20.14,-3669000000.0,-0.16791848997452813,-0.059714318894437346,0.05229542542155686,0.07462929438805606,-0.08521658343978632,-0.13878276657714567,0.148505990277241,0.07462929438805606,0.7266671020834694,1.5242170217720339,92870000000.0,2806000000.0,3800000000.0,2245000000.0,3800000000.0,401000000.0,22.08,22.08,2.9278947368421053,9.476309226932669,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2023-03-31,54776000000.0,37532000000.0,26942000000.0,38142000000.0,16577000000.0,9743000000.0,1867000000.0,13735000000.0,26742000000.0,1719000000.0,1239000000.0,113000000.0,359000000.0,9.87,6687000000.0,223000000.0,,6464000000.0,11610000000.0,19.4722,0.6342,9.87,1719000000.0,0.07474211256560294,0.022619395355630203,0.046331613192730534,0.06428090643930895,0.03138235723674602,0.06098556071948061,0.24171714905392266,0.06428090643930895,0.7003679797309526,1.3930665874842254,95642000000.0,3115000000.0,4230000000.0,8702000000.0,4230000000.0,424000000.0,24.659999999999997,24.659999999999997,2.74468085106383,9.976415094339623,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2023-06-30,56455000000.0,38759000000.0,28279000000.0,39564000000.0,16834000000.0,9722000000.0,2022000000.0,16214000000.0,53489000000.0,3155000000.0,2198000000.0,233000000.0,655000000.0,17.54,9863000000.0,487000000.0,,9376000000.0,11744000000.0,16.401,0.5612,17.54,3155000000.0,0.13056908637281692,0.03893366398016119,0.04109256108732637,0.058984090186767375,0.0558852183154725,0.11039960809013927,0.1752883770494868,0.058984090186767375,0.6976357371985268,1.370593019555147,101499000000.0,3687000000.0,4881000000.0,17391000000.0,4881000000.0,466000000.0,29.429999999999996,29.429999999999996,2.4060643310796967,10.474248927038627,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2023-09-30,55905000000.0,38253000000.0,27823000000.0,38901000000.0,16949000000.0,9483000000.0,2245000000.0,15148000000.0,79912000000.0,4361000000.0,3030000000.0,347000000.0,911000000.0,24.26,11115000000.0,721000000.0,,10394000000.0,11728000000.0,20.0791,0.5915,24.26,4361000000.0,0.1787716089444805,0.05419908773812718,0.03791670837921714,0.05457252978276104,0.07800733386995796,0.1520730899326987,0.1300680748823706,0.05457252978276104,0.6919582276240486,1.374869712108687,110980000000.0,3896000000.0,5566000000.0,18933000000.0,5566000000.0,520000000.0,31.529999999999998,31.529999999999998,2.1070786920589293,10.703846153846154,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2023-12-31,47065000000.0,29986000000.0,18872000000.0,30747000000.0,16262000000.0,10213000000.0,1443000000.0,4694000000.0,-53769000000.0,-5222000000.0,-3978000000.0,-200000000.0,-1089000000.0,-31.67,-23684000000.0,-427000000.0,,-24111000000.0,11656000000.0,22.6442,0.5298,-31.67,-5222000000.0,-0.24461935801254459,-0.0845214065653883,0.07398315014227529,0.09711915787907531,-0.11095293742696272,-0.18704778279246365,0.44841823355465044,0.09711915787907531,0.7167630057803468,1.5889147944044086,106374000000.0,2489000000.0,4013000000.0,2123000000.0,4013000000.0,493000000.0,20.0,20.0,2.904560179416895,8.139959432048682,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2024-03-31,50091000000.0,32796000000.0,19689000000.0,33905000000.0,16130000000.0,12390000000.0,822000000.0,5910000000.0,29611000000.0,1236000000.0,741000000.0,159000000.0,251000000.0,6.11,423000000.0,177000000.0,,246000000.0,13212000000.0,21.2707,0.3877,6.11,1236000000.0,0.045939243645381274,0.014793076600586931,0.025024484144405796,0.04174124480767282,0.024675091333772534,0.042123917933337876,0.008307723481138765,0.04174124480767282,0.8190948543087415,1.665701660825842,109243000000.0,1991000000.0,3530000000.0,-4095000000.0,3530000000.0,539000000.0,16.24,16.24,3.7427762039660055,6.549165120593692,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2024-06-30,50093000000.0,32858000000.0,19790000000.0,33365000000.0,16671000000.0,11746000000.0,1149000000.0,5501000000.0,59151000000.0,2377000000.0,1420000000.0,,474000000.0,11.74,1636000000.0,291000000.0,,1345000000.0,12895000000.0,26.2822,0.4014,11.74,2377000000.0,0.08517785375802292,0.028347274070229373,0.024006356612736892,0.040185288498926476,0.04745173976403889,0.08039640127173105,0.02273841524234586,0.040185288498926476,0.773498890288525,1.66033350176857,114905000000.0,1213000000.0,2752000000.0,-12126000000.0,2752000000.0,,10.439999999999998,10.439999999999998,4.685683139534884,,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2024-09-30,50007000000.0,32926000000.0,18727000000.0,32383000000.0,17565000000.0,11886000000.0,1136000000.0,5116000000.0,88548000000.0,3105000000.0,1900000000.0,,629000000.0,15.72,3494000000.0,421000000.0,,3073000000.0,13022000000.0,28.0641,0.3316,15.72,3105000000.0,0.10816965556504413,0.037994680744695745,0.021457288702172832,0.035065727063287706,0.06209130721698962,0.101513714976951,0.034704341148303744,0.035065727063287706,0.7413606604042129,1.7582100710204518,123541000000.0,83000000.0,1496000000.0,-19447000000.0,1496000000.0,,1.8999999999999968,1.8999999999999968,8.704545454545455,,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2024-12-31,46479000000.0,29815000000.0,16939000000.0,30034000000.0,16375000000.0,11144000000.0,577000000.0,2221000000.0,-59549000000.0,-4156000000.0,-2854000000.0,,-941000000.0,-23.59,-2587000000.0,-314000000.0,,-2901000000.0,11721000000.0,25.3103,0.2594,-23.59,-4156000000.0,-0.17429007633587787,-0.061404074958583445,0.04792691732858654,0.06979126433693261,-0.08941672583317196,-0.14792141230068337,0.04871618331122269,0.06979126433693261,0.7157862595419847,1.7601393234547493,117761000000.0,1207000000.0,2562000000.0,1763000000.0,2562000000.0,,9.98,9.98,4.574941451990632,,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2025-03-31,50930000000.0,34422000000.0,18043000000.0,33111000000.0,17751000000.0,12729000000.0,577000000.0,4250000000.0,32112000000.0,2014000000.0,1244000000.0,,406000000.0,10.3,331000000.0,95000000.0,,236000000.0,13306000000.0,18.6757,0.2655,10.3,2014000000.0,0.07008055884175539,0.02442568230905164,0.038739412057797705,0.0627179870453413,0.0395444728058119,0.06484850436294555,0.007349277528649726,0.0627179870453413,0.7495915723057855,1.9077758687579671,120262000000.0,1710000000.0,3340000000.0,1753000000.0,3340000000.0,,14.170000000000002,14.170000000000002,3.9838323353293412,,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2025-06-30,50357000000.0,33615000000.0,17219000000.0,32062000000.0,18234000000.0,12586000000.0,0.0,4040000000.0,64500000000.0,3112000000.0,1789000000.0,,585000000.0,14.81,1602000000.0,209000000.0,,1393000000.0,12586000000.0,18.6574,0.2388,14.81,3112000000.0,0.0981134145003839,0.03552634191870048,0.027736434108527133,0.04824806201550388,0.06179875687590603,0.10097339390006489,0.0215968992248062,0.04824806201550388,0.690248985411868,1.952203960741042,125611000000.0,2079000000.0,4075000000.0,1801000000.0,4075000000.0,,17.240000000000002,17.240000000000002,3.0885889570552147,,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2025-09-30,49719000000.0,32752000000.0,16180000000.0,31137000000.0,18522000000.0,12607000000.0,0.0,5388000000.0,97149000000.0,3512000000.0,1984000000.0,,499000000.0,16.43,2573000000.0,344000000.0,,2229000000.0,12607000000.0,24.2381,0.2476,16.43,3512000000.0,0.10711586221790304,0.0399042619521712,0.020422238005537885,0.03615065517915779,0.07063697982662563,0.11282084230139099,0.022944137356020133,0.03615065517915779,0.6806500377928949,2.0242274412855377,134212000000.0,2163000000.0,4482000000.0,957000000.0,4482000000.0,,17.950000000000003,17.950000000000003,2.812806782686301,,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
2025-12-31,48909000000.0,32733000000.0,16346000000.0,31172000000.0,17657000000.0,12369000000.0,0.0,4200000000.0,-64097000000.0,-5934000000.0,-3829000000.0,,-1240000000.0,-31.7,-3585000000.0,-102000000.0,,-3687000000.0,12369000000.0,25.9306,0.2376,-31.7,-5934000000.0,-0.21685450529535027,-0.07828824960641191,0.059737585222397305,0.09257843580822815,-0.12132736306201312,-0.19762872177446214,0.05752219292634601,0.09257843580822815,0.7005153763379962,2.00250825890126,129664000000.0,1188000000.0,2704000000.0,171000000.0,2704000000.0,,9.840000000000007,9.840000000000007,4.574334319526627,,0.4520769,315.3482,163.6,1.42781,19983.064,16.8208,1.7447,0.1541
