report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-03-31,5818028000.0,1660952000.0,624047000.0,,4111969000.0,793515000.0,,363226000.0,301123000.0,50022000.0,72398000.0,3315000.0,-24775000.0,0.82,87986000.0,171107000.0,27082000.0,793515000.0,,64.2895,17.0088,0.82,77104000.0,0.01760665024468813,0.012443735231250176,0.1993194319789883,0.8290238033620941,0.13771591240715148,0.008597758553241752,0.010197158934775855,0.21227555296151707,0.1929768925787135,2.661581579592563,1739538000.0,460221000.0,512305000.0,1502287000.0,603960000.0,10652000.0,5.26,5.26,1.313853566461355,48.0947239954938,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2021-06-30,5890772000.0,1622364000.0,595385000.0,,4250218000.0,753300000.0,,809880000.0,683619000.0,166795000.0,166114000.0,6651000.0,10369000.0,1.89,88019000.0,289984000.0,54146000.0,753300000.0,,66.1316,16.7988,1.89,220941000.0,0.039083642297877426,0.02819902043399405,0.20510939892329727,0.8440991257964143,0.20595026423667703,0.028314624976149137,0.03333554511046028,0.2728070825307453,0.17723796755836996,2.724899014923117,1858772000.0,483707000.0,532220000.0,1599236000.0,636665000.0,10612000.0,5.51,5.51,1.1831968146513472,50.15265736901621,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2021-09-30,5974752000.0,1756685000.0,600431000.0,,4339244000.0,753500000.0,,1251048000.0,1062041000.0,274423000.0,251456000.0,9594000.0,28925000.0,2.86,88069000.0,447829000.0,80500000.0,753500000.0,,63.5964,15.845,2.86,354923000.0,0.05794926489499092,0.04208643304358072,0.20099628471489503,0.8489210645794566,0.21935449319290706,0.04593044196646154,0.053885096128923816,0.2837005454626841,0.17364775984019337,2.9257067006866735,2052209000.0,516908000.0,569678000.0,1761027000.0,692426000.0,11662000.0,5.869999999999999,5.869999999999999,1.0882029270997913,48.84908249013891,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2021-12-31,6324314000.0,1638574000.0,778492000.0,,4484048000.0,753600000.0,,-517439000.0,-398052000.0,22031000.0,-35341000.0,-7155000.0,46208000.0,-0.41000000000000014,-175972000.0,-359438000.0,-54861000.0,753600000.0,2.1048,76.9838,18.3556,-0.41000000000000014,-32830000.0,-0.007881494578113348,-0.005588115960086739,0.06829983824180241,0.7692732863197401,-0.04257699941442373,0.003483539874838599,0.004206277321423662,0.06344709231426313,0.16806242930494947,2.1048051874649962,1906715000.0,454627000.0,513271000.0,1648731000.0,620138000.0,12405000.0,5.16,5.16,1.215213387987835,41.37613865376864,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2022-03-31,6053183000.0,1449878000.0,634620000.0,,4363951000.0,744600000.0,,425077000.0,360317000.0,81163000.0,70988000.0,2967000.0,7041000.0,0.81,87750000.0,210936000.0,29080000.0,744600000.0,,60.9947,14.0426,0.81,110243000.0,0.016266910421313164,0.011727383758264041,0.16700033170460882,0.8476511314420682,0.19093717138306707,0.013408317574406721,0.015887675389753376,0.25934830630685735,0.17062519721234268,2.28463962686332,1968566000.0,453217000.0,544412000.0,1707925000.0,653277000.0,12057000.0,5.1499999999999995,5.1499999999999995,1.1397921555481059,45.153189018827234,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2022-06-30,6118580000.0,1327225000.0,624699000.0,,4452755000.0,753402000.0,,898927000.0,771680000.0,209173000.0,169788000.0,7576000.0,31135000.0,1.94,87535000.0,329880000.0,58012000.0,753402000.0,,45.4196,10.43,1.94,267185000.0,0.03813099979675504,0.027749575881985688,0.18887851850038992,0.8584456802387735,0.23269186485665688,0.034186526939257146,0.04017800462029862,0.2972265823587455,0.16919906889105735,2.124583199268768,2057613000.0,456891000.0,586790000.0,1795986000.0,699521000.0,12982000.0,5.199999999999999,5.199999999999999,1.0770255646363727,45.200277307040515,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2022-09-30,6161640000.0,1449876000.0,609690000.0,,4543685000.0,753495000.0,,1371438000.0,1182224000.0,332557000.0,265763000.0,13668000.0,53141000.0,3.04,87496000.0,457031000.0,86239000.0,753495000.0,,41.1638,9.5225,3.04,418796000.0,0.05849063040241566,0.04313186099804597,0.19378418856703694,0.8620324068605362,0.24248781206295875,0.05397215676345908,0.06278000747567573,0.30536998391469394,0.1658334589655753,2.378054421099247,2178003000.0,471198000.0,644924000.0,1916169000.0,763394000.0,17056000.0,5.38,5.38,0.987032908301611,37.81214821763602,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2022-12-31,6687945000.0,1664122000.0,794836000.0,,4865851000.0,753574000.0,,-629889000.0,-499309000.0,-30235000.0,17171000.0,-1485000.0,-39712000.0,0.20000000000000018,-175291000.0,-366844000.0,-58768000.0,753574000.0,2.0937,40.1852,10.1887,0.20000000000000018,-89003000.0,0.003528879121041725,0.0025674553244681288,-0.02726035857111332,0.7926936333226965,0.04800052072666772,-0.004520820670624534,-0.005380443728673307,0.14129949880058232,0.15486992922717938,2.0936671212677838,2065553000.0,523710000.0,592658000.0,1814912000.0,707221000.0,22726000.0,5.99,5.99,1.0655424541974856,26.078412391093902,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2023-03-31,6480934000.0,1384076000.0,650915000.0,,4782162000.0,753653000.0,,509447000.0,441795000.0,127695000.0,100622000.0,10758000.0,20216000.0,1.15,87431000.0,260766000.0,32124000.0,753653000.0,,52.2109,13.438,1.15,159819000.0,0.021041110694284302,0.015525848589107681,0.19751220440987974,0.8672050281972413,0.25065414066625186,0.01970317858506197,0.023067064199219084,0.31371074910638397,0.15759671044184617,2.126354439519753,2149923000.0,553344000.0,639190000.0,1896390000.0,756797000.0,30517000.0,6.33,6.33,0.9958456494938537,20.94537470917849,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2023-06-30,6605252000.0,1414235000.0,643837000.0,,4914412000.0,753732000.0,,1006046000.0,870054000.0,223319000.0,170148000.0,22318000.0,34673000.0,1.95,87312000.0,323632000.0,65133000.0,753732000.0,,54.6142,13.1735,1.95,288452000.0,0.034622249823580115,0.025759501681389293,0.16912546742395476,0.8648252664391092,0.22197692749635703,0.03380930810815393,0.03939896375250876,0.2867184999493065,0.1533717563769582,2.1965730456621784,2257042000.0,553704000.0,653336000.0,1994764000.0,778064000.0,45259000.0,6.34,6.34,0.9687275082769541,14.435493493006916,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2023-09-30,6673520000.0,1542499000.0,634431000.0,,5006800000.0,753812000.0,,1464841000.0,1263592000.0,293135000.0,225650000.0,34594000.0,41716000.0,2.58,87335000.0,484400000.0,99016000.0,753812000.0,,53.3743,11.9556,2.58,392151000.0,0.04506870655907965,0.03381274050276316,0.15404402252531163,0.8626137580802286,0.2001138690137701,0.0439250950023376,0.05088608640887461,0.26770891857887646,0.15055764160741392,2.431310891176503,2350445000.0,513591000.0,613914000.0,2076132000.0,751419000.0,66185000.0,5.88,5.88,1.0031846413252792,9.275727128503437,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2023-12-31,7322875000.0,2049567000.0,889294000.0,,5390364000.0,753891000.0,,-710385000.0,-576790000.0,-18014000.0,3992000.0,-20525000.0,-4879000.0,0.05000000000000071,-174692000.0,-351676000.0,-63769000.0,753891000.0,2.3047,62.9969,13.8877,0.05000000000000071,-81783000.0,0.0007405807845258688,0.0005451410818838229,-0.005619488024099608,0.8119400043638308,0.025358080477487558,-0.0024599627878394755,-0.0029318444628356082,0.11512489706286028,0.13985901508692178,2.3047125022770873,2269949000.0,500412000.0,626135000.0,1998651000.0,758639000.0,47145000.0,5.73,5.73,0.9937414237865441,13.28104783115919,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2024-03-31,7150414000.0,1981171000.0,706574000.0,,5409643000.0,753970000.0,,466605000.0,397938000.0,43339000.0,34778000.0,12369000.0,6180000.0,0.4,87780000.0,282817000.0,35536000.0,753970000.0,,69.5793,13.5768,0.4,78875000.0,0.006428890039509077,0.004863774321319017,0.07453413486782182,0.8528369820297682,0.09288155934891397,0.006061047654023949,0.0070314278329934084,0.1690401945971432,0.13937518612596062,2.8039115506656063,2227107000.0,434568000.0,541779000.0,1954794000.0,677695000.0,48756000.0,4.98,4.98,1.1125506311836446,11.11204774796948,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2024-06-30,7319615000.0,2091824000.0,708742000.0,,5586503000.0,754049000.0,,1060743000.0,922721000.0,200755000.0,164812000.0,24607000.0,32678000.0,1.88,87779000.0,363530000.0,71533000.0,754049000.0,,56.6322,12.0609,1.88,272288000.0,0.0295018189375357,0.02251648481511664,0.15537411041128718,0.869881771550696,0.18925884969309248,0.027426988987808786,0.031662069800862766,0.2566955426526501,0.13497692563666394,2.9514604750388718,2281804000.0,429232000.0,519215000.0,2007461000.0,661531000.0,51045000.0,4.91,4.91,1.1398543681248499,10.171711235184642,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2024-09-30,7608073000.0,2348078000.0,754490000.0,,5828776000.0,754128000.0,,1662635000.0,1455504000.0,362293000.0,293004000.0,36925000.0,65741000.0,3.34,87814000.0,537767000.0,107328000.0,754128000.0,,49.0413,11.2832,3.34,469621000.0,0.05026852979081715,0.0385122487652261,0.17622869721857173,0.875420041079371,0.21790290713235316,0.04761954834029589,0.055035437247755704,0.28245586072709883,0.12938016489225182,3.112139325902265,2479598000.0,496586000.0,588373000.0,2199373000.0,739001000.0,53376000.0,5.67,5.67,1.0204695257516567,11.023175209832134,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2024-12-31,8051431000.0,2831493000.0,941184000.0,,6086440000.0,754208000.0,,-645174000.0,-511173000.0,111501000.0,83098000.0,-26052000.0,37747000.0,0.9300000000000006,-175478000.0,-388374000.0,-71725000.0,754208000.0,3.0084,51.2418,11.592,0.9300000000000006,39776000.0,0.013652972837980823,0.010320898235357168,-0.12879936265255573,0.7923025416399297,-0.17282314538403593,0.013848594119480128,0.016299771600585208,-0.06165158546376636,0.12391611516748707,3.00843724500204,2544809000.0,575692000.0,717888000.0,2264990000.0,860560000.0,47849000.0,6.550000000000001,6.550000000000001,0.8764153574416659,15.00319755898765,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
2025-03-31,7981013000.0,2848832000.0,779103000.0,,6179475000.0,754287000.0,,504891000.0,432322000.0,58893000.0,51865000.0,10177000.0,12664000.0,0.59,88127000.0,398935000.0,37461000.0,754287000.0,,46.8084,10.7418,0.59,96354000.0,0.008393107828739496,0.0064985484925284545,0.10272514265455317,0.856267986555514,0.11664497881721005,0.007379138462749027,0.008493657555595361,0.19084119146508852,0.12206328207493355,3.6565537547666995,2583095000.0,592779000.0,733442000.0,2299374000.0,878039000.0,45657000.0,6.74,6.74,0.8590586522922102,16.064174168254596,-0.13518369,395.485,275.06,3.16492,32907.01,55.5131,4.8468,12.7394
