report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-03-31,21716000000.0,7725000000.0,4508000000.0,12444000000.0,8983000000.0,6473000000.0,45000000.0,1100000000.0,4818000000.0,348000000.0,162000000.0,67000000.0,34000000.0,0.54,271170000.0,-9000000.0,6518000000.0,,45.5903,1.6774,0.54,348000000.0,0.018034064343760436,0.00745993737336526,0.033623910336239106,0.0722291407222914,0.016025050653895746,0.022450164505515773,0.0722291407222914,0.7255927863742625,1.713620230700976,18129000000.0,667000000.0,1355000000.0,1355000000.0,243000000.0,2.23,2.23,4.810332103321033,5.576131687242798,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2023-06-30,22098000000.0,8072000000.0,4589000000.0,12576000000.0,9232000000.0,6476000000.0,37000000.0,1302000000.0,10018000000.0,758000000.0,404000000.0,139000000.0,64000000.0,1.38,271970000.0,526000000.0,6513000000.0,,30.271,1.4985,1.38,758000000.0,0.043760831889081454,0.018282197483935198,0.04032741066081054,0.0756638051507287,0.03430174676441307,0.0481422673864719,0.0756638051507287,0.7054809358752167,1.75898888646764,19912000000.0,1027000000.0,1760000000.0,1760000000.0,283000000.0,3.57,3.57,3.700568181818182,6.219081272084805,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2023-09-30,23711000000.0,8490000000.0,4696000000.0,12638000000.0,10778000000.0,6419000000.0,43000000.0,1808000000.0,15132000000.0,1204000000.0,2033000000.0,214000000.0,-1248000000.0,7.17,283440000.0,1272000000.0,6462000000.0,,12.0529,1.3911,7.17,1204000000.0,0.18862497680460197,0.08574079541141243,0.13435104414485857,0.0795664816283373,0.0507781198599806,0.06983758700696056,0.0795664816283373,0.5995546483577658,1.8079216354344123,22195000000.0,2715000000.0,2141000000.0,2141000000.0,340000000.0,9.64,9.64,3.0182157870154134,6.297058823529412,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2023-12-31,24427000000.0,8247000000.0,4808000000.0,12583000000.0,11548000000.0,6204000000.0,9000000.0,1640000000.0,-9917000000.0,-751000000.0,339000000.0,-135000000.0,-778000000.0,1.3000000000000007,-543700000.0,107000000.0,6213000000.0,1.7153,8.638,1.2657,1.3000000000000007,-751000000.0,0.029355732594388638,0.013878085724812706,-0.034183724916809516,0.07572854693959867,-0.03074466778564703,-0.042283655199594615,0.07572854693959867,0.5380152407343263,1.7152662229617304,20051000000.0,2938000000.0,1559000000.0,1559000000.0,285000000.0,10.39,10.39,3.9852469531751122,5.470175438596491,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2024-03-31,23644000000.0,7691000000.0,5956000000.0,12225000000.0,11120000000.0,4721000000.0,1487000000.0,941000000.0,4901000000.0,419000000.0,218000000.0,65000000.0,76000000.0,0.79,275310000.0,244000000.0,6208000000.0,,7.1758,1.0671,0.79,419000000.0,0.01960431654676259,0.009220098122145153,0.04448071822077127,0.08549275658028974,0.017721197766875318,0.024180517082179134,0.08549275658028974,0.5582733812949641,1.2913028878441908,20134000000.0,2994000000.0,1630000000.0,1630000000.0,283000000.0,10.64,10.64,3.808588957055215,5.759717314487633,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2024-06-30,24751000000.0,8829000000.0,5908000000.0,12981000000.0,11467000000.0,5504000000.0,1475000000.0,1409000000.0,9952000000.0,860000000.0,1156000000.0,129000000.0,127000000.0,4.24,272870000.0,887000000.0,6979000000.0,,5.0461,0.9317,4.24,860000000.0,0.10081102293537979,0.04670518362894428,0.11615755627009647,0.08641479099678456,0.034746070865823604,0.04662257399978315,0.08641479099678456,0.6086160286038197,1.4944143534190928,20068000000.0,3746000000.0,1732000000.0,1732000000.0,273000000.0,13.500000000000002,13.500000000000002,4.029445727482679,6.344322344322344,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2024-09-30,24766000000.0,8688000000.0,5804000000.0,15568000000.0,8882000000.0,8283000000.0,1257000000.0,1054000000.0,14806000000.0,1363000000.0,1519000000.0,,159000000.0,5.76,263770000.0,1386000000.0,9540000000.0,,7.895,0.9702,5.76,1363000000.0,0.17102004053141184,0.06133408705483324,0.10259354315817912,0.09205727407807646,0.05503512880562061,0.0739876234936489,0.09205727407807646,1.0740824138707499,1.4968986905582358,19742000000.0,3232000000.0,1891000000.0,1891000000.0,,12.09,12.09,5.044949762030671,,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2024-12-31,23458000000.0,7826000000.0,5131000000.0,14373000000.0,8796000000.0,7843000000.0,509000000.0,1573000000.0,-9946000000.0,-800000000.0,-1106000000.0,143000000.0,-139000000.0,-3.829999999999999,-555290000.0,-71000000.0,8352000000.0,1.5252,7.9547,0.7211,-3.829999999999999,-800000000.0,-0.12573897226011824,-0.04714809446670645,0.11120048260607279,0.08043434546551377,-0.034103504135049874,-0.046652670865407045,0.08043434546551377,0.9495225102319236,1.525238744884038,19713000000.0,1787000000.0,1842000000.0,1842000000.0,,6.960000000000001,6.960000000000001,4.534201954397394,,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2025-03-31,23102000000.0,7738000000.0,4794000000.0,13848000000.0,8961000000.0,7646000000.0,241000000.0,1100000000.0,4825000000.0,448000000.0,-11000000.0,,356000000.0,-0.05,230160000.0,273000000.0,7887000000.0,,8.7626,0.6952,-0.05,448000000.0,-0.0012275415690213146,-0.00047614925114708684,-0.0022797927461139897,0.09284974093264249,0.019392260410354082,0.026590693257359924,0.09284974093264249,0.8801473049882825,1.6141009595327493,19637000000.0,1558000000.0,1871000000.0,1871000000.0,,6.120000000000001,6.120000000000001,4.215392838054516,,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2025-06-30,23942000000.0,8373000000.0,4751000000.0,13967000000.0,9690000000.0,7758000000.0,32000000.0,1448000000.0,10033000000.0,934000000.0,382000000.0,,401000000.0,1.7,224320000.0,783000000.0,7790000000.0,,14.663,0.7504,1.7,934000000.0,0.039422084623323014,0.015955225127391195,0.03807435462972192,0.09309279378052426,0.03901094311252193,0.0534324942791762,0.09309279378052426,0.803921568627451,1.7623658177225847,19718000000.0,784000000.0,1945000000.0,1945000000.0,,3.5800000000000005,3.5800000000000005,4.005141388174807,,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2025-09-30,23497000000.0,8760000000.0,4885000000.0,13933000000.0,9282000000.0,7613000000.0,17000000.0,1640000000.0,15245000000.0,759000000.0,27000000.0,,504000000.0,0.12,222300000.0,1367000000.0,7630000000.0,,63.6449,0.9317,0.12,759000000.0,0.0029088558500323207,0.0011490828616419117,0.0017710724827812397,0.04978681534929485,0.0323019959994893,0.04487937559129612,0.04978681534929485,0.8220211161387632,1.7932446264073696,20157000000.0,-708000000.0,1341000000.0,1341000000.0,,-2.059999999999999,-2.059999999999999,5.689783743475019,,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
2025-12-31,23413000000.0,8745000000.0,5037000000.0,13914000000.0,9207000000.0,7470000000.0,81000000.0,1851000000.0,-9705000000.0,-957000000.0,-233000000.0,361000000.0,-561000000.0,-1.02,-456030000.0,-238000000.0,7551000000.0,1.7362,99.6453,0.806,-1.02,-957000000.0,-0.025306831758444663,-0.009951736214923334,0.024008243173621845,0.09860896445131376,-0.0408747277153718,-0.057107053347654854,0.09860896445131376,0.820136852394917,1.7361524717093508,20398000000.0,165000000.0,1184000000.0,1184000000.0,,0.75,0.75,6.377533783783784,,1.541653,88.93,47.19,2.39148,14715.807,89.1867,1.7858,0.7214
