report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-06-30,30016000000.0,1620000000.0,2000000000.0,,8227000000.0,10171000000.0,120000000.0,8000000.0,247100000.0,,595000000.0,345000000.0,201000000.0,71000000.0,1.0,248000000.0,694000000.0,1228000000.0,-534000000.0,10291000000.0,,20.5092,2.9884,1.0,595000000.0,0.04193509177099793,0.011493869936034115,,,0.019822761194029852,0.03213089966519062,,,1.2508812446821442,0.81,,830000000.0,1247000000.0,-2756000000.0,1247000000.0,384000000.0,,,8.25260625501203,3.2473958333333335,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2020-09-30,30517000000.0,1590000000.0,2105000000.0,,8489000000.0,10172000000.0,272000000.0,6000000.0,,,1089000000.0,719000000.0,311000000.0,134000000.0,3.0,248400000.0,1329000000.0,1884000000.0,-555000000.0,10444000000.0,,22.9871,3.3793,3.0,1089000000.0,0.08469784426905407,0.023560638332732576,,,0.03568502801717076,0.057518618285533195,,,1.2302980327482624,0.7553444180522565,,856000000.0,1248000000.0,-3218000000.0,1248000000.0,405000000.0,,,8.368589743589743,3.0814814814814815,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2020-12-31,32030000000.0,1653000000.0,2180000000.0,32030000000.0,8938000000.0,11078000000.0,490000000.0,139000000.0,,5794000000.0,-625000000.0,-303000000.0,-186000000.0,-71000000.0,-0.5,-495800000.0,-586000000.0,-1079000000.0,-1665000000.0,11568000000.0,0.7583,22.155,3.3305,-0.5,-625000000.0,-0.033900201387334974,-0.009459881361223853,-0.052295478080773214,-0.10787021056265102,-0.019512956603184514,-0.030478884229006145,-0.28736624093890234,-0.10787021056265102,1.294249272767957,0.7582568807339449,,871000000.0,1300000000.0,-3100000000.0,1300000000.0,419000000.0,,,8.898461538461538,3.1026252983293556,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2021-03-31,32789000000.0,1823000000.0,2307000000.0,32789000000.0,9148000000.0,11527000000.0,889000000.0,6000000.0,,1566000000.0,316000000.0,233000000.0,100000000.0,27000000.0,0.91,255900000.0,-35000000.0,694000000.0,-729000000.0,12416000000.0,,21.6912,3.5102,0.91,316000000.0,0.025470048097944904,0.00710604166031291,0.14878671775223498,0.20178799489144317,0.009637378389093903,0.014654053051381934,-0.46551724137931033,0.20178799489144317,1.3572365544381286,0.7902037277850021,,994000000.0,1375000000.0,-3483000000.0,1375000000.0,426000000.0,4.41,4.41,9.029818181818182,3.227699530516432,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2021-06-30,33916000000.0,2116000000.0,2177000000.0,,9353000000.0,12492000000.0,431000000.0,99000000.0,,,602000000.0,393000000.0,196000000.0,58000000.0,1.71,256500000.0,436000000.0,1346000000.0,-910000000.0,12923000000.0,,22.1848,3.4125,1.71,602000000.0,0.04201860365658078,0.011587451350395093,,,0.017749734638518692,0.027024600466870174,,,1.381695712605581,0.971979788700046,,1042000000.0,1382000000.0,-3859000000.0,1382000000.0,421000000.0,5.120000000000001,5.120000000000001,9.35094066570188,3.2826603325415675,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2021-09-30,34665000000.0,2204000000.0,2357000000.0,,9685000000.0,12444000000.0,553000000.0,7000000.0,,,1136000000.0,847000000.0,290000000.0,128000000.0,3.36,257200000.0,1192000000.0,2098000000.0,-906000000.0,12997000000.0,,21.254,3.372,3.36,1136000000.0,0.08745482705214248,0.024433867012837156,,,0.03277080628876388,0.050083766863592276,,,1.3419721218378937,0.9350869749681799,,1170000000.0,1429000000.0,-4210000000.0,1429000000.0,400000000.0,5.48,5.48,9.09517144856543,3.5725,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2021-12-31,35735000000.0,1968000000.0,2826000000.0,,9700000000.0,12562000000.0,545000000.0,8000000.0,,,-721000000.0,-530000000.0,-203000000.0,-56000000.0,-2.1400000000000006,-512000000.0,68000000.0,-1184000000.0,-1116000000.0,13107000000.0,0.6964,23.1611,3.5861,-2.1400000000000006,-721000000.0,-0.05463917525773196,-0.014831397789282216,,,-0.020176297747306563,-0.03161310124084711,,,1.3512371134020618,0.6963906581740976,,943000000.0,1333000000.0,-3661000000.0,1333000000.0,383000000.0,3.84,3.84,9.83270817704426,3.480417754569191,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2022-03-31,36197000000.0,2031000000.0,3145000000.0,,9806000000.0,12563000000.0,1101000000.0,7000000.0,,,331000000.0,252000000.0,104000000.0,34000000.0,0.97,259000000.0,388000000.0,774000000.0,-386000000.0,13664000000.0,,23.9828,3.608,0.97,331000000.0,0.025698551906995718,0.006961902920131503,,,0.00914440423239495,0.014103110353642949,,,1.3934325922904345,0.6457869634340223,,962000000.0,1348000000.0,-3318000000.0,1348000000.0,387000000.0,3.8999999999999995,3.8999999999999995,10.136498516320474,3.483204134366925,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2022-06-30,37108000000.0,2396000000.0,3588000000.0,,9880000000.0,12985000000.0,1021000000.0,7000000.0,,,640000000.0,422000000.0,230000000.0,70000000.0,1.77,259200000.0,872000000.0,1538000000.0,-666000000.0,14006000000.0,,23.1408,3.3543,1.77,640000000.0,0.04271255060728745,0.011372210844022852,,,0.017246954834537028,0.02679393787155656,,,1.4176113360323888,0.6677814938684504,,991000000.0,1386000000.0,-3074000000.0,1386000000.0,421000000.0,3.96,3.96,10.105339105339105,3.2921615201900236,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2022-09-30,37657000000.0,2518000000.0,3175000000.0,,10201000000.0,13577000000.0,1221000000.0,7000000.0,,,1239000000.0,922000000.0,356000000.0,148000000.0,3.0,259300000.0,1599000000.0,2437000000.0,-838000000.0,14798000000.0,,20.0986,2.7927,3.0,1239000000.0,0.0903832957553181,0.024484159651592,,,0.032902249249807475,0.049561982479299174,,,1.4506420939123614,0.7930708661417323,,1066000000.0,1489000000.0,-3006000000.0,1489000000.0,487000000.0,3.6,3.6,9.938213566151779,3.0574948665297743,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2022-12-31,37904000000.0,2668000000.0,3366000000.0,,10508000000.0,13685000000.0,1070000000.0,10000000.0,,,-695000000.0,-521000000.0,-204000000.0,-76000000.0,-1.7400000000000002,-518000000.0,-596000000.0,-1398000000.0,-1994000000.0,14755000000.0,0.7926,21.4039,2.889,-1.7400000000000002,-695000000.0,-0.04958127141225733,-0.013745251160827353,,,-0.018335795694385818,-0.027510588607845467,,,1.404168252759802,0.7926322043969103,,1075000000.0,1515000000.0,-3884000000.0,1515000000.0,486000000.0,4.0,4.0,9.73927392739274,3.117283950617284,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2023-03-31,38064000000.0,2062000000.0,2757000000.0,,10607000000.0,14181000000.0,1248000000.0,10000000.0,,,351000000.0,226000000.0,127000000.0,37000000.0,1.0,263100000.0,496000000.0,931000000.0,-435000000.0,15429000000.0,,20.8895,2.787,1.0,351000000.0,0.02130668426510795,0.005937368642286675,,,0.009221311475409836,0.013481333538177908,,,1.4546054492316396,0.7479143997098295,,1049000000.0,1535000000.0,-3933000000.0,1535000000.0,509000000.0,4.03,4.03,10.051465798045603,3.0157170923379173,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2023-06-30,38947000000.0,2019000000.0,3243000000.0,,10697000000.0,14328000000.0,1329000000.0,7000000.0,,,680000000.0,457000000.0,261000000.0,75000000.0,1.0,263200000.0,1111000000.0,1822000000.0,-711000000.0,15657000000.0,,19.2246,2.6248,1.0,680000000.0,0.04272225857717117,0.011733894780085758,,,0.017459624618070713,0.02580253471958716,,,1.4636814060016827,0.6225716928769658,,1084000000.0,1575000000.0,-3978000000.0,1575000000.0,540000000.0,3.2600000000000007,3.2600000000000007,9.94095238095238,2.9166666666666665,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2023-09-30,39599000000.0,2084000000.0,4017000000.0,,11043000000.0,13829000000.0,1340000000.0,8000000.0,,,1294000000.0,993000000.0,413000000.0,144000000.0,3.0,263200000.0,2031000000.0,2571000000.0,-540000000.0,15169000000.0,,16.1626,2.3587,3.0,1294000000.0,0.08992121706058136,0.025076390817949948,,,0.03267759286850678,0.04936670227376774,,,1.373630354070452,0.5187951207368683,,1155000000.0,1630000000.0,-3680000000.0,1630000000.0,597000000.0,3.2600000000000007,3.2600000000000007,9.306134969325154,2.730318257956449,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2023-12-31,40830000000.0,2181000000.0,3345000000.0,,11349000000.0,15121000000.0,536000000.0,25000000.0,,,-767000000.0,-524000000.0,-235000000.0,-73000000.0,-1.0,-526100000.0,-1074000000.0,-1727000000.0,-2801000000.0,15657000000.0,0.652,16.5117,2.5362,-1.0,-767000000.0,-0.046171468851881226,-0.012833700710262063,,,-0.01878520695566985,-0.028401096052729023,,,1.3795929156753899,0.6520179372197309,,1152000000.0,1558000000.0,-4487000000.0,1558000000.0,566000000.0,4.000000000000001,4.000000000000001,10.049422336328627,2.7526501766784452,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2024-09-30,43298000000.0,2257000000.0,3567000000.0,,11833000000.0,16422000000.0,1539000000.0,17000000.0,,,1318000000.0,987000000.0,492000000.0,140000000.0,3.0,266900000.0,1946000000.0,3029000000.0,-1083000000.0,17961000000.0,,20.5965,3.1967,3.0,1318000000.0,0.08341080030423392,0.022795510185227956,,,0.0304402050903044,0.04423709471705713,,,1.517873742922336,0.632744603308102,,1913000000.0,2525000000.0,-5135000000.0,2525000000.0,931000000.0,6.000000000000001,6.000000000000001,7.113267326732673,2.712137486573577,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2024-12-31,44598000000.0,2264000000.0,3413000000.0,,12114000000.0,17262000000.0,1143000000.0,7000000.0,,,1516000000.0,1184000000.0,663000000.0,83000000.0,4.0,267400000.0,2763000000.0,4319000000.0,-1556000000.0,18405000000.0,0.6633,20.1302,3.1213,4.0,1516000000.0,0.09773815420175004,0.026548275707430825,,,0.033992555719987445,0.049673973590222485,,,1.5193164933135215,0.663346029885731,,2640000000.0,3361000000.0,-5980000000.0,3361000000.0,1333000000.0,9.0,9.0,5.476048795001487,2.5213803450862717,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2025-03-31,45665000000.0,2455000000.0,2863000000.0,,12219000000.0,18354000000.0,1252000000.0,23000000.0,,,430000000.0,279000000.0,175000000.0,50000000.0,1.0,271400000.0,431000000.0,1064000000.0,-633000000.0,19606000000.0,,22.4282,3.4335,1.0,430000000.0,0.022833292413454456,0.006109712033285886,,,0.009416402058469288,0.013511390416339355,,,1.60455029053114,0.857492141110723,,1926000000.0,2497000000.0,-6073000000.0,2497000000.0,1095000000.0,7.000000000000001,7.000000000000001,7.851822186623949,2.280365296803653,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2025-06-30,46625000000.0,2474000000.0,3087000000.0,,12314000000.0,18811000000.0,1141000000.0,11000000.0,,,841000000.0,564000000.0,362000000.0,93000000.0,2.0,271500000.0,1293000000.0,2130000000.0,-837000000.0,19952000000.0,,21.1648,3.0798,2.0,841000000.0,0.04580152671755725,0.01209651474530831,,,0.018037533512064344,0.026064588111324616,,,1.6202696118239401,0.8014253320375769,,3014000000.0,4105000000.0,-4109000000.0,4105000000.0,1692000000.0,10.0,10.0,4.860414129110841,2.4261229314420802,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2025-09-30,47416000000.0,2610000000.0,2805000000.0,,12780000000.0,19172000000.0,903000000.0,9000000.0,,,1666000000.0,1204000000.0,570000000.0,145000000.0,4.0,271700000.0,2397000000.0,3118000000.0,-721000000.0,20075000000.0,,20.0038,3.1509,4.0,1666000000.0,0.09420970266040689,0.02539227265058208,,,0.03513581913278218,0.05070765484705524,,,1.5708137715179968,0.93048128342246,,3231000000.0,4453000000.0,-3747000000.0,4453000000.0,1770000000.0,11.0,11.0,4.508196721311475,2.515819209039548,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
2025-12-31,48476000000.0,2571000000.0,3907000000.0,,13401000000.0,18214000000.0,643000000.0,13000000.0,,,-911000000.0,-560000000.0,-331000000.0,-152000000.0,-2.0,-542400000.0,-768000000.0,-2184000000.0,-2952000000.0,18857000000.0,0.658,18.5519,3.0699,-2.0,-911000000.0,-0.04178792627415864,-0.011552108259757405,,,-0.01879280468685535,-0.028241056482112965,,,1.4071337959853742,0.6580496544663424,,1487000000.0,2026000000.0,-5143000000.0,2026000000.0,776000000.0,5.000000000000001,5.000000000000001,9.307502467917079,2.6108247422680413,0.53972614,113.93,91.77,1.62263,30614.014,21.0261,2.0156,3.4793
