report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2021-12-31,11848000000.0,1413000000.0,3052000000.0,,2547000000.0,5201000000.0,,28000000.0,-247000000.0,510000000.0,2810000000.0,-51000000.0,0.0,3.97,-1279723245.0,-431000000.0,-80000000.0,5201000000.0,0.463,,0.7094,3.97,430000000.0,1.1032587357675696,0.23717083051991897,-11.376518218623481,-2.064777327935223,0.04304523970290344,0.06582343830665978,-1.7408906882591093,2.0420102080879468,0.4629750982961992,6667000000.0,-25000000.0,2635000000.0,3181000000.0,136000000.0,-0.029999999999999805,-0.029999999999999805,1.635020433825841,19.375,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2022-03-31,11847000000.0,1238000000.0,5670000000.0,,-119000000.0,4895000000.0,,21000000.0,2943000000.0,1299000000.0,-2675000000.0,41000000.0,4000000.0,-2.4,1114610964.0,972000000.0,275000000.0,4895000000.0,,,0.9373,-2.4,1574000000.0,22.478991596638654,-0.2257955600573985,-0.908936459395175,0.4413863404689093,0.10964801215497594,0.2719849246231156,0.5348284063880394,-41.134453781512605,0.218342151675485,8538000000.0,-2780000000.0,3633000000.0,4358000000.0,146000000.0,-2.55,-2.55,1.1232216613125288,24.883561643835616,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2022-06-30,12932000000.0,2004000000.0,5294000000.0,,1043000000.0,5081000000.0,,50000000.0,7081000000.0,3430000000.0,-1502000000.0,89000000.0,30000000.0,-1.35,1115456855.0,1399000000.0,563000000.0,5081000000.0,,,0.599,-1.35,3993000000.0,-1.4400767018216682,-0.11614599443241572,-0.21211693263663325,0.48439485948312383,0.2652335292298175,0.5600914435009797,0.5639034034740856,4.871524448705657,0.3785417453721194,13497000000.0,-3753000000.0,6469000000.0,7561000000.0,174000000.0,-3.12,-3.12,0.672001058061103,37.17816091954023,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2022-09-30,13104000000.0,2002000000.0,5451000000.0,,1414000000.0,4855000000.0,,11000000.0,11622000000.0,5844000000.0,-1052000000.0,139000000.0,41000000.0,-0.94,1113705502.0,2196000000.0,861000000.0,4855000000.0,,5.1593,0.4636,-0.94,6705000000.0,-0.743988684582744,-0.08028083028083029,-0.0905179831354328,0.5028394424367578,0.445970695970696,0.9322060934758335,0.5769230769230769,3.4335219236209333,0.3672720601724454,21399000000.0,-2419000000.0,11083000000.0,12702000000.0,218000000.0,-0.72,-0.72,0.382223271925681,50.8394495412844,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2022-12-31,12926000000.0,1664000000.0,3481000000.0,,4324000000.0,4392000000.0,,50000000.0,-6644000000.0,-3219000000.0,7078000000.0,-85000000.0,-24000000.0,6.35,-2230589067.0,-1413000000.0,-525000000.0,4392000000.0,0.478,3.4916,0.4303,6.35,-3744000000.0,1.6369102682701202,0.5475785239053071,-1.0653220951234197,0.48449729078868153,-0.24903295683119295,-0.3693207893529142,0.563515954244431,1.0157261794634598,0.47802355644929617,15002000000.0,1849000000.0,7354000000.0,8528000000.0,184000000.0,1.6599999999999993,1.6599999999999993,0.5150093808630394,39.96739130434783,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2023-03-31,12937000000.0,1199000000.0,2166000000.0,,6254000000.0,3935000000.0,,3000000.0,2118000000.0,606000000.0,1939000000.0,36000000.0,12000000.0,1.76,1102396636.0,1137000000.0,313000000.0,3935000000.0,,0.852,0.3884,1.76,919000000.0,0.31004157339302846,0.14988018860632296,0.9154863078375827,0.28611898016997167,0.04684239004405968,0.059475905388163705,0.43389990557129365,0.6291973137192197,0.5535549399815328,14177000000.0,6463000000.0,6661000000.0,7873000000.0,179000000.0,5.819999999999999,5.819999999999999,0.4998094754223295,37.212290502793294,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2023-06-30,13001000000.0,1120000000.0,1910000000.0,,6489000000.0,4036000000.0,,25000000.0,3387000000.0,549000000.0,2170000000.0,70000000.0,7000000.0,1.97,1102487313.0,1562000000.0,641000000.0,4036000000.0,,1.199,0.5854,1.97,1190000000.0,0.3344120819848975,0.16691023767402507,0.6406849719515796,0.16209034543844109,0.04222752095992616,0.05216152019002375,0.3513433717153823,0.6219756511018647,0.5863874345549738,10483000000.0,10135000000.0,3780000000.0,5070000000.0,160000000.0,9.14,9.14,0.7960552268244576,23.625,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2023-09-30,12973000000.0,1042000000.0,1758000000.0,,6537000000.0,4114000000.0,,26000000.0,4830000000.0,556000000.0,2215000000.0,106000000.0,28000000.0,2.01,1102867675.0,2039000000.0,979000000.0,4114000000.0,,1.3176,0.8211,2.01,1535000000.0,0.3388404466880832,0.17073922762660912,0.458592132505176,0.11511387163561076,0.04285824404532491,0.05220167120458173,0.31780538302277433,0.6293406761511396,0.5927189988623436,3691000000.0,13402000000.0,-1508000000.0,-100000000.0,127000000.0,12.09,12.09,-41.14,-11.874015748031496,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2023-12-31,11991000000.0,1415000000.0,1729000000.0,,5888000000.0,3947000000.0,,21000000.0,-3813000000.0,-2685000000.0,-4767000000.0,-70000000.0,-304000000.0,-4.33,-2204345369.0,-2222000000.0,-626000000.0,3947000000.0,0.8184,4.6336,1.1062,-4.33,-3311000000.0,-0.8096127717391305,-0.3975481611208406,1.2501966955153423,0.7041699449252558,-0.2239179384538404,-0.2730045754956787,0.8683451350642538,0.6703464673913043,0.8183921341816078,6522000000.0,1557000000.0,-974000000.0,333000000.0,142000000.0,1.4100000000000001,1.4100000000000001,11.852852852852854,-6.859154929577465,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2024-03-31,10398000000.0,1251000000.0,2024000000.0,,4366000000.0,3609000000.0,,29000000.0,1417000000.0,-2057000000.0,-1535000000.0,35000000.0,-430000000.0,-1.39,1101824856.0,496000000.0,262000000.0,3609000000.0,,,1.4418,-1.39,-1795000000.0,-0.3515803939532753,-0.14762454318138105,-1.083274523641496,-1.4516584333098095,-0.19782650509713406,-0.2579310344827586,-1.2667607621736061,0.8266147503435639,0.6180830039525692,5821000000.0,-1917000000.0,-3637000000.0,-2381000000.0,141000000.0,-1.7399999999999998,-1.7399999999999998,-1.5157496850063,-25.79432624113475,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
2024-06-30,9850000000.0,1011000000.0,1922000000.0,,3765000000.0,3784000000.0,,15000000.0,2500000000.0,-2766000000.0,-2143000000.0,,-606000000.0,-1.94,1102281059.0,787000000.0,488000000.0,3784000000.0,,,1.3251,-1.94,-2278000000.0,-0.5691899070385126,-0.21756345177664974,-0.8572,-1.1064,-0.28081218274111674,-0.36640614650947145,-0.9112,1.0050464807436919,0.5260145681581686,4934000000.0,-6230000000.0,-6952000000.0,-5849000000.0,,-5.65,-5.65,-0.6469481962728671,,0.68245,7.69,4.575,18.87495,7842.1997,1.2253,1.3917
