report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-12-31,20515000000.0,4346000000.0,3064000000.0,13489000000.0,6300000000.0,7941000000.0,,2713000000.0,-3181000000.0,,-166000000.0,-231000000.0,-156000000.0,-0.5399999999999996,-616300000.0,-1068000000.0,,-779000000.0,,7941000000.0,1.4184,41.0181,3.0683,-0.5399999999999996,,-0.026349206349206348,-0.008091640263222033,0.05218484753222257,,,,,,1.2604761904761905,1.4184073107049608,7583000000.0,559000000.0,,,,481000000.0,1.8100000000000007,1.8100000000000007,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2022-03-31,19798000000.0,3266000000.0,2303000000.0,12750000000.0,6308000000.0,7934000000.0,,1370000000.0,2371000000.0,,417000000.0,123000000.0,197000000.0,1.34,310400000.0,-156000000.0,,337000000.0,,7934000000.0,,46.0187,4.2238,1.34,,0.06610653138871275,0.0210627336094555,0.17587515816111346,,,,,,1.2577679137603044,1.4181502388189318,8035000000.0,724000000.0,,,,487000000.0,2.330000000000001,2.330000000000001,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2022-06-30,21180000000.0,3969000000.0,2355000000.0,13422000000.0,7136000000.0,8332000000.0,,2159000000.0,5359000000.0,,1084000000.0,244000000.0,525000000.0,3.49,310600000.0,1353000000.0,,728000000.0,,8332000000.0,,22.4048,3.5407,3.49,,0.15190582959641255,0.05118035882908404,0.20227654413136778,,,,,,1.1676008968609866,1.6853503184713376,9877000000.0,1629000000.0,,,,496000000.0,5.240000000000001,5.240000000000001,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2022-09-30,21643000000.0,4123000000.0,2312000000.0,13449000000.0,7559000000.0,8303000000.0,,2384000000.0,8516000000.0,,1599000000.0,369000000.0,807000000.0,5.0,310100000.0,2692000000.0,,1199000000.0,,8303000000.0,,18.0271,3.162,5.0,,0.21153591744939806,0.07388070045742272,0.18776420854861436,,,,,,1.0984257176875247,1.7833044982698962,13065000000.0,2934000000.0,,,,505000000.0,9.290000000000001,9.290000000000001,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2022-12-31,21695000000.0,3931000000.0,2396000000.0,13199000000.0,7855000000.0,8278000000.0,,2486000000.0,-4676000000.0,,-1004000000.0,-243000000.0,-430000000.0,-3.0600000000000005,-621500000.0,55000000.0,,-561000000.0,,8278000000.0,1.6407,20.8608,3.8612,-3.0600000000000005,,-0.12781667727562063,-0.04627794422678037,0.21471343028229256,,,,,,1.0538510502864418,1.6406510851419032,11570000000.0,2096000000.0,,,,493000000.0,6.77,6.77,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2023-06-30,22230000000.0,3704000000.0,2403000000.0,13328000000.0,8272000000.0,8459000000.0,,2226000000.0,4700000000.0,,465000000.0,245000000.0,336000000.0,1.0,307400000.0,1612000000.0,,988000000.0,,8459000000.0,,28.2633,3.8811,1.0,,0.0562137330754352,0.020917678812415654,0.09893617021276596,,,,,,1.0226063829787233,1.5414065751144403,13899000000.0,2144000000.0,,,,615000000.0,6.43,6.43,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2023-09-30,23201000000.0,3916000000.0,2996000000.0,13902000000.0,8631000000.0,8241000000.0,,2018000000.0,7500000000.0,,969000000.0,362000000.0,551000000.0,3.0,307500000.0,2598000000.0,,1487000000.0,,8241000000.0,,31.2431,4.3897,3.0,,0.11226972540841154,0.041765441144778245,0.1292,,,,,,0.9548140424052833,1.3070761014686247,16040000000.0,2029000000.0,,,,733000000.0,5.9399999999999995,5.9399999999999995,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2023-12-31,24007000000.0,3430000000.0,3270000000.0,14405000000.0,8986000000.0,8302000000.0,,1688000000.0,10511000000.0,,1382000000.0,478000000.0,733000000.0,4.49,307600000.0,3942000000.0,,2046000000.0,,8302000000.0,1.0489,32.0405,4.2127,4.49,,0.15379479189850878,0.05756654309159828,0.13148130529921034,,,,,,0.923881593590029,1.0489296636085628,18035000000.0,1812000000.0,,,,842000000.0,5.43,5.43,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2024-03-31,24719000000.0,3624000000.0,2951000000.0,14188000000.0,9868000000.0,8415000000.0,,1438000000.0,3309000000.0,,972000000.0,113000000.0,348000000.0,3.0,307900000.0,885000000.0,,557000000.0,,8415000000.0,,23.7491,4.1799,3.0,,0.09850020267531415,0.03932197904445973,0.2937443336355394,,,,,,0.8527563842723956,1.228058285327008,26020000000.0,3788000000.0,,,,1198000000.0,11.49,11.49,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2024-06-30,25810000000.0,3833000000.0,3021000000.0,14609000000.0,10487000000.0,8548000000.0,,2025000000.0,6511000000.0,,1729000000.0,219000000.0,644000000.0,5.0,308100000.0,2778000000.0,,1157000000.0,,8548000000.0,,17.2476,3.7037,5.0,,0.16487079240965005,0.06698953893839597,0.2655506066656428,,,,,,0.8151044149899876,1.2687851704733533,27831000000.0,5052000000.0,,,,1172000000.0,15.49,15.49,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2024-09-30,26233000000.0,3707000000.0,2940000000.0,14631000000.0,10821000000.0,8576000000.0,,1864000000.0,9702000000.0,,2227000000.0,319000000.0,914000000.0,7.0,308200000.0,4288000000.0,,1795000000.0,,8576000000.0,,15.8494,3.2913,7.0,,0.20580353017281214,0.08489307360957572,0.2295403009688724,,,,,,0.7925330376120506,1.2608843537414967,30033000000.0,6310000000.0,,,,1129000000.0,19.490000000000002,19.490000000000002,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2024-12-31,26551000000.0,3173000000.0,2826000000.0,14548000000.0,11216000000.0,8555000000.0,,1171000000.0,-6626000000.0,,-2159000000.0,-239000000.0,-704000000.0,-6.02,-615900000.0,-2351000000.0,,-1022000000.0,,8555000000.0,1.1228,14.8006,3.1779,-6.02,,-0.1924928673323823,-0.08131520470038793,0.32583760941744644,,,,,,0.7627496433666191,1.1227883934890304,12896000000.0,2769000000.0,,,,412000000.0,8.98,8.98,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
2025-03-31,27138000000.0,3076000000.0,2850000000.0,14753000000.0,11521000000.0,8654000000.0,,1324000000.0,2912000000.0,,430000000.0,92000000.0,259000000.0,1.0,308600000.0,1401000000.0,,619000000.0,,8654000000.0,,22.1822,3.9523,1.0,,0.03732314903220207,0.01584494067359422,0.14766483516483517,,,,,,0.7511500737783179,1.079298245614035,12499000000.0,2227000000.0,,,,391000000.0,6.98,6.98,,-0.1752785,161.5,124.335,2.87084,46072.105,20.688,3.654,3.6861
