report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2020-12-31,2707900000.0,1506000000.0,935100000.0,,-356800000.0,,,898500000.0,-892700000.0,16000000.0,-2125100000.0,-24100000.0,-12500000.0,-33.88,414600000.0,-5200000.0,-16100000.0,409400000.0,0.0,1.6107,0.6122,1.6526,-33.88,-100000.0,5.955997757847534,-0.784777872151852,2.3805309734513274,-0.017923154475187632,0.005908637689722663,-0.04484304932735426,-0.4586087151338636,0.0001120197154699227,-0.0,1.6105229387231312,2026300000.0,750700000.0,87000000.0,-719300000.0,116700000.0,29200000.0,11.93,11.93,0.0,2.9794520547945207,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2021-03-31,2456700000.0,1280600000.0,729900000.0,2456700000.0,-331600000.0,521200000.00000006,,716600000.0,509800000.0,43600000.0,-157800000.0,10100000.0,8400000.0,-2.45,-42900000.0,5100000.0,7600000.0,-48000000.0,521200000.00000006,,0.8431,,-2.45,51200000.0,0.4758745476477684,-0.06423250702161436,-0.30953315025500194,0.08552373479795998,0.017747384703056947,0.22995780590717294,-0.09415457041977246,0.10043154178109062,-1.5717732207478892,1.7544869160158927,2020700000.0,-422400000.0,110500000.0,-383800000.0,139600000.0,25400000.0,-6.730000000000005,-6.730000000000005,3.73352435530086,4.350393700787402,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2021-06-30,2376300000.0,1146200000.0,678900000.0,,-308800000.0,,,596700000.0,1027100000.0,84400000.0,-298600000.0,18500000.0,-44700000.0,-4.54,-1000000.0,12000000.0,15200000.0,-13000000.0,0.0,,0.8092,,-4.54,99600000.0,0.9669689119170984,-0.12565753482304423,-0.29072144873916855,0.08217310875279914,0.03551740100155704,-0.27331606217616583,-0.012656995424009347,0.09697205724856392,-0.0,1.6883193401089998,2093600000.0,-1657700000.0,183300000.0,5900000.0,212000000.0,25400000.0,-26.180000000000003,-26.180000000000003,0.0,7.216535433070866,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2021-09-30,2321400000.0,1125400000.0,661800000.0,,-294300000.0,,,615400000.0,1515100000.0,109500000.0,-317300000.0,27000000.0,-33800000.0,-4.79,64500000.0,19700000.0,23200000.0,44800000.0,0.0,,0.807,,-4.79,132700000.0,1.0781515460414544,-0.13668475919703627,-0.20942512045409545,0.07227245726354696,0.04716981132075472,-0.3720693170234455,0.02956900534618177,0.08758497788924824,-0.0,1.7005137503777576,2159300000.0,-2898800000.0,253500000.0,393200000.0,283400000.0,31500000.0,-45.660000000000004,-45.660000000000004,0.0,8.047619047619047,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2021-12-31,2419500000.0,1133000000.0,752500000.0,,-113700000.0,,,552900000.0,-997600000.0,-83500000.0,325200000.0,-20200000.0,58200000.0,5.030000000000001,111900000.0,-9500000.0,-15500000.0,102400000.0,0.0,1.5056,0.6724,,5.030000000000001,-99000000.0,-2.8601583113456464,0.13440793552386857,-0.32598235765838013,0.08370088211708099,-0.03451126265757388,0.7343887423043096,-0.10264635124298316,0.09923817161186849,-0.0,1.5056478405315614,2054400000.0,-448500000.0,154000000.0,86200000.0,184500000.0,35400000.0,-6.750000000000002,-6.750000000000002,0.0,4.350282485875706,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2022-03-31,2277000000.0,1022000000.0,690700000.0,,-128000000.0,,,491400000.0,446700000.0,-23500000.0,-57300000.0,8400000.0,4100000.0,-0.85,-33000000.0,5200000.0,10400000.0,-38200000.0,0.0,,0.734,,-0.85,-13100000.0,0.44765625,-0.025164690382081686,-0.12827400940228342,-0.05260801432728901,-0.010320597277119016,0.18359375,-0.08551600626818893,-0.02932616968882919,-0.0,1.479658317648762,1991300000.0,-348000000.0,86900000.0,96000000.0,120200000.0,33700000.0,-5.150000000000001,-5.150000000000001,0.0,2.578635014836795,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2022-06-30,2154400000.0,954100000.0,645800000.0,,-147200000.0,,,380100000.0,961700000.0,10200000.0,-74400000.0,16700000.0,24400000.0,-1.1,-66700000.0,14000000.0,19200000.0,-80700000.0,0.0,,0.41,,-1.1,29400000.0,0.5054347826086957,-0.03453397697734868,-0.0773630030154934,0.010606218155349902,0.004734496843668771,-0.06929347826086957,-0.08391390246438599,0.03057086409483207,-0.0,1.4773923815422731,1925900000.0,-123800000.0,12700000.0,28300000.0,50000000.0,31900000.0,-1.7100000000000017,-1.7100000000000017,0.0,0.3981191222570533,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2022-09-30,2058100000.0,878400000.0,642000000.0,,-184100000.0,,,351400000.0,1422900000.0,2200000.0,-114500000.0,24600000.0,25100000.0,-1.69,-22200000.0,21500000.0,29300000.0,-43700000.0,0.0,,0.2608,,-1.69,31500000.0,0.6219445953286258,-0.05563383703415772,-0.08046946377117155,0.0015461381685290604,0.0010689470871191875,-0.011950027159152634,-0.030711926347599974,0.022137887413029727,-0.0,1.3682242990654205,1833700000.0,79000000.0,-94600000.0,-60200000.0,-51200000.0,29500000.0,1.3899999999999983,1.3899999999999983,-0.0,-3.2067796610169492,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2022-12-31,2065600000.0,930400000.0,650500000.0,,-14700000.0,,,391800000.0,-851400000.0,63300000.0,140200000.0,-17300000.0,-11300000.0,2.0700000000000003,134600000.0,-9700000.0,-8700000.0,124900000.0,0.0,1.4303,0.175,,2.0700000000000003,54600000.0,-9.537414965986395,0.06787374128582495,-0.1646699553676298,-0.07434813248766738,0.030644848954298993,-4.3061224489795915,-0.14669955367629786,-0.06412966878083157,-0.0,1.4302843966179861,1979900000.0,-106000000.0,52200000.0,-37700000.0,102400000.0,32400000.0,-1.5700000000000025,-1.5700000000000025,0.0,1.6111111111111112,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2023-03-31,2066400000.0,977700000.0,652800000.0,,16700000.0,,,391900000.0,516400000.0,49900000.0,-175400000.0,7600000.0,19900000.0,-2.58,12800000.0,7300000.0,9200000.0,5500000.0,0.0,,0.1292,,-2.58,59100000.0,-10.502994011976048,-0.08488192024777391,-0.3396591789310612,0.0966305189775368,0.024148277197057685,2.9880239520958085,0.010650658404337723,0.11444616576297444,0.0,1.497702205882353,2049600000.0,-224100000.0,125600000.0,6000000.0,174600000.0,31600000.0,-3.3000000000000025,-3.3000000000000025,0.0,3.9746835443037973,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2023-06-30,2032700000.0,950500000.0,641000000.0,,11400000.0,,,423200000.0,993200000.0,50000000.0,-215400000.0,15100000.0,35300000.0,-3.16,55300000.0,11900000.0,13700000.0,43400000.0,0.0,,0.1351,,-3.16,63700000.0,-18.894736842105264,-0.10596743247896886,-0.21687474828836084,0.05034232782923882,0.024597825552221182,4.385964912280702,0.0436971405557793,0.06413612565445026,0.0,1.4828393135725428,2081100000.0,-365100000.0,165400000.0,130100000.0,208900000.0,30000000.0,-5.360000000000003,-5.360000000000003,0.0,5.513333333333334,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2023-09-30,1970900000.0,891700000.0,639800000.0,,-32400000.0,,,385000000.0,1457800000.0,32900000.0,-265400000.0,22900000.0,55700000.0,-3.89,51200000.0,15400000.0,20900000.0,35800000.0,0.0,,0.1219,,-3.89,53800000.0,8.191358024691358,-0.13465929270891472,-0.1820551515982988,0.022568253532720538,0.01669288142472982,-1.0154320987654322,0.0245575524763342,0.036904925229798324,-0.0,1.39371678649578,2116000000.0,-516000000.0,196100000.0,209600000.0,231200000.0,28300000.0,-7.560000000000002,-7.560000000000002,0.0,6.929328621908128,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2023-12-31,1965400000.0,971000000.0,650900000.0,,-151800000.0,,,387700000.0,-952000000.0,-55900000.0,225500000.0,-14800000.0,-31600000.0,3.320000000000001,-45100000.0,-13300000.0,-14700000.0,-58400000.0,0.0,1.4918,0.1907,,3.320000000000001,-70600000.0,-1.4855072463768115,0.11473491401241477,-0.23686974789915966,0.05871848739495798,-0.028442047420372443,0.3682476943346509,0.06134453781512605,0.07415966386554622,-0.0,1.491780611461054,2015400000.0,-430700000.0,76900000.0,26300000.0,106000000.0,30800000.0,-6.310000000000002,-6.310000000000002,0.0,2.4967532467532467,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2024-03-31,1890500000.0,920300000.0,590200000.0,,-158600000.0,,,382800000.0,487800000.0,17700000.0,-149500000.0,7900000.0,17000000.0,-2.18,23800000.0,2200000.0,6200000.0,21600000.0,0.0,,0.1886,,-2.18,23900000.0,0.9426229508196722,-0.0790796085691616,-0.3064780647806478,0.03628536285362854,0.009362602486114785,-0.1116015132408575,0.04428044280442804,0.04899548995489955,-0.0,1.5593019315486276,1986800000.0,-404800000.0,44700000.0,42400000.0,70800000.0,31100000.0,-5.910000000000002,-5.910000000000002,0.0,1.437299035369775,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2024-06-30,1867800000.0,907900000.0,592200000.0,,-174100000.0,,,344900000.0,966000000.0,41300000.0,-161500000.0,,35800000.0,-2.34,26500000.0,7300000.0,12100000.0,19200000.0,0.0,,0.1444,,-2.34,53400000.0,0.9276278001148766,-0.08646536031695043,-0.16718426501035197,0.042753623188405795,0.022111575115108684,-0.2372199885123492,0.01987577639751553,0.055279503105590065,-0.0,1.533096926713948,1959600000.0,-350900000.0,36000000.0,18200000.0,60500000.0,,-5.090000000000002,-5.090000000000002,0.0,,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2024-09-30,1861600000.0,947100000.0,585300000.0,,-202200000.0,,,373700000.0,1463000000.0,48800000.0,-223400000.0,,89100000.0,-3.23,58500000.0,11000000.0,18000000.0,47500000.0,0.0,,0.195,,-3.23,66800000.0,1.1048466864490603,-0.12000429737859905,-0.15269993164730006,0.03335611756664388,0.02621400945423292,-0.2413452027695351,0.032467532467532464,0.04565960355434039,-0.0,1.618144541260892,1964800000.0,-308900000.0,51900000.0,29900000.0,73500000.0,,-4.4300000000000015,-4.4300000000000015,0.0,,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2024-12-31,1872300000.0,982400000.0,628000000.0,,-283400000.0,,,376500000.0,-908400000.0,-10400000.0,341000000.0,,-24000000.0,4.96,26300000.0,-4500000.0,-12000000.0,21800000.0,0.0,1.5643,0.2186,,4.96,-22400000.0,-1.2032462949894143,0.18212893232922076,-0.3753852928225451,0.011448701012769706,-0.005554665384820808,0.03669724770642202,-0.02399823866138265,0.024658740642888595,-0.0,1.564331210191083,2008400000.0,-193400000.0,97400000.0,110100000.0,121700000.0,,-2.7900000000000027,-2.7900000000000027,0.0,,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2025-03-31,1840300000.0,950000000.0,567900000.0,,-267800000.0,,,393100000.0,432100000.0,5100000.0,-29500000.0,,10600000.0,-0.42,33300000.0,8900000.0,6400000.0,24400000.0,0.0,,0.167,,-0.42,11500000.0,0.11015683345780433,-0.016029995109493017,-0.06827123351076139,0.011802823420504514,0.002771287290115742,-0.019044062733383122,0.05646841009025688,0.026614209673686648,-0.0,1.6728297235428773,1952700000.0,-73400000.0,84800000.0,112900000.0,109300000.0,,-1.0300000000000025,-1.0300000000000025,0.0,,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2025-06-30,1796600000.0,895700000.0,539800000.0,,-221500000.0,,,300800000.0,915400000.0,35400000.0,-49600000.0,,30600000.0,-0.7,-282900000.0,16800000.0,12000000.0,-299700000.0,0.0,,0.165,,-0.7,47400000.0,0.22392776523702032,-0.02760770343983079,-0.054183963294734544,0.03867161896438715,0.01970388511633085,-0.1598194130925508,-0.32739785885951495,0.05178064234214551,-0.0,1.6593182660244534,1902100000.0,38500000.0,78900000.0,-206000000.0,103300000.0,,0.6099999999999974,0.6099999999999974,0.0,,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2025-09-30,1743800000.0,865600000.0,564400000.0,,-300200000.0,,,321900000.0,1375600000.0,1900000.0,-358500000.0,,46900000.0,-5.06,-244900000.0,22400000.0,17600000.0,-267300000.0,0.0,,0.1448,,-5.06,19500000.0,1.1942038640906063,-0.20558550292464733,-0.26061355045071244,0.0013812154696132596,0.0010895744924876707,-0.006329113924050633,-0.19431520790927595,0.01417563245129398,-0.0,1.5336640680368534,1814700000.0,-96600000.0,32000000.0,-520800000.0,56000000.0,,-1.2200000000000024,-1.2200000000000024,0.0,,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
2025-12-31,1846200000.0,1004000000.0,655900000.0,,-282600000.0,,,413900000.0,-773000000.0,36100000.0,97800000.0,,-20300000.0,1.3899999999999997,354500000.0,-18100000.0,-12500000.0,336400000.0,0.0,1.5307,0.1009,,1.3899999999999997,23600000.0,-0.346072186836518,0.052973675658108545,-0.12652005174644243,-0.046701164294954724,0.01955367782472105,-0.12774239207360227,-0.4351875808538163,-0.03053040103492885,-0.0,1.5307211465162371,1950100000.0,-339800000.0,78500000.0,-206200000.0,102000000.0,,-4.790000000000002,-4.790000000000002,0.0,,1.612708,6.06,1.97,0.54735,192.38814,4.5673,0.0987
