report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-06-30,42827000000.0,14316000000.0,10583000000.0,26202000000.0,16325000000.0,12946000000.0,,,12735000000.0,,1469000000.0,247000000.0,300000000.0,1.02,1435000000.0,539000000.0,664000000.0,1065000000.0,-125000000.0,12946000000.0,,19.3048,2.0389,1.02,,0.08998468606431853,0.03430079155672823,0.11535139379662347,,,,-0.009815469179426776,,0.7930168453292497,1.352735519228952,25546000000.0,2831000000.0,1429000000.0,501000000.0,1.979999999999999,1.979999999999999,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2022-09-30,44093000000.0,15611000000.0,11134000000.0,26582000000.0,17199000000.0,12452000000.0,,,20213000000.0,,2377000000.0,369000000.0,514000000.0,1.65,1436000000.0,2106000000.0,1046000000.0,1598000000.0,1060000000.0,12452000000.0,,17.0998,1.9256,1.65,,0.13820570963428105,0.053908783707164405,0.11759758571216544,,,,0.0524414980458121,,0.7239955811384383,1.402101670558649,29055000000.0,3928000000.0,464000000.0,468000000.0,2.729999999999999,2.729999999999999,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2022-12-31,43135000000.0,15003000000.0,12018000000.0,25146000000.0,17685000000.0,10594000000.0,,,-10819000000.0,,-915000000.0,-249000000.0,-153000000.0,-0.6399999999999997,-2868000000.0,944000000.0,-396000000.0,-1049000000.0,548000000.0,10594000000.0,1.2484,22.0366,2.6987,-0.6399999999999997,,-0.05173876166242578,-0.021212472470151848,0.08457343562251594,,,,-0.050651631389222664,,0.5990387333898785,1.2483774338492262,28091000000.0,3441000000.0,1310000000.0,490000000.0,2.3899999999999992,2.3899999999999992,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2023-03-31,43855000000.0,15400000000.0,12252000000.0,25475000000.0,18068000000.0,10698000000.0,,,7736000000.0,,934000000.0,117000000.0,217000000.0,0.65,1446000000.0,330000000.0,410000000.0,563000000.0,-80000000.0,10698000000.0,,18.1117,2.3434,0.65,,0.05169360194819571,0.021297457530498234,0.12073422957600827,,,,-0.010341261633919338,,0.5920965242417534,1.256937642833823,29865000000.0,3865000000.0,1403000000.0,484000000.0,2.6799999999999993,2.6799999999999993,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2023-06-30,44826000000.0,16154000000.0,12163000000.0,25892000000.0,18608000000.0,11342000000.0,,,15835000000.0,,1967000000.0,244000000.0,464000000.0,1.36,1444000000.0,1938000000.0,881000000.0,1124000000.0,1057000000.0,11342000000.0,,17.7269,2.2382,1.36,,0.10570722269991402,0.04388078347387677,0.12421850331544047,,,,0.06675086832964951,,0.6095227858985383,1.3281262846337252,32965000000.0,4363000000.0,2585000000.0,481000000.0,3.0199999999999996,3.0199999999999996,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2023-09-30,45813000000.0,17038000000.0,12528000000.0,26106000000.0,19386000000.0,11147000000.0,,,24145000000.0,,3091000000.0,373000000.0,722000000.0,2.14,1442000000.0,3615000000.0,1345000000.0,1703000000.0,2270000000.0,11147000000.0,,19.9241,2.5845,2.14,,0.1594449602806149,0.06746993211533844,0.12801822323462414,,,,0.09401532408366121,,0.5750025791808522,1.359993614303959,36897000000.0,5077000000.0,3795000000.0,485000000.0,3.51,3.51,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2024-06-30,49373000000.0,18517000000.0,12409000000.0,27093000000.0,21071000000.0,12156000000.0,,,17846000000.0,,2180000000.0,245000000.0,535000000.0,1.51,1445000000.0,1763000000.0,862000000.0,1231000000.0,901000000.0,12156000000.0,,14.9816,1.882,1.51,,0.10345973138436713,0.04415368723796407,0.12215622548470245,,,,0.050487504202622435,,0.5769066489487922,1.4922233862519139,65562000000.0,8172000000.0,4148000000.0,979000000.0,5.659999999999999,5.659999999999999,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2024-09-30,49775000000.0,18801000000.0,12699000000.0,27047000000.0,21511000000.0,11864000000.0,,,27005000000.0,,3366000000.0,381000000.0,824000000.0,2.34,1441000000.0,4212000000.0,1322000000.0,1871000000.0,2890000000.0,11864000000.0,,13.2291,1.6458,2.34,,0.15647808098182325,0.0676243093922652,0.12464358452138492,,,,0.10701721903351231,,0.5515317744409837,1.4805102763997164,84831000000.0,10604000000.0,7118000000.0,1243000000.0,7.349999999999999,7.349999999999999,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2024-12-31,48935000000.0,18570000000.0,12811000000.0,26585000000.0,21130000000.0,11023000000.0,,,36289000000.0,,4461000000.0,512000000.0,1093000000.0,3.11,1436000000.0,6602000000.0,1931000000.0,2519000000.0,4671000000.0,11023000000.0,1.4495,12.1367,1.492,3.11,,0.21112162801703738,0.09116174517216716,0.12292981344208989,,,,0.12871669100829453,,0.5216753431140558,1.4495355553820934,105285000000.0,13098000000.0,10732000000.0,1511000000.0,9.099999999999998,9.099999999999998,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2025-03-31,49002000000.0,18595000000.0,15036000000.0,28254000000.0,19515000000.0,10527000000.0,,,8490000000.0,,797000000.0,147000000.0,234000000.0,0.58,1380000000.0,660000000.0,398000000.0,640000000.0,262000000.0,10527000000.0,,13.5692,1.5761,0.58,,0.04084037919549065,0.016264642259499612,0.09387514723203769,,,,0.030859835100117784,,0.5394312067640277,1.2366985900505454,89630000000.0,10804000000.0,8724000000.0,1285000000.0,7.539999999999998,7.539999999999998,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2025-06-30,48769000000.0,18453000000.0,14035000000.0,27218000000.0,20302000000.0,10891000000.0,,,17035000000.0,,1811000000.0,289000000.0,471000000.0,1.32,1373000000.0,1802000000.0,769000000.0,1273000000.0,1033000000.0,10891000000.0,,11.1613,1.2873,1.32,,0.08920303418382425,0.03713424511472452,0.10631053712943939,,,,0.06063985911358967,,0.5364496108757758,1.3147844674029212,88819000000.0,10435000000.0,8856000000.0,1329000000.0,7.349999999999999,7.349999999999999,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2025-09-30,55093000000.0,19468000000.0,14037000000.0,28171000000.0,25635000000.0,10843000000.0,,,25963000000.0,,2550000000.0,432000000.0,697000000.0,1.8,1414000000.0,3484000000.0,1178000000.0,1911000000.0,2306000000.0,10843000000.0,,14.0867,1.4567,1.8,,0.0994733762434172,0.046285372007333056,0.09821669298617262,,,,0.08881870353965259,,0.42297639945387167,1.3869060340528603,87777000000.0,9619000000.0,8272000000.0,1380000000.0,6.809999999999999,6.809999999999999,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
2025-12-31,54868000000.0,19513000000.0,14721000000.0,27577000000.0,26109000000.0,9742000000.0,,,-15780000000.0,,-1784000000.0,-310000000.0,-562000000.0,-1.35,-2730000000.0,543000000.0,-651000000.0,-1181000000.0,-108000000.0,9742000000.0,1.3255,16.9937,1.6057,-1.35,,-0.06832892872189666,-0.03251439819202449,0.11305449936628643,,,,0.006844106463878327,,0.37312804013941553,1.3255213640377692,35708000000.0,3374000000.0,3493000000.0,558000000.0,2.3499999999999988,2.3499999999999988,0.73015577,54.8,31.11,25.08058,73929.12,21.9114,2.1961,2.0703
