report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-06-28,13156152000.0,6811834000.0,4655097000.0,,1623705000.0,6488499000.0,1547388000.0,3856597000.0,2163471000.0,-8586000.0,-22522000.0,15524000.0,-867000.0,-0.15,610203000.0,67026000.0,543177000.0,8035887000.0,,47.0573,0.81,-0.15,-8586000.0,-0.013870746225453515,-0.0017118987375639928,-0.010410123361949386,-0.003968622643890304,-0.0006526224385367393,-0.0008888574175803699,0.2510673819986494,-0.003968622643890304,4.949105286982549,1.4633065648256094,4422125000.0,19287000.0,64054000.0,661670000.0,64054000.0,31111000.0,0.15000000000000033,0.15000000000000033,125.45488181846567,2.058885924592588,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2020-09-27,12532275000.0,6156734000.0,4217431000.0,,1769898000.0,6171676000.0,1227763000.0,3560950000.0,3329155000.0,129298000.0,97696000.0,23307000.0,11843000.0,0.64,1135068000.0,92295000.0,1042773000.0,7399439000.0,,32.9496,0.8325,0.64,129298000.0,0.055198661165784695,0.007795551885032845,0.02934558469040943,0.03883808353771453,0.010317200987051434,0.014101128576689896,0.31322452694452496,0.03883808353771453,4.180714933854945,1.459830403864343,3461762000.0,-293156000.0,-349861000.0,976955000.0,-349861000.0,31114000.0,-1.7899999999999996,-1.7899999999999996,-21.149653719620076,-11.244488011827473,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2020-12-31,12010601000.0,5845433000.0,3981954000.0,12010601000.0,1722785000.0,5932933000.0,1014274000.0,3257203000.0,-2736493000.0,-218546000.0,-143571000.0,-15465000.0,-52875000.0,-0.93,-558799000.0,-61199000.0,-619998000.0,6947207000.0,1.4679,4327.1769,1.3875,-0.93,-218546000.0,-0.08333657420978241,-0.011953689911104366,0.05246532697141926,0.07986353336186133,-0.018196091935782397,-0.0252071743549475,0.22656663108584602,0.07986353336186133,4.032544397588788,1.4679810464912453,4054377000.0,1298000.0,9679000.0,924442000.0,9679000.0,31121000.0,0.010000000000000231,0.010000000000000231,717.7608223990081,0.3110118569454709,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2021-03-28,11338988000.0,5187135000.0,3454597000.0,11338988000.0,1976386000.0,5478091000.0,765263000.0,2320645000.0,1422507000.0,346174000.0,259144000.0,7708000.0,81001000.0,1.68,162781000.0,18813000.0,143968000.0,6243354000.0,,29.3644,1.3401,1.68,346174000.0,0.13112013543912981,0.022854244135367283,0.1821741474734395,0.24335486574055523,0.03052953226513689,0.04211495740741191,0.10120723483258783,0.24335486574055523,3.1589750180379745,1.5015166747380375,4178640000.0,190747000.0,248340000.0,1109920000.0,248340000.0,31074000.0,1.2400000000000002,1.2400000000000002,25.140347910123218,7.991890326317822,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2021-06-27,10909226000.0,4469604000.0,3451151000.0,,2184272000.0,4745024000.0,749037000.0,1741968000.0,2954565000.0,626534000.0,465484000.0,15430000.0,150720000.0,3.01,644300000.0,37568000.0,606732000.0,5494061000.0,,14.4462,1.4585,3.01,626534000.0,0.21310715881538564,0.042668838284219246,0.15754738853266048,0.21205625870475012,0.057431572139031675,0.08159765928359711,0.20535408765757396,0.21205625870475012,2.5152824373521248,1.2951053141401232,4969734000.0,678753000.0,883460000.0,1173475000.0,883460000.0,30980000.0,4.4,4.4,6.218799945668168,28.517107811491286,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2021-09-26,11199804000.0,4708420000.0,3430112000.0,,2333894000.0,4876292000.0,749620000.0,2061303000.0,4319875000.0,830746000.0,628457000.0,23209000.0,185236000.0,4.06,925551000.0,61476000.0,864075000.0,5625912000.0,,11.0411,1.1643,4.06,830746000.0,0.2692740115875014,0.05611321412410431,0.14548036690876473,0.19230787927891432,0.0741750480633411,0.10436761900981004,0.2000231488179635,0.19230787927891432,2.41052592791275,1.3726723792109412,5960454000.0,1209514000.0,1584908000.0,994777000.0,1584908000.0,30882000.0,7.819999999999999,7.819999999999999,3.5496773314287013,51.32141700667055,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2021-12-31,11051055000.0,4550091000.0,3342887000.0,,2553244000.0,4595617000.0,751286000.0,1874745000.0,-3360639000.0,-980015000.0,-703061000.0,-15375000.0,-247744000.0,-4.56,-756931000.0,2324000.0,-759255000.0,5346903000.0,1.3611,8.9225,1.0868,-4.56,-980015000.0,-0.2753598950981575,-0.06361935579906172,0.20920455901392562,0.29161567190049276,-0.08868067347416152,-0.12405022336926136,0.22592578375719619,0.29161567190049276,2.0941606050968886,1.3611261762662035,5336308000.0,650024000.0,823439000.0,855520000.0,823439000.0,30972000.0,4.19,4.19,6.4933808090216765,26.586562056050628,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2022-03-27,10894640000.0,4387257000.0,3283263000.0,,2509101000.0,4470086000.0,816016000.0,1393731000.0,1495186000.0,289232000.0,222502000.0,7711000.0,68070000.0,1.45,139321000.0,27999000.0,111322000.0,5286102000.0,,9.6743,1.0971,1.45,289232000.0,0.08867797669364445,0.020423070427292685,0.14881225479639323,0.19344215368522713,0.026548100717417006,0.03710384450539646,0.0744536131290689,0.19344215368522713,2.1067713097240803,1.3362490303091772,5408987000.0,613382000.0,766497000.0,822874000.0,766497000.0,30975000.0,3.96,3.96,6.89644186474311,24.745665859564166,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2022-06-26,12121618000.0,5308168000.0,3675903000.0,,2635152000.0,5204317000.0,701384000.0,2194259000.0,2964273000.0,566847000.0,438351000.0,15431000.0,128641000.0,2.91,244186000.0,55015000.0,189171000.0,5905701000.0,,7.7652,0.9048,2.91,566847000.0,0.16634751999125666,0.03616274659043042,0.1478780800553795,0.19122631417551622,0.046763311630510056,0.06636889781383663,0.06381699661266017,0.19122631417551622,2.2411234721943933,1.4440446333866808,5418695000.0,586249000.0,706810000.0,405313000.0,706810000.0,30976000.0,3.8600000000000003,3.8600000000000003,8.355429323297633,22.81798811983471,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2022-09-25,11927611000.0,5012182000.0,3679907000.0,,2840210000.0,4738234000.0,692551000.0,1730250000.0,4612848000.0,905565000.0,699537000.0,23555000.0,209130000.0,4.68,574704000.0,84947000.0,489757000.0,5430785000.0,,7.524,0.9638,4.68,905565000.0,0.24629763292150933,0.058648542444920446,0.15164969667329165,0.19631364397873072,0.07592174157926512,0.10948682715924747,0.10617236900066944,0.19631364397873072,1.9121068512539565,1.3620403993905281,5711668000.0,657329000.0,781629000.0,30995000.0,781629000.0,31322000.0,4.48,4.48,6.948034169663613,24.95463252665858,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2022-12-31,11492476000.0,4750653000.0,3533907000.0,,2903519000.0,4457052000.0,770468000.0,1433175000.0,-3317177000.0,-852366000.0,-618982000.0,-15462000.0,-213822000.0,-4.079999999999999,-409750000.0,-16292000.0,-426042000.0,5227520000.0,1.3444,8.2024,1.0567,-4.079999999999999,-852366000.0,-0.21318338195823758,-0.0538597600725901,0.18659902682310892,0.25695523633499207,-0.0741673073757126,-0.10482866949721924,0.12843511214505587,0.25695523633499207,1.8004084009782613,1.3443061744409233,5755130000.0,741408000.0,909278000.0,364208000.0,909278000.0,31235000.0,4.96,4.96,5.749088837517239,29.110869217224266,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2023-06-30,12015561000.0,5014425000.0,2466459000.0,,3188896000.0,5765246000.0,695356000.0,1521940000.0,3234209000.0,590947000.0,482129000.0,15416000.0,148370000.0,3.27,410520000.0,86526000.0,323994000.0,6460602000.0,,6.4465,0.8401,3.27,590947000.0,0.15118994159734278,0.040125384074867584,0.14907168955376723,0.18271762894729437,0.04918180682533258,0.061241216900609755,0.10017719943268973,0.18271762894729437,2.025968234774668,2.0330461605078374,7494153000.0,1001035000.0,1210993000.0,576880000.0,1210993000.0,38940000.0,6.780000000000001,6.780000000000001,5.334962299534349,31.09894709809964,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2023-09-30,12462216000.0,5422806000.0,2672825000.0,,3310016000.0,5856005000.0,815081000.0,1878351000.0,4783268000.0,800232000.0,680778000.0,23104000.0,190546000.0,4.65,706767000.0,138902000.0,567865000.0,6671086000.0,,6.3334,0.7723,4.65,800232000.0,0.20567211759701465,0.05462736322336252,0.14232487077872283,0.16729817354996626,0.06421265688221099,0.08017471417484763,0.11871904313118144,0.16729817354996626,2.015424094626733,2.0288668356514177,9313148000.0,1243462000.0,1444378000.0,955574000.0,1444378000.0,46613000.0,8.520000000000001,8.520000000000001,4.618656612050308,30.986591723338982,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2023-12-31,12140554000.0,5163729000.0,3384264000.0,,3252808000.0,4990586000.0,878935000.0,1533806000.0,5836478000.0,779084000.0,706586000.0,30787000.0,171830000.0,4.87,754887000.0,207404000.0,547483000.0,5869521000.0,1.5258,7.262,0.8791,4.87,779084000.0,0.21722339590901155,0.058200474212297064,0.12106376482529362,0.13348529712610926,0.064172030370278,0.08540406731658111,0.09380366035818177,0.13348529712610926,1.8044474189684727,1.5258056109097873,10536778000.0,1250511000.0,1317897000.0,1013300000.0,1317897000.0,53845000.0,8.71,8.71,4.453702375830584,24.47575448045315,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2024-03-31,12334920000.0,5385905000.0,3491324000.0,,3337721000.0,4988891000.0,938719000.0,1464614000.0,1729607000.0,263079000.0,234941000.0,7679000.0,58135000.0,1.72,103997000.0,46356000.0,57641000.0,5927610000.0,,9.192,1.014,1.72,263079000.0,0.07038964610882695,0.01904681992262617,0.13583490353588995,0.1521033390822308,0.021327985913163604,0.028393912748502996,0.033326067713648246,0.1521033390822308,1.7759453231711098,1.5426540189337914,15583562000.0,2104434000.0,2433342000.0,1496983000.0,2433342000.0,76986000.0,14.51,14.51,2.435995433440922,31.607590990569715,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2024-06-30,12760242000.0,5637640000.0,3764342000.0,,3437758000.0,4949871000.0,497792000.0,1849159000.0,3348500000.0,504182000.0,453210000.0,,106842000.0,3.34,577642000.0,87835000.0,489807000.0,5447663000.0,,6.4214,0.7312,3.34,504182000.0,0.1318330144239356,0.03551735147342817,0.13534717037479468,0.1505695087352546,0.03951194656026116,0.05674261242095338,0.14627654173510526,0.1505695087352546,1.5846557552916756,1.4976428815447693,15697853000.0,2075515000.0,2346577000.0,1662796000.0,2346577000.0,,14.58,14.58,2.321536007554834,,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2024-09-30,13026659000.0,5889936000.0,4169517000.0,,3431306000.0,4739507000.0,497373000.0,2243910000.0,4499193000.0,609976000.0,572249000.0,,123821000.0,4.27,930655000.0,140424000.0,790231000.0,5236880000.0,,8.4797,0.9134,4.27,609976000.0,0.1667729430135348,0.04392906884259425,0.12718925371727774,0.13557453525554472,0.046825206678089905,0.07036950983746773,0.17563838670623821,0.13557453525554472,1.526206056819182,1.4126182960760203,15413778000.0,1966986000.0,2156321000.0,1885162000.0,2156321000.0,,14.2,14.2,2.4286180026072186,,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2024-12-31,11881579000.0,4996637000.0,3557494000.0,,3166047000.0,4468665000.0,640204000.0,1589608000.0,-4390498000.0,-960610000.0,-805043000.0,,-216835000.0,-5.889999999999999,-548461000.0,-78052000.0,-626513000.0,5108869000.0,1.4045,8.4249,0.7396,-5.889999999999999,-960610000.0,-0.2542738626432267,-0.06775555673197982,0.18336029306926002,0.21879294786149545,-0.08084868181240894,-0.11608697900981714,0.14269747987585918,0.21879294786149545,1.6136428170523054,1.4045384194604404,5186802000.0,455357000.0,416627000.0,711166000.0,416627000.0,,3.4399999999999995,3.4399999999999995,12.262452985524222,,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2025-03-31,12382381000.0,5647312000.0,3621778000.0,,3182179000.0,4963261000.0,498500000.0,1931175000.0,1329209000.0,160499000.0,133104000.0,,47230000.0,1.07,141534000.0,29973000.0,111561000.0,5461761000.0,,8.8354,0.6526,1.07,160499000.0,0.04182794242561465,0.010749467327810378,0.1001377510985857,0.12074775298692682,0.012961885117248452,0.018567805884816414,0.08393036760960843,0.12074775298692682,1.7163588220524364,1.559265090240208,4786404000.0,353520000.0,314047000.0,765086000.0,314047000.0,,2.7900000000000005,2.7900000000000005,17.391540119790985,,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2025-06-30,12050445000.0,5148615000.0,3770898000.0,,3316925000.0,4367553000.0,503353000.0,1587664000.0,2636308000.0,272935000.0,240673000.0,,71652000.0,1.95,509492000.0,65560000.0,443932000.0,4870906000.0,,11.8075,0.6408,1.95,272935000.0,0.0725590720320779,0.019972125510717652,0.09129168519004607,0.10352925378976963,0.02264937103982467,0.03333422490034296,0.16839155364244238,0.10352925378976963,1.4685004936801405,1.3653551488266191,4074212000.0,140983000.0,82800000.0,719211000.0,82800000.0,,1.4000000000000006,1.4000000000000006,58.82736714975845,,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2025-09-30,10566384000.0,8243441000.0,3278063000.0,,3572400000.0,3147836000.0,684741000.0,1775038000.0,3977018000.0,747695000.0,618041000.0,,188036000.0,5.03,416903000.0,102090000.0,314813000.0,3832577000.0,,6.7671,0.727,5.03,747695000.0,0.1730044227969992,0.05849124922963239,0.15540311861801984,0.18800392656005077,0.07076167211034541,0.10097195440309943,0.07915805259116253,0.18800392656005077,1.0728297503079163,2.5147292776252317,3552037000.0,186775000.0,220519000.0,243793000.0,220519000.0,,2.160000000000001,2.160000000000001,17.37980400781792,,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
2025-12-31,8044815000.0,5586949000.0,2658694000.0,,3140668000.0,1649612000.0,497776000.0,3091744000.0,-3469360000.0,-794494000.0,-653080000.0,,-177341000.0,-5.270000000000001,-499007000.0,-43944000.0,-542951000.0,2147388000.0,2.1014,7.1464,0.5412,-5.270000000000001,-794494000.0,-0.20794302358606512,-0.08118023845172326,0.1882422118200475,0.2290030437890562,-0.09875851713184207,-0.15024311391558637,0.15649889316761592,0.2290030437890562,0.6837360714344847,2.101388501271677,4473175000.0,338738000.0,386635000.0,327355000.0,386635000.0,,2.7799999999999994,2.7799999999999994,5.554044512266091,,1.2418215,31.25,17.09,4.00834,2333.212,6.888,0.7708,0.5216
