report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,roe,roa,net_margin,gross_margin,fcf_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,gross_profit_ttm,fcf_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-05-31,21600000000.0,15976000000.0,6334000000.0,,12707000000.0,1079000000.0,74000000.0,3852000000.0,,-15565000000.0,-7176000000.0,-1714000000.0,-570000000.0,,,-481000000.0,-509000000.0,,-990000000.0,1153000000.0,2.4616,26.7302,2.859,,-0.1348862831510191,-0.07935185185185185,0.11011885640860906,0.4610343719884356,0.0636042402826855,0.0907373888407964,2.5222608146510894,30601000000.0,3273000000.0,14067000000.0,2699000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2015-08-31,20766000000.0,15238000000.0,5276000000.0,,12894000000.0,1079000000.0,23000000.0,3246000000.0,,8414000000.0,3995000000.0,1179000000.0,266000000.0,1.0,,491000000.0,327000000.0,,164000000.0,1102000000.0,,27.3895,3.0802,1.0,0.09143787808282923,0.05677549841086391,0.14012360351794628,0.47480389826479674,0.01949132398383646,0.0854661082674112,2.888172858225929,31033000000.0,3490000000.0,14341000000.0,2537000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2015-11-30,22583000000.0,16755000000.0,5511000000.0,,13405000000.0,2067000000.0,99000000.0,3851000000.0,,16100000000.0,7496000000.0,1964000000.0,451000000.0,1.0,,1036000000.0,615000000.0,,421000000.0,2166000000.0,,31.1403,3.5971,1.0,0.1465124953375606,0.08696807332949563,0.12198757763975156,0.46559006211180126,0.026149068322981365,0.1615814994405073,3.04028307022319,31771000000.0,3837000000.0,14789000000.0,2210000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2016-02-29,20987000000.0,15256000000.0,4980000000.0,,12300000000.0,2048000000.0,0.0,3044000000.0,,24132000000.0,11185000000.0,2914000000.0,636000000.0,1.0,,1912000000.0,901000000.0,,1011000000.0,2048000000.0,,27.7579,3.2872,1.0,0.23691056910569105,0.13884785819793205,0.12075252776396486,0.46349245814685897,0.041894579811039286,0.1665040650406504,3.063453815261044,33081000000.0,4343000000.0,15500000000.0,606000000.0,,,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2016-05-31,21396000000.0,15025000000.0,5358000000.0,,12258000000.0,2010000000.0,1000000.0,3138000000.0,,-16270000000.0,-7705000000.0,-2297000000.0,-490000000.0,-1.0,,-343000000.0,-700000000.0,,-1043000000.0,2011000000.0,2.8042,24.7421,2.8734,-1.0,-0.18738782835699136,-0.1073565152364928,0.141180086047941,0.47357098955132143,0.06410571604179471,0.1640561266111927,2.8042179917879806,32376000000.0,3760000000.0,14971000000.0,553000000.0,2.0,2.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2016-08-31,21156000000.0,14589000000.0,5363000000.0,,12165000000.0,1993000000.0,22000000.0,2659000000.0,,9061000000.0,4123000000.0,1249000000.0,32000000.0,0.0,,721000000.0,277000000.0,,444000000.0,2015000000.0,,25.2519,2.9287,0.0,0.10267159884915741,0.05903762525997353,0.1378435051318839,0.45502703895817237,0.04900121399404039,0.16563912864775995,2.7203057989931008,33023000000.0,3830000000.0,15099000000.0,833000000.0,1.0,1.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2016-11-30,22652000000.0,16011000000.0,5225000000.0,,12323000000.0,3473000000.0,20000000.0,4339000000.0,,17241000000.0,7739000000.0,2091000000.0,304000000.0,1.0,,1684000000.0,512000000.0,,1172000000.0,3493000000.0,,21.4531,2.4879,1.0,0.16968270713300332,0.092309729825181,0.12128066817469985,0.448871875181254,0.0679774955049011,0.283453704455084,3.064306220095694,34164000000.0,3957000000.0,15342000000.0,1584000000.0,1.0,1.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2017-02-28,23152000000.0,16205000000.0,5271000000.0,,12722000000.0,3472000000.0,23000000.0,4021000000.0,,25673000000.0,11489000000.0,3232000000.0,486000000.0,1.0,,2751000000.0,776000000.0,,1975000000.0,3495000000.0,,23.1903,2.7883,1.0,0.25404810564376673,0.13959917069799585,0.12589101390565965,0.44751295134966695,0.07692906945039536,0.2747209558245559,3.0743691899070384,35705000000.0,4275000000.0,15646000000.0,2548000000.0,1.0,1.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2017-05-31,23259000000.0,16061000000.0,5474000000.0,,12407000000.0,3471000000.0,325000000.0,3808000000.0,,-17625000000.0,-8039000000.0,-2332000000.0,-176000000.0,0.0,,-1516000000.0,-460000000.0,,-1976000000.0,3796000000.0,2.9341,20.6771,2.5523,0.0,-0.18795841057467558,-0.10026226406982243,0.13231205673758864,0.45611347517730494,0.11211347517730497,0.3059563149834771,2.934051881622214,34350000000.0,4240000000.0,15312000000.0,1615000000.0,2.0,2.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2017-08-31,23647000000.0,16192000000.0,6056000000.0,,11993000000.0,3472000000.0,335000000.0,3413000000.0,,9070000000.0,3962000000.0,950000000.0,122000000.0,0.0,,575000000.0,270000000.0,,305000000.0,3807000000.0,,21.9949,2.5228,0.0,0.07921287417660301,0.04017422928912758,0.10474090407938258,0.4368246968026461,0.03362734288864388,0.3174351705161344,2.673712021136063,34359000000.0,3941000000.0,15151000000.0,1476000000.0,2.0,2.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2017-11-30,24055000000.0,16582000000.0,6750000000.0,,11758000000.0,3472000000.0,1229000000.0,4304000000.0,,17624000000.0,7640000000.0,1717000000.0,234000000.0,1.0,,1898000000.0,498000000.0,,1400000000.0,4701000000.0,,25.4983,2.8381,1.0,0.1460282360945739,0.07137809187279152,0.0974239673172946,0.43349977303676807,0.07943713118474807,0.39981289334920905,2.4565925925925924,34742000000.0,3567000000.0,15052000000.0,1704000000.0,2.0,2.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2018-02-28,22552000000.0,15355000000.0,5783000000.0,,9782000000.0,3469000000.0,11000000.0,3662000000.0,,26608000000.0,11578000000.0,796000000.0,2314000000.0,0.0,,2685000000.0,728000000.0,,1957000000.0,3480000000.0,,60.6214,3.0994,0.0,0.0813739521570231,0.035296204327775804,0.029915814792543596,0.4351322910402886,0.07354930847865304,0.3557554692291965,2.6551962649144043,35677000000.0,1131000000.0,15141000000.0,1686000000.0,1.0,1.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2018-05-31,22536000000.0,15134000000.0,6040000000.0,,9812000000.0,3468000000.0,336000000.0,4249000000.0,,-16905000000.0,-7224000000.0,-1530000000.0,-278000000.0,0.0,,-203000000.0,-468000000.0,,-671000000.0,3804000000.0,2.5056,59.8676,3.1795,0.0,-0.15593151243375458,-0.06789137380191693,0.09050576752440107,0.42732919254658386,0.03969239869860988,0.38768854463921726,2.505629139072848,36397000000.0,1933000000.0,15956000000.0,2991000000.0,1.0,1.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2018-08-31,22483000000.0,15501000000.0,6708000000.0,,8992000000.0,3467000000.0,13000000.0,3282000000.0,,9948000000.0,4397000000.0,1092000000.0,178000000.0,0.0,,1301000000.0,343000000.0,,958000000.0,3480000000.0,,63.4053,3.5296,0.0,0.12144128113879003,0.048570030689854556,0.1097708082026538,0.44199839163650984,0.09630076397265783,0.38701067615658363,2.3108228980322005,37275000000.0,2075000000.0,16391000000.0,3644000000.0,1.0,1.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2018-11-30,22677000000.0,15566000000.0,7278000000.0,,8729000000.0,3466000000.0,9000000.0,3423000000.0,,19322000000.0,8502000000.0,1939000000.0,328000000.0,1.0,1627200000.0,2825000000.0,630000000.0,,2195000000.0,3475000000.0,,55.3592,3.1316,1.0,0.22213311948676825,0.08550513736384883,0.10035193044198323,0.4400165614325639,0.11360107649311665,0.39809829304616795,2.138774388568288,38973000000.0,2297000000.0,17253000000.0,4439000000.0,1.0,1.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2019-02-28,22921000000.0,15796000000.0,7281000000.0,22921000000.0,8961000000.0,3465000000.0,16000000.0,3695000000.0,,28933000000.0,12841000000.0,3040000000.0,518000000.0,1.87,1621500000.0,3893000000.0,846000000.0,,3047000000.0,3481000000.0,,32.3012,3.4844,1.87,0.3392478518022542,0.1326294664281663,0.10507033491169253,0.443818477171396,0.10531227318287077,0.38846110925119964,2.169482213981596,41298000000.0,4541000000.0,18516000000.0,5529000000.0,2.87,2.87,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2019-05-31,23717000000.0,16525000000.0,7866000000.0,,9040000000.0,3464000000.0,9000000.0,4466000000.0,,-19086000000.0,-8266000000.0,-2042000000.0,-252000000.0,-0.8700000000000001,-1630300000.0,-2116000000.0,-700000000.0,,-2816000000.0,3473000000.0,2.1008,30.0931,3.0995,-0.8700000000000001,-0.2258849557522124,-0.08609857907829827,0.1069894163261029,0.4330923189772608,0.14754270145656503,0.3841814159292035,2.1008136282735825,39117000000.0,4029000000.0,17474000000.0,3384000000.0,2.0,2.0,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2019-08-31,26249000000.0,16228000000.0,8070000000.0,,9200000000.0,3463000000.0,250000000.0,3446000000.0,,10660000000.0,4871000000.0,1367000000.0,194000000.0,0.86,1597500000.0,394000000.0,284000000.0,,110000000.0,3713000000.0,,30.8243,3.3309,0.86,0.14858695652173914,0.052078174406644064,0.12823639774859288,0.4569418386491557,0.010318949343339587,0.40358695652173915,2.01090458488228,39829000000.0,4304000000.0,17948000000.0,2536000000.0,2.86,2.86,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2019-11-30,26602000000.0,16369000000.0,8264000000.0,,9351000000.0,3462000000.0,300000000.0,3070000000.0,,20986000000.0,9415000000.0,2482000000.0,328000000.0,1.56,1596000000.0,1306000000.0,522000000.0,,784000000.0,3762000000.0,,31.9449,3.5814,1.56,0.2654261576302,0.09330125554469589,0.11826932240541313,0.4486324216144096,0.037358238825883926,0.40230991337824834,1.9807599225556631,41493000000.0,4847000000.0,18861000000.0,1125000000.0,3.42,3.42,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2020-02-29,26220000000.0,15744000000.0,8280000000.0,,9045000000.0,3463000000.0,9000000.0,2863000000.0,,31090000000.0,13888000000.0,3329000000.0,362000000.0,2.09,1594600000.0,2486000000.0,797000000.0,,1689000000.0,3472000000.0,,33.4268,3.497,2.09,0.368048645660586,0.12696414950419527,0.10707623029913155,0.44670311997426826,0.05432614988742361,0.3838584853510227,1.901449275362319,43650000000.0,5136000000.0,19908000000.0,-233000000.0,3.6399999999999997,3.6399999999999997,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2020-05-31,31342000000.0,20556000000.0,8284000000.0,,8055000000.0,9406000000.0,248000000.0,8348000000.0,,-25333000000.0,-11933000000.0,-4639000000.0,-536000000.0,-2.9099999999999997,-3196500000.0,-1701000000.0,-517000000.0,,-2218000000.0,9654000000.0,2.4814,60.9642,4.1384,-2.9099999999999997,-0.5759155803848541,-0.14801225193031714,0.1831208305372439,0.4710456716535744,0.08755378360241582,1.198510242085661,2.4814099468855626,37403000000.0,2539000000.0,16241000000.0,365000000.0,1.6,1.6,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2020-08-31,33258000000.0,21937000000.0,8619000000.0,,9224000000.0,9408000000.0,137000000.0,8148000000.0,1565000000.0,10594000000.0,4741000000.0,1518000000.0,197000000.0,0.95,1593300000.0,882000000.0,176000000.0,,706000000.0,9545000000.0,,64.8833,4.6746,0.95,0.16457068516912401,0.04564315352697095,0.1432886539550689,0.4475174627147442,0.06664149518595432,1.034800520381613,2.545190857408052,37337000000.0,2690000000.0,16111000000.0,961000000.0,1.69,1.69,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2020-11-30,34836000000.0,23607000000.0,8871000000.0,,10640000000.0,9410000000.0,41000000.0,8635000000.0,1575000000.0,21837000000.0,9588000000.0,2769000000.0,402000000.0,1.73,1601900000.0,3355000000.0,344000000.0,,3011000000.0,9451000000.0,,74.8252,5.5277,1.73,0.2602443609022556,0.07948673785738891,0.12680313229839263,0.439071301002885,0.13788524064660895,0.8882518796992481,2.6611430503889077,38188000000.0,2977000000.0,16284000000.0,3188000000.0,1.8599999999999999,1.8599999999999999,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2021-02-28,36185000000.0,24700000000.0,8894000000.0,36185000000.0,11931000000.0,9412000000.0,4000000.0,8516000000.0,,32194000000.0,14307000000.0,4218000000.0,589000000.0,2.62,1607300000.0,4645000000.0,521000000.0,,4124000000.0,9416000000.0,,63.3034,5.6354,2.62,0.35353281367865225,0.11656763852425038,0.13101820214946885,0.4443995775610362,0.12809840342921042,0.7892045930768586,2.777153136946256,39292000000.0,3866000000.0,16703000000.0,5623000000.0,2.39,2.39,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2021-05-31,37740000000.0,26291000000.0,9674000000.0,,12767000000.0,9413000000.0,2000000.0,9889000000.0,,-20087000000.0,-8674000000.0,-2778000000.0,-254000000.0,-1.7399999999999998,-3193100000.0,-2225000000.0,-346000000.0,,-2571000000.0,9415000000.0,2.7177,37.1086,4.7717,-1.7399999999999998,-0.21759222996788596,-0.07360890302066772,0.13829840195151094,0.4318215761437746,0.1279932294518843,0.7374481084044803,2.717696919578251,44538000000.0,5727000000.0,19962000000.0,5270000000.0,3.56,3.56,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2021-08-31,37917000000.0,26390000000.0,8269000000.0,,14343000000.0,9415000000.0,15000000.0,10720000000.0,,12248000000.0,5696000000.0,1874000000.0,232000000.0,1.16,1619600000.0,1111000000.0,184000000.0,,927000000.0,9430000000.0,,42.8736,5.646,1.16,0.13065606916265773,0.04942374132974655,0.15300457217504898,0.465055519268452,0.07568582625734814,0.6574635710799693,3.191437900592575,46192000000.0,6083000000.0,20917000000.0,5491000000.0,3.7700000000000005,3.7700000000000005,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2021-11-30,38917000000.0,27177000000.0,8857000000.0,,14924000000.0,9417000000.0,9000000.0,10751000000.0,,23605000000.0,10909000000.0,3211000000.0,396000000.0,1.98,1618500000.0,3868000000.0,362000000.0,,3506000000.0,9426000000.0,,43.4229,5.7849,1.98,0.21515679442508712,0.08250892925970656,0.13603050201228553,0.46214785003177294,0.14852785426816353,0.6316001072098633,3.06842045839449,47960000000.0,6525000000.0,22238000000.0,5986000000.0,4.02,4.02,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2022-02-28,38577000000.0,26962000000.0,8818000000.0,,14809000000.0,9418000000.0,0.0,8704000000.0,,34476000000.0,15976000000.0,4607000000.0,670000000.0,2.85,1615800000.0,4037000000.0,516000000.0,,3521000000.0,9418000000.0,,35.3051,4.6118,2.85,0.3110946046323182,0.11942349068097571,0.133629191321499,0.4633948253857756,0.10212901728738832,0.6359646161118239,3.0576094352460874,50242000000.0,6914000000.0,23907000000.0,5383000000.0,4.25,4.25,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
2022-05-31,40321000000.0,28213000000.0,10730000000.0,,15281000000.0,8920000000.0,10000000.0,8574000000.0,,-23619000000.0,-11102000000.0,-3646000000.0,-693000000.0,-2.24,-3243100000.0,-3828000000.0,-304000000.0,,-4132000000.0,8930000000.0,2.6294,30.9365,4.0043,-2.24,-0.23859695046135723,-0.09042434463430966,0.15436724670815868,0.47004530251069054,0.1749439010965748,0.5843858386231268,2.6293569431500465,46710000000.0,6046000000.0,21479000000.0,3822000000.0,3.75,3.75,1.350221,80.165,52.28,16.51955,79156.11,31.3614,6.8778,1.7018
