report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-12-31,12537000000.0,5988000000.0,3587000000.0,9185000000.0,509000000.0,4110000000.0,,4100000000.0,-3648000000.0,-2272000000.0,-1616000000.0,141000000.0,-474000000.0,-6.640000000000001,-486100000.0,-1156000000.0,,,4110000000.0,1.6694,33.8002,10.6278,-6.640000000000001,-2272000000.0,-3.174852652259332,-0.12889846055675203,0.44298245614035087,0.6228070175438597,-0.18122357820850282,-0.49188135960164536,,0.6228070175438597,8.074656188605108,1.6693615834959576,7442000000.0,2339000000.0,3617000000.0,3617000000.0,,9.66,9.66,1.1363008017694223,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2021-03-31,12830000000.0,6306000000.0,3403000000.0,8924000000.0,1032000000.0,4111000000.0,,4500000000.0,2016000000.0,1081000000.0,755000000.0,,248000000.0,3.12,241600000.0,768000000.0,,,4111000000.0,,34.6098,11.0795,3.12,1081000000.0,0.7315891472868217,0.05884645362431801,0.37450396825396826,0.5362103174603174,0.08425565081839438,0.21018860587205912,,0.5362103174603174,3.983527131782946,1.8530708198648251,7672000000.0,2455000000.0,3786000000.0,3786000000.0,,10.16,10.16,1.0858425779186476,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2021-06-30,13398000000.0,6932000000.0,3315000000.0,8962000000.0,1265000000.0,4112000000.0,,5213000000.0,4122000000.0,2234000000.0,1553000000.0,,534000000.0,6.42,241700000.0,1691000000.0,,,4112000000.0,,40.1614,12.62,6.42,2234000000.0,1.2276679841897233,0.11591282280937454,0.3767588549247938,0.5419699175157691,0.16674130467233916,0.4154733122559048,,0.5419699175157691,3.250592885375494,2.0911010558069383,8065000000.0,2577000000.0,4003000000.0,4003000000.0,,10.68,10.68,1.0272295778166376,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2021-09-30,14111000000.0,7638000000.0,3386000000.0,9010000000.0,1845000000.0,4113000000.0,,5899000000.0,6209000000.0,3317000000.0,2349000000.0,,747000000.0,9.72,241700000.0,2658000000.0,,,4113000000.0,,36.5185,12.6793,9.72,3317000000.0,1.273170731707317,0.16646587768407625,0.37832179094862295,0.5342245128039942,0.23506484303026007,0.5567304464585431,,0.5342245128039942,2.229268292682927,2.255759007678677,8699000000.0,3041000000.0,4360000000.0,4360000000.0,,12.620000000000001,12.620000000000001,0.943348623853211,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2021-12-31,15026000000.0,8810000000.0,3815000000.0,9490000000.0,2032000000.0,4114000000.0,,6500000000.0,-4050000000.0,-2411000000.0,-1633000000.0,119000000.0,-628000000.0,-6.749999999999998,-483200000.0,-1519000000.0,,,4114000000.0,2.3093,37.5983,13.708,-6.749999999999998,-2411000000.0,-0.8036417322834646,-0.10867829096233196,0.4032098765432099,0.5953086419753086,-0.16045521096765605,-0.3922876667751383,,0.5953086419753086,2.0246062992125986,2.309305373525557,8297000000.0,3024000000.0,4221000000.0,4221000000.0,,12.510000000000002,12.510000000000002,0.974650556740109,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2022-03-31,66092000000.0,7787000000.0,5653000000.0,22882000000.0,39702000000.0,11326000000.0,66000000.0,4405000000.0,2389000000.0,1892000000.0,1235000000.0,,568000000.0,4.47,276300000.0,222000000.0,,,11392000000.0,,40.6115,16.4179,4.47,1892000000.0,0.031106745252128355,0.018686073957513767,0.5169526998744245,0.7919631645039765,0.02862676269442595,0.03702978823345207,,0.7919631645039765,0.2869376857589038,1.3774986732708296,8670000000.0,3504000000.0,5032000000.0,5032000000.0,,13.86,13.86,2.2639109697933226,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2022-06-30,64323000000.0,6235000000.0,4958000000.0,21523000000.0,39433000000.0,10776000000.0,14000000.0,3571000000.0,5383000000.0,3374000000.0,2207000000.0,,908000000.0,7.17,308000000.0,676000000.0,,,10790000000.0,,30.8017,11.8572,7.17,3374000000.0,0.05596835138082317,0.034311210608957914,0.40999442689949844,0.6267880364109233,0.05245402111219937,0.06718037552515779,,0.6267880364109233,0.2736286866330231,1.2575635336829367,9931000000.0,4158000000.0,6172000000.0,6172000000.0,,14.610000000000001,14.610000000000001,1.7482177576150357,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2022-09-30,61813000000.0,4178000000.0,5048000000.0,21414000000.0,37167000000.0,10734000000.0,52000000.0,1387000000.0,8244000000.0,4228000000.0,2815000000.0,,1053000000.0,8.91,315700000.0,1490000000.0,,,10786000000.0,,29.1789,9.8572,8.91,4228000000.0,0.07573923103828666,0.04554058207820361,0.34146045608927705,0.5128578360019408,0.06839985116399463,0.08816966613142035,,0.5128578360019408,0.2902036753033605,0.8276545166402536,11966000000.0,4624000000.0,7083000000.0,7083000000.0,,13.8,13.8,1.5228010729916701,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2022-12-31,61784000000.0,5667000000.0,5999000000.0,22040000000.0,36388000000.0,10730000000.0,226000000.0,1300000000.0,-4835000000.0,-4550000000.0,-3009000000.0,304000000.0,-1349000000.0,-10.350000000000001,-581500000.0,215000000.0,,,10956000000.0,0.9447,33.597,9.7606,-10.350000000000001,-4550000000.0,-0.08269209629548202,-0.04870192930208468,0.6223371251292658,0.9410548086866598,-0.07364366178946005,-0.0961051030753633,,0.9410548086866598,0.3010882708585248,0.9446574429071511,11181000000.0,3248000000.0,4944000000.0,4944000000.0,,10.199999999999996,10.199999999999996,2.216019417475728,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2023-03-31,62024000000.0,5822000000.0,6394000000.0,22252000000.0,36275000000.0,10727000000.0,936000000.0,1402000000.0,3160000000.0,1144000000.0,795000000.0,85000000.0,188000000.0,2.47,322100000.0,594000000.0,,,11663000000.0,,39.3883,9.2546,2.47,1144000000.0,0.02191592005513439,0.012817618986198891,0.25158227848101267,0.3620253164556962,0.018444473107184316,0.023864157870582835,,0.3620253164556962,0.3215161957270848,0.9105411323115421,11952000000.0,2808000000.0,4196000000.0,4196000000.0,,8.199999999999998,8.199999999999998,2.779551954242135,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2023-06-30,60695000000.0,4720000000.0,6030000000.0,21626000000.0,35468000000.0,10676000000.0,825000000.0,1561000000.0,6261000000.0,2056000000.0,1305000000.0,174000000.0,447000000.0,4.07,320900000.0,1363000000.0,,,11501000000.0,,54.3516,10.5783,4.07,2056000000.0,0.03679372955903913,0.021500947359749566,0.2084331576425491,0.32838204759623063,0.03387428948018782,0.043773552768847535,,0.32838204759623063,0.3242641254088192,0.7827529021558872,12830000000.0,1906000000.0,2878000000.0,2878000000.0,,5.099999999999998,5.099999999999998,3.9961779013203613,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2023-09-30,60561000000.0,4804000000.0,5218000000.0,21537000000.0,35419000000.0,11415000000.0,47000000.0,1645000000.0,9345000000.0,3130000000.0,2047000000.0,258000000.0,628000000.0,6.4,319900000.0,2376000000.0,,,11462000000.0,,46.8266,9.4591,6.4,3130000000.0,0.05779383946469409,0.033800630768976735,0.21904761904761905,0.33493846976993047,0.05168342662769769,0.06676478744054094,,0.33493846976993047,0.3236116208814478,0.9206592564200843,13931000000.0,1138000000.0,1780000000.0,1780000000.0,821000000.0,2.589999999999998,2.589999999999998,6.439325842696629,2.1680876979293546,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2023-12-31,60589000000.0,5143000000.0,6125000000.0,22489000000.0,34200000000.0,11412000000.0,47000000.0,1300000000.0,-6269000000.0,-2310000000.0,-1521000000.0,-183000000.0,-485000000.0,-4.710000000000001,-644000000.0,-623000000.0,,,11459000000.0,0.8397,53.124,11.1672,-4.710000000000001,-2310000000.0,-0.04447368421052632,-0.025103566654013105,0.24262242781942894,0.3684798213431169,-0.038125732393668815,-0.050592435226351866,,0.3684798213431169,0.3350584795321637,0.8396734693877551,12497000000.0,2626000000.0,4020000000.0,4020000000.0,334000000.0,8.229999999999999,8.229999999999999,2.850497512437811,12.035928143712574,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2024-03-31,60477000000.0,5428000000.0,5877000000.0,22228000000.0,34327000000.0,11404000000.0,301000000.0,1543000000.0,3491000000.0,1385000000.0,991000000.0,78000000.0,248000000.0,3.16,314000000.0,948000000.0,,,11705000000.0,,48.4511,10.6624,3.16,1385000000.0,0.02886940309377458,0.01638639482778577,0.28387281581208823,0.3967344600401031,0.022901268250739952,0.03008776503302051,,0.3967344600401031,0.3409852302851982,0.9236004764335546,12828000000.0,2822000000.0,4261000000.0,4261000000.0,327000000.0,8.919999999999998,8.919999999999998,2.747007744660878,13.030581039755353,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2024-06-30,60956000000.0,5642000000.0,5500000000.0,21972000000.0,34881000000.0,11401000000.0,4000000.0,2038000000.0,7040000000.0,2837000000.0,2002000000.0,156000000.0,540000000.0,6.38,313600000.0,2504000000.0,,,11405000000.0,,42.0398,10.5226,6.38,2837000000.0,0.05739514348785872,0.032843362425355994,0.284375,0.4029829545454545,0.04654176783253494,0.061292831525731326,,0.4029829545454545,0.32696883690261175,1.0258181818181817,13607000000.0,3519000000.0,5042000000.0,5042000000.0,309000000.0,11.229999999999997,11.229999999999997,2.261999206664022,16.31715210355987,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2024-09-30,60368000000.0,5202000000.0,5505000000.0,21977000000.0,33992000000.0,11398000000.0,4000000.0,1696000000.0,10616000000.0,4271000000.0,2972000000.0,227000000.0,854000000.0,9.5,312900000.0,3949000000.0,,,11402000000.0,,45.1315,11.6443,9.5,4271000000.0,0.08743233702047541,0.049231380864033926,0.27995478522984174,0.4023172569706104,0.07074940365756692,0.0940873243159889,,0.4023172569706104,0.3354318663214874,0.9449591280653951,14878000000.0,4444000000.0,6183000000.0,6183000000.0,278000000.0,14.329999999999997,14.329999999999997,1.844088630114831,22.241007194244606,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2024-12-31,60221000000.0,5459000000.0,6392000000.0,22713000000.0,33159000000.0,11394000000.0,4000000.0,1700000000.0,-6939000000.0,-2913000000.0,-2113000000.0,,-501000000.0,-6.6899999999999995,-628600000.0,-1712000000.0,,,11398000000.0,0.854,40.1087,10.8776,-6.6899999999999995,-2913000000.0,-0.06372327271630628,-0.03508742797363046,0.3045107364173512,0.41980112408127973,-0.04837183042460271,-0.06537693291738672,,0.41980112408127973,0.34373774842425886,0.8540362953692116,14208000000.0,3852000000.0,5580000000.0,5580000000.0,,12.35,12.35,2.042652329749104,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2025-03-31,59889000000.0,5340000000.0,5920000000.0,22164000000.0,33371000000.0,11388000000.0,3000000.0,1469000000.0,3777000000.0,1578000000.0,1090000000.0,78000000.0,325000000.0,3.54,307700000.0,953000000.0,,,11391000000.0,,39.4296,10.7518,3.54,1578000000.0,0.03266309070750052,0.018200337290654376,0.2885888271114641,0.4177918983320095,0.026348745178580373,0.03525311648273089,,0.4177918983320095,0.34134428096251235,0.902027027027027,14494000000.0,3951000000.0,5773000000.0,5773000000.0,,12.729999999999997,12.729999999999997,1.9731508747618223,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2025-06-30,60395000000.0,5877000000.0,5982000000.0,22434000000.0,33390000000.0,11385000000.0,3000000.0,1847000000.0,7532000000.0,3129000000.0,2161000000.0,,667000000.0,7.04,306900000.0,2398000000.0,,,11388000000.0,,40.115,10.9519,7.04,3129000000.0,0.06471997604073076,0.035781107707591686,0.28690918746680827,0.4154275092936803,0.05180892457984933,0.0698780651212649,,0.4154275092936803,0.3410601976639713,0.9824473420260782,14986000000.0,4110000000.0,6065000000.0,6065000000.0,,13.389999999999997,13.389999999999997,1.8776586974443528,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2025-09-30,59749000000.0,5654000000.0,5803000000.0,22051000000.0,33133000000.0,11382000000.0,3000000.0,1672000000.0,11420000000.0,4804000000.0,3337000000.0,,1000000000.0,10.9,306100000.0,3903000000.0,,,11385000000.0,,35.009,9.8367,10.9,4804000000.0,0.10071529894666949,0.055850307118110766,0.29220665499124343,0.42066549912434326,0.0804030192973941,0.10791140662204052,,0.42066549912434326,0.3436151269127456,0.9743236257108392,15790000000.0,4475000000.0,6598000000.0,6598000000.0,,14.79,14.79,1.7255228857229463,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
2025-12-31,61200000000.0,6296000000.0,7637000000.0,25048000000.0,31127000000.0,12370000000.0,718000000.0,1700000000.0,-7393000000.0,-3033000000.0,-2117000000.0,,-585000000.0,-6.82,-615600000.0,-1603000000.0,,,13088000000.0,0.8244,35.3847,10.3182,-6.82,-3033000000.0,-0.068011694027693,-0.034591503267973854,0.2863519545516029,0.4102529419721358,-0.049558823529411766,-0.06859663010290626,,0.4102529419721358,0.4204709737526906,0.8244074898520362,15336000000.0,4471000000.0,6478000000.0,6478000000.0,,14.659999999999997,14.659999999999997,2.020376659462797,,1.202491,579.05,381.605,1.99663,127480.03,28.5063,5.0837,8.3125
