report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,roe,roa,net_margin,gross_margin,fcf_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,gross_profit_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-07-02,8092400000.0,2948800000.0,3000500000.0,,1936900000.0,,738600000.0,164800000.0,4696300000.0,1284800000.0,412700000.0,40400000.0,144900000.0,5.0,82600000.0,394400000.0,106800000.0,287600000.0,738600000.0,,17.692,1.5011,5.0,0.21307243533481335,0.050998467698087094,0.08787769094819325,0.273577071311458,0.061239699337776544,0.38133099282358407,0.9827695384102649,9249300000.0,748200000.0,2468600000.0,578800000.0,81800000.0,9.030000000000001,9.030000000000001,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2022-10-01,8042300000.0,2961800000.0,2939300000.0,,2007300000.0,,669900000.0,128200000.0,7013400000.0,1904000000.0,634200000.0,61600000.0,195900000.0,7.7,82400000.0,615200000.0,183200000.0,432000000.0,669900000.0,,16.7208,1.4852,7.7,0.3159467942011657,0.0788580381234224,0.09042689708272734,0.27148030912253684,0.06159637265805458,0.33373187864295323,1.0076548838158745,10037600000.0,825000000.0,2644900000.0,378600000.0,93200000.0,10.09,10.09,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2022-12-31,7950500000.0,2782000000.0,2799800000.0,,2032200000.0,,598600000.0,167200000.0,-5019700000.0,-1425900000.0,-488000000.0,-37500000.0,-170100000.0,-5.879999999999999,-165800000.0,-174800000.0,-61600000.0,-236400000.0,598600000.0,0.9936,19.3573,1.6213,-5.879999999999999,-0.2401338450939868,-0.06137978743475253,0.09721696515728032,0.2840608004462418,0.04709444787537104,0.2945576222812715,0.9936424030287878,9039300000.0,757100000.0,2404200000.0,559700000.0,84100000.0,9.21,9.21,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2023-04-01,8222300000.0,2989200000.0,2643700000.0,,2042900000.0,,648300000.0,351300000.0,2065000000.0,542300000.0,121200000.0,26400000.0,47100000.0,1.49,81500000.0,1900000.0,64500000.0,-62600000.0,648300000.0,,21.2713,1.6524,1.49,0.05932742669734201,0.014740401104313879,0.05869249394673123,0.26261501210653754,-0.030314769975786925,0.31734299280434675,1.130688050837841,8755000000.0,680100000.0,2305200000.0,420600000.0,90900000.0,8.31,8.31,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2023-07-01,8266300000.0,2851000000.0,2608700000.0,,2015200000.0,,635800000.0,217100000.0,4155500000.0,1095700000.0,221600000.0,58300000.0,86900000.0,2.73,81200000.0,191500000.0,115900000.0,75600000.0,635800000.0,,24.7434,1.6479,2.73,0.10996427153632393,0.026807640661480954,0.05332691613524245,0.2636746480567922,0.018192756587654915,0.3155021834061135,1.0928815118641468,8214200000.0,489000000.0,2116100000.0,208600000.0,108800000.0,6.040000000000001,6.040000000000001,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2023-09-30,8133100000.0,2814300000.0,2744300000.0,,2063600000.0,,716000000.0,209900000.0,6253800000.0,1681500000.0,359900000.0,89300000.0,133200000.0,4.43,81200000.0,514100000.0,173000000.0,341100000.0,716000000.0,,30.297,1.7667,4.43,0.1744039542547005,0.0442512695036333,0.057549010201797306,0.26887652307397103,0.05454283795452365,0.34696646636945144,1.0255074153700396,7454600000.0,214700000.0,1893600000.0,117700000.0,136500000.0,2.7700000000000005,2.7700000000000005,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2023-12-30,8209800000.0,2796000000.0,2699500000.0,,2127900000.0,,622200000.0,215000000.0,-4110000000.0,-1042000000.0,-199700000.0,-55000000.0,-75500000.0,-2.4499999999999984,-162800000.0,118500000.0,-88100000.0,30400000.0,622200000.0,1.0357,32.3662,1.9464,-2.4499999999999984,-0.09384839513135015,-0.02432458768788521,0.048588807785888075,0.2535279805352798,-0.007396593673965937,0.2924009586916678,1.0357473606223375,8364300000.0,503000000.0,2277500000.0,384500000.0,119000000.0,6.2,6.2,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2024-03-30,8255200000.0,2886800000.0,3308200000.0,,2204000000.0,,1170500000.0,185700000.0,2151300000.0,632200000.0,172400000.0,28600000.0,62000000.0,2.13,81000000.0,119800000.0,48800000.0,71000000.0,1170500000.0,,32.4363,2.1272,2.13,0.07822141560798548,0.02088380657040411,0.08013759122391112,0.2938688235020685,0.033003300330033,0.5310798548094374,0.8726195514176894,8450600000.0,554200000.0,2367400000.0,518100000.0,121200000.0,6.840000000000001,6.840000000000001,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2024-09-28,8451900000.0,3084700000.0,3349000000.0,,2393900000.0,,1116800000.0,212700000.0,6570000000.0,1921500000.0,530900000.0,,181200000.0,6.56,80900000.0,587600000.0,139300000.0,448300000.0,1116800000.0,,26.373,2.0477,6.56,0.22177200384310122,0.06281427844626652,0.08080669710806697,0.2924657534246575,0.06823439878234398,0.4665190693011404,0.9210809196775157,10865100000.0,863500000.0,3193200000.0,890800000.0,,10.670000000000002,10.670000000000002,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2024-12-28,8404200000.0,3078700000.0,2862600000.0,,2312300000.0,,592300000.0,329100000.0,8755700000.0,2530700000.0,704900000.0,,248600000.0,8.73,80700000.0,938800000.0,208800000.0,730000000.0,592300000.0,1.0755,21.3421,1.7182,8.73,0.30484798685291703,0.08387472930201566,0.08050755507840607,0.289034571764679,0.0833742590541019,0.25615188340613243,1.0754908125480334,13367000000.0,1208500000.0,4042400000.0,1279700000.0,,14.970000000000002,14.970000000000002,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2025-03-29,8354700000.0,3030400000.0,2952800000.0,,2170500000.0,,877500000.0,195900000.0,2148300000.0,621500000.0,166300000.0,,60700000.0,2.09,79400000.0,-16300000.0,36000000.0,-52300000.0,877500000.0,,20.111,1.6056,2.09,0.07661829071642479,0.019904963673142064,0.07741004515198063,0.28929851510496674,-0.0243448307964437,0.40428472702142365,1.0262801408832294,19625300000.0,1574500000.0,5705900000.0,1197000000.0,,19.51,19.51,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2025-06-28,8568200000.0,3183800000.0,3062100000.0,,2201600000.0,,922000000.0,215900000.0,4368800000.0,1260600000.0,355300000.0,,127200000.0,4.5,78900000.0,192500000.0,66000000.0,126500000.0,922000000.0,,19.2932,1.5699,4.5,0.1613826308139535,0.04146728601106417,0.08132668009522065,0.2885460538362937,0.028955319538546055,0.4187863372093023,1.0397439665588974,21842800000.0,1757400000.0,6334300000.0,1252500000.0,,21.880000000000003,21.880000000000003,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2025-09-27,8866900000.0,3523700000.0,2787100000.0,,2211000000.0,,578800000.0,536300000.0,6584300000.0,1895600000.0,521600000.0,,195700000.0,6.64,78600000.0,504600000.0,101900000.0,402700000.0,578800000.0,,17.9842,1.4264,6.64,0.23591135232926277,0.05882551962918269,0.07921874762693074,0.28789696702762635,0.061160639703537203,0.2617819990954319,1.2642890459617524,21857100000.0,1748100000.0,6308400000.0,1206900000.0,,21.96,21.96,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
2025-12-31,8801700000.0,2990300000.0,2653600000.0,,2242100000.0,,522900000.0,202800000.0,-4245900000.0,-1231400000.0,-355200000.0,,-146500000.0,-4.440000000000001,-158600000.0,200600000.0,-34900000.0,165700000.0,522900000.0,1.1269,20.4338,1.5875,-4.440000000000001,-0.15842290709602605,-0.04035584034902348,0.08365717515721048,0.2900209613980546,-0.03902588379377753,0.23321885732126132,1.126884232740428,8855500000.0,688000000.0,2546300000.0,642600000.0,,8.79,8.79,0.9881277,199.54,156.23,0.70624,12530.335,18.2127,6.2702,1.415
