report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2022-09-30,5510214000.0,3821111000.0,1006596000.0,1283563000.0,4226651000.0,2690622000.0,2467935000.0,509347000.0,312199000.0,1999000.0,136300000.0,1.4,223626000.0,686279000.0,49637000.0,0.0,,16.919,4.4502,1.4,558984000.0,0.07386439050681023,0.05665823505221394,0.1265021161416326,0.20638590562555334,0.09243688176176097,0.12050841197912958,0.22649867196664417,0.0,3.7960721083731706,3793510000.0,856940000.0,769162000.0,840907000.0,3713000.0,3.8499999999999996,3.8499999999999996,0.0,207.1537840021546,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2022-12-31,5840984000.0,4092850000.0,1157077000.0,1470865000.0,4370119000.0,2951422000.0,-1451167000.0,-417418000.0,-208955000.0,-1371000.0,-80844000.0,-0.94,-445895000.0,-321977000.0,-31165000.0,0.0,3.5372,52.4485,5.264,-0.94,-448583000.0,-0.04781448743157795,-0.03577393808988349,0.14399100861582437,0.2876429797535363,-0.07146364379700407,-0.09551639211655334,0.3091187988701507,0.0,3.5372321807451015,3394635000.0,340660000.0,579440000.0,647295000.0,2666000.0,1.52,1.52,0.0,217.344336084021,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2023-03-31,5797623000.0,3971633000.0,1006111000.0,1335055000.0,4462568000.0,2821051000.0,808673000.0,24770000.0,21703000.0,469000.0,30153000.0,0.1,225589000.0,-105603000.0,19211000.0,0.0,,49.6723,4.6436,0.1,43981000.0,0.0048633432588590245,0.0037434307128973374,0.026837794757584337,0.030630427873813024,0.004272440619198592,0.0055506156993013886,0.05438663093735045,0.0,3.9475097678089197,3470073000.0,324371000.0,487670000.0,558298000.0,2455000.0,1.4500000000000002,1.4500000000000002,0.0,198.64358452138492,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2023-06-30,6208259000.0,4264433000.0,1118773000.0,1467567000.0,4740692000.0,3131123000.0,1763283000.0,218550000.0,225251000.0,1124000.0,104209000.0,1.0,225541000.0,200923000.0,39508000.0,0.0,,37.8915,3.9528,1.0,258058000.0,0.04751437131963013,0.03628247468412642,0.12774523431576212,0.1239449368025439,0.03520310605598123,0.046100864599514166,0.14635086937264183,0.0,3.811705323600051,3588724000.0,350198000.0,335249000.0,412440000.0,2221000.0,1.56,1.56,0.0,150.94506978838362,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2023-09-30,6388239000.0,4402665000.0,1124680000.0,1456792000.0,4931447000.0,3227230000.0,2682308000.0,433255000.0,396520000.0,1747000.0,166739000.0,1.76,225756000.0,348758000.0,60898000.0,0.0,,30.613,3.605,1.76,494153000.0,0.08040642026569483,0.062070313900278305,0.1478279153624416,0.16152321060817773,0.0678207249290454,0.08785555233585599,0.18422679274714165,0.0,3.914593484368887,3803097000.0,434519000.0,259157000.0,347609000.0,1969000.0,1.92,1.92,0.0,131.6185881157948,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2023-12-31,6782107000.0,4645402000.0,1240379000.0,1592270000.0,5189837000.0,3213376000.0,-1558615000.0,-56050000.0,-45875000.0,-789000.0,-64485000.0,-0.2100000000000004,-450958000.0,52409000.0,-36957000.0,0.0,3.7451,23.548,3.8077,-0.2100000000000004,-93007000.0,-0.008839391294948184,-0.006764122123110119,0.0294331826653792,0.03596141446091562,-0.00826439335150566,-0.010799953832846773,0.05967285057567135,0.0,3.7451472493487876,3695649000.0,597599000.0,620525000.0,703185000.0,2551000.0,2.6499999999999995,2.6499999999999995,0.0,243.24774598196785,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2024-03-31,7135605000.0,4849091000.0,1396453000.0,1741334000.0,5394271000.0,3346204000.0,880889000.0,91898000.0,169548000.0,430000.0,66611000.0,0.75,227219000.0,218811000.0,21947000.0,0.0,,17.0602,3.3752,0.75,113845000.0,0.031431123871974546,0.0237608443853044,0.19247373959715697,0.10432415434861828,0.012878795841417792,0.017036222318085242,0.12923875766413248,0.0,3.472434088365308,3767865000.0,745444000.0,687653000.0,773049000.0,2512000.0,3.2999999999999994,3.2999999999999994,0.0,273.74721337579615,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2024-09-30,5012434000.0,2808708000.0,1501650000.0,1841214000.0,3171220000.0,1304109000.0,3062519000.0,-240147000.0,-168597000.0,,171503000.0,-0.8,211763000.0,-45881000.0,66515000.0,0.0,,391.9318,3.1234,-0.8,-173632000.0,-0.053164712634254326,-0.033635754605447175,-0.05505174008716354,-0.07841486044658008,-0.04791025677345577,-0.0757270072716494,-0.05669581151986322,0.0,1.8704145440015982,5067101000.0,351596000.0,228956000.0,341359000.0,,1.4999999999999993,1.4999999999999993,0.0,,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2024-12-31,5444322000.0,3239030000.0,1641847000.0,1996694000.0,3447628000.0,1687829000.0,4241217000.0,61366000.0,32615000.0,,284015000.0,0.15,210530000.0,335337000.0,89248000.0,0.0,1.9728,407.9826,3.1374,0.15,150614000.0,0.009460127368730037,0.005990644932463583,0.007690009730697581,0.01446896020646904,0.011271559617524459,0.01779948416708531,0.03551197686890343,0.0,1.9727964907814188,6626010000.0,-12309000.0,-142933000.0,-2180000.0,,-0.11000000000000046,-0.11000000000000046,-0.0,,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2025-03-31,5749365000.0,3507421000.0,1720290000.0,2081802000.0,3667563000.0,1941722000.0,1052898000.0,205168000.0,158203000.0,,75987000.0,0.8,198197000.0,266067000.0,22362000.0,0.0,,550.912,2.6552,0.8,227530000.0,0.043135728002491026,0.02751660400757301,0.1502548205049302,0.1948602808629136,0.03568533220625234,0.05594123400197897,0.21609880539235518,0.0,2.0388544954629744,9237523000.0,191769000.0,118285000.0,318357000.0,,0.9,0.9,0.0,,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2025-06-30,5821354000.0,3643701000.0,1278619000.0,1650451000.0,4170903000.0,1954969000.0,2268427000.0,735482000.0,563202000.0,,229000000.0,2.84,198526000.0,310808000.0,45281000.0,0.0,,15.1367,2.8751,2.84,780763000.0,0.1350311910873976,0.09674759514710839,0.2482786530049237,0.3242255536545809,0.12634208467652028,0.17633639526021103,0.34418696303650065,0.0,2.849715982634389,10625061000.0,585423000.0,761869000.0,985275000.0,,2.9899999999999998,2.9899999999999998,0.0,,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2025-09-30,6330356000.0,4277889000.0,1338729000.0,1679162000.0,4651194000.0,2455006000.0,3634407000.0,1179000000.0,987371000.0,,287139000.0,4.95,199405000.0,870197000.0,69304000.0,0.0,,13.9337,3.4409,4.95,1248304000.0,0.21228334057878473,0.15597400841279702,0.27167320556008173,0.3243995512885596,0.18624544970298668,0.25348329912706286,0.3434684117656608,0.0,3.1954854193791276,11196949000.0,1741391000.0,2181016000.0,2407211000.0,,8.74,8.74,0.0,,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
2025-12-31,6957973000.0,5023902000.0,1515170000.0,1790495000.0,5167478000.0,3097817000.0,-1814490000.0,-604791000.0,-422126000.0,,-214325000.0,-2.1799999999999997,-395428000.0,-33574000.0,-43661000.0,0.0,3.3157,15.0708,3.7716,-2.1799999999999997,-648452000.0,-0.08168897864683701,-0.06066795602684862,0.23264167892906545,0.33331183969049155,-0.0869205729887138,-0.11703794384804347,0.35737424841139936,0.0,3.31573486803461,5141242000.0,1286650000.0,1514859000.0,1608145000.0,,6.41,6.41,0.0,,0.863992,112.29,53.56,1.60726,18498.396,14.3772,3.7525,3.598
