report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2022-03-26,7075049000.0,1333086000.0,993839000.0,4404324000.0,2610184000.0,,241869000.0,913929000.0,148778000.0,93022000.0,9434000.0,15620000.0,1.81,51325000.0,102630000.0,75299000.0,0.0,,3.9564,33.9899,1.81,224077000.0,0.03563810060899921,0.013147894806099576,0.10178252358771853,0.16278945082167215,0.02102854694009893,0.05699904681049305,0.24517987721146828,0.0,1.3413500577055237,3629523000.0,422474000.0,614937000.0,894268000.0,53625000.0,8.21,8.21,0.0,11.467356643356643,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2022-06-25,7529361000.0,1393086000.0,1048135000.0,4836257000.0,2647706000.0,,200321000.0,1887060000.0,336189000.0,202343000.0,13137000.0,49069000.0,3.94,51293000.0,252104000.0,151720000.0,0.0,,3.1097,25.8683,3.94,487909000.0,0.07642200455790786,0.026873860876108876,0.10722658527020869,0.1781549076340975,0.04465040260388631,0.12697368967702607,0.2585551068858436,0.0,1.329109322749455,3777410000.0,474839000.0,689873000.0,991311000.0,20853000.0,9.22,9.22,0.0,33.08267395578574,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2022-09-24,7382769000.0,1415352000.0,1014194000.0,4710825000.0,2626853000.0,,193701000.0,2876217000.0,487165000.0,298816000.0,24512000.0,74564000.0,5.0,51285000.0,384883000.0,226325000.0,0.0,,2.4913,21.5869,5.0,713490000.0,0.11375436691737223,0.040474786628160786,0.10389202205535952,0.1693769976326543,0.06598675916854503,0.18545575256780641,0.24806542760855665,0.0,1.3955436533838694,4018517000.0,520251000.0,759983000.0,1089447000.0,-16999000.0,9.290000000000001,9.290000000000001,0.0,44.70751220660039,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2022-12-31,7602770000.0,1439032000.0,1091585000.0,4579265000.0,2976293000.0,,233912000.0,-1701146000.0,-321157000.0,-107955000.0,12208000.0,-8874000.0,-1.75,-102602000.0,-119977000.0,-149474000.0,0.0,1.3183,2.7883,22.8011,-1.75,-470631000.0,-0.036271630514872026,-0.014199429944612292,0.06346016156167666,0.18878861661491725,-0.0422421038647756,-0.1079050348873582,0.27665526650857714,0.0,1.318295872515654,3976060000.0,486226000.0,650975000.0,954845000.0,59291000.0,9.0,9.0,0.0,10.979322325479416,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2023-04-01,7699439000.0,1448355000.0,981392000.0,4542621000.0,3108597000.0,,201587000.0,1029373000.0,167892000.0,103131000.0,34380000.0,27087000.0,2.0,51428000.0,109383000.0,77069000.0,0.0,,2.5051,20.6508,2.0,244961000.0,0.033176059810905045,0.013394612256815075,0.10018817280033573,0.16310122764051516,0.021805744548401514,0.054008930716976176,0.23797107559650388,0.0,1.4758170027878768,4091504000.0,496335000.0,670089000.0,975729000.0,84237000.0,9.19,9.19,0.0,7.954806082837708,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2023-07-01,7772381000.0,1504780000.0,1007623000.0,4472379000.0,3251703000.0,,200445000.0,2089310000.0,332837000.0,200151000.0,69424000.0,56308000.0,3.0,51382000.0,257505000.0,154740000.0,0.0,,2.5603,22.1011,3.0,487577000.0,0.061552669478116544,0.02575156827746864,0.09579765568536981,0.1593047465431171,0.042823042256935166,0.10235774915482748,0.2333674753866109,0.0,1.493395843485113,4293754000.0,494143000.0,666737000.0,975397000.0,140524000.0,8.25,8.25,0.0,4.744648600950727,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2023-09-30,7607007000.0,1444325000.0,993816000.0,4256298000.0,3305993000.0,,157174000.0,3115933000.0,484339000.0,287540000.0,103166000.0,81160000.0,5.0,51493000.0,462955000.0,233610000.0,0.0,,2.3531,20.8867,5.0,717949000.0,0.08697538077061868,0.03779936051064499,0.09228054646874628,0.1554394783199767,0.06367011362024512,0.14650333500403662,0.23041220719444225,0.0,1.4533122831590557,4533470000.0,482867000.0,663911000.0,979856000.0,219178000.0,8.25,8.25,0.0,3.0290950734106525,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2023-12-30,8195001000.0,1608662000.0,1055082000.0,4536003000.0,3596882000.0,,276771000.0,-2105207000.0,-367807000.0,-116198000.0,-70260000.0,-63641000.0,-1.0,-102852000.0,-145945000.0,-151295000.0,0.0,1.5247,2.9366,25.5498,-1.0,-519102000.0,-0.032305202116722206,-0.014179131887842356,0.05519552234055843,0.1747129854688874,-0.044881873717892165,-0.1022571771884649,0.24658002752223415,0.0,1.5246795983629708,4129409000.0,474624000.0,617261000.0,931385000.0,136710000.0,9.0,9.0,0.0,4.515112281471729,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2024-03-30,8152783000.0,1668188000.0,954810000.0,4448858000.0,3640435000.0,,327039000.0,1011560000.0,125977000.0,72960000.0,35001000.0,24529000.0,1.0,51842000.0,129888000.0,85357000.0,0.0,,3.3839,31.7058,1.0,211334000.0,0.020041560967301985,0.0089490913716212,0.07212622088655146,0.12453734825418165,0.015452024173831194,0.03460493045473961,0.2089188975443869,0.0,1.7471413160733549,4111596000.0,444453000.0,575346000.0,897758000.0,137331000.0,8.0,8.0,0.0,4.1894838019092555,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2024-06-29,7948283000.0,1499273000.0,947519000.0,4175189000.0,3722729000.0,,179213000.0,2037677000.0,277629000.0,167041000.0,,49921000.0,3.0,51810000.0,323423000.0,171439000.0,0.0,,2.5674,24.2461,3.0,449068000.0,0.04487057747152694,0.021015985465036913,0.08197619151612351,0.13624779589699446,0.0349294306707499,0.07457674195462523,0.22038232752295875,0.0,1.5823144443541501,4059963000.0,411343000.0,520138000.0,859249000.0,,8.0,8.0,0.0,,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2024-09-28,8003842000.0,1494723000.0,1012221000.0,4176125000.0,3782273000.0,,210171000.0,3047440000.0,395034000.0,236698000.0,,70867000.0,4.0,51713000.0,575215000.0,259637000.0,0.0,,2.4802,24.3824,4.0,654671000.0,0.06258088720724284,0.029573047543917035,0.07767109442679758,0.1296281469036306,0.04935554699855394,0.10444354492655607,0.2148265429343974,0.0,1.4766765360528975,3991470000.0,360501000.0,430833000.0,795971000.0,,7.0,7.0,0.0,,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2024-12-28,7528345000.0,1403071000.0,994101000.0,4020267000.0,3461503000.0,,194606000.0,-2046688000.0,-571293000.0,-454496000.0,,-77494000.0,-8.0,-103737000.0,-293949000.0,-154692000.0,0.0,1.4114,2.3159,910.8864,-8.0,-725985000.0,-0.13130018954194175,-0.06037130338739789,0.22206413483637955,0.2791304781187949,-0.07588560301102035,-0.16504189076248094,0.35471210072077425,0.0,1.4113968298995776,4049989000.0,22203000.0,227347000.0,589088000.0,,0.0,0.0,0.0,,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2025-03-29,7582366000.0,1506358000.0,1051055000.0,4340584000.0,3194336000.0,,229356000.0,984168000.0,74669000.0,25469000.0,,10100000.0,0.0,50853000.0,171697000.0,120364000.0,0.0,,1.8378,,0.0,195033000.0,0.00797317501978502,0.0033589779232498142,0.025878711764658068,0.07587017663650922,0.00984771771766227,0.02337543702353165,0.19817043431609238,0.0,1.433186655312995,4022597000.0,-25288000.0,176039000.0,572787000.0,,-1.0,-1.0,0.0,,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2025-06-28,7560545000.0,1469862000.0,1080438000.0,4160959000.0,3353321000.0,,182824000.0,2016303000.0,174803000.0,77795000.0,,28825000.0,1.0,50089000.0,376300000.0,239871000.0,0.0,,1.8534,,1.0,414674000.0,0.02319938950073673,0.010289602138470176,0.03858299075089409,0.08669480727846955,0.02312042319700498,0.05212832293717184,0.2056605579617746,0.0,1.3604316027388892,4001223000.0,-114534000.0,73213000.0,538393000.0,,-3.0,-3.0,0.0,,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2025-09-27,7513812000.0,1532104000.0,1121888000.0,4062995000.0,3405449000.0,,207097000.0,3021155000.0,308602000.0,132217000.0,,60469000.0,2.0,49866000.0,590126000.0,325035000.0,0.0,,1.7979,,2.0,633637000.0,0.03882512996083629,0.0175965275681638,0.04376372612461128,0.1021470265511038,0.041071296433820806,0.09062006214158544,0.209733363564597,0.0,1.3656479078125445,3974938000.0,-219015000.0,-13219000.0,517359000.0,,-5.0,-5.0,0.0,,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
2025-12-27,7135422000.0,1447049000.0,1120315000.0,3924228000.0,3164630000.0,,213770000.0,-2006244000.0,-532912000.0,-379819000.0,,-56734000.0,-5.0,-101244000.0,-400477000.0,-281958000.0,0.0,1.2916,2.4901,,-5.0,-814870000.0,-0.12002003393761672,-0.053230068242635126,0.18931844780594984,0.2656267134007628,-0.07468542154899878,-0.16839630541327105,0.406166946792115,0.0,1.2916447606253598,4015382000.0,-144338000.0,25162000.0,428474000.0,,-2.0,-2.0,0.0,,1.5864912,228.88,91.8609,0.89561,8560.222,3.1595,2.1319
