report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2020-03-31,23451000000.0,3291000000.0,1594000000.0,,11469000000.0,,581000000.0,1483000000.0,,-199000000.0,-392000000.0,160000000.0,-4000000.0,-0.64,614000000.0,-48000000.0,107000000.0,206000000.0,-155000000.0,581000000.0,,0.2305,,-0.64,7000000.0,-0.03417909146394629,-0.016715705087203103,,,-0.008485778858044433,-0.016514522821576765,,,0.050658296276920395,2.064617314930991,,-1476000000.0,-907000000.0,-223000000.0,-63000000.0,654000000.0,-2.4099999999999997,-2.4099999999999997,-9.222222222222221,-1.3868501529051989,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2020-06-30,22825000000.0,3284000000.0,1588000000.0,,10981000000.0,,578000000.0,1511000000.0,,-463000000.0,-889000000.0,313000000.0,28000000.0,-1.45,615000000.0,39000000.0,153000000.0,402000000.0,-114000000.0,578000000.0,,0.3445,,-1.45,-61000000.0,-0.08095801839541025,-0.03894852135815991,,,-0.020284775465498357,-0.040055368111428326,,,0.05263637191512613,2.0680100755667508,,-1986000000.0,-1330000000.0,-301000000.0,-520000000.0,633000000.0,-3.2399999999999998,-3.2399999999999998,-1.1115384615384616,-2.1011058451816744,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2020-09-30,22472000000.0,3175000000.0,1551000000.0,,11397000000.0,,640000000.0,1382000000.0,,-459000000.0,-530000000.0,458000000.0,4000000.0,-0.86,615000000.0,120000000.0,218000000.0,592000000.0,-98000000.0,640000000.0,,0.1525,,-0.86,133000000.0,-0.046503465824339736,-0.02358490566037736,,,-0.020425418298326805,-0.03813242502284622,,,0.05615512854259893,2.0470664087685364,,-1312000000.0,-1142000000.0,-333000000.0,-388000000.0,591000000.0,-2.13,-2.13,-1.6494845360824741,-1.9323181049069373,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2020-12-31,21804000000.0,2740000000.0,1386000000.0,,11432000000.0,,505000000.0,1154000000.0,,628000000.0,1244000000.0,-356000000.0,-1000000.0,,,287000000.0,-213000000.0,-419000000.0,74000000.0,505000000.0,1.9769,0.4508,,,209000000.0,0.10881735479356193,0.057053751605210055,,,0.028802054668868097,0.052609533383597216,,,0.04417424772568229,1.976911976911977,,-567000000.0,-493000000.0,-293000000.0,288000000.0,575000000.0,,,1.7534722222222223,-0.8573913043478261,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2021-03-31,21360000000.0,2559000000.0,1303000000.0,,11336000000.0,,524000000.0,1066000000.0,,-67000000.0,-99000000.0,115000000.0,-21000000.0,,,96000000.0,59000000.0,187000000.0,37000000.0,524000000.0,,0.7194,,,120000000.0,-0.008733239237826394,-0.0046348314606741575,,,-0.003136704119850187,-0.005649241146711636,,,0.046224417784050814,1.9639293937068303,,-274000000.0,-361000000.0,-101000000.0,401000000.0,530000000.0,,,1.3067331670822944,-0.6811320754716981,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2021-06-30,21198000000.0,2618000000.0,1319000000.0,,11308000000.0,,536000000.0,988000000.0,,-69000000.0,-202000000.0,230000000.0,-17000000.0,,,249000000.0,100000000.0,373000000.0,149000000.0,536000000.0,,1.0066,23.2516,,304000000.0,-0.017863459497700743,-0.009529200868006417,,,-0.0032550240588734786,-0.005825734549138805,,,0.04740007074637425,1.9848369977255496,,413000000.0,33000000.0,162000000.0,766000000.0,447000000.0,,,0.6997389033942559,0.0738255033557047,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2021-09-30,20976000000.0,2581000000.0,1351000000.0,,11263000000.0,,575000000.0,900000000.0,,-69000000.0,-332000000.0,340000000.0,10000000.0,-0.53,630000000.0,390000000.0,137000000.0,558000000.0,253000000.0,575000000.0,,0.9401,,-0.53,489000000.0,-0.029477048743673975,-0.015827612509534707,,,-0.003289473684210526,-0.005828687278256462,,,0.05105211755304981,1.9104367135455218,,611000000.0,423000000.0,513000000.0,1122000000.0,329000000.0,,,0.5124777183600713,1.2857142857142858,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2021-12-31,20681000000.0,2444000000.0,1303000000.0,,11205000000.0,,513000000.0,976000000.0,,93000000.0,41000000.0,-238000000.0,149000000.0,-0.4,7000000.0,-160000000.0,-88000000.0,-376000000.0,-248000000.0,513000000.0,1.8757,0.7078,,-0.4,-283000000.0,0.0036590807675145024,0.0019824960108311977,,,0.004496881195300034,0.007936507936507936,,,0.04578313253012048,1.8756715272448197,,-592000000.0,-112000000.0,191000000.0,630000000.0,447000000.0,,,0.8142857142857143,-0.2505592841163311,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2022-03-31,20363000000.0,2279000000.0,1352000000.0,,11130000000.0,,636000000.0,911000000.0,,-50000000.0,-175000000.0,102000000.0,26000000.0,,,-1000000.0,106000000.0,183000000.0,-107000000.0,636000000.0,,1.2505,,,133000000.0,-0.015723270440251572,-0.008594018563080097,,,-0.002455433875165742,-0.004249532551419344,,,0.05714285714285714,1.6856508875739644,,-668000000.0,-95000000.0,47000000.0,643000000.0,434000000.0,,,0.9891135303265941,-0.21889400921658986,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2022-06-30,20550000000.0,2286000000.0,1533000000.0,,11174000000.0,,847000000.0,729000000.0,,-22000000.0,-243000000.0,202000000.0,29000000.0,-0.36,678000000.0,40000000.0,221000000.0,367000000.0,-181000000.0,847000000.0,,0.9307,,-0.36,345000000.0,-0.021746912475389298,-0.011824817518248175,,,-0.0010705596107055961,-0.0018301306047749772,,,0.07580096652944335,1.4911937377690803,,-709000000.0,-48000000.0,-283000000.0,684000000.0,406000000.0,,,1.2383040935672514,-0.11822660098522167,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2022-09-30,20621000000.0,2469000000.0,1505000000.0,,11230000000.0,,750000000.0,954000000.0,,31000000.0,-271000000.0,298000000.0,24000000.0,0.0,690000000.0,270000000.0,308000000.0,549000000.0,-38000000.0,750000000.0,,0.6884,,0.0,580000000.0,-0.02413178984861977,-0.013141942679792445,,,0.0015033218563600213,0.0025876460767946577,,,0.06678539626001781,1.6405315614617941,,-648000000.0,52000000.0,-574000000.0,775000000.0,364000000.0,,,0.967741935483871,0.14285714285714285,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2022-12-31,20436000000.0,2008000000.0,1558000000.0,,10791000000.0,,719000000.0,683000000.0,,10000000.0,68000000.0,-41000000.0,-20000000.0,0.36,-669000000.0,139000000.0,82000000.0,-364000000.0,57000000.0,719000000.0,1.2888,1.2784,,0.36,-354000000.0,0.006301547585951256,0.003327461342728518,,,0.0004893325504012527,0.0008688097306689834,,,0.06662959873969049,1.2888318356867778,,-621000000.0,-31000000.0,-269000000.0,704000000.0,561000000.0,,,1.0213068181818181,-0.05525846702317291,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2023-03-31,20194000000.0,2031000000.0,1053000000.0,,10324000000.0,,283000000.0,747000000.0,,-157000000.0,-465000000.0,249000000.0,51000000.0,0.0,728000000.0,-47000000.0,81000000.0,182000000.0,-128000000.0,283000000.0,,1.7644,,0.0,25000000.0,-0.04504068190623789,-0.02302664157670595,,,-0.007774586510844806,-0.014801546148769681,,,0.0274118558698179,1.9287749287749287,,-911000000.0,-138000000.0,-290000000.0,596000000.0,708000000.0,-4.440892098500626e-16,-4.440892098500626e-16,0.4748322147651007,-0.19491525423728814,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2023-06-30,20213000000.0,2235000000.0,1141000000.0,,10404000000.0,,293000000.0,821000000.0,,-199000000.0,-630000000.0,417000000.0,35000000.0,0.0,745000000.0,110000000.0,157000000.0,368000000.0,-47000000.0,293000000.0,,2.0091,,0.0,169000000.0,-0.06055363321799308,-0.03116806015930342,,,-0.009845149161430762,-0.0186033467327288,,,0.02816224529027297,1.9588080631025417,,-1298000000.0,-315000000.0,-156000000.0,420000000.0,923000000.0,0.35999999999999954,0.35999999999999954,0.6976190476190476,-0.3412784398699892,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2023-09-30,20008000000.0,1967000000.0,1181000000.0,,10317000000.0,,320000000.0,594000000.0,,-254000000.0,-850000000.0,649000000.0,-8000000.0,-1.0,755000000.0,66000000.0,207000000.0,560000000.0,-141000000.0,320000000.0,,2.2864,,-1.0,306000000.0,-0.08238829116991374,-0.042483006797281085,,,-0.012694922031187526,-0.023878913227413746,,,0.031016768440438113,1.6655376799322608,,-1877000000.0,-600000000.0,-259000000.0,146000000.0,1274000000.0,-0.6400000000000005,-0.6400000000000005,2.191780821917808,-0.47095761381475665,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2023-12-31,20254000000.0,2126000000.0,1397000000.0,,10415000000.0,,370000000.0,762000000.0,,285000000.0,991000000.0,-669000000.0,-65000000.0,0.0,-1460000000.0,35000000.0,-18000000.0,-366000000.0,17000000.0,370000000.0,1.5218,1.814,,0.0,-81000000.0,0.09515122419587134,0.048928606694973835,,,0.014071294559099437,0.02642559109874826,,,0.035525684109457514,1.521832498210451,,-954000000.0,-325000000.0,-299000000.0,419000000.0,646000000.0,-1.0000000000000004,-1.0000000000000004,0.883054892601432,-0.5030959752321982,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2024-03-31,19937000000.0,1871000000.0,1385000000.0,,10521000000.0,,463000000.0,446000000.0,,-3000000.0,98000000.0,117000000.0,-191000000.0,0.11,955000000.0,-86000000.0,83000000.0,185000000.0,-169000000.0,463000000.0,,1.7721,,0.11,182000000.0,0.009314703925482368,0.004915483773887746,,,-0.00015047399307819632,-0.00027312454479242533,,,0.04400722364794221,1.3509025270758124,,-391000000.0,-171000000.0,-340000000.0,576000000.0,514000000.0,-0.8900000000000005,-0.8900000000000005,0.8038194444444444,-0.3326848249027237,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2024-06-30,20325000000.0,2135000000.0,1573000000.0,,10708000000.0,,526000000.0,475000000.0,,-62000000.0,-25000000.0,,-35000000.0,0.0,821000.0,47000000.0,167000000.0,369000000.0,-120000000.0,526000000.0,,1.4363,,0.0,307000000.0,-0.0023347030257751212,-0.0012300123001230013,,,-0.003050430504305043,-0.005518960299092042,,,0.04912215166230855,1.357279084551812,,214000000.0,-34000000.0,-413000000.0,714000000.0,,-0.8900000000000005,-0.8900000000000005,0.7366946778711485,,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2024-09-30,19510000000.0,2343000000.0,1431000000.0,,10227000000.0,,457000000.0,435000000.0,,-547000000.0,-519000000.0,,-66000000.0,-0.65,915000000.0,241000000.0,225000000.0,559000000.0,16000000.0,457000000.0,,1.1235,,-0.65,12000000.0,-0.05074801994719859,-0.026601742696053306,,,-0.028036904151717067,-0.051198053163609133,,,0.04468563606140608,1.6373165618448637,,545000000.0,-327000000.0,-256000000.0,420000000.0,,-0.5400000000000005,-0.5400000000000005,1.088095238095238,,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2024-12-31,19371000000.0,2452000000.0,1663000000.0,,10284000000.0,,686000000.0,560000000.0,,195000000.0,-66000000.0,,281000000.0,-0.21999999999999997,-945821000.0,245000000.0,-221000000.0,-374000000.0,24000000.0,686000000.0,1.4744,0.932,,-0.21999999999999997,-179000000.0,-0.006417736289381563,-0.0034071550255536627,,,0.010066594393681277,0.017775752051048314,,,0.06670556203811746,1.4744437763078773,,-512000000.0,-417000000.0,-249000000.0,322000000.0,,-0.7600000000000005,-0.7600000000000005,2.130434782608696,,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2025-03-31,19019000000.0,2204000000.0,1656000000.0,,10210000000.0,,712000000.0,263000000.0,,64000000.0,-79000000.0,,39000000.0,-0.11,958000000.0,26000000.0,60000000.0,176000000.0,-34000000.0,712000000.0,,0.7636,,-0.11,240000000.0,-0.0077375122428991186,-0.004153740995846259,,,0.003365055996634944,0.0058597326496978575,,,0.06973555337904015,1.3309178743961352,,-689000000.0,-350000000.0,-114000000.0,380000000.0,,-0.9800000000000004,-0.9800000000000004,1.8736842105263158,,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2025-06-30,17811000000.0,2000000000.0,1582000000.0,,9353000000.0,,666000000.0,377000000.0,,-900000000.0,-1017000000.0,,-116000000.0,-1.15,885000000.0,154000000.0,84000000.0,351000000.0,70000000.0,666000000.0,,0.6159,,-1.15,-549000000.0,-0.10873516518764033,-0.05709954522486104,,,-0.050530570995452245,-0.08982932428386066,,,0.07120709932641933,1.2642225031605563,,-1681000000.0,-1188000000.0,76000000.0,-476000000.0,,-2.1300000000000003,-2.1300000000000003,-1.3991596638655461,,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2025-09-30,16174000000.0,2417000000.0,2235000000.0,,8078000000.0,,1372000000.0,833000000.0,,-2577000000.0,-2940000000.0,,-90000000.0,-3.23,911000000.0,400000000.0,95000000.0,512000000.0,305000000.0,1372000000.0,,0.8867,,-3.23,-2065000000.0,-0.36395147313691506,-0.18177321627303078,,,-0.15932978854952393,-0.2726984126984127,,,0.16984402079722705,1.0814317673378075,,-4102000000.0,-3218000000.0,365000000.0,-2553000000.0,,-4.710000000000001,-4.710000000000001,-0.5374069721895809,,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
2025-12-31,15642000000.0,2081000000.0,1336000000.0,,8108000000.0,,445000000.0,620000000.0,,1076000000.0,1121000000.0,,134000000.0,1.4500000000000002,-1794000000.0,169000000.0,-116000000.0,-380000000.0,53000000.0,445000000.0,1.5576,1.1473,,1.4500000000000002,696000000.0,0.13825851011346818,0.07166602736222989,,,0.06878915739675233,0.1258038115281188,,,0.054884065120868276,1.5576347305389222,,-2915000000.0,-2337000000.0,394000000.0,-1678000000.0,,-3.0400000000000005,-3.0400000000000005,-0.26519666269368297,,1.4671597,7.14,1.97,38.65646,7267.7817,0.561,1.833
