report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-10-30,21390000000.0,5374500000.0,4291200000.0,14145600000.0,7244400000.0,3231100000.0,,701400000.0,224900000.0,19240600000.0,,1232600000.0,873700000.0,259300000.0,3.8,,1018700000.0,,,,3231100000.0,,18.0975,0.9578,3.8,1232600000.0,0.12060350063497322,0.040846189808321644,0.04540918682369573,,0.06406245127490827,0.057625058438522676,0.11766502792229488,,0.06406245127490827,0.4460134724752913,1.2524468680089484,26459900000.0,1651200000.0,2249500000.0,,,2936100000.0,7.17,7.17,1.1004734171179456,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2022-01-29,21721800000.0,5609200000.0,4176600000.0,14003300000.0,7718500000.0,3417000000.0,,984900000.0,,-12222000000.0,,-863200000.0,-577200000.0,-266600000.0,-2.4300000000000006,,-879500000.0,,716000000.0,,3417000000.0,1.343,22.2296,1.1215,-2.4300000000000006,-147200000.0,-0.07478136943706679,-0.026572383504129493,0.04722631320569465,,0.07062673866797578,-0.039738879835004466,-0.07751784832293117,,0.012043855342824416,0.44270259765498476,1.3430062730450605,26321200000.0,1327900000.0,1811400000.0,,,2527400000.0,5.800000000000001,5.800000000000001,1.3519822742739573,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2022-04-30,22372300000.0,6282300000.0,4289900000.0,14130800000.0,8241500000.0,3418100000.0,,1218500000.0,225500000.0,6902600000.0,,731500000.0,536400000.0,161100000.0,2.37,,538500000.0,,,,3418100000.0,,24.7371,1.378,2.37,731500000.0,0.06508523933749924,0.023976077560197206,0.07770984846289804,,0.10597456031060759,0.03269668295168579,0.06273800130364678,,0.10597456031060759,0.4147424619304738,1.464439730529849,26744100000.0,1489800000.0,2023000000.0,,,2739000000.0,6.5699999999999985,6.5699999999999985,1.24793720335889,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2022-07-30,22676300000.0,6377300000.0,4380500000.0,14279800000.0,8396500000.0,3419300000.0,,688900000.0,223900000.0,13671100000.0,,1236900000.0,896300000.0,275900000.0,3.97,,520600000.0,,,,3419300000.0,,23.8826,1.3777,3.97,1236900000.0,0.10674685881021855,0.03952584857317993,0.06556165926662814,,0.09047552866996804,0.054545935624418444,0.10468186665312548,,0.09047552866996804,0.4072292026439588,1.45583837461477,27592300000.0,1729200000.0,2337800000.0,,,3053800000.0,7.709999999999999,7.709999999999999,1.1196869474097846,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2022-10-29,22909500000.0,6446600000.0,4683100000.0,14634200000.0,8275300000.0,3420400000.0,,439000000.0,221200000.0,20611000000.0,,1618200000.0,1163200000.0,357400000.0,5.17,,734100000.0,,,,3420400000.0,,21.9451,1.2818,5.17,1618200000.0,0.1405628798955929,0.05077369650145136,0.05643588375139488,,0.0785114744553879,0.0706344529561972,0.1383585420282668,,0.0785114744553879,0.413326405085012,1.376566804040059,28962700000.0,2018700000.0,2723400000.0,,,3439400000.0,9.079999999999998,9.079999999999998,0.9944757806594173,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2023-01-28,23022100000.0,6367100000.0,4225200000.0,14270600000.0,8751500000.0,3421600000.0,,642800000.0,,-12853000000.0,,-1350300000.0,-980500000.0,-299200000.0,-4.3,,-178400000.0,,767900000.0,,3421600000.0,1.5069,20.3809,,-4.3,-582400000.0,-0.11203793635376792,-0.042589511816906366,0.07628569205632926,,0.1050571850929744,-0.058652338405271454,-0.11092490819922617,,0.04531237843305065,0.39097297606124665,1.5069345829783205,28331700000.0,1615400000.0,2236300000.0,,,3004200000.0,7.209999999999999,7.209999999999999,1.138938818986752,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2023-07-29,23428000000.0,6157400000.0,4150300000.0,14397000000.0,9031000000.0,3423900000.0,,512700000.0,,14649100000.0,,707500000.0,499400000.0,158000000.0,2.26,,923800000.0,,,,3423900000.0,,27.5712,1.5561,2.26,707500000.0,0.05529841656516443,0.021316373570087074,0.034090831518659846,,0.048296482377756994,0.03019890729042172,0.056804952267782156,,0.048296482377756994,0.3791274498948068,1.483603594920849,36078200000.0,1578400000.0,2212300000.0,,,2980200000.0,7.1,7.1,1.1488826253271593,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2023-10-28,24031200000.0,6302100000.0,4647900000.0,15033000000.0,8998200000.0,3425100000.0,229600000.0,444600000.0,,21963900000.0,,1009200000.0,711400000.0,217100000.0,3.23,220500000.0,1429600000.0,,,,3654700000.0,,20.7697,1.1003,3.23,1009200000.0,0.0790602564957436,0.029603182529378474,0.03238951188085905,,0.045948123967055034,0.04199540597223609,0.07976037114021292,,0.045948123967055034,0.4061590095796937,1.3559026657200026,44371000000.0,1393500000.0,1984600000.0,,,2752500000.0,6.359999999999999,6.359999999999999,1.3277747502270663,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2024-02-03,22023500000.0,6132700000.0,4696700000.0,14710400000.0,7313100000.0,3426300000.0,,684900000.0,,30603800000.0,,-881800000.0,-998400000.0,9700000.0,-4.55,,2684500000.0,,841000000.0,,3426300000.0,1.3057,,,-4.55,-40800000.0,-0.13652213151741396,-0.04533339387472472,-0.032623399708532924,,-0.02881341532750835,-0.04003904919744818,-0.08210887014172114,,-0.0013331677765506245,0.4685154038642983,1.3057465880298933,54363800000.0,-768100000.0,-515400000.0,,,1093500000.0,-3.3600000000000003,-3.3600000000000003,3.1333333333333333,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2024-05-04,22110200000.0,6082200000.0,4756300000.0,14797800000.0,7312400000.0,3427500000.0,,618500000.0,,7632800000.0,,420600000.0,300100000.0,96000000.0,1.38,218100000.0,695700000.0,,,,3427500000.0,,,1.3938,1.38,420600000.0,0.04103987746840983,0.01357292109524111,0.03931715753065716,,0.05510428676239388,0.019022894410724463,0.03916237581355506,,0.05510428676239388,0.46872435862370765,1.2787671088871602,74849600000.0,512500000.0,1255500000.0,,,2096500000.0,2.3199999999999994,2.3199999999999994,1.6348676365370856,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2024-08-03,22616600000.0,6092300000.0,5999900000.0,15237100000.0,7379500000.0,2428700000.0,249800000.0,570300000.0,,15011600000.0,,623700000.0,432500000.0,137800000.0,2.0,216700000.0,1002600000.0,,,,2678500000.0,,,1.3337,2.0,623700000.0,0.058608306795853375,0.019123121954670464,0.02881105278584561,,0.04154786964747262,0.027577089394515534,0.062010340027838534,,0.04154786964747262,0.36296497052645843,1.0154002566709446,75212100000.0,445600000.0,1171700000.0,,,2012700000.0,2.0599999999999996,2.0599999999999996,1.3307994236597604,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2024-11-02,23332800000.0,6631500000.0,6413300000.0,15696700000.0,7636100000.0,2430000000.0,0.0,697600000.0,,22579800000.0,,957100000.0,665800000.0,210300000.0,3.08,216100000.0,1788200000.0,,,,2430000000.0,,,1.1419,3.08,957100000.0,0.08719110540721049,0.028534937941438663,0.02948653221020558,,0.04238744364431926,0.041019509017348965,0.09508151121089597,,0.04238744364431926,0.3182252720629641,1.0340230458578268,75828000000.0,400000000.0,1119600000.0,,,1960600000.0,1.9099999999999997,1.9099999999999997,1.2394165051514843,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2025-02-01,18644000000.0,9107200000.0,8585900000.0,14666600000.0,3977400000.0,2431200000.0,,1256500000.0,,-27645700000.0,,-539400000.0,-4428500000.0,-103000000.0,-20.49,-435000000.0,,,526900000.0,,2431200000.0,1.0607,,,-20.49,-12500000.0,-1.113415799265852,-0.2375295001072731,0.16018766028713327,,0.019511171719290885,-0.02893155975112637,-0.08416814904971445,,0.0004521498822601707,0.6112535827424951,1.0607158247824922,17578500000.0,-3030100000.0,1462000000.0,,,1988900000.0,-14.03,-14.03,1.2223842324903214,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2025-05-03,18291200000.0,8596700000.0,8236800000.0,14386400000.0,3904800000.0,2428800000.0,,1007400000.0,,4639700000.0,,384100000.0,343400000.0,109600000.0,1.61,213900000.0,,,,,2428800000.0,,,1.3519,1.61,384100000.0,0.08794304445810285,0.018774055283414977,0.07401340603918356,,0.08278552492618058,0.02099916899930021,0.06064481495515978,,0.08278552492618058,0.6220036877688998,1.043694153069153,14585400000.0,-2986800000.0,1425500000.0,,,1952400000.0,-13.799999999999999,-13.799999999999999,1.2440073755377996,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2025-08-02,13384900000.0,3613900000.0,3486900000.0,9779800000.0,3605100000.0,2429700000.0,299500000.0,666300000.0,,9210100000.0,,615100000.0,531800000.0,162700000.0,2.52,210800000.0,,,,,2729200000.0,,,1.7821,2.52,615100000.0,0.14751324512496186,0.03973133904623867,0.057740958295783976,,0.06678537692316044,0.04595476992730614,0.09710623115419226,,0.06678537692316044,0.7570386397048625,1.036422036766182,8783900000.0,-2887500000.0,1416900000.0,,,1943800000.0,-13.279999999999998,-13.279999999999998,1.4040539150118325,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2025-11-01,13656300000.0,3730500000.0,3889800000.0,10191600000.0,3464700000.0,2430700000.0,619500000.0,594800000.0,,13961100000.0,,958400000.0,776400000.0,239400000.0,3.72,208500000.0,,,,,3050200000.0,,,1.4734,3.72,958400000.0,0.22408866568534072,0.05685288108784956,0.05561166383737671,,0.06864788591156858,0.07018006341395547,0.14710893490306834,,0.06864788591156858,0.8803648223511416,0.9590467376214715,165200000.0,-2776900000.0,1418200000.0,,,1945100000.0,-12.64,-12.64,1.5681455966274227,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
2026-01-31,13466200000.0,3446200000.0,3228600000.0,9711300000.0,3754900000.0,2431700000.0,,717800000.0,,-8399100000.0,,-304500000.0,-369100000.0,-107500000.0,-1.63,-426900000.0,,,648100000.0,,2431700000.0,1.0674,18.1751,1.2008,-1.63,343600000.0,-0.09829822365442488,-0.02740936567108761,0.04394518460311224,,0.03625388434475122,-0.022612169728653965,-0.04921928038017651,,-0.040909145027443417,0.6476071266877946,1.0673976336492597,19411800000.0,1282500000.0,1653100000.0,,,2301200000.0,6.220000000000002,6.220000000000002,1.0567095428472102,0.76397836,142.4,61.87,3.52476,20830.746,16.2423,6.2078,1.0731
