report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,roe,roa,net_margin,gross_margin,fcf_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,gross_profit_ttm,fcf_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-03-31,23129900000.0,6292800000.0,6306000000.0,,3166800000.0,9593100000.0,1481300000.0,151400000.0,5442400000.0,2420900000.0,477400000.0,109300000.0,137400000.0,1.84,259700000.0,88200000.0,,,11074400000.0,,27.2563,2.5657,1.84,0.15075154730327145,0.020639950886082517,0.08771865353520505,0.444822137292371,,3.4970317039282555,0.9979067554709801,22592600000.0,2126700000.0,,,411700000.0,8.15,8.15,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2023-06-30,23166100000.0,6350600000.0,6339100000.0,,3631100000.0,9095700000.0,806200000.0,209400000.0,11683000000.0,5293200000.0,1271100000.0,221000000.0,355800000.0,4.9,259300000.0,1294600000.0,,,9901900000.0,,29.1475,2.9737,4.9,0.3500592107074991,0.054868968017922744,0.10879910981768381,0.45306856115723704,,2.7269697887692437,1.00181413765361,23404600000.0,2449100000.0,,,451400000.0,9.440000000000001,9.440000000000001,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2023-09-30,23004500000.0,6198800000.0,6623200000.0,,3780000000.0,8499200000.0,338600000.0,503400000.0,17799700000.0,8209400000.0,2032600000.0,322900000.0,603300000.0,7.85,258800000.0,2603300000.0,,,8837800000.0,,26.7352,2.808,7.85,0.5377248677248677,0.0883566258775457,0.11419293583599724,0.46121002039360215,,2.338042328042328,0.9359222128276362,24285900000.0,2847900000.0,25248600000.0,,491800000.0,11.06,11.06,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2023-12-31,22954400000.0,5512900000.0,6626900000.0,,3715800000.0,8377900000.0,374200000.0,276800000.0,-11873200000.0,-5165400000.0,-1392300000.0,-235700000.0,-375400000.0,-5.34,-519500000.0,-464200000.0,,,8752100000.0,0.8319,33.4209,3.4633,-5.34,-0.37469723881802036,-0.060655037814101,0.11726409055688441,0.435046996597379,,2.3553743473814523,0.831897267198841,23051900000.0,2388800000.0,10758100000.0,,417500000.0,9.25,9.25,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2024-03-31,23428100000.0,5842400000.0,7483500000.0,,3503700000.0,8129500000.0,1256300000.0,179900000.0,5367300000.0,2531000000.0,505200000.0,103000000.0,134800000.0,1.97,255800000.0,-58900000.0,,,9385800000.0,,35.4797,3.7316,1.97,0.1441904272626081,0.021563848540854785,0.09412553797998995,0.4715592569820953,,2.678825241887148,0.7807042159417384,22976800000.0,2416600000.0,10868200000.0,,411200000.0,9.38,9.38,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2024-06-30,23734000000.0,6050600000.0,7466600000.0,,3751800000.0,8130800000.0,1358300000.0,200000000.0,11638800000.0,5594400000.0,1395100000.0,,418300000.0,5.47,255100000.0,1144000000.0,,,9489100000.0,,29.6941,3.2431,5.47,0.3718481795404872,0.058780652228869974,0.11986630924150256,0.48066811011444477,,2.52921264459726,0.8103554496022286,22932600000.0,2540600000.0,11169400000.0,,,9.95,9.95,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2024-09-30,23968300000.0,5974300000.0,7218100000.0,,4156100000.0,8175300000.0,915500000.0,238200000.0,17801300000.0,8621900000.0,2201300000.0,,634900000.0,8.65,254600000.0,2218700000.0,,,9090800000.0,,37.5855,4.1696,8.65,0.5296552056014051,0.09184214149522495,0.12365950801345969,0.48434103127299694,,2.1873390919371527,0.8276831853257782,22934200000.0,2709300000.0,11581900000.0,,,10.750000000000002,10.750000000000002,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2024-12-31,23632600000.0,5400800000.0,6808700000.0,,4051200000.0,8176800000.0,662400000.0,210400000.0,-11708900000.0,-5552200000.0,-1420200000.0,,-417600000.0,-5.539999999999999,-511400000.0,-150600000.0,,,8839200000.0,0.7932,31.9283,3.7064,-5.539999999999999,-0.3505627962085308,-0.06009495358107022,0.12129235026347479,0.4741863027269855,,2.181872037914692,0.7932204385565527,23098500000.0,2681400000.0,11195100000.0,,,10.550000000000004,10.550000000000004,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2025-03-31,24636100000.0,6039700000.0,7876700000.0,,4130100000.0,7827100000.0,1798500000.0,199800000.0,5305700000.0,2559100000.0,503900000.0,,149100000.0,2.0,252500000.0,-61100000.0,,,9625600000.0,,32.6507,3.7986,2.0,0.12200673107188688,0.020453724412549064,0.09497333056901068,0.4823303239911793,,2.3305973220987384,0.7667805045260071,23036900000.0,2680100000.0,11223200000.0,,,10.580000000000002,10.580000000000002,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2025-06-30,25363600000.0,6425300000.0,8196400000.0,,4400900000.0,7828900000.0,1706700000.0,269800000.0,11620200000.0,5677400000.0,1258600000.0,,380100000.0,5.0,251900000.0,1051500000.0,,,9535600000.0,,33.6403,3.7093,5.0,0.28598695721329725,0.049622293365295146,0.108311388788489,0.48858023097709163,,2.1667386216455724,0.7839173295593187,23018300000.0,2543600000.0,11306200000.0,,,10.110000000000003,10.110000000000003,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2025-09-30,26206400000.0,6146100000.0,7473500000.0,,4425300000.0,9318100000.0,1846900000.0,241500000.0,17978400000.0,8802900000.0,2091700000.0,,607500000.0,8.34,250900000.0,2359100000.0,,,11165000000.0,,33.3757,3.6878,8.34,0.4726685196483854,0.07981638073142439,0.11634516975926668,0.4896375650780937,,2.5229927914491674,0.8223857630293704,23195400000.0,2434000000.0,11487200000.0,,,9.800000000000002,9.800000000000002,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
2025-12-31,25901700000.0,6007400000.0,6920300000.0,,4598300000.0,9320700000.0,1200500000.0,207200000.0,-11330000000.0,-5523900000.0,-1285700000.0,,-367000000.0,-5.08,-504900000.0,102100000.0,,,10521200000.0,0.8681,31.2731,3.4073,-5.08,-0.2796033316660505,-0.04963766857001664,0.113477493380406,0.4875463371579876,,2.2880629797968814,0.8680837535944973,23574300000.0,2568500000.0,11515500000.0,,,10.260000000000002,10.260000000000002,1.2773997,379.65,308.84,1.65538,77335.46,30.1092,17.4684,3.2805
