report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-09-30,20982000000.0,2958000000.0,2255000000.0,17142000000.0,3199000000.0,,2380000000.0,,2466000000.0,-1477000000.0,-1386000000.0,386000000.0,-46000000.0,-1.0,764000000.0,-1316000000.0,1078000000.0,867000000.0,-2394000000.0,0.0,,,9.3247,-1.0,-610000000.0,-0.43326039387308535,-0.06605661995996569,-0.5620437956204379,-0.5989456609894566,-0.07039367076541797,-0.4617067833698031,-0.9708029197080292,-0.24736415247364152,0.0,1.3117516629711752,-989000000.0,-3697000000.0,-4191000000.0,-5515000000.0,-3059000000.0,475000000.0,-2.25,-2.25,-0.0,-8.823157894736843,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2020-12-31,20807000000.0,2644000000.0,2309000000.0,17269000000.0,2973000000.0,13931000000.0,2121000000.0,,-2516000000.0,601000000.0,523000000.0,-230000000.0,12000000.0,-0.20999999999999996,-1528000000.0,1396000000.0,-770000000.0,-572000000.0,626000000.0,13931000000.0,2.0266,,15.4844,-0.20999999999999996,29000000.0,0.17591658257652204,0.025135771615321767,-0.20786963434022257,-0.23887122416534182,0.02888451002066612,0.035553715097018455,-0.24880763116057233,-0.011526232114467409,4.685839219643458,1.1450844521437853,3612000000.0,-1685000000.0,-1688000000.0,-4182000000.0,-528000000.0,536000000.0,-2.21,-2.21,-26.384469696969695,-3.1492537313432836,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2021-03-31,20541000000.0,5630000000.0,2465000000.0,17364000000.0,2673000000.0,,2070000000.0,,1196000000.0,-96000000.0,-278000000.0,154000000.0,14000000.0,-0.36,764000000.0,,291000000.0,255000000.0,,0.0,,,17.0697,-0.36,159000000.0,-0.10400299289188178,-0.013533907794167762,-0.23244147157190637,-0.0802675585284281,-0.004673579669928435,-0.03591470258136925,,0.13294314381270902,0.0,2.283975659229209,3026000000.0,-1962000000.0,-1839000000.0,,-714000000.0,559000000.0,-2.57,-2.57,-0.0,-3.289803220035778,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2021-06-30,20378000000.0,5577000000.0,2542000000.0,17432000000.0,2491000000.0,,2060000000.0,,2369000000.0,-235000000.0,-470000000.0,312000000.0,8000000.0,-0.62,764000000.0,,448000000.0,513000000.0,,0.0,,,10.51,-0.62,278000000.0,-0.18867924528301888,-0.02306408872313279,-0.19839594765723934,-0.09919797382861967,-0.011532044361566395,-0.09433962264150944,,0.11734909244406923,0.0,2.1939417781274586,3515000000.0,-1611000000.0,-1207000000.0,,-144000000.0,622000000.0,-2.19,-2.19,-0.0,-1.9405144694533762,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2021-09-30,19892000000.0,5228000000.0,2487000000.0,17463000000.0,2102000000.0,,1640000000.0,,3226000000.0,-551000000.0,-838000000.0,469000000.0,-19000000.0,-1.1,764000000.0,,640000000.0,775000000.0,,0.0,,,6.5933,-1.1,224000000.0,-0.39866793529971456,-0.04212748843756284,-0.2597644141351519,-0.1707997520148791,-0.027699577719686307,-0.2621313035204567,,0.069435833849969,0.0,2.102131081624447,4275000000.0,-1063000000.0,-281000000.0,,690000000.0,705000000.0,-2.29,-2.29,0.0,-0.39858156028368796,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2021-12-31,20059000000.0,5510000000.0,2565000000.0,17811000000.0,1996000000.0,,1850000000.0,,-2557000000.0,193000000.0,625000000.0,-314000000.0,-8000000.0,0.8200000000000001,-1528000000.0,,-551000000.0,-502000000.0,,0.0,2.1481,,6.7918,0.8200000000000001,-309000000.0,0.31312625250501,0.031158083653222993,-0.2444270629644114,-0.07547907704341025,0.00962161623211526,0.0966933867735471,,0.12084473992960501,0.0,2.1481481481481484,4234000000.0,-961000000.0,-689000000.0,,352000000.0,621000000.0,-1.26,-1.26,0.0,-1.109500805152979,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2022-03-31,22247000000.0,6725000000.0,2139000000.0,17570000000.0,4529000000.0,,6430000000.0,,943000000.0,-302000000.0,2530000000.0,156000000.0,2000000.0,3.31,764000000.0,,137000000.0,264000000.0,,0.0,,16.0782,7.4595,3.31,-38000000.0,0.5586222124089203,0.11372319863352362,2.682926829268293,-0.32025450689289503,-0.01357486402661033,-0.06668138661956281,,-0.04029692470837752,0.0,3.143992519869098,3981000000.0,1847000000.0,-895000000.0,,155000000.0,623000000.0,2.41,2.41,0.0,-1.4365971107544142,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2022-06-30,22059000000.0,6770000000.0,2023000000.0,17844000000.0,4191000000.0,,6450000000.0,,1988000000.0,-449000000.0,2240000000.0,318000000.0,112000000.0,2.93,764000000.0,,335000000.0,520000000.0,,0.0,,14.6749,6.6614,2.93,71000000.0,0.5344786447148652,0.10154585429983226,1.1267605633802817,-0.22585513078470826,-0.02035450383063602,-0.10713433548079217,,0.03571428571428571,0.0,3.346515076618883,3600000000.0,4557000000.0,-1109000000.0,,-52000000.0,629000000.0,5.960000000000001,5.960000000000001,-0.0,-1.7631160572337043,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2022-09-30,21469000000.0,6207000000.0,3391000000.0,17688000000.0,3900000000.0,,5840000000.0,,2993000000.0,-626000000.0,2001000000.0,501000000.0,172000000.0,2.0,764000000.0,,504000000.0,780000000.0,,0.0,,15.2668,7.166,2.0,154000000.0,0.5130769230769231,0.09320415482789138,0.6685599732709656,-0.20915469428666889,-0.02915832130047976,-0.1605128205128205,,0.05145339124624123,0.0,1.8304335004423473,3367000000.0,7396000000.0,-1184000000.0,,-122000000.0,661000000.0,9.06,9.06,-0.0,-1.7912254160363086,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2022-12-31,22039000000.0,6744000000.0,3902000000.0,18383000000.0,3881000000.0,,6310000000.0,,-1814000000.0,585000000.0,-4939000000.0,-273000000.0,-132000000.0,-5.84,-1528000000.0,,-325000000.0,-528000000.0,,0.0,1.7283,20.051,8.9376,-5.84,57000000.0,-1.2726101520226745,-0.22410272698398295,2.7227122381477398,-0.3224917309812569,0.026543854076863743,0.15073434681783046,,-0.031422271223814774,0.0,1.7283444387493594,4110000000.0,1832000000.0,-792000000.0,,244000000.0,702000000.0,2.4000000000000004,2.4000000000000004,0.0,-1.1282051282051282,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2023-03-31,22715000000.0,7015000000.0,3919000000.0,18886000000.0,4056000000.0,,6530000000.0,,2120000000.0,378000000.0,147000000.0,218000000.0,50000000.0,0.0,766000000.0,,166000000.0,274000000.0,,0.0,,,8.3048,0.0,652000000.0,0.036242603550295856,0.0064714946070878274,0.06933962264150943,0.17830188679245282,0.016640986132511557,0.09319526627218935,,0.30754716981132074,0.0,1.7899974483286554,5287000000.0,-551000000.0,-112000000.0,,934000000.0,764000000.0,-0.9099999999999993,-0.9099999999999993,0.0,-0.14659685863874344,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2023-06-30,22270000000.0,6290000000.0,2275000000.0,18111000000.0,4330000000.0,,5770000000.0,,4662000000.0,915000000.0,459000000.0,428000000.0,99000000.0,0.0,767000000.0,,362000000.0,562000000.0,,0.0,,869.1714,6.5342,0.0,1477000000.0,0.10600461893764435,0.020610687022900764,0.09845559845559845,0.19626769626769627,0.041086663673102826,0.2113163972286374,,0.31681681681681684,0.0,2.764835164835165,7961000000.0,-2332000000.0,1252000000.0,,2340000000.0,874000000.0,-3.8399999999999994,-3.8399999999999994,0.0,1.4324942791762014,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2023-09-30,22124000000.0,6172000000.0,4102000000.0,17672000000.0,4553000000.0,,5570000000.0,,7457000000.0,1603000000.0,839000000.0,628000000.0,221000000.0,1.0,767000000.0,,692000000.0,875000000.0,,0.0,,52.1451,4.0748,1.0,2478000000.0,0.1842741049857237,0.03792261797143374,0.11251173394126324,0.21496580394260426,0.07245525221478936,0.3520755545793982,,0.33230521657503015,0.0,1.5046318868844466,12425000000.0,-3494000000.0,3481000000.0,,4664000000.0,1001000000.0,-4.84,-4.84,0.0,3.4775224775224776,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2023-12-31,21778000000.0,5777000000.0,4422000000.0,17674000000.0,4118000000.0,,5110000000.0,753000000.0,-3867000000.0,-583000000.0,-224000000.0,-456000000.0,-26000000.0,0.0,-1535000000.0,,-203000000.0,-503000000.0,,0.0,1.3064,30.3631,3.5744,0.0,-1086000000.0,-0.054395337542496355,-0.010285609330517035,0.057926040858546676,0.15076286527023533,-0.026770134998622463,-0.14157357940747936,,0.2808378588052754,0.0,1.306422433288105,10372000000.0,1221000000.0,2313000000.0,,3521000000.0,818000000.0,1.0,1.0,0.0,2.8276283618581908,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2024-03-31,21245000000.0,5556000000.0,4267000000.0,17220000000.0,3953000000.0,,4956000000.0,745000000.0,2959000000.0,717000000.0,494000000.0,182000000.0,17000000.0,0.0,752000000.0,714000000.0,196000000.0,320000000.0,518000000.0,0.0,,25.2689,3.5342,0.0,1037000000.0,0.12496837844674931,0.023252530007060485,0.1669482933423454,0.24231159175397093,0.03374911743939751,0.1813812294459904,0.17505914160189254,0.3504562352145995,0.0,1.3020857745488634,11211000000.0,1568000000.0,2652000000.0,,3906000000.0,782000000.0,1.0,1.0,0.0,3.391304347826087,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2024-06-30,21113000000.0,5332000000.0,3369000000.0,17219000000.0,3754000000.0,,4711000000.0,736000000.0,5720000000.0,1308000000.0,847000000.0,368000000.0,89000000.0,1.0,747000000.0,1528000000.0,481000000.0,636000000.0,1047000000.0,0.0,,19.8556,2.7951,1.0,1944000000.0,0.2256259989344699,0.040117463174347556,0.14807692307692308,0.22867132867132867,0.061952351631696115,0.3484283431006926,0.18304195804195805,0.33986013986013985,0.0,1.582665479370733,12269000000.0,1956000000.0,3045000000.0,,4373000000.0,722000000.0,2.0,2.0,0.0,4.217451523545706,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2024-09-30,21354000000.0,4825000000.0,5350000000.0,17707000000.0,3426000000.0,,4208000000.0,725000000.0,8402000000.0,1812000000.0,1122000000.0,547000000.0,139000000.0,1.0,742000000.0,2289000000.0,1020000000.0,960000000.0,1269000000.0,0.0,,24.6489,3.2758,1.0,2772000000.0,0.3274956217162872,0.05254284911491992,0.13353963342061415,0.21566293739585812,0.0848552964315819,0.5288966725043783,0.1510354677457748,0.32992144727445843,0.0,0.9018691588785047,13214000000.0,2239000000.0,3254000000.0,,4667000000.0,641000000.0,2.0,2.0,0.0,5.076443057722309,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2024-12-31,20666000000.0,4290000000.0,5801000000.0,17506000000.0,2884000000.0,,3650000000.0,716000000.0,-5783000000.0,-1435000000.0,-1017000000.0,-370000000.0,-37000000.0,-0.040000000000000036,-1504000000.0,,-130000000.0,-608000000.0,,0.0,0.7395,25.752,3.2959,-0.040000000000000036,-2043000000.0,-0.3526352288488211,-0.049211264879512245,0.1758602801314197,0.24814110323361577,-0.06943772379754186,-0.4975728155339806,,0.3532768459277192,0.0,0.7395276676435097,11298000000.0,1446000000.0,2402000000.0,,3710000000.0,727000000.0,1.96,1.96,0.0,3.3039889958734525,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2025-03-31,21247000000.0,3721000000.0,6255000000.0,18214000000.0,2699000000.0,,3036000000.0,707000000.0,2862000000.0,609000000.0,352000000.0,174000000.0,63000000.0,0.0,713000000.0,526000000.0,379000000.0,362000000.0,147000000.0,0.0,,20.9333,2.437,0.0,971000000.0,0.13041867358280845,0.01656704475926013,0.12299091544374563,0.21278825995807127,0.02866287005224267,0.22563912560207483,0.051362683438155136,0.3392732354996506,0.0,0.5948840927258193,11201000000.0,1304000000.0,2294000000.0,,3644000000.0,719000000.0,1.96,1.96,0.0,3.1905424200278163,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2025-06-30,21850000000.0,4263000000.0,3501000000.0,19568000000.0,1991000000.0,,3450000000.0,687000000.0,6037000000.0,1392000000.0,813000000.0,368000000.0,153000000.0,1.0,704000000.0,704000000.0,665000000.0,733000000.0,39000000.0,0.0,,21.7743,2.647,1.0,2125000000.0,0.4083375188347564,0.03720823798627002,0.13466953784992547,0.23057810170614543,0.0637070938215103,0.6991461577096936,0.006460162332284247,0.35199602451548784,0.0,1.2176520994001714,11518000000.0,1270000000.0,2378000000.0,,3825000000.0,719000000.0,1.96,1.96,0.0,3.3073713490959666,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2025-09-30,21502000000.0,4152000000.0,4671000000.0,19635000000.0,1571000000.0,,3353000000.0,678000000.0,9368000000.0,2111000000.0,1232000000.0,555000000.0,244000000.0,1.0,698000000.0,1819000000.0,894000000.0,1101000000.0,925000000.0,0.0,,23.7303,3.0108,1.0,3212000000.0,0.784213876511776,0.05729699562831365,0.13151152860802734,0.22534158838599488,0.09817691377546275,1.3437301082113304,0.09874039282664389,0.34286934244235695,0.0,0.8888888888888888,12484000000.0,1380000000.0,2677000000.0,,4265000000.0,727000000.0,1.96,1.96,0.0,3.6822558459422283,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
2025-12-31,21920000000.0,4832000000.0,4222000000.0,19986000000.0,1590000000.0,,3841000000.0,675000000.0,-5250000000.0,-1294000000.0,-770000000.0,-351000000.0,-113000000.0,0.3500000000000001,-1422000000.0,-26000000.0,-770000000.0,-732000000.0,-796000000.0,0.0,1.1445,27.0495,3.3809,0.3500000000000001,-2026000000.0,-0.48427672955974843,-0.03512773722627737,0.14666666666666667,0.2464761904761905,-0.05903284671532847,-0.8138364779874214,0.15161904761904763,0.3859047619047619,0.0,1.1444812884888678,13017000000.0,1627000000.0,2818000000.0,315000000.0,4282000000.0,746000000.0,2.35,2.35,0.0,3.777479892761394,0.9081792,70.4545,30.18,3.72663,36511.645,22.4411,27.679,2.8049
