report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-08-31,25340300000.0,2943700000.0,2187100000.0,13815700000.0,11192700000.0,10081700000.0,486000000.0,103400000.0,4397600000.0,2349000000.0,814300000.0,-906600000.0,,117800000.0,-9.11,192259000.0,1525900000.0,353400000.0,1172500000.0,10567700000.0,,4.6171,53.5894,-9.11,814300000.0,-0.08099922270765766,-0.035777003429320095,-0.2061579043114426,0.5341549936328907,0.18516918319083137,0.03213458404202002,0.03742118711053106,0.2666227032927051,0.18516918319083137,0.9441600328785726,1.3459375428649811,8851800000.0,27000000.0,1621800000.0,4741900000.0,1956900000.0,1621800000.0,,,,6.516031569860648,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2021-11-30,25527300000.0,3376600000.0,2248600000.0,13980900000.0,11238300000.0,10083800000.0,243000000.0,361300000.0,6718200000.0,3574700000.0,1654200000.0,-435800000.0,,217100000.0,-4.41,190922000.0,2444100000.0,598700000.0,1845400000.0,10326800000.0,,4.8727,,-4.41,1654200000.0,-0.038778107009067204,-0.017071919082707533,-0.06486856598493644,0.5320919293858474,0.24622666785746183,0.06480121281921708,0.07670727239845862,0.2746866720252449,0.24622666785746183,0.9188934269417972,1.5016454682913813,8908100000.0,-2023900000.0,1044200000.0,4844300000.0,1906400000.0,1044200000.0,,-4.410000000000002,-4.410000000000002,9.889676307220839,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2022-02-28,25855800000.0,3329700000.0,2698800000.0,13808000000.0,11731900000.0,9488200000.0,323000000.0,199400000.0,-4321600000.0,-2335700000.0,-211900000.0,2210100000.0,,-12000000.0,,,-1980600000.0,-39200000.0,-2019800000.0,9811200000.0,1.2338,4.59,,,-211900000.0,0.18838380824930318,0.0854779198477711,-0.5114078119215105,0.5404711218067383,0.04903276564235468,-0.008195453244533142,-0.009836096012180233,0.46737319511292114,0.04903276564235468,0.8362839778722969,1.2337705646954202,8820700000.0,-40400000.0,2331700000.0,4707300000.0,1600200000.0,2331700000.0,,,,4.207745421795257,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2022-05-31,25841100000.0,3302200000.0,2365800000.0,14282600000.0,11231400000.0,10278200000.0,124000000.0,101800000.0,2363200000.0,1255000000.0,816400000.0,389500000.0,,125400000.0,,,758200000.0,196600000.0,561600000.0,10402200000.0,,5.0206,36.5697,,816400000.0,0.03467955909325641,0.01507288776406577,0.16481888964116453,0.5310595802301964,0.3454637779282329,0.03159308233782618,0.037737593373271205,0.23764387271496276,0.3454637779282329,0.9261712698327902,1.395806915208386,9157400000.0,1257200000.0,3073000000.0,4843000000.0,1559700000.0,3073000000.0,,,,3.3850309144158803,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2022-08-31,24280900000.0,3530200000.0,2511900000.0,14570000000.0,9389000000.0,10278700000.0,663900000.0,165100000.0,5018300000.0,2580900000.0,1629500000.0,-761700000.0,,257800000.0,-7.9,186738000.0,1654300000.0,435000000.0,1219300000.0,10942600000.0,,4.9733,449.3291,-7.9,1629500000.0,-0.08112685056981574,-0.03137033635491271,-0.15178446884403085,0.5142976705258753,0.3247115557061156,0.0671103624659712,0.08014617639536485,0.24297072713867246,0.3247115557061156,1.1654702311215253,1.4053903419722122,9778100000.0,1402100000.0,3888200000.0,5074900000.0,1606500000.0,3888200000.0,,,,2.814309963479245,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2022-11-30,24463000000.0,3525900000.0,2725000000.0,15746300000.0,8389500000.0,11287100000.0,875600000.0,185000000.0,7454800000.0,3807800000.0,2376200000.0,-294000000.0,,388900000.0,-3.4899999999999998,187779000.0,2280600000.0,683800000.0,1596800000.0,12162700000.0,,4.9671,468.1681,-3.4899999999999998,2376200000.0,-0.03504380475594493,-0.01201814985897069,-0.03943767773783334,0.5107849975854483,0.31874765251918225,0.09713444794178965,0.1156177927423828,0.21419756398562,0.31874765251918225,1.4497526670242564,1.2939082568807339,10514700000.0,1543900000.0,4610200000.0,5308000000.0,1357900000.0,4610200000.0,,,,2.6382152618107675,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2023-02-28,24662300000.0,3496100000.0,2968300000.0,15928400000.0,8413600000.0,11286500000.0,1165300000.0,133500000.0,-5383700000.0,-2874700000.0,-1979200000.0,595200000.0,,-350000000.0,9.260000000000002,-181974000.0,-1936200000.0,-280000000.0,-2216200000.0,12451800000.0,1.1778,4.3662,,9.260000000000002,-1979200000.0,0.07074260720737853,0.024134002100371824,-0.11055593736649516,0.5339636309601203,0.36762821108159816,-0.08025204461870952,-0.09485559826315336,0.41164998049668444,0.36762821108159816,1.4799610154987164,1.1778122157463868,9452600000.0,-71000000.0,2842900000.0,4769000000.0,1161500000.0,2842900000.0,,,,4.379964121143902,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2023-05-31,24759200000.0,3652600000.0,3190500000.0,15851000000.0,8585000000.0,10979800000.0,819100000.0,192500000.0,2514900000.0,1257800000.0,764700000.0,135900000.0,,91200000.0,0.74,183863000.0,665400000.0,277000000.0,388400000.0,11798900000.0,,4.6356,,0.74,764700000.0,0.01582993593476995,0.005488868784128728,0.054037933913873314,0.5001391705435604,0.3040677561732077,0.030885489030340236,0.03751490146635335,0.15443954033957613,0.3040677561732077,1.3743622597553873,1.1448362325654287,9604300000.0,-324600000.0,2791200000.0,4771800000.0,988300000.0,2791200000.0,,-1.389999999999999,-1.389999999999999,4.227178274577243,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2023-08-31,24930000000.0,3434300000.0,2857500000.0,15206000000.0,9390800000.0,10680800000.0,467400000.0,83300000.0,5351700000.0,2707700000.0,1743400000.0,825900000.0,,238400000.0,4.49,184074000.0,1622000000.0,582000000.0,1040000000.0,11148200000.0,,4.8805,31.492,4.49,1743400000.0,0.08794777867700303,0.03312876052948255,0.15432479399069454,0.5059513799353477,0.32576564456154117,0.06993180906538307,0.08488241881298993,0.19433077339910682,0.32576564456154117,1.1871406056991949,1.2018547681539808,9937700000.0,1263000000.0,2905100000.0,4898600000.0,809000000.0,2905100000.0,,11.000000000000002,11.000000000000002,3.837458263054628,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2023-11-30,25057400000.0,3551400000.0,3379900000.0,15259000000.0,9471000000.0,10282300000.0,458900000.0,78700000.0,7822600000.0,3978300000.0,2540300000.0,1335000000.0,,368400000.0,7.25,184096000.0,2346800000.0,911900000.0,1434900000.0,10741200000.0,,4.4977,28.3498,7.25,2540300000.0,0.14095660437123853,0.05327767445944112,0.1706593715644415,0.5085649272620356,0.32473857796640504,0.10137923328038823,0.1256815190825343,0.1834300616163424,0.32473857796640504,1.134114665821983,1.050741146187757,10305500000.0,2892000000.0,3069200000.0,5069100000.0,647100000.0,3069200000.0,,21.740000000000002,21.740000000000002,3.499674182197315,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2024-02-29,25691700000.0,3729500000.0,3141700000.0,15627100000.0,9743100000.0,10681100000.0,241400000.0,152400000.0,-5727400000.0,-2926300000.0,-1878700000.0,-569400000.0,,-241400000.0,-3.09,-368074000.0,-1854200000.0,-501800000.0,-2356000000.0,10922500000.0,1.1871,4.5603,26.2988,-3.09,-1878700000.0,-0.05844135849986144,-0.022162799659033852,0.09941683835597304,0.51092991584314,0.328019694800433,-0.07312478349038795,-0.09090953081449366,0.41135593812201,0.328019694800433,1.1210497685541563,1.1870961581309483,9961800000.0,1727400000.0,3169700000.0,5017500000.0,507300000.0,3169700000.0,,9.39,9.39,3.4459097075433007,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2024-05-31,26060100000.0,3828400000.0,3122200000.0,15488200000.0,10251800000.0,10682900000.0,793200000.0,73800000.0,2661800000.0,1403800000.0,941600000.0,877000000.0,,28000000.0,4.78,183461000.0,690500000.0,375300000.0,315200000.0,11476100000.0,,4.514,18.4851,4.78,941600000.0,0.08554595290583117,0.03365297907529135,0.3294762942369825,0.5273874821549328,0.35374558569389136,0.03613186442108818,0.0433359873710759,0.11841610939965437,0.35374558569389136,1.119422930607308,1.2261866632502723,10108700000.0,2468500000.0,3346600000.0,5163500000.0,434100000.0,3346600000.0,,13.43,13.43,3.429181856212275,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2024-08-31,23079100000.0,3646800000.0,2913800000.0,14923200000.0,7870800000.0,10683600000.0,508100000.0,64600000.0,5580700000.0,2915600000.0,-287800000.0,-322000000.0,,-124200000.0,-1.77,182356000.0,1872300000.0,703100000.0,1169200000.0,11191700000.0,,4.304,75.6878,-1.77,-287800000.0,-0.040910707933119884,-0.013952017193044789,-0.05769885498234988,0.5224434210762091,-0.05157059150285807,-0.012470156981858044,-0.015097704918032787,0.20950776784274375,-0.05157059150285807,1.4219266148294964,1.2515615347655982,10337700000.0,1320600000.0,1315400000.0,5371400000.0,563300000.0,1315400000.0,,7.17,7.17,8.508210430287365,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2024-11-30,22806200000.0,3629500000.0,3289000000.0,14734500000.0,7817800000.0,10185700000.0,890100000.0,73700000.0,8044500000.0,4199900000.0,505200000.0,293900000.0,,-79700000.0,1.61,182555000.0,2557500000.0,931500000.0,1626000000.0,11075800000.0,,4.2952,63.7348,1.61,505200000.0,0.03759369643633759,0.01288684655926897,0.03653427807819007,0.522083411026167,0.06280067126608242,0.02215187098245214,0.026739213278570522,0.20212567592765243,0.06280067126608242,1.416741282713807,1.103526907874734,10559600000.0,279500000.0,-719700000.0,5593000000.0,754400000.0,-719700000.0,,1.5300000000000005,1.5300000000000005,-15.389467833819648,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2025-02-28,21652300000.0,3716400000.0,4035200000.0,14517500000.0,6882000000.0,9289000000.0,806700000.0,68100000.0,-6078300000.0,-3204700000.0,-804100000.0,-930300000.0,,124200000.0,-5.07,-366896000.0,-1968100000.0,-795800000.0,-2763900000.0,10095700000.0,0.921,3.107,,-5.07,-804100000.0,-0.13517872711421097,-0.042965412450409426,0.15305266275109816,0.527236233815376,0.13229027853182634,-0.03713693233513299,-0.04736212796786373,0.4547159567642268,0.13229027853182634,1.4669718105201976,0.9209952418715305,10208700000.0,-81400000.0,354900000.0,5314600000.0,346500000.0,354900000.0,,-0.4500000000000002,-0.4500000000000002,28.44660467737391,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2025-05-31,22262700000.0,3941300000.0,3694100000.0,14730600000.0,7265500000.0,9786500000.0,377500000.0,73900000.0,2515000000.0,1266600000.0,713800000.0,516100000.0,,87600000.0,2.9,177991000.0,637200000.0,192800000.0,444400000.0,10164000000.0,,3.0626,,2.9,713800000.0,0.0710343403757484,0.02318227348884008,0.20520874751491053,0.5036182902584493,0.283817097415507,0.03206259797778347,0.040953555753177086,0.17669980119284295,0.283817097415507,1.3989401968205906,1.066917517121897,10061900000.0,-442300000.0,127100000.0,5177400000.0,475700000.0,127100000.0,,-2.3300000000000005,-2.3300000000000005,79.96852871754524,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2025-08-31,21419400000.0,2878900000.0,2659400000.0,13633100000.0,7500400000.0,9788300000.0,252500000.0,72000000.0,4996000000.0,2576600000.0,1587800000.0,982100000.0,,384400000.0,5.55,176957000.0,1489300000.0,410100000.0,1079200000.0,10040800000.0,,2.9664,23.3487,5.55,1587800000.0,0.1309396832168951,0.045850957543161805,0.19657726180944757,0.5157325860688551,0.3178142514011209,0.07412906057125783,0.09051832257770279,0.21601281024819857,0.3178142514011209,1.3387019358967522,1.0825374144543882,9477200000.0,861800000.0,2002700000.0,4838400000.0,385700000.0,2002700000.0,,4.989999999999999,4.989999999999999,5.013631597343586,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
2025-11-30,21683400000.0,2909100000.0,2173200000.0,13683100000.0,7710800000.0,10285100000.0,374700000.0,152400000.0,7218800000.0,3759800000.0,2279800000.0,1484900000.0,,494500000.0,8.43,176189000.0,2106200000.0,656100000.0,1450100000.0,10659800000.0,,2.5577,21.6281,8.43,2279800000.0,0.19257405197904237,0.06848095778337346,0.20569900814539813,0.520834487726492,0.31581426275835317,0.10514033776990693,0.12410046487322134,0.20087826231506622,0.31581426275835317,1.382450588784562,1.3386250690226393,8651500000.0,2052800000.0,3777300000.0,4398300000.0,209800000.0,3777300000.0,,11.809999999999999,11.809999999999999,2.8220686733910467,,0.42334864,196.91,126.45,2.00581,26215.812,23.6264,4.6089,2.794
