report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-03-31,6085000000.0,1991000000.0,1500000000.0,14314000000.0,-8229000000.0,,447000000.0,1154000000.0,1263000000.0,250000000.0,83000000.0,12000000.0,0.27,238000000.0,35000000.0,27000000.0,203000000.0,447000000.0,,18.4939,3.6783,0.27,277000000.0,-0.010086280228460323,0.013640098603122432,0.06571654790182106,0.19794140934283452,0.041084634346754315,-0.0321254176304292,0.16072842438638163,0.21931908155186064,-0.05432008749544295,1.3273333333333333,5606000000.0,1115000000.0,1747000000.0,1000000000.0,1860000000.0,3.5799999999999983,3.5799999999999983,0.2403225806451613,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2020-06-30,6421000000.0,2398000000.0,1475000000.0,14529000000.0,-8108000000.0,,434000000.0,1243000000.0,2461000000.0,550000000.0,289000000.0,63000000.0,0.94,362000000.0,67000000.0,53000000.0,295000000.0,434000000.0,,25.3476,4.7613,0.94,603000000.0,-0.03564380858411446,0.04500856564398069,0.11743193823648923,0.22348638764729784,0.08565643980688366,-0.07167057597081053,0.11986997155627793,0.24502234863876474,-0.053527380365071535,1.6257627118644067,5503000000.0,853000000.0,1393000000.0,910000000.0,1505000000.0,2.7699999999999982,2.7699999999999982,0.28837209302325584,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2020-09-30,6061000000.0,2030000000.0,1553000000.0,13980000000.0,-7919000000.0,,444000000.0,1110000000.0,3909000000.0,1021000000.0,572000000.0,96000000.0,1.86,853000000.0,99000000.0,100000000.0,754000000.0,444000000.0,,25.9602,4.9113,1.86,1121000000.0,-0.0722313423412047,0.09437386569872959,0.14632898439498593,0.2611921207469941,0.16845405048671835,-0.1365886287625418,0.19288820670248144,0.28677411102583783,-0.05606768531380225,1.3071474565357373,5509000000.0,619000000.0,1030000000.0,890000000.0,1158000000.0,2.0599999999999987,2.0599999999999987,0.38341968911917096,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2020-12-31,5852000000.0,1689000000.0,1675000000.0,13743000000.0,-7891000000.0,10272000000.0,453000000.0,730000000.0,-1981000000.0,-318000000.0,-40000000.0,-55000000.0,-0.13000000000000034,-148000000.0,-41000000.0,-34000000.0,-189000000.0,10725000000.0,1.0084,36.2269,5.7942,-0.13000000000000034,-352000000.0,0.00506906602458497,-0.00683526999316473,0.020191822311963654,0.16052498738011106,-0.054340396445659606,-0.1122088920254058,0.09540636042402827,0.17768803634528016,-1.3591433278418452,1.0083582089552239,5652000000.0,904000000.0,1503000000.0,1063000000.0,1649000000.0,2.9399999999999986,2.9399999999999986,6.5039417828987265,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2021-03-31,5550000000.0,1454000000.0,1479000000.0,13462000000.0,-7912000000.0,,394000000.0,561000000.0,1486000000.0,543000000.0,326000000.0,83000000.0,1.07,324000000.0,45000000.0,39000000.0,279000000.0,394000000.0,,28.1626,5.4983,1.07,582000000.0,-0.04120323559150657,0.058738738738738736,0.2193808882907133,0.3654104979811575,0.09783783783783784,-0.07222665602553871,0.18775235531628534,0.3916554508748318,-0.04979777553083923,0.9830966869506423,5875000000.0,1147000000.0,1796000000.0,1139000000.0,1954000000.0,3.739999999999999,3.739999999999999,0.2016376663254862,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2021-06-30,5649000000.0,1514000000.0,1558000000.0,13542000000.0,-7893000000.0,,400000000.0,552000000.0,3088000000.0,1110000000.0,717000000.0,99000000.0,2.35,773000000.0,84000000.0,78000000.0,689000000.0,400000000.0,,25.7264,5.4575,2.35,1188000000.0,-0.09083998479665527,0.12692511949017526,0.23218911917098445,0.3594559585492228,0.19649495485926713,-0.14813826237821967,0.22312176165803108,0.38471502590673573,-0.05067781578613962,0.9717586649550706,6502000000.0,1575000000.0,2356000000.0,1533000000.0,2539000000.0,5.149999999999999,5.149999999999999,0.15754233950374164,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2021-09-30,6419000000.0,2062000000.0,1355000000.0,14274000000.0,-7855000000.0,,64000000.0,1001000000.0,4694000000.0,1637000000.0,1245000000.0,22000000.0,4.1,1292000000.0,138000000.0,117000000.0,1154000000.0,64000000.0,,22.9299,5.6176,4.1,1754000000.0,-0.158497772119669,0.19395544477332918,0.2652322113336174,0.3487430762675756,0.25502414706340554,-0.21011423437299448,0.24584576054537707,0.3736685129953132,-0.008147676639083386,1.5217712177121772,7287000000.0,2248000000.0,2972000000.0,1933000000.0,3172000000.0,7.389999999999998,7.389999999999998,0.0201765447667087,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2021-12-31,5966000000.0,1532000000.0,1415000000.0,14339000000.0,-8373000000.0,,68000000.0,486000000.0,-2684000000.0,-1151000000.0,-713000000.0,-105000000.0,-2.3099999999999996,-683000000.0,-37000000.0,-70000000.0,-720000000.0,68000000.0,1.0827,25.8441,6.1823,-2.3099999999999996,-1221000000.0,0.08515466380031052,-0.11951055983908816,0.2656482861400894,0.4288375558867362,-0.19292658397586324,0.13859121011438894,0.26825633383010433,0.45491803278688525,-0.008121342410127791,1.0826855123674912,6584000000.0,1575000000.0,2139000000.0,1402000000.0,2303000000.0,5.209999999999999,5.209999999999999,0.029526704298740773,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2022-03-31,5816000000.0,1356000000.0,1302000000.0,14307000000.0,-8491000000.0,,73000000.0,365000000.0,1547000000.0,509000000.0,399000000.0,-1000000.0,1.36,253000000.0,42000000.0,37000000.0,211000000.0,73000000.0,,20.7284,5.1408,1.36,546000000.0,-0.04699093157460841,0.06860385144429161,0.2579185520361991,0.3290239172592114,0.0875171939477304,-0.060465668804941794,0.1363930187459599,0.35294117647058826,-0.008597338358261689,1.0414746543778801,6645000000.0,1648000000.0,2105000000.0,1334000000.0,2267000000.0,5.499999999999999,5.499999999999999,0.032201146890163214,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2022-06-30,5790000000.0,1429000000.0,1183000000.0,14358000000.0,-8568000000.0,,72000000.0,412000000.0,3183000000.0,1063000000.0,623000000.0,165000000.0,2.13,522000000.0,97000000.0,71000000.0,425000000.0,72000000.0,,21.8436,4.8436,2.13,1134000000.0,-0.0727124183006536,0.1075993091537133,0.195727301288093,0.333961671379202,0.18359240069084629,-0.1251177024482109,0.13352183474709395,0.35626767200754006,-0.008403361344537815,1.2079459002535926,6740000000.0,1554000000.0,2058000000.0,1070000000.0,2213000000.0,5.279999999999999,5.279999999999999,0.03253502033438771,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2022-09-30,5779000000.0,1595000000.0,1244000000.0,14321000000.0,-8542000000.0,,72000000.0,410000000.0,4823000000.0,1609000000.0,954000000.0,281000000.0,3.28,975000000.0,158000000.0,104000000.0,817000000.0,72000000.0,,23.5656,4.5074,3.28,1713000000.0,-0.1116834464996488,0.1650804637480533,0.1978021978021978,0.33360978643997513,0.27842187229624504,-0.1899645808736718,0.1693966410947543,0.3551731287580344,-0.00842893935846406,1.2821543408360128,6869000000.0,1263000000.0,2030000000.0,733000000.0,2172000000.0,4.459999999999999,4.459999999999999,0.03314917127071823,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2022-12-31,5846000000.0,1609000000.0,1665000000.0,14722000000.0,-8876000000.0,,398000000.0,367000000.0,-2711000000.0,-994000000.0,-651000000.0,-108000000.0,-2.1999999999999993,-323000000.0,-18000000.0,-66000000.0,-341000000.0,398000000.0,0.9664,27.2291,5.2731,-2.1999999999999993,-1060000000.0,0.07334384858044164,-0.11135819363667465,0.2401327923275544,0.366654371080782,-0.17003079028395485,0.11724463316820005,0.12578384360014755,0.3909996311324235,-0.0448400180261379,0.9663663663663664,6842000000.0,1325000000.0,2187000000.0,1112000000.0,2333000000.0,4.569999999999999,4.569999999999999,0.17059579939991426,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2023-06-30,5848000000.0,1515000000.0,1487000000.0,14284000000.0,-8436000000.0,,374000000.0,437000000.0,3332000000.0,1096000000.0,718000000.0,131000000.0,2.51,678000000.0,122000000.0,67000000.0,556000000.0,374000000.0,,27.3197,5.5491,2.51,1163000000.0,-0.08511142721669038,0.12277701778385773,0.2154861944777911,0.3289315726290516,0.18741450068399454,-0.13594641528156784,0.16686674669867949,0.3490396158463385,-0.04433380749170223,1.0188298587760591,8627000000.0,1644000000.0,2774000000.0,1457000000.0,2950000000.0,5.719999999999999,5.719999999999999,0.12677966101694915,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2023-09-30,6071000000.0,1705000000.0,1504000000.0,14261000000.0,-8190000000.0,,373000000.0,656000000.0,5040000000.0,1709000000.0,1134000000.0,220000000.0,3.97,1155000000.0,179000000.0,104000000.0,976000000.0,373000000.0,,23.2845,4.9643,3.97,1813000000.0,-0.13846153846153847,0.1867896557404052,0.225,0.3390873015873016,0.28150222368637784,-0.21862607138288345,0.19365079365079366,0.3597222222222222,-0.04554334554334554,1.1336436170212767,10484000000.0,2155000000.0,3420000000.0,2008000000.0,3629000000.0,7.559999999999999,7.559999999999999,0.10278313585009645,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2023-12-31,6231000000.0,1609000000.0,1277000000.0,14089000000.0,-7858000000.0,,53000000.0,512000000.0,7076000000.0,2318000000.0,1597000000.0,221000000.0,5.59,1603000000.0,285000000.0,153000000.0,1318000000.0,53000000.0,1.26,22.9337,5.176,5.59,2471000000.0,-0.20323237465003818,0.2562991494142192,0.22569248162803843,0.3275862068965517,0.3720109131760552,-0.29698910954516333,0.18626342566421708,0.34920859242509894,-0.0067447187579536775,1.259984338292874,12737000000.0,2798000000.0,4129000000.0,2509000000.0,4387000000.0,9.87,9.87,0.012081148848871666,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2024-03-31,6224000000.0,1774000000.0,1188000000.0,13980000000.0,-7756000000.0,,58000000.0,652000000.0,1598000000.0,520000000.0,314000000.0,69000000.0,1.1,363000000.0,49000000.0,35000000.0,314000000.0,58000000.0,,24.5016,5.6156,1.1,555000000.0,-0.04048478597215059,0.05044987146529563,0.1964956195244055,0.32540675844806005,0.08354755784061697,-0.06755001299038711,0.1964956195244055,0.34730913642052563,-0.007478081485301702,1.4932659932659933,17046000000.0,3763000000.0,5643000000.0,3164000000.0,6002000000.0,13.169999999999998,13.169999999999998,0.009663445518160613,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2024-06-30,6395000000.0,1635000000.0,1136000000.0,14025000000.0,-7630000000.0,,24000000.0,404000000.0,3361000000.0,1127000000.0,681000000.0,189000000.0,2.38,705000000.0,99000000.0,76000000.0,606000000.0,24000000.0,,23.3626,5.1296,2.38,1203000000.0,-0.08925294888597642,0.10648944487881157,0.20261826837250818,0.33531686997917287,0.17623143080531664,-0.1481724953983697,0.18030348110681343,0.35792918774174354,-0.003145478374836173,1.4392605633802817,17075000000.0,3726000000.0,5674000000.0,3214000000.0,6042000000.0,13.04,13.04,0.003972194637537239,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2024-09-30,6461000000.0,1625000000.0,1186000000.0,14135000000.0,-7674000000.0,,24000000.0,457000000.0,5187000000.0,1746000000.0,1063000000.0,309000000.0,3.73,1176000000.0,151000000.0,120000000.0,1025000000.0,24000000.0,,25.7415,5.4384,3.73,1866000000.0,-0.13851967683085745,0.16452561522984058,0.20493541546173125,0.3366107576633892,0.27023680544807305,-0.22823529411764706,0.19760940813572392,0.3597455176402545,-0.003127443315089914,1.370151770657673,17222000000.0,3655000000.0,5711000000.0,3263000000.0,6095000000.0,12.799999999999997,12.799999999999997,0.003937653814602133,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2024-12-31,6727000000.0,1871000000.0,1269000000.0,14375000000.0,-7648000000.0,,27000000.0,616000000.0,-2597000000.0,-990000000.0,-572000000.0,-153000000.0,-1.9900000000000002,-555000000.0,-42000000.0,-56000000.0,-597000000.0,27000000.0,1.4744,25.1953,4.9596,-1.9900000000000002,-1046000000.0,0.07479079497907949,-0.08503047420841385,0.2202541393916057,0.3812090874085483,-0.14716812843763935,0.1299042120456633,0.22988063149788218,0.40277242972660765,-0.003530334728033473,1.4743892828999212,7549000000.0,1486000000.0,2403000000.0,1348000000.0,2578000000.0,5.219999999999998,5.219999999999998,0.01047323506594259,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2025-03-31,6659000000.0,1727000000.0,1231000000.0,14463000000.0,-7804000000.0,,30000000.0,607000000.0,1787000000.0,548000000.0,253000000.0,176000000.0,0.9,404000000.0,71000000.0,45000000.0,333000000.0,30000000.0,,30.699,5.6534,0.9,593000000.0,-0.032419272168118914,0.037993692746658654,0.14157806379406826,0.30665920537213204,0.08229463883465986,-0.07049138152817083,0.18634583100167879,0.331841074426413,-0.0038441824705279346,1.4029244516653128,7738000000.0,1425000000.0,2431000000.0,1367000000.0,2616000000.0,5.019999999999998,5.019999999999998,0.011467889908256881,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2025-06-30,6917000000.0,1826000000.0,2229000000.0,14597000000.0,-7680000000.0,,971000000.0,677000000.0,3720000000.0,1170000000.0,628000000.0,301000000.0,2.23,850000000.0,142000000.0,89000000.0,708000000.0,971000000.0,,28.7668,5.2092,2.23,1259000000.0,-0.08177083333333333,0.090790805262397,0.16881720430107527,0.31451612903225806,0.16914847477230013,-0.17439260694589356,0.19032258064516128,0.33844086021505376,-0.12643229166666667,0.8192014356213548,8097000000.0,1372000000.0,2474000000.0,1469000000.0,2672000000.0,4.869999999999997,4.869999999999997,0.3633982035928144,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2025-09-30,7193000000.0,2204000000.0,1301000000.0,14698000000.0,-7505000000.0,,48000000.0,1045000000.0,5699000000.0,1836000000.0,1024000000.0,446000000.0,3.64,1393000000.0,236000000.0,139000000.0,1157000000.0,48000000.0,,29.1537,5.2333,3.64,1975000000.0,-0.13644237175216523,0.14236062838871125,0.1796806457273206,0.32216178276890683,0.2552481579313221,-0.24621161324929597,0.2030180733462011,0.3465520266713458,-0.006395736175882745,1.6940814757878555,8609000000.0,1333000000.0,2564000000.0,1601000000.0,2781000000.0,4.779999999999998,4.779999999999998,0.017259978425026967,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
2025-12-31,8197000000.0,2040000000.0,1516000000.0,15521000000.0,-7325000000.0,,38000000.0,709000000.0,-2992000000.0,-980000000.0,-346000000.0,-405000000.0,-1.2199999999999998,-637000000.0,-78000000.0,-67000000.0,-715000000.0,38000000.0,1.3456,26.9425,5.1142,-1.2199999999999998,-1047000000.0,0.047235494880546076,-0.04221056484079541,0.11564171122994653,0.32754010695187163,-0.11955593509820667,0.1344860710854947,0.23897058823529413,0.3499331550802139,-0.005187713310580205,1.345646437994723,8214000000.0,1559000000.0,2574000000.0,1483000000.0,2780000000.0,5.549999999999999,5.549999999999999,0.013669064748201438,0.6311166,169.39,137.33,1.7305,45008.168,28.8699,34.9538,5.4801
