report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2020-12-31,62398000000.0,4214000000.0,4173000000.0,45440000000.0,16958000000.0,25660000000.0,1799000000.0,,-9561000000.0,-3934000000.0,-2700000000.0,-566000000.0,-839000000.0,-3.920000000000001,-1370500000.0,-4000000000.0,-1773000000.0,-5773000000.0,25660000000.0,1.0098,26.2316,7.1834,-3.920000000000001,-3934000000.0,-0.1592168887840547,-0.04327061764800154,0.2823972387825541,0.4114632360631733,-0.06304689252860668,-0.09230841428504388,0.6038071331450685,0.4114632360631733,1.5131501356292016,1.0098250658998322,19533000000.0,5349000000.0,7834000000.0,2067000000.0,7834000000.0,1141000000.0,7.879999999999999,7.879999999999999,3.2754659177942305,6.865907099035933,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2021-03-31,61793000000.0,3719000000.0,4871000000.0,45539000000.0,16254000000.0,,1183000000.0,,5001000000.0,1993000000.0,1341000000.0,290000000.0,413000000.0,2.0,669200000.0,1958000000.0,536000000.0,1422000000.0,0.0,,28.1725,7.6119,2.0,1993000000.0,0.08250276854928018,0.021701487223471913,0.26814637072585484,0.39852029594081184,0.032252844173288234,0.12261597145318076,0.28434313137372524,0.39852029594081184,0.0,0.7634982549784438,19305000000.0,5216000000.0,7684000000.0,2141000000.0,7684000000.0,1153000000.0,7.729999999999999,7.729999999999999,0.0,6.6643538594969645,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2021-06-30,62073000000.0,3764000000.0,4357000000.0,47770000000.0,14303000000.0,,1115000000.0,,10505000000.0,4466000000.0,3139000000.0,572000000.0,931000000.0,4.72,664700000.0,4219000000.0,1190000000.0,3029000000.0,0.0,,24.8385,7.1043,4.72,4466000000.0,0.21946444801789836,0.05056949076087832,0.29881009043312706,0.42513089005235605,0.07194754563175616,0.3122421869537859,0.28833888624464543,0.42513089005235605,0.0,0.8638971769566215,20337000000.0,5749000000.0,8353000000.0,2377000000.0,8353000000.0,1158000000.0,8.629999999999999,8.629999999999999,0.0,7.213298791018998,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2021-09-30,62360000000.0,3810000000.0,5111000000.0,48443000000.0,13917000000.0,,1194000000.0,,16071000000.0,6898000000.0,4812000000.0,862000000.0,1438000000.0,7.29,659900000.0,6503000000.0,1945000000.0,4558000000.0,0.0,,20.6432,6.026,7.29,6898000000.0,0.3457641733132141,0.07716484926234767,0.2994213179018107,0.4292203347644826,0.11061577934573444,0.4956527987353596,0.2836164519942754,0.4292203347644826,0.0,0.7454509880649579,22016000000.0,6592000000.0,9423000000.0,3236000000.0,9423000000.0,1158000000.0,10.09,10.09,0.0,8.137305699481866,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2021-12-31,63525000000.0,3551000000.0,5744000000.0,49364000000.0,14161000000.0,,960000000.0,,-9773000000.0,-4019000000.0,-2769000000.0,-567000000.0,-827000000.0,-4.0600000000000005,-1338400000.0,-3648000000.0,-735000000.0,-4383000000.0,0.0,0.6182,24.8291,7.428,-4.0600000000000005,-4019000000.0,-0.19553703834474967,-0.04358913813459268,0.28333162795456873,0.4112350353013404,-0.06326643053915781,-0.28380764070334014,0.44848050752072033,0.4112350353013404,0.0,0.6182103064066853,21804000000.0,6523000000.0,9338000000.0,4626000000.0,9338000000.0,1157000000.0,9.95,9.95,0.0,8.070872947277442,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2022-03-31,64051000000.0,3876000000.0,5462000000.0,52154000000.0,11897000000.0,,909000000.0,,5860000000.0,2377000000.0,1630000000.0,307000000.0,487000000.0,2.57,633600000.0,2236000000.0,848000000.0,1388000000.0,0.0,,25.2028,7.5754,2.57,2377000000.0,0.13700933008321425,0.025448470749871197,0.2781569965870307,0.40563139931740616,0.03711105213033364,0.19979826847104312,0.23686006825938566,0.40563139931740616,0.0,0.7096301720981325,22663000000.0,6812000000.0,9722000000.0,4592000000.0,9722000000.0,1174000000.0,10.52,10.52,0.0,8.281090289608176,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2022-06-30,64440000000.0,3976000000.0,6002000000.0,51730000000.0,12710000000.0,,788000000.0,,12129000000.0,4872000000.0,3465000000.0,623000000.0,994000000.0,5.5,630200000.0,4167000000.0,1645000000.0,2522000000.0,0.0,,19.5569,5.7173,5.5,4872000000.0,0.2726199842643588,0.05377094972067039,0.2856789512738066,0.4016819193668068,0.07560521415270019,0.38332022029897717,0.20793140407288319,0.4016819193668068,0.0,0.6624458513828724,24287000000.0,7138000000.0,10128000000.0,4085000000.0,10128000000.0,1225000000.0,11.3,11.3,0.0,8.267755102040816,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2022-09-30,65343000000.0,4405000000.0,5712000000.0,53600000000.0,11743000000.0,,1267000000.0,,18695000000.0,7505000000.0,5360000000.0,938000000.0,1541000000.0,8.54,627400000.0,7070000000.0,2690000000.0,4380000000.0,0.0,,17.2056,4.9804,8.54,7505000000.0,0.4564421357404411,0.08202867943008432,0.2867076758491575,0.4014442364268521,0.11485545506022068,0.6391041471514946,0.23428724257822947,0.4014442364268521,0.0,0.7711834733893558,26911000000.0,7686000000.0,10735000000.0,3907000000.0,10735000000.0,1301000000.0,12.55,12.55,0.0,8.251345119139124,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2022-12-31,65449000000.0,3952000000.0,5520000000.0,53286000000.0,12163000000.0,,973000000.0,,-11809000000.0,-4837000000.0,-3457000000.0,-597000000.0,-948000000.0,-5.399999999999999,-1267200000.0,-4111000000.0,-1563000000.0,-5674000000.0,0.0,0.7159,18.1919,5.1179,-5.399999999999999,-4837000000.0,-0.28422264244018747,-0.052819752784610915,0.292742823270387,0.4096028452874926,-0.07390487249614204,-0.39768149305270084,0.48048098907612835,0.4096028452874926,0.0,0.7159420289855073,24875000000.0,6998000000.0,9917000000.0,2616000000.0,9917000000.0,1271000000.0,11.21,11.21,0.0,7.802517702596381,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2023-06-30,66033000000.0,3752000000.0,5249000000.0,52839000000.0,13194000000.0,,830000000.0,,12019000000.0,4498000000.0,3199000000.0,675000000.0,901000000.0,5.24,610500000.0,3858000000.0,1607000000.0,2251000000.0,0.0,,18.5318,5.0376,5.24,4498000000.0,0.24245869334546005,0.04844547423258068,0.2661619103086779,0.37424078542308015,0.0681174564233035,0.3409125360012127,0.1872867959064814,0.37424078542308015,0.0,0.7148028195846828,31034000000.0,8567000000.0,12038000000.0,3479000000.0,12038000000.0,1639000000.0,13.880000000000003,13.880000000000003,0.0,7.344722391702257,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2023-09-30,66540000000.0,3813000000.0,5304000000.0,52536000000.0,14004000000.0,,750000000.0,,17960000000.0,6675000000.0,4727000000.0,1009000000.0,1322000000.0,7.75,610300000.0,5984000000.0,2582000000.0,3402000000.0,0.0,,19.403,5.116,7.75,6675000000.0,0.3375464153099115,0.07103997595431319,0.26319599109131403,0.37165924276169265,0.1003155996393147,0.47664952870608396,0.18942093541202673,0.37165924276169265,0.0,0.7188914027149321,36865000000.0,9829000000.0,13841000000.0,4359000000.0,13841000000.0,2025000000.0,16.130000000000003,16.130000000000003,0.0,6.835061728395062,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2023-12-31,67132000000.0,4148000000.0,5106000000.0,52344000000.0,14788000000.0,,1055000000.0,,24119000000.0,9082000000.0,6379000000.0,1340000000.0,1854000000.0,10.45,610200000.0,8379000000.0,3606000000.0,4773000000.0,0.0,0.8124,23.4722,6.2079,10.45,9082000000.0,0.4313632675142007,0.09502174819758089,0.2644802852522907,0.37654960819271116,0.13528570577369958,0.6141466053556938,0.1978937766905759,0.37654960819271116,0.0,0.8123775949862906,42289000000.0,10848000000.0,15418000000.0,4752000000.0,15418000000.0,2427000000.0,18.040000000000003,18.040000000000003,0.0,6.352698805109188,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2024-03-31,67266000000.0,4194000000.0,4534000000.0,51601000000.0,15665000000.0,,925000000.0,,6031000000.0,2372000000.0,1641000000.0,324000000.0,499000000.0,2.69,610200000.0,2122000000.0,797000000.0,1325000000.0,0.0,,23.2295,6.1607,2.69,2372000000.0,0.1047558250877753,0.024395682811524395,0.2720941800696402,0.39330127673685955,0.03526298575803526,0.15142036386849664,0.21969822583319515,0.39330127673685955,0.0,0.9250110277900309,60129000000.0,15946000000.0,22627000000.0,11751000000.0,22627000000.0,3348000000.0,26.130000000000003,26.130000000000003,0.0,6.758363201911589,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2024-06-30,67817000000.0,4498000000.0,4287000000.0,51328000000.0,16489000000.0,,1137000000.0,,12038000000.0,4772000000.0,3314000000.0,643000000.0,1010000000.0,5.43,610300000.0,4033000000.0,1699000000.0,2334000000.0,0.0,,21.126,5.6837,5.43,4772000000.0,0.20098247316392748,0.048866803308904846,0.2752948994849643,0.3964113640139558,0.07036583747437958,0.28940505791739946,0.19388602757933213,0.3964113640139558,0.0,1.0492185677630044,60148000000.0,16061000000.0,22901000000.0,11834000000.0,22901000000.0,3316000000.0,26.32,26.32,0.0,6.906212303980699,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2024-09-30,67570000000.0,4149000000.0,5366000000.0,50986000000.0,16584000000.0,,947000000.0,,18129000000.0,7188000000.0,4985000000.0,957000000.0,1528000000.0,8.18,609700000.0,6684000000.0,2530000000.0,4154000000.0,0.0,,22.6239,6.1823,8.18,7188000000.0,0.3005909310178485,0.07377534408761284,0.2749737988857631,0.39649180870428596,0.10637857037146663,0.43342981186685964,0.22913563903138617,0.39649180870428596,0.0,0.7732016399552739,60317000000.0,16319000000.0,23414000000.0,12586000000.0,23414000000.0,3264000000.0,26.75,26.75,0.0,7.173406862745098,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2024-12-31,67715000000.0,4021000000.0,5254000000.0,50825000000.0,16890000000.0,,1016000000.0,,-11948000000.0,-4619000000.0,-3193000000.0,,-990000000.0,-5.209999999999997,-1221600000.0,-3493000000.0,-1574000000.0,-5067000000.0,0.0,0.7653,20.4907,5.7011,-5.209999999999997,-4619000000.0,-0.18904677323860272,-0.04715351103891309,0.2672413793103448,0.38659189822564444,-0.0682123606291073,-0.2734754292480758,0.424087713424841,0.38659189822564444,0.0,0.7653216596878569,24250000000.0,6747000000.0,9713000000.0,2746000000.0,9713000000.0,,11.090000000000005,11.090000000000005,0.0,,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2025-03-31,68492000000.0,4539000000.0,6222000000.0,52453000000.0,16039000000.0,,1411000000.0,,6027000000.0,2371000000.0,1626000000.0,,501000000.0,2.7,601900000.0,2210000000.0,906000000.0,1304000000.0,0.0,,21.0313,5.8394,2.7,2371000000.0,0.10137789138973752,0.02373999883198038,0.2697859631657541,0.3933963829434213,0.03461718156865035,0.1478271712700293,0.21635971461755435,0.3933963829434213,0.0,0.7295081967213115,24246000000.0,6732000000.0,9712000000.0,2725000000.0,9712000000.0,,11.100000000000005,11.100000000000005,0.0,,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2025-06-30,68576000000.0,4183000000.0,6452000000.0,52318000000.0,16258000000.0,,1060000000.0,,12181000000.0,4896000000.0,3502000000.0,,938000000.0,5.85,598400000.0,4543000000.0,1842000000.0,2701000000.0,0.0,,19.8222,5.6355,5.85,4896000000.0,0.21540164841923976,0.05106742883807746,0.28749692143502176,0.40193744355964206,0.07139524031731218,0.30114405215893714,0.22173877349971266,0.40193744355964206,0.0,0.648326100433974,24389000000.0,6920000000.0,9836000000.0,3092000000.0,9836000000.0,,11.520000000000003,11.520000000000003,0.0,,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2025-09-30,68647000000.0,3904000000.0,5220000000.0,51343000000.0,17304000000.0,,808000000.0,,18425000000.0,7445000000.0,5290000000.0,,1468000000.0,8.87,596700000.0,7065000000.0,2792000000.0,4273000000.0,0.0,,19.8804,5.7116,8.87,7445000000.0,0.305709662505779,0.07706090579340685,0.2871099050203528,0.4040705563093623,0.10845339199091002,0.43024734165510864,0.23191316146540028,0.4040705563093623,0.0,0.7478927203065134,24685000000.0,7225000000.0,10093000000.0,3211000000.0,10093000000.0,,12.210000000000004,12.210000000000004,0.0,,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
2025-12-31,69698000000.0,4555000000.0,5014000000.0,51231000000.0,18467000000.0,,1266000000.0,,-12123000000.0,-4866000000.0,-3280000000.0,,-879000000.0,-5.440000000000001,-1201100000.0,-4528000000.0,-1749000000.0,-6277000000.0,0.0,0.9085,19.2225,5.5981,-5.440000000000001,-4866000000.0,-0.17761412248876374,-0.04706017389308158,0.270560092386373,0.4013857955951497,-0.06981548968406553,-0.263497048789733,0.5177761280211168,0.4013857955951497,0.0,0.9084563222975668,24510000000.0,7138000000.0,9846000000.0,2001000000.0,9846000000.0,,11.98,11.98,0.0,,0.99305755,268.14,204.66,2.93859,145208.72,20.3431,7.43,5.9245
