report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2016-12-31,15956200000.0,3548800000.0,2929800000.0,8695100000.0,7161500000.0,3289000000.0,156100000.0,655500000.0,1882500000.0,328100000.0,299800000.0,29500000.0,78400000.0,1.0,219700000.0,,239200000.0,206100000.0,,3445100000.0,,4.1493,55.0016,1.0,534200000.0,0.041862738253159254,0.018788934708765245,0.1592563081009296,0.1742895086321381,0.02056253995312167,0.030933569664171365,,0.28377158034528555,0.48105843747818194,1.2112772202880742,9051100000.0,567300000.0,1941100000.0,,2840400000.0,122800000.0,1.9999999999999996,1.9999999999999996,1.2128925503450219,15.80700325732899,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2017-03-31,17871500000.0,5294100000.0,2602300000.0,8451300000.0,9317400000.0,3300400000.0,122300000.0,1869300000.0,3862600000.0,719300000.0,2429800000.0,60000000.0,172900000.0,11.0,219600000.0,,532200000.0,417900000.0,,3422700000.0,,3.8142,9.2903,11.0,1137200000.0,0.2607809045441861,0.13595948857118875,0.6290581473618806,0.18622171594262932,0.040248440254035754,0.05645952543543614,,0.29441308962874746,0.36734496748019835,2.034392652653422,8286700000.0,3106800000.0,1636500000.0,,2488900000.0,134900000.0,13.0,13.0,1.375185825063281,12.131208302446257,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2017-06-30,17853800000.0,5347000000.0,2433200000.0,8343900000.0,9412400000.0,3366600000.0,143400000.0,2332600000.0,5984500000.0,971900000.0,2531700000.0,89800000.0,262200000.0,11.0,219800000.0,,806800000.0,634800000.0,,3510000000.0,,3.932,10.6576,11.0,1606700000.0,0.2689749691895797,0.14180174528671768,0.4230428607235358,0.16240287409140278,0.05443659052974717,0.07521048721599703,,0.2684768986548584,0.3729123284178318,2.1975176722012164,7209800000.0,5401400000.0,1049400000.0,,1841200000.0,141800000.0,23.0,23.0,1.9063654138605257,7.4005641748942175,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2017-09-30,18467200000.0,5876700000.0,2489000000.0,8281700000.0,10086200000.0,,144000000.0,3273600000.0,-3542000000.0,-591700000.0,-2260900000.0,-58700000.0,-252600000.0,-10.0,-439300000.0,,-538500000.0,-393000000.0,,144000000.0,2.3612,4.0516,11.0562,-10.0,-984700000.0,-0.22415776010787017,-0.12242787211921677,0.6383116883116883,0.16705251270468663,-0.032040590885461795,-0.057838556430959316,,0.27800677583286276,0.014276932838928436,2.3610687022900763,8187600000.0,3000400000.0,1427600000.0,,2293400000.0,120600000.0,13.0,13.0,0.06278887241649952,11.837479270315091,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2017-12-31,18208800000.0,5355500000.0,1831600000.0,7887600000.0,10215300000.0,,87100000.0,2722600000.0,2216600000.0,460700000.0,154600000.0,29800000.0,291800000.0,0.7,220400000.0,,256600000.0,227900000.0,,87100000.0,,4.2523,12.6914,0.7,688600000.0,0.015134161502843774,0.008490400246034884,0.06974645854010647,0.2078408373184156,0.0253009533851764,0.04471773567324119,,0.3106559595777317,0.008526426047203705,2.9239462764795805,8521700000.0,2855200000.0,1560200000.0,,2447800000.0,120900000.0,12.7,12.7,0.035582972465070674,12.904880066170389,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2018-03-31,18511100000.0,5396300000.0,1752300000.0,7817900000.0,10580800000.0,,112500000.0,3066900000.0,4372300000.0,916100000.0,571000000.0,60200000.0,348000000.0,2.59,220700000.0,,572500000.0,467900000.0,,112500000.0,,3.9455,30.0585,2.59,1384000000.0,0.0539656736730682,0.030846357050634484,0.13059488141252887,0.20952359170230772,0.049489225383688704,0.08567046655382342,,0.3165382064359719,0.010632466354150915,3.0795525880271644,9031400000.0,996400000.0,1757000000.0,,2694600000.0,121100000.0,4.29,4.29,0.041750167000668005,14.508670520231213,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2018-06-30,19206000000.0,5055500000.0,2109800000.0,8396000000.0,10486000000.0,,90400000.0,2986500000.0,6631300000.0,1431900000.0,1044900000.0,95100000.0,455100000.0,4.73,220700000.0,,1158100000.0,713500000.0,,90400000.0,,3.8593,22.5256,4.73,2145400000.0,0.09964714857905779,0.05440487347703842,0.15757091369716344,0.21593051136277955,0.0745548266166823,0.13538633183313792,,0.3235263070589477,0.008621018500858287,2.3961986918191296,9678200000.0,-490400000.0,2217000000.0,,3233300000.0,126400000.0,-1.9799999999999995,-1.9799999999999995,0.027959051124238393,17.539556962025316,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2018-09-30,19178300000.0,5082200000.0,2338300000.0,8002000000.0,10857500000.0,,54300000.0,2791300000.0,-4290000000.0,-843100000.0,-272700000.0,-54600000.0,-570600000.0,-1.2399999999999993,-441000000.0,,-418800000.0,-438600000.0,,54300000.0,2.1737,4.1602,24.8039,-1.2399999999999993,-1281700000.0,-0.025116279069767444,-0.014219195653420794,0.06356643356643357,0.1965268065268065,-0.04396114358415501,-0.07726497919683278,,0.29876456876456875,0.005001151277918489,2.173459350810418,8930200000.0,1497800000.0,1965600000.0,,2936300000.0,130500000.0,6.78,6.78,0.018492660831658892,15.062068965517241,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2018-12-31,19142000000.0,5089900000.0,2303500000.0,7938600000.0,10882900000.0,,23000000.0,2923300000.0,2224000000.0,455000000.0,347500000.0,37300000.0,132100000.0,1.57,221000000.0,,403400000.0,258000000.0,,23000000.0,,3.933,20.7914,1.57,713000000.0,0.03193082726111606,0.018153797931250652,0.15625,0.2045863309352518,0.02376972103228503,0.04172053659028599,,0.3205935251798561,0.002113407271958761,2.2096375081397874,8937600000.0,1690700000.0,1959900000.0,,2960700000.0,138000000.0,7.65,7.65,0.007768433140811295,14.202173913043477,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2019-03-31,19244500000.0,4895200000.0,2073000000.0,7741100000.0,11165700000.0,2933000000.0,54100000.0,2735900000.0,4411700000.0,971500000.0,768800000.0,72700000.0,239600000.0,3.48,221200000.0,1285800000.0,963500000.0,520100000.0,322300000.0,2987100000.0,,4.6996,24.8603,3.48,1491600000.0,0.06885372166545761,0.039949076359479335,0.17426388920370833,0.22020989641181404,0.05048195588349918,0.06864366061839354,0.07305573815082621,0.3381009588140626,0.26752465138773207,2.361408586589484,8977000000.0,1888500000.0,2015300000.0,,3068300000.0,150500000.0,8.54,8.54,0.9735358341752762,13.390697674418604,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2019-06-30,19531900000.0,4915200000.0,2155200000.0,7805300000.0,11386100000.0,,79900000.0,2696800000.0,6635700000.0,1541200000.0,1256800000.0,106900000.0,348900000.0,5.68,221400000.0,,1507600000.0,789200000.0,,79900000.0,,5.6434,29.4915,5.68,2330400000.0,0.11038020041981011,0.06434601856450217,0.18939976189399763,0.23225884232258842,0.0789068139812307,0.1344147915576487,,0.3511912835119128,0.007017328145721538,2.2806236080178173,8981400000.0,2100400000.0,2124600000.0,,3253300000.0,162300000.0,9.489999999999998,9.489999999999998,0.0245596778655519,13.090573012939002,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
2019-09-30,18942800000.0,4618300000.0,1820900000.0,7554500000.0,11053600000.0,,58200000.0,2248700000.0,-4352500000.0,-823300000.0,-613100000.0,-79900000.0,-240500000.0,-2.79,-442000000.0,,-884800000.0,-484500000.0,,58200000.0,2.536,5.4814,27.7773,-2.79,-1307800000.0,-0.05546609249475284,-0.0323658593238592,0.14086157380815623,0.1891556576680069,-0.04346242371771861,-0.0740924062708112,,0.3004709936817921,0.005265252949265398,2.5362732714591685,8918900000.0,1760000000.0,2144400000.0,,3227200000.0,137000000.0,7.939999999999998,7.939999999999998,0.018034209221616262,15.652554744525547,0.82382715,301.105,229.11,1.4686,65360.668,4.0396,5.3538
