report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2021-06-30,4503800000.0,3474200000.0,600700000.0,2506200000.0,1997600000.0,1158800000.0,1100100000.0,761000000.0,146900000.0,103200000.0,50000000.0,-5300000.0,1.04,99500000.0,89400000.0,200900000.0,44400000.0,-111500000.0,0.0,,66.7746,19.0301,1.04,191300000.0,0.051661994393271925,0.02291398374705804,0.09380965366784838,0.6917552949731842,0.13353331515316788,0.03261690128336072,0.07353824589507409,-0.10135442232524317,0.17389328242887012,0.0,5.783585816547362,2269800000.0,551000000.0,357300000.0,1587900000.0,-68900000.0,448400000.0,108400000.0,5.609999999999999,5.609999999999999,0.0,3.2961254612546127,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2021-09-30,4775900000.0,3656200000.0,734900000.0,2639800000.0,2136100000.0,1444300000.0,1750300000.0,1207900000.0,265200000.0,174100000.0,75100000.0,14500000.0,1.74,99800000.0,336700000.0,309000000.0,69900000.0,27700000.0,0.0,,83.5171,22.8131,1.74,335100000.0,0.08150367492158607,0.036453862099290184,0.09946866251499743,0.6901102668114037,0.151516882820088,0.05552880085428925,0.1241514910350639,0.015825858424270124,0.19145289378963606,0.0,4.975098652877943,2662300000.0,586700000.0,427000000.0,1914800000.0,-206000000.0,541300000.0,123400000.0,5.92,5.92,0.0,3.460291734197731,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2021-12-31,4863600000.0,3684400000.0,720800000.0,2612100000.0,2251500000.0,1052600000.0,-906900000.0,-632300000.0,-192200000.0,-162900000.0,-49600000.0,29100000.0,-1.64,-198600000.0,-11400000.0,-220400000.0,-33200000.0,-231800000.0,0.0,5.1115,239.9368,21.2548,-1.64,-225400000.0,-0.07235176548967355,-0.03349370836417469,0.17962289116771418,0.6972102767670085,0.21193075311500717,-0.039518052471420345,-0.08536531201421274,0.25559598632704816,0.24853897893924357,0.0,5.111542730299667,2448500000.0,154700000.0,265800000.0,1680500000.0,-387500000.0,367800000.0,100300000.0,1.5499999999999996,1.5499999999999996,0.0,2.650049850448654,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2022-03-31,5057000000.0,3746600000.0,711400000.0,2867700000.0,2189300000.0,716000000.0,628800000.0,398100000.0,41300000.0,97300000.0,4600000.0,-61200000.0,0.93,107200000.0,71000000.0,101600000.0,36800000.0,-30600000.0,0.0,,194.8049,19.5161,0.93,78100000.0,0.044443429406659664,0.019240656515720784,0.15473918575063614,0.6331106870229007,0.06568066157760814,0.008166897369982202,0.01886447723016489,-0.04866412213740458,0.12420483460559796,0.0,5.266516727579421,2572300000.0,211700000.0,261200000.0,1734700000.0,-346200000.0,379100000.0,80100000.0,2.07,2.07,0.0,3.260923845193508,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2022-06-30,5217400000.0,3808700000.0,807000000.0,2961500000.0,2255900000.0,735400000.0,1325000000.0,847600000.0,118300000.0,148200000.0,9300000.0,-36800000.0,0.36,429100000.0,243800000.0,193100000.0,80400000.0,50700000.0,0.0,,127.1089,10.945,0.36,198700000.0,0.06569440134757747,0.028404952658412235,0.11184905660377359,0.6396981132075472,0.08928301886792453,0.02267412887645187,0.05244026774236447,0.038264150943396226,0.1499622641509434,0.0,4.719578686493184,2797200000.0,256700000.0,232600000.0,1821300000.0,-184000000.0,386500000.0,39400000.0,1.3899999999999997,1.3899999999999997,0.0,5.903553299492386,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2022-09-30,4899200000.0,3398500000.0,900500000.0,3074700000.0,1824500000.0,698100000.0,2094600000.0,1341800000.0,265800000.0,249400000.0,13900000.0,8200000.0,0.6,428000000.0,537000000.0,301300000.0,119600000.0,235700000.0,0.0,,127.4254,11.1374,0.6,385400000.0,0.13669498492737736,0.05090627041149576,0.11906807982431013,0.6405996371622267,0.12689773703809798,0.05425375571521881,0.1456837489723212,0.11252745154206054,0.18399694452401413,0.0,3.774014436424209,3141500000.0,332000000.0,233200000.0,1955200000.0,24000000.0,436800000.0,-21800000.0,0.24999999999999967,0.24999999999999967,0.0,10.697247706422019,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2022-12-31,5391700000.0,3668800000.0,1839300000.0,3259900000.0,2131800000.0,642300000.0,-1138600000.0,-704400000.0,-34200000.0,-153700000.0,-9200000.0,139400000.0,-1.0700000000000003,-536800000.0,-182300000.0,-231200000.0,-80900000.0,-413500000.0,0.0,1.9947,128.1943,15.0319,-1.0700000000000003,-115100000.0,-0.07209869593770522,-0.02850677893799729,0.13499033901282276,0.6186544879676796,0.030036887405585806,-0.0063430828866591245,-0.016042780748663103,0.3631652907078869,0.10108905673634287,0.0,1.9946718860436035,2909800000.0,341200000.0,391200000.0,1883100000.0,-157700000.0,547100000.0,18600000.0,0.8199999999999994,0.8199999999999994,0.0,21.032258064516128,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2023-03-31,5515900000.0,3767400000.0,1865000000.0,3282900000.0,2233000000.0,623200000.0,741500000.0,462600000.0,47200000.0,48600000.0,4600000.0,15900000.0,0.12,418500000.0,155400000.0,74700000.0,41600000.0,80700000.0,0.0,,153.9534,14.8987,0.12,88800000.0,0.021764442454097626,0.00881089214815352,0.0655428186109238,0.6238705327039784,0.06365475387727579,0.00855708044018202,0.021137483206448725,0.10883344571813891,0.11975724881995954,0.0,2.0200536193029492,3022500000.0,292500000.0,397100000.0,1947600000.0,-46400000.0,557800000.0,18600000.0,0.00999999999999912,0.00999999999999912,0.0,21.349462365591396,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2023-06-30,6820700000.0,5002900000.0,2069700000.0,4720300000.0,2100400000.0,1194900000.0,1612800000.0,1009000000.0,175300000.0,164500000.0,10500000.0,59300000.0,0.4,426600000.0,345700000.0,133700000.0,85300000.0,212000000.0,0.0,,138.7908,15.5172,0.4,260600000.0,0.07831841553989716,0.0241177591742783,0.10199652777777778,0.6256200396825397,0.10869295634920635,0.02570117436626739,0.08346029327747095,0.1314484126984127,0.16158234126984128,0.0,2.4172102237039184,3310300000.0,308800000.0,454100000.0,2109000000.0,114900000.0,619700000.0,19800000.0,0.049999999999999156,0.049999999999999156,0.0,22.934343434343436,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2023-09-30,6596200000.0,4698400000.0,1678600000.0,4328300000.0,2267900000.0,643700000.0,2587800000.0,1632300000.0,380800000.0,285200000.0,,179000000.0,0.69,428300000.0,614900000.0,184100000.0,133500000.0,430800000.0,0.0,,96.9075,10.7359,0.69,514300000.0,0.12575510384055735,0.04323701525120524,0.1102094443156349,0.6307674472524925,0.1471520210217173,0.05773020830174949,0.16790863794699942,0.16647345235335034,0.19874024267717752,0.0,2.798999165971643,3803500000.0,344600000.0,569100000.0,2399500000.0,310000000.0,748600000.0,,0.13999999999999913,0.13999999999999913,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2023-12-31,6264500000.0,4425900000.0,1556000000.0,4195900000.0,2068600000.0,566300000.0,-1319800000.0,-815000000.0,-5600000.0,43200000.0,,-85300000.0,0.09000000000000008,-847900000.0,-367500000.0,-155900000.0,-74400000.0,-523400000.0,0.0,2.8444,88.5413,13.2361,0.09000000000000008,-80000000.0,0.02088368945180315,0.006896001277037274,-0.032732232156387334,0.6175178057281406,0.004243067131383543,-0.0008939260914677947,-0.0027071449289374455,0.39657523867252614,0.06061524473405061,0.0,2.844408740359897,3622300000.0,541500000.0,597700000.0,2288900000.0,200100000.0,783700000.0,,1.2999999999999996,1.2999999999999996,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2024-03-31,6482200000.0,4620700000.0,1594200000.0,4235400000.0,2246800000.0,851200000.0,921000000.0,561900000.0,101100000.0,146400000.0,,-13900000.0,0.36,416700000.0,209200000.0,56900000.0,52500000.0,152300000.0,0.0,,85.4493,14.3689,0.36,153600000.0,0.06515933772476411,0.02258492487118571,0.15895765472312703,0.6100977198697068,0.10977198697068404,0.01559655672456882,0.04499732953533915,0.16536373507057547,0.16677524429967427,0.0,2.898444360807929,3801800000.0,639300000.0,651600000.0,2388200000.0,271700000.0,848500000.0,,1.5399999999999996,1.5399999999999996,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2024-06-30,6799200000.0,4848400000.0,1722200000.0,4364900000.0,2434300000.0,939200000.0,1925300000.0,1188600000.0,259100000.0,289900000.0,,30400000.0,0.71,416900000.0,488600000.0,123000000.0,104600000.0,365600000.0,0.0,,67.3962,11.4228,0.71,363700000.0,0.11908967670377521,0.04263736910224732,0.15057393652937204,0.6173583337661663,0.1345764296473277,0.038107424402870925,0.10643716879595777,0.18989248428816288,0.18890562509738743,0.0,2.815236325630008,4114300000.0,764700000.0,735400000.0,2567800000.0,425300000.0,951600000.0,,1.8499999999999996,1.8499999999999996,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2024-09-30,6353800000.0,4262800000.0,1734500000.0,4374800000.0,1979000000.0,621200000.0,2919500000.0,1782400000.0,411100000.0,424500000.0,,73200000.0,1.04,414700000.0,688100000.0,234200000.0,159900000.0,453900000.0,0.0,,38.4633,6.6226,1.04,571000000.0,0.2145022738756948,0.06681041266643584,0.14540160986470285,0.6105154992293201,0.1408117828395273,0.06470143850923857,0.2077311773623042,0.15547182736769996,0.19558143517725637,0.0,2.457653502450274,4446000000.0,904000000.0,765700000.0,2717900000.0,448400000.0,1008300000.0,,2.1999999999999997,2.1999999999999997,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2024-12-31,6484500000.0,4301400000.0,2932000000.0,4381900000.0,2102600000.0,606100000.0,-1732800000.0,-1094700000.0,-171300000.0,-284600000.0,,43100000.0,-0.69,-835600000.0,-396400000.0,-55300000.0,-99300000.0,-451700000.0,0.0,1.4671,52.7189,7.532,-0.69,-270600000.0,-0.13535622562541616,-0.04388927442362557,0.1642428439519852,0.6317520775623269,0.0988573407202216,-0.02641684015729817,-0.08147056025872729,0.2606763619575254,0.1561634349030471,0.0,1.4670532060027286,4033000000.0,576200000.0,600000000.0,2438200000.0,520100000.0,817700000.0,,1.4199999999999995,1.4199999999999995,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2025-03-31,6751700000.0,4553800000.0,3037100000.0,4485100000.0,2266600000.0,904900000.0,1036000000.0,589000000.0,133700000.0,105400000.0,,48900000.0,0.27,407500000.0,183800000.0,87000000.0,60000000.0,96800000.0,0.0,,50.0308,6.4553,0.27,193700000.0,0.04650136768728492,0.015610883184975636,0.10173745173745173,0.5685328185328186,0.12905405405405404,0.019802420131226208,0.0589870290302656,0.09343629343629344,0.18696911196911198,0.0,1.4993908662869184,4148000000.0,535200000.0,632600000.0,2465300000.0,464600000.0,857800000.0,,1.3299999999999996,1.3299999999999996,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2025-06-30,7327000000.0,5030200000.0,3308700000.0,4753900000.0,2573100000.0,1159000000.0,2193100000.0,1277800000.0,346300000.0,285200000.0,,110200000.0,0.71,407800000.0,486800000.0,181100000.0,123000000.0,305700000.0,0.0,,59.904,7.9602,0.71,469300000.0,0.11083906571839415,0.038924525726764025,0.13004422962929188,0.5826455701974375,0.15790433632757284,0.047263545789545516,0.13458474213983132,0.13939172860334686,0.21398933017190278,0.0,1.5202949799014718,4415800000.0,530500000.0,719800000.0,2554500000.0,404700000.0,963400000.0,,1.3299999999999996,1.3299999999999996,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2025-09-30,7500000000.0,5219500000.0,3336000000.0,4773900000.0,2726100000.0,1835700000.0,3402400000.0,2009200000.0,588800000.0,569000000.0,,178700000.0,1.42,407700000.0,1146700000.0,261600000.0,186600000.0,885100000.0,0.0,,36.4133,5.8113,1.42,775400000.0,0.20872308425956496,0.07586666666666667,0.1672348930166941,0.5905243357629908,0.1730543146014578,0.07850666666666667,0.21598620740251642,0.2601399012461792,0.2278979543851399,0.0,1.5645983213429258,4898700000.0,675000000.0,897500000.0,2781300000.0,835900000.0,1167800000.0,,1.7099999999999995,1.7099999999999995,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
2025-12-31,6339900000.0,4033300000.0,2142500000.0,3593900000.0,2746000000.0,917700000.0,-1969500000.0,-1074100000.0,-157000000.0,-123300000.0,,-85700000.0,-0.31000000000000005,-817500000.0,-376600000.0,-166200000.0,-117800000.0,-542800000.0,0.0,1.8825,30.9523,5.5524,-0.31000000000000005,-274800000.0,-0.04490167516387473,-0.019448256281644823,0.06260472201066261,0.5453668443767453,0.07971566387407972,-0.02476379753623874,-0.0571740713765477,0.2756029449098756,0.13952779893373954,0.0,1.8825204200700116,4662000000.0,836300000.0,911800000.0,2801900000.0,744800000.0,1163600000.0,,2.0899999999999994,2.0899999999999994,0.0,,1.5474699,89.98,54.11,3.88727,23946.3,28.6336,9.4266,5.1365
