report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-31,78243000000.0,9274000000.0,8321000000.0,56830000000.0,21089000000.0,16210000000.0,233000000.0,,,6082000000.0,508000000.0,-4000000.0,617000000.0,56000000.0,-0.01,855000000.0,859000000.0,1447000000.0,-588000000.0,16443000000.0,,30.7605,1.1819,-0.01,508000000.0,-0.00018967234103086918,-5.112278414682464e-05,-0.0006576783952647156,0.08352515619861887,0.006492593586646729,0.013535116700415645,-0.09667872410391319,0.08352515619861887,0.7796955758926455,1.1145295036654248,24885000000.0,967000000.0,2529000000.0,-5080000000.0,2529000000.0,1331000000.0,1.13,1.13,6.501779359430605,1.90007513148009,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2013-06-30,78420000000.0,9409000000.0,8374000000.0,56832000000.0,21353000000.0,16121000000.0,662000000.0,,,12223000000.0,1513000000.0,486000000.0,863000000.0,294000000.0,0.57,859000000.0,2338000000.0,2518000000.0,-180000000.0,16783000000.0,,22.3888,1.0365,0.57,1513000000.0,0.02276026787804992,0.006197398622800306,0.03976110611142927,0.12378303198887343,0.019293547564396836,0.039673799035032514,-0.014726335596825657,0.12378303198887343,0.7859785510232754,1.1235968473847624,26468000000.0,963000000.0,2969000000.0,-5173000000.0,2969000000.0,1755000000.0,1.0799999999999996,1.0799999999999996,5.652745031997306,1.6917378917378918,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2013-09-30,79661000000.0,9951000000.0,7507000000.0,57594000000.0,21859000000.0,17583000000.0,214000000.0,,,,,,,,,,4394000000.0,3887000000.0,507000000.0,17797000000.0,,15.8543,1.0168,,,,,,,,,,,0.8141726519968892,1.325562808045824,,,,-5078000000.0,,,,,,,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2013-12-31,79924000000.0,10137000000.0,7728000000.0,56984000000.0,22732000000.0,17325000000.0,341000000.0,1609000000.0,,6583000000.0,1635000000.0,1237000000.0,-165000000.0,694000000.0,1.44,-854000000.0,-1248000000.0,-2457000000.0,-3705000000.0,17666000000.0,1.3117,13.6536,0.943,1.44,1635000000.0,0.0544166813302833,0.015477203343176017,0.18790824851891236,0.2483670059243506,0.020456934087383014,0.04047230060894104,-0.5628133070028862,0.2483670059243506,0.7771423543902868,1.311723602484472,,,,-3966000000.0,,,,,,,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2014-03-31,79468000000.0,9675000000.0,7351000000.0,56690000000.0,22568000000.0,18247000000.0,980000000.0,914000000.0,,7237000000.0,163000000.0,90000000.0,217000000.0,-54000000.0,0.1,861000000.0,165000000.0,1217000000.0,-1052000000.0,19227000000.0,,15.8956,1.1066,0.1,163000000.0,0.003987947536334633,0.0011325313333668899,0.012436092303440652,0.022523144949564738,0.002051140081542256,0.003899988036846513,-0.14536410114688406,0.022523144949564738,0.8519585253456221,1.3161474629302137,,,,-4430000000.0,,,,,,,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2014-06-30,,,,,,,,,,,,,,,,,1751000000.0,2501000000.0,-750000000.0,0.0,,16.9883,1.209,,,,,,,,,,,,,,,,-5000000000.0,,,,,,,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2014-09-30,85264000000.0,11837000000.0,8431000000.0,60214000000.0,23595000000.0,19200000000.0,562000000.0,2763000000.0,,20173000000.0,2391000000.0,1604000000.0,691000000.0,646000000.0,1.86,863000000.0,3643000000.0,4114000000.0,-471000000.0,19762000000.0,,13.952,1.1125,1.86,2391000000.0,0.06798050434414071,0.01881215987990242,0.0795122193030288,0.11852476081891637,0.028042315631450553,0.0551468044375764,-0.0233480394586824,0.11852476081891637,0.8375503284594193,1.403985292373384,,,,-5978000000.0,,,,,,,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2014-12-31,86814000000.0,12097000000.0,8762000000.0,62681000000.0,22608000000.0,19362000000.0,460000000.0,1878000000.0,,19000000.0,542000000.0,-71000000.0,116000000.0,74000000.0,-0.0800000000000003,-860000000.0,-1102000000.0,-1755000000.0,-2857000000.0,19822000000.0,1.3528,19.6238,1.1619,-0.0800000000000003,542000000.0,-0.003140481245576787,-0.0008178404404819499,-3.736842105263158,28.526315789473685,0.0062432326583269976,0.012773980674051378,-150.3684210526316,28.526315789473685,0.8767692852087756,1.3806208628167085,,,,-5130000000.0,,,,,,,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2015-03-31,87391000000.0,11357000000.0,7374000000.0,62753000000.0,23065000000.0,20519000000.0,309000000.0,1825000000.0,,8830000000.0,1366000000.0,693000000.0,335000000.0,363000000.0,0.8,867000000.0,1490000000.0,1784000000.0,-294000000.0,20828000000.0,,12.9979,0.9974,0.8,1366000000.0,0.030045523520485583,0.007929878362760467,0.07848244620611551,0.15469988674971688,0.015630900207115148,0.031121135488574488,-0.0332955832389581,0.15469988674971688,0.9030132234988077,1.540141036072688,,,,-4372000000.0,,,,,,,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2015-06-30,92213000000.0,15425000000.0,6526000000.0,67144000000.0,23506000000.0,25220000000.0,543000000.0,6014000000.0,,15345000000.0,2501000000.0,1331000000.0,480000000.0,690000000.0,1.0,866000000.0,3969000000.0,3460000000.0,509000000.0,25763000000.0,,11.5594,0.9173,1.0,2501000000.0,0.05662384072151791,0.014433973517833711,0.08673835125448029,0.16298468556533072,0.02712198930736447,0.050762142523696444,0.0331704138155751,0.16298468556533072,1.096018037947758,2.363622433343549,44367000000.0,3557000000.0,6800000000.0,-3113000000.0,6800000000.0,1622000000.0,3.58,3.58,3.788676470588235,4.192355117139334,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2015-09-30,95128000000.0,16867000000.0,7847000000.0,67839000000.0,25770000000.0,24541000000.0,675000000.0,7265000000.0,,22746000000.0,3701000000.0,1959000000.0,724000000.0,805000000.0,2.22,883000000.0,5674000000.0,5443000000.0,231000000.0,25216000000.0,,13.8074,0.9103,2.22,3701000000.0,0.0760186263096624,0.020593305861575983,0.08612503297283039,0.1627099270201354,0.03890547472878648,0.0725885537206292,0.010155631759430229,0.1627099270201354,0.9785021342646488,2.149483879189499,46940000000.0,3912000000.0,8110000000.0,-2411000000.0,8110000000.0,1655000000.0,3.9399999999999995,3.9399999999999995,3.10924784217016,4.900302114803625,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2015-12-31,95384000000.0,15334000000.0,9118000000.0,68062000000.0,25793000000.0,23645000000.0,533000000.0,6502000000.0,,-17474000000.0,-3159000000.0,-1714000000.0,-547000000.0,-785000000.0,-1.4800000000000004,-1723000000.0,-3517000000.0,-3063000000.0,-6580000000.0,24178000000.0,1.6817,11.2544,0.8672,-1.4800000000000004,-3159000000.0,-0.06645213817702478,-0.017969470770779167,0.09808858876044409,0.180782877417878,-0.033118762056529395,-0.06321666566608633,0.37655945976879934,0.180782877417878,0.9373861125111465,1.6817284492213205,29447000000.0,2269000000.0,4409000000.0,-6134000000.0,4409000000.0,992000000.0,2.539999999999999,2.539999999999999,5.483783170787026,4.444556451612903,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2016-03-31,111742000000.0,11364000000.0,13770000000.0,84537000000.0,25717000000.0,29314000000.0,3640000000.0,960000000.0,,7573000000.0,483000000.0,173000000.0,277000000.0,184000000.0,0.19,925000000.0,1473000000.0,2202000000.0,-729000000.0,32954000000.0,,18.1927,1.1287,0.19,483000000.0,0.006727067698409612,0.001548209267777559,0.022844315330780404,0.06377921563449096,0.0043224570886506416,0.008232346474408141,-0.09626303974646772,0.06377921563449096,1.2814091845860716,0.8252723311546841,28190000000.0,1749000000.0,3526000000.0,-6569000000.0,3526000000.0,934000000.0,1.9299999999999993,1.9299999999999993,9.34600113442995,3.7751605995717346,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2016-06-30,112778000000.0,11495000000.0,11894000000.0,85456000000.0,25756000000.0,31541000000.0,951000000.0,1647000000.0,,14485000000.0,1130000000.0,440000000.0,643000000.0,285000000.0,0.48,926000000.0,4553000000.0,4489000000.0,64000000.0,32492000000.0,,24.3333,1.1739,0.48,1130000000.0,0.017083398043174405,0.003901470144886414,0.030376251294442526,0.07801173627890921,0.010019684690276472,0.019399807718719957,0.004418363824646185,0.07801173627890921,1.2615312936791427,0.9664536741214057,27330000000.0,858000000.0,2155000000.0,-7014000000.0,2155000000.0,1097000000.0,1.4099999999999993,1.4099999999999993,15.077494199535963,1.9644484958979034,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2016-09-30,114535000000.0,12208000000.0,12158000000.0,87049000000.0,26027000000.0,32330000000.0,567000000.0,1897000000.0,,23486000000.0,2399000000.0,930000000.0,1148000000.0,625000000.0,1.0,926000000.0,7363000000.0,6368000000.0,995000000.0,32897000000.0,,24.7869,1.0182,1.0,2399000000.0,0.03573212433242402,0.008119788710874406,0.03959805841778081,0.10214595929489909,0.02094556249181473,0.04071346140791528,0.042365664651281616,0.10214595929489909,1.2639566603911323,1.0041125185063333,28070000000.0,-171000000.0,853000000.0,-6250000000.0,853000000.0,1521000000.0,0.18999999999999906,0.18999999999999906,38.5662368112544,0.5608152531229454,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2016-12-31,114904000000.0,12412000000.0,13457000000.0,87292000000.0,25837000000.0,31575000000.0,1267000000.0,635000000.0,,-14184000000.0,-900000000.0,-409000000.0,-573000000.0,-333000000.0,-0.44999999999999996,-1850000000.0,-4944000000.0,-4506000000.0,-9450000000.0,32842000000.0,0.9223,28.983,1.0359,-0.44999999999999996,-900000000.0,-0.015830011224213337,-0.003559493142101232,0.02883530738860688,0.06345177664974619,-0.007832625496066281,-0.01533768469128649,0.666243654822335,0.06345177664974619,1.2711228083755854,0.92234524782641,31360000000.0,1134000000.0,3112000000.0,-9120000000.0,3112000000.0,1495000000.0,1.2199999999999995,1.2199999999999995,10.553341902313624,2.0816053511705688,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2017-03-31,117068000000.0,12194000000.0,14437000000.0,88777000000.0,26530000000.0,31044000000.0,2048000000.0,609000000.0,,8757000000.0,1296000000.0,995000000.0,363000000.0,215000000.0,1.07,930000000.0,1201000000.0,2114000000.0,-913000000.0,33092000000.0,,17.1935,1.024,1.07,1296000000.0,0.03750471164719186,0.008499333720572658,0.11362338700468197,0.14799588900308325,0.01107048894659514,0.02173694273925732,-0.1042594495831906,0.14799588900308325,1.2473426309837918,0.8446353120454388,32544000000.0,1956000000.0,3925000000.0,-9304000000.0,3925000000.0,1581000000.0,2.0999999999999996,2.0999999999999996,8.43108280254777,2.482605945604048,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2017-06-30,117104000000.0,12232000000.0,13965000000.0,87814000000.0,27546000000.0,30315000000.0,1757000000.0,536000000.0,,16381000000.0,1528000000.0,1076000000.0,789000000.0,143000000.0,1.15,932000000.0,2898000000.0,3845000000.0,-947000000.0,32072000000.0,,19.6095,1.0401,1.15,1528000000.0,0.039061932767007916,0.009188413717721,0.06568585556437335,0.09327879860814359,0.013048230632600083,0.025629843335905265,-0.05781087845674867,0.09327879860814359,1.164306977419589,0.8759040458288578,34440000000.0,2592000000.0,4323000000.0,-10315000000.0,4323000000.0,1727000000.0,2.7699999999999996,2.7699999999999996,7.418922044876243,2.5031847133757963,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2017-09-30,118473000000.0,12724000000.0,12395000000.0,88156000000.0,28100000000.0,31701000000.0,710000000.0,1203000000.0,,25149000000.0,3000000000.0,1899000000.0,1165000000.0,595000000.0,2.01,943000000.0,5677000000.0,5556000000.0,121000000.0,32411000000.0,,17.4592,1.1085,2.01,3000000000.0,0.06758007117437723,0.01602896862576283,0.07550996063461768,0.11928903733746869,0.02532222531716087,0.04957776272082762,0.004811324505944571,0.11928903733746869,1.1534163701067615,1.026542960871319,36103000000.0,3561000000.0,4924000000.0,-11189000000.0,4924000000.0,1744000000.0,3.7799999999999994,3.7799999999999994,6.582250203086921,2.823394495412844,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2017-12-31,116700000000.0,11834000000.0,10796000000.0,84568000000.0,29857000000.0,32176000000.0,929000000.0,898000000.0,,-16756000000.0,-1564000000.0,-200000000.0,-793000000.0,-1078000000.0,-0.25999999999999934,-1856000000.0,-2296000000.0,-3931000000.0,-6227000000.0,33105000000.0,1.1017,10.0635,1.1336,-0.25999999999999934,-1564000000.0,-0.006698596644003081,-0.001713796058269066,0.011936022917164,0.09333969921222249,-0.013401885175664097,-0.024840379911692766,0.37162807352590116,0.09333969921222249,1.1087852094986101,1.0961467210077807,33531000000.0,3770000000.0,4260000000.0,-7966000000.0,4260000000.0,1524000000.0,3.97,3.97,7.77112676056338,2.795275590551181,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2018-03-31,117018000000.0,11533000000.0,10153000000.0,84453000000.0,30231000000.0,32905000000.0,1654000000.0,787000000.0,,9693000000.0,1101000000.0,585000000.0,365000000.0,59000000.0,0.6,968000000.0,1502000000.0,1880000000.0,-378000000.0,34559000000.0,,10.9439,1.0705,0.6,1101000000.0,0.01935099732063114,0.004999230887555761,0.060352831940575676,0.11358712472918601,0.009408808901194688,0.016993363173329216,-0.03899721448467967,0.11358712472918601,1.1431643015447719,1.1359204176105584,34467000000.0,3360000000.0,4065000000.0,-7431000000.0,4065000000.0,1526000000.0,3.5,3.5,8.501599015990159,2.663826998689384,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2018-06-30,117249000000.0,11489000000.0,9626000000.0,84410000000.0,30515000000.0,33179000000.0,1252000000.0,694000000.0,,17769000000.0,2043000000.0,1125000000.0,732000000.0,125000000.0,1.16,968000000.0,3869000000.0,3807000000.0,62000000.0,34431000000.0,,10.8503,1.1868,1.16,2043000000.0,0.036867114533835815,0.00959496456259755,0.06331251055208509,0.11497551916258653,0.01742445564567715,0.03145690265759246,0.003489222803759356,0.11497551916258653,1.1283303293462232,1.1935383336796177,35855000000.0,3409000000.0,4580000000.0,-6422000000.0,4580000000.0,1469000000.0,3.51,3.51,7.517685589519651,3.117767188563649,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2018-09-30,119485000000.0,13473000000.0,10140000000.0,86097000000.0,31020000000.0,34519000000.0,834000000.0,1918000000.0,,27170000000.0,3189000000.0,1858000000.0,1119000000.0,262000000.0,1.92,969000000.0,6675000000.0,5497000000.0,1178000000.0,35353000000.0,,11.2571,1.1808,1.92,3189000000.0,0.05989684074790458,0.015550069046323806,0.06838424733161576,0.1173721015826279,0.026689542620412603,0.04804664547330993,0.043356643356643354,0.1173721015826279,1.1396840747904577,1.328698224852071,37876000000.0,3368000000.0,4769000000.0,-5365000000.0,4769000000.0,1423000000.0,3.42,3.42,7.413084504088908,3.3513703443429375,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2018-12-31,119666000000.0,13360000000.0,11404000000.0,86596000000.0,30764000000.0,34075000000.0,714000000.0,1349000000.0,,-18647000000.0,-2435000000.0,-1558000000.0,-687000000.0,-326000000.0,-1.6099999999999999,-1936000000.0,-3402000000.0,-3590000000.0,-6992000000.0,34789000000.0,1.1687,21.7625,1.2121,-1.6099999999999999,-2435000000.0,-0.05064360941360031,-0.013019571139672087,0.08355231404515472,0.13058400815144527,-0.020348302776060034,-0.037145515842143,0.37496648254410897,0.13058400815144527,1.130834741906124,1.1715187653454928,35985000000.0,2010000000.0,3898000000.0,-6130000000.0,3898000000.0,1529000000.0,2.0699999999999994,2.0699999999999994,8.924833247819395,2.549378678875082,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2019-03-31,121593000000.0,12476000000.0,12229000000.0,87889000000.0,31357000000.0,32960000000.0,1254000000.0,880000000.0,,9477000000.0,1218000000.0,907000000.0,397000000.0,310000000.0,0.93,972000000.0,1044000000.0,1873000000.0,-829000000.0,34214000000.0,,20.805,1.3531,0.93,1218000000.0,0.028924960933762796,0.007459310980072866,0.0957053920016883,0.12852168407723963,0.010017024006316154,0.018575284805783045,-0.08747493932679118,0.12852168407723963,1.0911120324010588,1.0201978902608553,35769000000.0,2332000000.0,4015000000.0,-6581000000.0,4015000000.0,1561000000.0,2.3999999999999995,2.3999999999999995,8.521544209215442,2.572069186418962,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2019-06-30,121596000000.0,11655000000.0,12934000000.0,87689000000.0,31548000000.0,31909000000.0,1059000000.0,735000000.0,,17166000000.0,2060000000.0,1391000000.0,800000000.0,454000000.0,1.43,973000000.0,2898000000.0,3572000000.0,-674000000.0,32968000000.0,,20.5568,1.3196,1.43,2060000000.0,0.04409154304551794,0.011439521036876213,0.08103227309798439,0.1200046603751602,0.01694134675482746,0.03193006386012772,-0.039263660724688336,0.1200046603751602,1.0450107772283503,0.901113344672955,35166000000.0,2598000000.0,4032000000.0,-7317000000.0,4032000000.0,1629000000.0,2.6699999999999995,2.6699999999999995,8.176587301587302,2.4751381215469612,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2019-09-30,122738000000.0,12206000000.0,13085000000.0,88386000000.0,32023000000.0,32056000000.0,1019000000.0,1683000000.0,,26096000000.0,3412000000.0,2164000000.0,1202000000.0,626000000.0,2.22,973000000.0,5399000000.0,5259000000.0,140000000.0,33075000000.0,,20.3301,1.3455,2.22,3412000000.0,0.06757642944133904,0.017631051508090405,0.08292458614347026,0.13074800735744943,0.02779905163844938,0.052413284586316014,0.00536480686695279,0.13074800735744943,1.0328513880648285,0.9328238440962935,34092000000.0,2904000000.0,4255000000.0,-8355000000.0,4255000000.0,1712000000.0,2.9699999999999998,2.9699999999999998,7.773207990599295,2.4853971962616823,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2019-12-31,124977000000.0,12037000000.0,14185000000.0,90404000000.0,32224000000.0,31329000000.0,1370000000.0,587000000.0,973000000.0,-18301000000.0,-2316000000.0,-3337000000.0,-808000000.0,-616000000.0,-1.58,-1944000000.0,-2682000000.0,-3456000000.0,-6138000000.0,32699000000.0,0.8486,15.1,1.2869,-1.58,-2316000000.0,-0.10355635551142006,-0.026700912967986108,0.18233976285448883,0.1265504617234031,-0.01853140977939941,-0.03567302804861143,0.3353915086607289,0.1265504617234031,1.0147405660377358,0.848572435671484,34438000000.0,1125000000.0,4374000000.0,-7501000000.0,4374000000.0,1591000000.0,3.0,3.0,7.475765889346136,2.7492143306096795,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2020-03-31,124677000000.0,12476000000.0,11774000000.0,90061000000.0,32482000000.0,34808000000.0,1979000000.0,1457000000.0,,8747000000.0,1220000000.0,582000000.0,404000000.0,-294000000.0,0.6,976000000.0,1080000000.0,2016000000.0,-936000000.0,36787000000.0,,13.7425,1.0641,0.6,1220000000.0,0.01791761591035035,0.004668062272913207,0.06653709843374872,0.13947639190579628,0.009785285176897102,0.01761249621042602,-0.10700811706870927,0.13947639190579628,1.1325349424296534,1.0596228979106506,33708000000.0,800000000.0,4376000000.0,-7608000000.0,4376000000.0,1598000000.0,2.6699999999999995,2.6699999999999995,8.406535648994515,2.7384230287859825,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
2020-06-30,126313000000.0,12533000000.0,11065000000.0,91442000000.0,32703000000.0,36112000000.0,1119000000.0,2129000000.0,,16069000000.0,1784000000.0,1103000000.0,824000000.0,-75000000.0,1.13,976000000.0,2680000000.0,3773000000.0,-1093000000.0,37231000000.0,,13.3603,1.0607,1.13,1784000000.0,0.033727792557257746,0.008732276171098778,0.06864148360196652,0.11102122098450433,0.01412364523049884,0.025509766351131065,-0.06801916734084261,0.11102122098450433,1.1384582454209093,1.1326705829191144,32611000000.0,512000000.0,4100000000.0,-8027000000.0,4100000000.0,1622000000.0,2.3699999999999997,2.3699999999999997,9.080731707317073,2.527743526510481,0.40961334,50.65,41.705,9.84713,50377.46,18.1999,1.5292,2.0767
