report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-10-31,3429200000.0,1724600000.0,985300000.0,3429200000.0,2017900000.0,,827000000.0,1705300000.0,1528800000.0,221300000.0,172900000.0,51000000.0,0.75,231400000.0,403500000.0,44700000.0,93100000.0,358800000.0,0.0,,29.5109,3.1454,0.75,314400000.0,0.0856831359333961,0.050419923014114076,0.10138978478860025,0.8964991497097285,0.12977188764440276,0.06453400209961507,0.10966846721839536,0.21040286166656894,0.1843663871459567,0.0,1.7503298487770222,2440700000.0,257500000.0,341800000.0,2195900000.0,,473800000.0,1.1400000000000001,1.1400000000000001,0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2013-01-31,4308400000.0,2552400000.0,1043700000.0,4308400000.0,2043200000.0,745600000.0,1612200000.0,-1139000000.0,-1023600000.0,-196300000.0,-147900000.0,-53100000.0,-0.6399999999999999,-466900000.0,-230100000.0,,-52600000.0,,745600000.0,2.4455,35.3126,3.7784,-0.6399999999999999,-248900000.0,-0.07238645262333594,-0.034328288923962495,0.12985074626865672,0.8986830553116769,0.1723441615452151,-0.04556215764552966,-0.0703886976477338,,0.21852502194907814,0.36491777603758807,2.4455303248059788,2312200000.0,247400000.0,305900000.0,2073700000.0,,433700000.0,1.0700000000000003,1.0700000000000003,1.719160710168319,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2013-04-30,4289700000.0,2511100000.0,979800000.0,4289700000.0,2084500000.0,745800000.0,1655800000.0,570400000.0,502900000.0,81400000.0,55600000.0,17000000.0,0.24,229300000.0,224100000.0,25800000.0,33100000.0,198300000.0,745800000.0,,39.4192,3.8508,0.24,114500000.0,0.026673063084672582,0.012961279343543838,0.09747545582047686,0.8816619915848527,0.14270687237026647,0.018975685945404108,0.02876020209871745,0.3476507713884993,0.20073632538569425,0.35778364116094985,2.562869973463972,2294000000.0,224100000.0,293300000.0,2046800000.0,,425000000.0,0.9700000000000001,0.9700000000000001,1.7548235294117647,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2013-07-31,4223300000.0,2436500000.0,955900000.0,,2051100000.0,746000000.0,1401000000.0,1132100000.0,996800000.0,165000000.0,117300000.0,37100000.0,0.0,229300000.0,289400000.0,42600000.0,65100000.0,246800000.0,746000000.0,,35.966,3.4786,0.0,230100000.0,0.05718882550826386,0.027774489143560722,0.10361275505697376,0.8804875894355623,0.14574684215175338,0.03906897449861483,0.058989667870294235,0.21800194329122868,0.20325059623708153,0.36370727902101313,2.5489067894131185,2268800000.0,197900000.0,271400000.0,2004900000.0,,410100000.0,0.3500000000000002,0.3500000000000002,1.8190685198732017,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2013-10-31,4321500000.0,2517900000.0,948100000.0,,2161900000.0,746200000.0,1473400000.0,1687300000.0,1484900000.0,233100000.0,174900000.0,48700000.0,0.0,228600000.0,380000000.0,55000000.0,95700000.0,325000000.0,746200000.0,,35.9324,3.9062,0.0,328800000.0,0.08090105925343448,0.040472058313085736,0.10365672968648136,0.8800450423753926,0.1381497066318971,0.05393960430406109,0.08015542794264297,0.19261542108694363,0.1948675398565756,0.34515935057125674,2.655732517666913,2250800000.0,199900000.0,283200000.0,1961000000.0,,424500000.0,-0.3999999999999998,-0.3999999999999998,1.7578327444051827,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2014-01-31,4595000000.0,2835000000.0,1071500000.0,4595000000.0,2261500000.0,746400000.0,1853000000.0,-1115900000.0,-985000000.0,-194700000.0,-119000000.0,-51700000.0,0.76,-457600000.0,-330000000.0,,-65000000.0,,746400000.0,2.6458,50.5332,5.0847,0.76,-259700000.0,-0.05261994251602919,-0.02589771490750816,0.10664037996236223,0.8826955820414015,0.17447799982077247,-0.0423721436343852,-0.06472954553010406,,0.23272694685903755,0.33004642936104356,2.645823611759216,2273900000.0,228800000.0,284800000.0,1999600000.0,,413700000.0,1.0,1.0,1.804205946337926,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2014-04-30,4648600000.0,2590300000.0,1118700000.0,,2288700000.0,746600000.0,1609600000.0,592500000.0,513800000.0,42200000.0,28300000.0,7300000.0,0.0,231600000.0,218700000.0,14500000.0,36100000.0,204200000.0,746600000.0,,54.2109,4.7576,0.0,78300000.0,0.012365098090619128,0.006087854407778686,0.047763713080168774,0.8671729957805907,0.07122362869198312,0.00907800197909048,0.013903073831252265,0.3446413502109705,0.1321518987341772,0.3262113863765456,2.3154554393492446,2296000000.0,201500000.0,245600000.0,2010500000.0,,377500000.0,0.7600000000000001,0.7600000000000001,1.977748344370861,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2014-07-31,4703400000.0,2450000000.0,1157300000.0,,2283400000.0,746800000.0,1323100000.0,1229600000.0,1063000000.0,92100000.0,59600000.0,18900000.0,0.0,232400000.0,314900000.0,31600000.0,73300000.0,283300000.0,746800000.0,,71.0503,5.1264,0.0,165400000.0,0.026101427695541735,0.012671684313475358,0.048471047495120365,0.864508783344177,0.07490240728692257,0.01958157928307182,0.030394033397135502,0.23040013012361743,0.1345152895250488,0.3270561443461505,2.116996457271235,2393500000.0,143800000.0,172700000.0,2076700000.0,,312800000.0,0.7600000000000001,0.7600000000000001,2.387468030690537,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2014-10-31,4736800000.0,2458700000.0,1193300000.0,,2268500000.0,747000000.0,1345000000.0,1847600000.0,1595000000.0,106700000.0,70300000.0,19800000.0,0.0,231900000.0,450900000.0,60000000.0,109900000.0,390900000.0,747000000.0,,105.2585,5.3706,0.0,216600000.0,0.030989640731761074,0.014841243033271407,0.038049361333621995,0.8632820956917081,0.057750595366962545,0.022525755784495862,0.03538385010777649,0.21157176878112147,0.11723316735224075,0.3292924840202777,2.060420682141959,2553800000.0,39200000.0,46300000.0,2186800000.0,,200600000.0,0.7600000000000001,0.7600000000000001,3.7238285144566303,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2015-01-31,4913800000.0,2671300000.0,1400100000.0,,2219200000.0,747200000.0,1410600000.0,-1157500000.0,-1001700000.0,-120300000.0,-76400000.0,-44800000.0,0.0,-463500000.0,-276400000.0,,-73400000.0,,747200000.0,1.9079,150.5171,4.901,0.0,-193700000.0,-0.03442682047584715,-0.015548048353616346,0.06600431965442764,0.8653995680345572,0.10393088552915766,-0.02448207090235663,-0.0405542071197411,,0.16734341252699783,0.33669790915645276,1.907935147489465,2512200000.0,81800000.0,120700000.0,2170100000.0,,266600000.0,0.0,0.0,2.802700675168792,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2015-04-30,4775900000.0,2341000000.0,1270300000.0,,2224400000.0,747400000.0,1182700000.0,646500000.0,554700000.0,21500000.0,19100000.0,2700000.0,0.0,231700000.0,86500000.0,12500000.0,37800000.0,74000000.0,747400000.0,,178.1777,5.0408,0.0,59300000.0,0.008586585146556375,0.003999246215373019,0.02954369682907966,0.8580046403712297,0.033255993812838364,0.00450176930002722,0.007234672589003298,0.11446249033255994,0.0917246713070379,0.3360007192950908,1.8428717625757696,2566200000.0,72600000.0,100000000.0,2211000000.0,,247600000.0,0.0,0.0,3.018578352180937,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2015-07-31,5341800000.0,2899800000.0,1313800000.0,,1902100000.0,1486200000.0,1473100000.0,1256000000.0,1071200000.0,25800000.0,-216400000.0,239100000.0,0.0,227100000.0,163700000.0,29800000.0,74000000.0,133900000.0,1486200000.0,,,4.5358,0.0,99800000.0,-0.11376899216655276,-0.04051068928076678,-0.17229299363057324,0.8528662420382166,0.02054140127388535,0.004829832640682916,0.007614437918720302,0.10660828025477707,0.07945859872611465,0.7813469323379423,2.2071852641193486,2592600000.0,-203400000.0,33700000.0,2219200000.0,,182000000.0,0.0,0.0,8.165934065934065,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2015-10-31,5220000000.0,2747500000.0,1311200000.0,,1733100000.0,1486900000.0,1337500000.0,1855800000.0,1580000000.0,11000000.0,-293300000.0,293500000.0,-1.0,226500000.0,244100000.0,41800000.0,109700000.0,202300000.0,1486900000.0,,,5.1057,-1.0,120700000.0,-0.169234320004616,-0.05618773946360153,-0.15804504795775406,0.8513848475051191,0.005927362862377411,0.00210727969348659,0.0034161490683229812,0.10900959155081366,0.06503933613535941,0.8579424153251399,2.0954087858450277,2600800000.0,-567000000.0,-62000000.0,2204200000.0,,86100000.0,-0.9999999999999999,-0.9999999999999999,17.26945412311266,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2016-01-31,5515300000.0,2993100000.0,1591000000.0,,1619600000.0,1487700000.0,1353000000.0,-1254200000.0,-1072500000.0,-57000000.0,160100000.0,-225100000.0,0.0,-459300000.0,-80300000.0,,-75700000.0,,1487700000.0,1.8813,,4.2876,0.0,-132700000.0,0.0988515682884663,0.029028339346907694,-0.12765109232977195,0.8551267740392282,0.04544729708180514,-0.010334886588218229,-0.01834389984874328,,0.10580449689044809,0.9185601383057546,1.881269641734758,2504100000.0,-330500000.0,1300000.0,2133400000.0,,147100000.0,-0.9999999999999999,-0.9999999999999999,10.113528212100611,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2016-04-30,5205600000.0,2629000000.0,1474500000.0,,1435900000.0,1488400000.0,1223400000.0,511900000.0,419400000.0,-155000000.0,-173000000.0,14400000.0,0.0,224400000.0,164400000.0,22300000.0,37400000.0,142100000.0,1488400000.0,,,5.8168,0.0,-117600000.0,-0.12048192771084337,-0.033233440909789455,-0.3379566321547177,0.8193006446571596,-0.3027935143582731,-0.029775626248655294,-0.053004137742365696,0.2775932799374878,-0.22973236960343818,1.036562434709938,1.7829772804340454,2369500000.0,-522600000.0,-175200000.0,1998100000.0,,-29800000.0,-0.9999999999999999,-0.9999999999999999,-49.946308724832214,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2016-07-31,5047400000.0,2486500000.0,1559600000.0,,1331700000.0,1489200000.0,1467300000.0,1062600000.0,885100000.0,-212600000.0,-265900000.0,39600000.0,-1.0,223800000.0,146400000.0,42600000.0,70400000.0,103800000.0,1489200000.0,,,5.8082,-1.0,-142200000.0,-0.19966959525418637,-0.05268058802551809,-0.25023527197440243,0.8329568981742895,-0.20007528703180877,-0.04212069580378017,-0.07536601793753767,0.09768492377188029,-0.13382269904009034,1.1182698806037397,1.5943190561682483,2176100000.0,-572100000.0,-413600000.0,1812000000.0,,-271800000.0,-2.0,-2.0,-5.479028697571744,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2016-10-31,4829200000.0,2332100000.0,1597600000.0,,1060600000.0,1489900000.0,1436500000.0,1552200000.0,1293200000.0,-332500000.0,-408700000.0,53100000.0,-1.0,223300000.0,154100000.0,65100000.0,104500000.0,89000000.0,1489900000.0,,,7.2885,-1.0,-228000000.0,-0.38534791627380727,-0.08463099478174439,-0.2633036979770648,0.8331400592707126,-0.21421208607138256,-0.06885198376542699,-0.13036659478533622,0.057337971910836234,-0.14688828759180517,1.4047708844050537,1.4597521281922885,1872500000.0,-687500000.0,-757100000.0,1525200000.0,,-620500000.0,-2.0,-2.0,-2.4011281224818695,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2017-01-31,4798100000.0,2460600000.0,2185400000.0,,733600000.0,1092000000.0,1213100000.0,-1095700000.0,-908600000.0,200500000.0,265500000.0,-48800000.0,0.0,-448800000.0,-295200000.0,,-73100000.0,,1092000000.0,1.1259,,8.9132,0.0,127400000.0,0.36191384950926936,0.05533440320126717,-0.24231085151044995,0.8292415807246509,-0.182988044172675,0.04178737416894187,0.10982690622261175,,-0.11627270238203888,1.4885496183206106,1.1259266038253866,2031000000.0,-582100000.0,-499600000.0,1689100000.0,,-360400000.0,-2.0,-2.0,-3.029966703662597,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2017-04-30,4431400000.0,2139700000.0,2049600000.0,,508100000.0,,1340200000.0,485700000.0,407500000.0,-119600000.0,-129600000.0,8200000.0,-0.59,219900000.0,45200000.0,8600000.0,28400000.0,36600000.0,0.0,,,10.109,-0.59,-91200000.0,-0.25506790001968116,-0.029245836530216184,-0.26683137739345275,0.8389952645666049,-0.24624253654519251,-0.026989213341156292,-0.23538673489470577,0.0753551575046325,-0.18777022853613343,0.0,1.0439597970335674,2004800000.0,-538700000.0,-464200000.0,1677200000.0,,-334000000.0,-2.59,-2.59,-0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2017-07-31,4354000000.0,2083300000.0,1701700000.0,,315500000.0,,1174100000.0,987500000.0,834700000.0,-227200000.0,-273600000.0,25800000.0,-1.0,219700000.0,-27300000.0,26400000.0,56800000.0,-53700000.0,0.0,,,12.4808,-1.0,-170400000.0,-0.8671949286846276,-0.0628387689480937,-0.2770632911392405,0.8452658227848101,-0.2300759493670886,-0.052181901699586586,-0.7201267828843106,-0.05437974683544304,-0.17255696202531645,0.0,1.2242463418934006,1929700000.0,-546400000.0,-478800000.0,1626800000.0,,-362200000.0,-2.59,-2.59,-0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2017-10-31,4152000000.0,1871900000.0,1750000000.0,,107300000.0,,1025200000.0,1502800000.0,1272500000.0,-327200000.0,-393400000.0,34400000.0,-1.79,219700000.0,-78400000.0,39300000.0,81500000.0,-117700000.0,0.0,,,13.8223,-1.79,-245700000.0,-3.6663560111835976,-0.0947495183044316,-0.2617780143731701,0.8467527282406175,-0.21772690976843226,-0.0788053949903661,-3.049394221808015,-0.07832046845887676,-0.16349480968858132,0.0,1.0696571428571429,1880300000.0,-531100000.0,-473500000.0,1606100000.0,,-379900000.0,-3.38,-3.38,-0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2018-01-31,4113600000.0,1877900000.0,2123200000.0,,-256000000.0,1586000000.0,1078000000.0,-919400000.0,-761500000.0,164900000.0,229700000.0,-58800000.0,0.7999999999999998,-439800000.0,61400000.0,,-58300000.0,,1586000000.0,0.8845,,12.3832,0.7999999999999998,106600000.0,-0.897265625,0.05583916763905095,-0.24983685011964324,0.8282575592777899,-0.17935610180552533,0.040086542201478025,0.12398496240601503,,-0.11594518164020014,-6.1953125,0.8844668425018839,2056600000.0,-566900000.0,-509100000.0,1753200000.0,,-400700000.0,-2.58,-2.58,-3.9580733715997005,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2018-04-30,3911400000.0,1698000000.0,1852600000.0,,-128600000.0,,1093000000.0,559900000.0,493100000.0,-55300000.0,-82400000.0,18600000.0,-0.38,218600000.0,-16900000.0,16700000.0,24100000.0,-33600000.0,0.0,,,12.9462,-0.38,-31200000.0,0.640746500777605,-0.02106662576059723,-0.14716913734595463,0.8806929808894446,-0.09876763707804966,-0.014138160249527024,0.43001555209953346,-0.06001071619932131,-0.055724236470798355,-0.0,0.9165497139155782,2130800000.0,-519700000.0,-444800000.0,1838800000.0,,-340700000.0,-2.37,-2.37,-0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2018-07-31,3833000000.0,1598800000.0,1915100000.0,,-241600000.0,,895400000.0,1171600000.0,1035000000.0,-80000000.0,-121800000.0,34600000.0,-0.56,218800000.0,26400000.0,36700000.0,46300000.0,-10300000.0,0.0,,,12.5617,-0.56,-33700000.0,0.5041390728476821,-0.031776676232715885,-0.10396039603960396,0.8834073062478661,-0.06828269033799932,-0.020871380120010434,0.33112582781456956,-0.008791396381017412,-0.028764083304882213,-0.0,0.834838911806172,2314900000.0,-367900000.0,-297600000.0,2039100000.0,,-204000000.0,-1.9300000000000002,-1.9300000000000002,-0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2018-10-31,3774400000.0,1590000000.0,1985500000.0,,-338300000.0,,875700000.0,1832500000.0,1623600000.0,-65300000.0,-145500000.0,69800000.0,-0.67,218700000.0,65600000.0,49400000.0,69800000.0,16200000.0,0.0,,,11.841,-0.67,4500000.0,0.4300916346438073,-0.03854917337855023,-0.07939972714870396,0.8860027285129605,-0.0356343792633015,-0.0173007630351844,0.19302394324563996,0.008840381991814462,0.0024556616643929058,-0.0,0.8008058423570888,2644600000.0,-120000000.0,-35700000.0,2390200000.0,,46200000.0,-0.8100000000000003,-0.8100000000000003,0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2019-01-31,4729200000.0,1620000000.0,2301200000.0,,-210900000.0,2087700000.0,886000000.0,-994200000.0,-867800000.0,175600000.0,268900000.0,-84900000.0,1.2400000000000002,-437200000.0,302000000.0,,-45000000.0,,2087700000.0,0.704,,12.545,1.2400000000000002,130600000.0,-1.2750118539592223,0.056859511122388566,-0.2704687185676926,0.8728626030979683,-0.17662442164554415,0.03713101581662861,0.09356351236146633,,-0.13136189901428283,-9.89900426742532,0.7039805318964019,2569800000.0,-80800000.0,-25000000.0,2283900000.0,,70200000.0,-0.3699999999999999,-0.3699999999999999,29.73931623931624,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2019-04-30,4808500000.0,1422300000.0,2220700000.0,4808500000.0,-245300000.0,,883200000.0,735500000.0,652800000.0,24800000.0,-24200000.0,32799999.999999996,-0.11,219600000.0,221200000.0,14700000.0,32700000.000000004,206500000.0,0.0,,,14.2915,-0.11,57500000.0,0.09865470852017937,-0.005032754497244463,-0.03290278721957852,0.8875594833446635,0.03371855880353501,0.005157533534366226,-0.10110069302894414,0.2807613868116927,0.07817811012916383,-0.0,0.6404737245012834,2745400000.0,-22600000.0,55100000.0,2443600000.0,,158900000.0,-0.09999999999999988,-0.09999999999999988,0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2019-07-31,4872700000.0,1515500000.0,2707300000.0,,-194300000.0,,923900000.0,1532300000.0,1370100000.0,98600000.0,16000000.0,59100000.0,0.07,222300000.0,440500000.0,29500000.0,64800000.0,411000000.0,0.0,,601.7193,11.7038,0.07,163400000.0,-0.08234688625836335,0.0032836004679130666,0.010441819487045617,0.894146054950075,0.06434771258891862,0.020235187883514274,-0.5074626865671642,0.2682242380734843,0.10663708151145337,-0.0,0.5597828094411407,3106100000.0,115200000.0,233700000.0,2778700000.0,,356000000.0,0.5300000000000002,0.5300000000000002,0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2019-10-31,5036600000.0,1706800000.0,2840200000.0,,-171500000.0,,956200000.0,2375000000.0,2133300000.0,209200000.0,82700000.0,88800000.0,0.37,222100000.0,716900000.0,39200000.0,96400000.0,677700000.0,0.0,,219.5278,10.3969,0.37,305600000.0,-0.4822157434402332,0.016419807012667275,0.03482105263157895,0.8982315789473684,0.08808421052631579,0.04153595679625144,-1.2198250728862974,0.2853473684210526,0.12867368421052633,-0.0,0.6009435955214422,3648600000.0,343400000.0,508200000.0,3288400000.0,,657100000.0,1.57,1.57,0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
2020-01-31,6179300000.0,2659300000.0,3219200000.0,,-139100000.0,,1774700000.0,-1368500000.0,-1206800000.0,10400000.0,140000000.0,-100400000.0,0.6299999999999999,-441500000.0,36500000.0,,-66600000.0,,0.0,0.8261,201.9277,13.2283,0.6299999999999999,-56200000.0,-1.00647016534867,0.022656287929053453,-0.10230179028132992,0.881841432225064,-0.007599561563755937,0.0016830385318725423,-0.07476635514018691,,0.041066861527219584,-0.0,0.8260748011928429,3274300000.0,214500000.0,343000000.0,2949400000.0,,470300000.0,0.9599999999999997,0.9599999999999997,0.0,1.4360996,329.09,215.01,1.7344,53020.08,47.1709,17.7934,7.3578
