report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2022-09-30,69092000000.0,13910000000.0,17135000000.0,358255000000.0,253626000000.0,14653000000.0,,23353000000.0,,37934000000.0,-2323000000.0,,13097000000.0,13018000000.0,166109000000.0,65979000000.0,104629000000.0,14653000000.0,,116259000000.0,,0.0548445348662992,0.03882709243416003,0.20132576854049672,0.5490360678515602,0.05777404524772697,2.517604086148623,2.517604086148623,0.047829060306206476,0.06387007555567152,1.0620752844162786,,,
2022-12-31,76048000000.0,13624000000.0,18160000000.0,365264000000.0,256144000000.0,14701000000.0,,23614000000.0,,40706000000.0,-3523000000.0,,14428035600.0,14007715964.0,164795000000.0,69300000000.0,109120000000.0,14701000000.0,,113762000000.0,,0.05318883128240365,0.03729904945464103,0.17915001051967178,0.5352671996633706,0.05739349740770817,2.377994227994228,2.377994227994228,0.049717464628323625,0.06704941940962543,0.9442726908713754,,,
2023-03-31,69787000000.0,15051000000.0,17415000000.0,369491000000.0,260894000000.0,13697000000.0,,23509000000.0,,39175000000.0,-3154000000.0,,12823000000.0,12781000000.0,161985000000.0,68854000000.0,108597000000.0,13697000000.0,,115102000000.0,,0.05769009636097419,0.04073441572325172,0.21567054035851949,0.5613509679453194,0.05250024914333024,2.35258663258489,2.35258663258489,0.047132406472688106,0.06342159794020925,1.173750292443266,,,
2023-06-30,74604000000.0,18368000000.0,21838000000.0,383044000000.0,267141000000.0,13705000000.0,,28666000000.0,,42688000000.0,-3535000000.0,,12764000000.0,12668000000.0,168788000000.0,77709000000.0,115903000000.0,13705000000.0,,118332000000.0,,0.06875769724602364,0.047952715614916305,0.2462066377137955,0.5721945204010509,0.051302495685798886,2.1720521432523903,2.1720521432523903,0.057011727112289974,0.07775791715032437,1.439047320589157,,,
2023-09-30,76693000000.0,19689000000.0,21343000000.0,396711000000.0,273202000000.0,13781000000.0,,30656000000.0,,43464000000.0,-1508000000.0,,12696000000.0,12581000000.0,176310000000.0,86295000000.0,123509000000.0,13781000000.0,,119935000000.0,,0.07206755441028982,0.04963058750576616,0.25672486406842865,0.5667270806983689,0.05044252970329646,2.0431079436815573,2.0431079436815573,0.053799869426358234,0.07437025886550772,1.5508034026465027,,,
2023-12-31,86310000000.0,20687000000.0,23697000000.0,402392000000.0,283379000000.0,11870000000.0,,18915000000.0,,48735000000.0,-3725000000.0,,12696000000.0,12581000000.0,171530000000.0,81814000000.0,119013000000.0,11870000000.0,,110916000000.0,,0.07300117510471842,0.051410067794588364,0.2396825396825397,0.564650677789364,0.04188736638918198,2.096584936563424,2.096584936563424,0.05889033579196405,0.08026106777669019,1.6294108380592311,,,
2024-03-31,80539000000.0,23662000000.0,25472000000.0,407350000000.0,292844000000.0,13228000000.0,,28848000000.0,,46827000000.0,-4653000000.0,,12696000000.0,12581000000.0,165471000000.0,76997000000.0,114506000000.0,13228000000.0,,108090000000.0,,0.08080069934845857,0.05808763962194673,0.2937955524652653,0.5814201815269621,0.04517080766551475,2.149057755496967,2.149057755496967,0.06253099300355959,0.08322224835986304,1.8637366099558916,,,
2024-06-30,84742000000.0,23619000000.0,27425000000.0,414770000000.0,300753000000.0,16093000000.0,,26640000000.0,,49235000000.0,-3932000000.0,,12696000000.0,12581000000.0,161995000000.0,77913000000.0,114017000000.0,13238000000.0,2855000000.0,100725000000.0,,0.07853288246501282,0.05694481278781011,0.2787165750159307,0.5809987963465578,0.05350902567887934,2.079178057577041,2.079178057577041,0.06612098271331099,0.08655624498967952,1.8603497164461247,,,
2024-09-30,88268000000.0,26301000000.0,28521000000.0,430266000000.0,314119000000.0,15268000000.0,,30698000000.0,,51794000000.0,-5405000000.0,,12696000000.0,12581000000.0,157541000000.0,80803000000.0,116147000000.0,12297000000.0,2971000000.0,93230000000.0,,0.08372941464858859,0.061127302645340324,0.2979675533602211,0.5867811664476368,0.048605783158611866,1.9496924619135427,1.9496924619135427,0.06628690159110875,0.08658811671377438,2.0715973534971646,,,
2024-12-31,96469000000.0,26536000000.0,30972000000.0,450256000000.0,325084000000.0,13770000000.0,24837000000.0,39113000000.0,40613000000.0,55856000000.0,5707000000.0,4205000000.0,12348000000.0,12228000000.0,163711000000.0,89122000000.0,125172000000.0,10883000000.0,2887000000.0,95657000000.0,-14276000000.0,0.08162813303638444,0.058935361216730035,0.2750728213208388,0.5790046543449191,0.04235828278229627,1.8369313974102914,1.8369313974102914,0.06878753420276465,0.09140219681632798,2.1490119857466796,35177000000.0,0.2574609460033793,0.3914489581260483
2025-03-31,90234000000.0,34540000000.0,30606000000.0,475374000000.0,345267000000.0,11886000000.0,18953000000.0,36150000000.0,36361000000.0,53873000000.0,7249000000.0,4487000000.0,12183000000.0,12183000000.0,162052000000.0,91654000000.0,130107000000.0,10886000000.0,1000000000.0,95328000000.0,-17197000000.0,0.10003852091280081,0.07265858040195719,0.38278254316554733,0.5970365937451515,0.034425531545152016,1.7680843171056364,1.7680843171056364,0.06438299107649977,0.08569436627999764,2.835098087498974,35093000000.0,0.2100427776669548,0.33870002564614027
2025-06-30,96428000000.0,28196000000.0,31271000000.0,502053000000.0,362916000000.0,23607000000.0,5301000000.0,27747000000.0,39039000000.0,57389000000.0,5737000000.0,4998000000.0,12198000000.0,12122000000.0,166216000000.0,87310000000.0,139137000000.0,23607000000.0,,95148000000.0,-22446000000.0,0.07769290965402462,0.05616140128631838,0.2924046957315303,0.5951487119923674,0.0650481103065172,1.9037452754552744,1.9037452754552744,0.06228625264663293,0.080903335635913,2.311526479750779,36269000000.0,0.054973659103165054,0.6508864319391215
2025-09-30,102346000000.0,34979000000.0,31228000000.0,536469000000.0,386867000000.0,21607000000.0,24461000000.0,48414000000.0,41369000000.0,60977000000.0,9008000000.0,5611000000.0,12203000000.0,12086000000.0,173947000000.0,99550000000.0,149602000000.0,21607000000.0,,98496000000.0,-23953000000.0,0.09041608614846963,0.06520227636638837,0.34177202821800556,0.5957927031833193,0.055851235695988544,1.7473329984932195,1.7473329984932195,0.05821026005230498,0.07645039831176526,2.866426288617553,36839000000.0,0.2390029898579329,0.5865251499769266
2025-12-31,113829000000.0,34455000000.0,35934000000.0,595281000000.0,415265000000.0,46547000000.0,24551000000.0,52402000000.0,45767000000.0,68062000000.0,4662000000.0,6040000000.0,12228000000.0,12073000000.0,206038000000.0,102745000000.0,180016000000.0,46547000000.0,,126843000000.0,-27851000000.0,0.08297111483028909,0.05788022799316625,0.3026908784228975,0.597931985697845,0.11208987032376916,2.005333592875566,2.005333592875566,0.06036476890745715,0.07781088408270032,2.8177134445534837,41974000000.0,0.21568317388363248,1.108948396626483
