report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,tax_expense,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps
2022-09-30,3895062000.0,627928000,836471000.0,14211844000,8164003000.0,2702357000.0,-406268000.0,1231906000.0,-183349000.0,232300000.0,230967000.0,12539677000.0,5728841000.0,6047841000.0,319000000.0,2383357000.0,231301000.0,0.07691422945336987,0.044183428976563494,0.16121129779192217,0.31627378460214495,0.3310088200604532,2.188868045037382,2.188868045037382,0.058857316474906426,0.0769780312818644,2.703090830822213
2022-12-31,5078646000.0,882231000,1146703000.0,14796515000,8914098000.0,2632238000.0,972391000.0,1545575000.0,-281584000.0,317542000.0,318209000.0,13140031000.0,3034733000.0,5882417000.0,2632238000.0,,1053104000.0,0.0989703052400815,0.059624242600369075,0.17371382057343632,0.3043281614824109,0.2952893270861505,4.329880421111182,4.329880421111182,0.07749818115955007,0.09931315007635323,2.7783127901191023
2023-03-31,3575641000.0,532259000,697791000.0,14831042000,9263809000.0,2366084000.0,711368000.0,1078345000.0,-169863000.0,225957000.0,225127000.0,13227405000.0,5242786000.0,5567233000.0,324447000.0,2041637000.0,1278025000.0,0.057455739858194396,0.035888172928105797,0.1488569462090853,0.30158089137024663,0.2554115699060721,2.522972518809656,2.522972518809656,0.04704935769179266,0.05999977815789019,2.3555765034940275
2023-06-30,4188753000.0,720345000,938483000.0,15225916000,9705025000.0,2348775000.0,739215000.0,1299898000.0,-232668000.0,223392000.0,222160000.0,13579633000.0,5205308000.0,5520891000.0,315583000.0,2033192000.0,1728713000.0,0.0742239200826376,0.047310454096817556,0.17197122866877088,0.31033054467522914,0.24201637811340002,2.6088048968476025,2.6088048968476025,0.061637211186505954,0.07785785395476945,3.2245783197249676
2023-09-30,4003533000.0,638775000,829332000.0,15717263000,10012501000.0,2406771000.0,457761000.0,1228930000.0,-208539000.0,219682000.0,218288000.0,13934484000.0,5279306000.0,5704762000.0,425456000.0,1981315000.0,1848451000.0,0.06379774643717888,0.04064161807307035,0.1595528249673476,0.3069613763643262,0.24037660520583218,2.6394537463825736,2.6394537463825736,0.05276567555050774,0.06677782723496192,2.9077257126209703
2023-12-31,4293652000.0,710993000,941238000.0,16087050000,10383257000.0,2461845000.0,288418000.0,1299593000.0,-235825000.0,215621000.0,214257000.0,14184442000.0,2939793000.0,5703793000.0,2461845000.0,,1806583000.0,0.06847494962322516,0.044196605344050024,0.16559166881712817,0.30267776708498967,0.2370975696739472,4.824979854023736,4.824979854023736,0.05850904920417355,0.07327602381047656,3.2974200101103324
2024-03-31,3949160000.0,662976000,814058000.0,16496230000,10761953000.0,2491189000.0,239787000.0,1223030000.0,-205667000.0,213546000.0,211837000.0,14468978000.0,5199942000.0,5734277000.0,534335000.0,1956854000.0,1719562000.0,0.061603688475502544,0.040189546338769526,0.16787772589613995,0.3096937070161756,0.23148112614875757,2.7825268051066723,2.7825268051066723,0.04934812378343415,0.061423774075611656,3.1046050967941334
2024-06-30,4599655000.0,809133000,1032821000.0,16544069000,11222823000.0,2174220000.0,417477000.0,1443300000.0,-239179000.0,211201000.0,209547000.0,14339213000.0,4797204000.0,5321246000.0,524042000.0,1650178000.0,1392902000.0,0.07209710070273763,0.048907738477154565,0.17591167163624227,0.31378440339547203,0.19373200486187833,2.9890771791235062,2.9890771791235062,0.062428475123018405,0.07709320631425905,3.8311040193938477
2024-09-30,4476342000.0,697914000,893986000.0,16955093000,11564213000.0,2147779000.0,455920000.0,1359788000.0,-208282000.0,208460000.0,206774000.0,14678646000.0,4866787000.0,5390880000.0,524093000.0,1623686000.0,1397664000.0,0.06035118861958008,0.04116249907918523,0.15591167967058817,0.3037721425217287,0.18572634385063644,3.0160855611720834,3.0160855611720834,0.05272669397920731,0.06519738342904517,3.347951645399597
2024-12-31,4921794000.0,913239000,1159064000.0,17363763000,12121964000.0,2145492000.0,567610000.0,1419174000.0,-269489000.0,206109000.0,204270000.0,16978073000.0,2652741000.0,5241799000.0,2145492000.0,,1613327000.0,0.07533754431212632,0.05259453264825142,0.18555002505184084,0.2883448596182612,0.17699211117934355,6.400200019526972,6.400200019526972,0.06675189012888508,0.0812383090580409,4.430854547836339
