report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,operating_cash_flow,gross_profit,interest_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,debt_to_ebitda
2022-09-30,659852000.0,344696000,153776000.0,34368614000,21255379000.0,10525848000.0,363038000.0,458663000.0,-22984000.0,-254929000.0,161554000.0,161554000.0,873927000.0,2627981000.0,13113235000.0,10485254000.0,40594000.0,533824000.0,0.01621688326517255,0.010029383204105933,0.5223838072779957,0.6950998102604826,0.4952086716496563,0.33254692480653397,0.33254692480653397,0.004474314850171147,0.004838579706189443,2.1336271463411616,-101153000.0,-104.05868338062143
2022-12-31,670281000.0,54319000,158457000.0,35523399000,22683247000.0,10159762000.0,401163000.0,465929000.0,-17522000.0,-264480000.0,172577000.0,173420000.0,865589000.0,2739435000.0,12840152000.0,10100717000.0,59045000.0,825193000.0,0.002394674801186973,0.0015291048021615274,0.0810391462685053,0.695124880460583,0.447897163928956,0.3159735492902734,0.3159735492902734,0.004460637339349199,0.004824679736256809,0.3147522555149296,-106023000.0,-95.82601888269527
2023-03-31,700795000.0,77862000,180364000.0,36912465000,22686767000.0,11537305000.0,305570000.0,,-13754000.0,-265302000.0,170784000.0,170784000.0,1306581000.0,2762038000.0,14225698000.0,11463660000.0,73645000.0,1263452000.0,0.0034320447686530214,0.0021093687457610865,0.11110524475773942,,0.5085477802985326,0.4730496104687915,0.4730496104687915,0.00488626267576549,0.005270091764650331,0.45590921866216977,-84938000.0,-135.83207751536415
2023-06-30,713900000.0,89937000,182629000.0,36659257000,22767252000.0,11183363000.0,478473000.0,502066000.0,-17072000.0,-273555000.0,170864000.0,170864000.0,967241000.0,2800581000.0,13892005000.0,11091424000.0,91939000.0,924370000.0,0.003950279111418453,0.002453323044708735,0.12597982910771816,0.7032721669701639,0.4912039011120007,0.3453715496891538,0.3453715496891538,0.004981797639815777,0.005379254543695306,0.5263659986890158,-90926000.0,-122.99411609440644
2023-09-30,713788000.0,24269000,180744000.0,36783293000,22712882000.0,11202835000.0,417890000.0,496101000.0,-11411000.0,-269370000.0,170890000.0,170890000.0,574608000.0,2976686000.0,14070411000.0,11093725000.0,109110000.0,532390000.0,0.0010685125736135115,0.0006597832336544746,0.034000291403049644,0.695025693903512,0.4932370537565422,0.19303614825346038,0.19303614825346038,0.00491375255608572,0.005329210642959428,0.1420153314997952,-88626000.0,-126.40573872227111
2023-12-31,757216000.0,-88429000,189955000.0,36771402000,22622993000.0,11315642000.0,428617000.0,534490000.0,-31967000.0,-285246000.0,171098000.0,171098000.0,668982000.0,2952429000.0,14148409000.0,11195980000.0,119662000.0,618190000.0,-0.003908810827992565,-0.00240483079758558,-0.11678173731141445,0.7058619997464396,0.5001832427742872,0.22658698989882567,0.22658698989882567,0.005165835123719243,0.005597013551075346,-0.5168324585909829,-95291000.0,-118.7482763324973
2024-03-31,769108000.0,170545000,216185000.0,37699046000,22755918000.0,12217163000.0,341157000.0,550794000.0,-40840000.0,-287554000.0,171949000.0,171949000.0,739164000.0,2856015000.0,14943128000.0,12087113000.0,130050000.0,722176000.0,0.00749453394936649,0.0045238545293692575,0.22174389032489586,0.7161464969809181,0.5368784946403832,0.25880956507581365,0.25880956507581365,0.005734495244256313,0.006181468541476228,0.9918347882220891,-71369000.0,-171.18304866258458
2024-06-30,766734000.0,46702000,214131000.0,37847865000,22666867000.0,12424055000.0,411797000.0,549480000.0,-45789000.0,-290720000.0,172013000.0,172013000.0,572675000.0,2891885000.0,15180998000.0,12289113000.0,134942000.0,561021000.0,0.0020603641429580892,0.001233940144311971,0.060910302660375046,0.7166501029040058,0.5481152291580482,0.19802827567486259,0.19802827567486259,0.005657677123927598,0.006102176511634547,0.27150273525838164,-76589000.0,-162.2172244055935
2024-09-30,791607000.0,167947000,220399000.0,38488128000,22703450000.0,12691601000.0,477392000.0,558342000.0,-43550000.0,-293998000.0,172058000.0,172058000.0,586617000.0,3238077000.0,15784678000.0,12546601000.0,145000000.0,562606000.0,0.007397421977717043,0.004363605317463089,0.2121595690791011,0.7053272646654211,0.5590164049957165,0.18116215272212488,0.18116215272212488,0.005726415168854146,0.006226830977019923,0.9761068941868439,-73599000.0,-172.4425739480156
2024-12-31,788945000.0,-62245000,185675000.0,37527449000,22398461000.0,12244374000.0,274178000.0,548513000.0,-55659000.0,-330108000.0,172264000.0,172264000.0,566256000.0,3034523000.0,15128988000.0,12094465000.0,149909000.0,552146000.0,-0.002778985574053503,-0.0016586525772108837,-0.07889650102351875,0.6952487182249714,0.54666139785229,0.18660461627741823,0.18660461627741823,0.004947711740278429,0.005359694147433373,-0.36133492778525983,-144433000.0,-84.77545990182298
