report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2022-09-30,27714000000.0,4395000000.0,5664000000.0,178894000000.0,124094000000.0,9922000000.0,,9692000000.0,,21998000000.0,-1181000000.0,,2687000000.0,2682000000.0,58315000000.0,22687000000.0,54800000000.0,9922000000.0,,41776000000.0,,0.0354167002433639,0.024567621049336477,0.15858410911452694,0.7937504510355777,0.07995551759150321,2.5704147749812667,2.5704147749812667,0.03166120719532237,0.042263610315186245,1.6356531447711202,,,
2022-12-31,32165000000.0,4653000000.0,6399000000.0,185727000000.0,125713000000.0,9923000000.0,,14511000000.0,,23829000000.0,-1496000000.0,,2609000000.0,2597000000.0,59549000000.0,27026000000.0,60014000000.0,9923000000.0,,40738000000.0,,0.037012878540803255,0.02505290022452309,0.1446603450956008,0.7408363127623193,0.07893376182256409,2.203396729075705,2.203396729075705,0.0344537950863364,0.047177740422896575,1.7834419317746264,,,
2023-03-31,28645000000.0,5709000000.0,7227000000.0,184491000000.0,124795000000.0,9925000000.0,,13998000000.0,,22537000000.0,-1598000000.0,,2596000000.0,2587000000.0,52483000000.0,25381000000.0,59696000000.0,9925000000.0,,37439000000.0,,0.04574702512119876,0.030944598923524726,0.1993017978704835,0.7867690696456624,0.07953042990504428,2.067806627004452,2.067806627004452,0.03917264256793014,0.05364459619952494,2.1991525423728815,,,
2023-06-30,31999000000.0,7788000000.0,9392000000.0,206688000000.0,134033000000.0,18382000000.0,,17309000000.0,,26054000000.0,-1505000000.0,,2612000000.0,2568000000.0,69560000000.0,29921000000.0,72655000000.0,18382000000.0,,53446000000.0,,0.058105093521744644,0.03767998142127264,0.24338260570642833,0.8142129441545048,0.13714532988144712,2.32478861000635,2.32478861000635,0.045440470661093045,0.06162123150608536,2.9816232771822357,,,
2023-09-30,34146000000.0,11583000000.0,13748000000.0,216274000000.0,142873000000.0,18383000000.0,,20402000000.0,,27936000000.0,-2437000000.0,,2641000000.0,2576000000.0,78378000000.0,30531000000.0,73401000000.0,18383000000.0,,61123000000.0,,0.08107200100788813,0.05355706187521385,0.33921982076963625,0.8181338956246705,0.12866671799430263,2.5671612459467426,2.5671612459467426,0.06356751158252957,0.0852557424219874,4.3858386974630825,,,
2023-12-31,40111000000.0,14017000000.0,16384000000.0,229623000000.0,153168000000.0,18385000000.0,,19404000000.0,,32416000000.0,-2790000000.0,,2667000000.0,2565000000.0,85365000000.0,31960000000.0,76455000000.0,18385000000.0,,65403000000.0,,0.09151389324140813,0.06104353657952383,0.3494552616489242,0.8081573633167959,0.12003159928966886,2.6709949937421777,2.6709949937421777,0.07135173741306403,0.09550401333698624,5.255718035245594,,,
2024-03-31,36455000000.0,12369000000.0,13818000000.0,222844000000.0,149529000000.0,18387000000.0,,19246000000.0,,29815000000.0,-1814000000.0,,2625000000.0,2545000000.0,75330000000.0,28101000000.0,73315000000.0,18387000000.0,,58120000000.0,,0.08271973998354834,0.05550519646030407,0.33929502125908656,0.8178576326978466,0.12296611359669361,2.680687520017081,2.680687520017081,0.06200750300658757,0.0822911455727864,4.712,,,
2024-06-30,39071000000.0,13465000000.0,14847000000.0,230238000000.0,156763000000.0,18389000000.0,,19370000000.0,,31763000000.0,-1641000000.0,,2610000000.0,2534000000.0,76431000000.0,27004000000.0,73475000000.0,18389000000.0,,58080000000.0,,0.08589399284269886,0.058482961109808114,0.34462900872770086,0.8129559007959868,0.11730446597730332,2.8303584654125316,2.8303584654125316,0.06448544549553072,0.08476637434913675,5.159003831417625,,,
2024-09-30,40589000000.0,15688000000.0,17350000000.0,256408000000.0,164529000000.0,28823000000.0,,24724000000.0,,33214000000.0,-2134000000.0,,2600000000.0,2529000000.0,91067000000.0,33330000000.0,91879000000.0,28823000000.0,,70900000000.0,,0.09535097156124452,0.061183738416898066,0.3865086599817685,0.8183005247727216,0.17518492180709783,2.7322832283228324,2.7322832283228324,0.06766559545724002,0.0897327154619554,6.033846153846154,,,
2024-12-31,48385000000.0,20838000000.0,23364000000.0,276054000000.0,182637000000.0,30768000000.0,13563000000.0,27988000000.0,8839000000.0,39546000000.0,2714000000.0,4460000000.0,2599000000.0,2529000000.0,100045000000.0,33596000000.0,93417000000.0,28826000000.0,1942000000.0,77815000000.0,-14425000000.0,0.11409517239113652,0.07548523115042709,0.43067066239537044,0.8173194171747442,0.16846531644737922,2.9778842719371355,2.9778842719371355,0.08463561477102306,0.10948197090040064,8.017699115044248,27824000000.0,0.2803141469463677,1.1058079355951695
2025-03-31,42314000000.0,16644000000.0,17555000000.0,280213000000.0,185029000000.0,30805000000.0,11085000000.0,24026000000.0,7572000000.0,34742000000.0,1738000000.0,3900000000.0,2590000000.0,2527000000.0,90227000000.0,33890000000.0,95184000000.0,28829000000.0,1976000000.0,70230000000.0,-12941000000.0,0.0899534667538602,0.059397672484859734,0.39334499220116276,0.8210521340454696,0.1664874154862211,2.6623487754499853,2.6623487754499853,0.06264877075653164,0.08133565610608152,6.4262548262548265,21455000000.0,0.2619700335586331,1.4357958517828011
2025-06-30,47516000000.0,18337000000.0,20441000000.0,294744000000.0,195070000000.0,30809000000.0,9023000000.0,25561000000.0,8491000000.0,39025000000.0,2197000000.0,4342000000.0,2570000000.0,2518000000.0,73613000000.0,37305000000.0,99674000000.0,28832000000.0,1977000000.0,47071000000.0,-16538000000.0,0.09400215307325575,0.06221331053388703,0.38591211381429413,0.821302298173247,0.1579381760393705,1.9732743600053613,1.9732743600053613,0.06935170860136254,0.09049535370707326,7.135019455252919,24783000000.0,0.1898939304655274,1.243150546745753
2025-09-30,51242000000.0,2709000000.0,20535000000.0,303844000000.0,194066000000.0,30947000000.0,11170000000.0,29999000000.0,9206000000.0,42036000000.0,18954000000.0,4963000000.0,2572000000.0,2517000000.0,73118000000.0,36958000000.0,109778000000.0,28834000000.0,2113000000.0,44448000000.0,-18829000000.0,0.013959168530293817,0.008915759402851463,0.05286678896217946,0.820342687639046,0.15946636711221956,1.9784079225066291,1.9784079225066291,0.0675840233804189,0.0912613937861368,1.0532659409020217,25498000000.0,0.21798524647749892,1.2137030355321985
2025-12-31,59893000000.0,22768000000.0,24745000000.0,366021000000.0,217243000000.0,60957000000.0,14831000000.0,36214000000.0,10906000000.0,48987000000.0,2586000000.0,5411000000.0,2565000000.0,2525000000.0,108722000000.0,41836000000.0,148778000000.0,58744000000.0,2213000000.0,81592000000.0,-21383000000.0,0.10480429749174887,0.062204081186598585,0.3801445911876179,0.8179086036765565,0.28059362096822454,2.5987666124868536,2.5987666124868536,0.06760541061851642,0.08894680086268872,8.876413255360625,30156000000.0,0.2476249311271768,2.021388778352567
