report_date,revenue,net_income,operating_income,total_assets,total_equity,total_debt,fcf,operating_cash_flow,cogs,gross_profit,tax_expense,depreciation,shares_diluted,shares_basic,current_assets,current_liabilities,total_liabilities,long_term_debt,short_term_debt,cash,capex,roe,roa,net_margin,gross_margin,debt_equity,current_ratio,quick_ratio,roi,roic,eps,ebitda,fcf_margin,debt_to_ebitda
2022-09-30,5074121000.0,1425879000.0,1697840000.0,18721282000.0,7412567000.0,5003473000.0,,1189588000.0,,2336835000.0,-228866000.0,,1372080000.0,1368910000.0,13612664000.0,5053382000.0,11308715000.0,4996363000.0,7110000.0,4377050000.0,,0.19235967782820715,0.07616353409985491,0.28101005080485864,0.4605398649342418,0.67499868803884,2.693773001922277,2.693773001922277,0.09069037045646768,0.13674569347392565,1.0392098128389016,,,
2022-12-31,5277569000.0,1468507000.0,1680162000.0,19206381000.0,8304635000.0,5003283000.0,,1140187000.0,,2376349000.0,-183421000.0,,1363390000.0,1360180000.0,13708788000.0,4546922000.0,10901746000.0,4996057000.0,7226000.0,4587846000.0,,0.17682980648758193,0.07645932880327637,0.27825443873874506,0.4502734118682295,0.602468741853194,3.0149600103102716,3.0149600103102716,0.08747936428002756,0.1262528067876583,1.0770997293511029,,,
2023-03-31,3869569000.0,814008000.0,982661000.0,19243361000.0,8407388000.0,5005377000.0,,1726438000.0,,1605612000.0,-124914000.0,,1353950000.0,1349240000.0,13730027000.0,4441329000.0,10835973000.0,4996920000.0,8457000.0,5369497000.0,,0.09682055829943854,0.0423007186738325,0.2103614123433385,0.4149330325935524,0.5953545857524358,3.091423085297216,3.091423085297216,0.05106493610965361,0.07326311912569854,0.6012097935669707,,,
2023-06-30,3207257000.0,802537000.0,856347000.0,18781643000.0,8210172000.0,5011541000.0,,1111554000.0,,1458129000.0,-61078000.0,,1343940000.0,1340550000.0,13228412000.0,5067002000.0,10571471000.0,5003183000.0,8358000.0,5337056000.0,,0.09774910927566438,0.04272986127997428,0.25022534832724663,0.4546342871806032,0.6104063349708142,2.610698002487467,2.610698002487467,0.04559489284297439,0.06476823388920937,0.5971524026370225,,,
2023-09-30,3482062000.0,887398000.0,1025050000.0,18538457000.0,8047330000.0,4984321000.0,,946197000.0,,1654702000.0,-138232000.0,,1331660000.0,1325840000.0,12993562000.0,4247177000.0,10491127000.0,4980460000.0,3861000.0,5156707000.0,,0.11027235120219998,0.04786795362742433,0.25484842027511284,0.47520750635686554,0.6193757432589443,3.05934082803707,3.05934082803707,0.05529316706347243,0.07865849077756916,0.66638481294024,,,
2023-12-31,3758259000.0,954266000.0,1058900000.0,18783852000.0,8222478000.0,4983784000.0,,1458806000.0,,1757455000.0,-132785000.0,,1322200000.0,1316290000.0,13054612000.0,4272383000.0,10561374000.0,4980005000.0,3779000.0,5638009000.0,,0.11605576810299766,0.050802465862699514,0.2539117181652462,0.46762476987349727,0.6061170367375869,3.0555809252119954,3.0555809252119954,0.05637288879831464,0.08018165927648566,0.7217259113598548,,,
2024-03-31,3793558000.0,965826000.0,1072358000.0,18279650000.0,8022101000.0,4983451000.0,,1384836000.0,,1800536000.0,-127359000.0,,1315180000.0,1308380000.0,12488436000.0,5262486000.0,10257549000.0,4478385000.0,505066000.0,5672232000.0,,0.12039564198954862,0.05283613198283337,0.25459634464531716,0.4746298857167862,0.6212151903846636,2.373105790685239,2.373105790685239,0.05866403350173554,0.08245386278106458,0.7343679192201827,,,
2024-06-30,3871507000.0,1020282000.0,1125792000.0,18744728000.0,8539454000.0,4983334000.0,,850720000.0,,1840098000.0,-134074000.0,,1310760000.0,1305890000.0,12883220000.0,5151742000.0,10205274000.0,4478520000.0,504814000.0,5847856000.0,,0.11947859898302632,0.05443034436135857,0.2635361372199508,0.4752924378026438,0.5835658813783645,2.50075023166921,2.50075023166921,0.06005912702494269,0.08325147151608085,0.7783896365467362,,,
2024-09-30,4167976000.0,1116444000.0,1264197000.0,19532489000.0,8471891000.0,4983769000.0,,1568508000.0,,2002683000.0,-177834000.0,,1304066000.0,1299236000.0,13492368000.0,6007385000.0,11060598000.0,4479087000.0,504682000.0,6067471000.0,,0.13178214875521888,0.05715830685991939,0.26786238692353315,0.48049292990170767,0.5882711427708407,2.245963593144105,2.245963593144105,0.06472278059391202,0.09395280499061362,0.8561253801571392,,,
2024-12-31,4376047000.0,1191018000.0,1333884000.0,19839916000.0,8808026000.0,4982284000.0,553593000.0,741942000.0,2303066000.0,2072981000.0,157128000.0,96200000.0,1291469000.0,1287109000.0,13612847000.0,5350296000.0,11031890000.0,4478148000.0,504136000.0,5665379000.0,-188349000.0,0.13521962809828217,0.060031403358764224,0.2721675521309529,0.4737108627946638,0.5656527353575024,2.544316613510729,2.544316613510729,0.06723234110467,0.09672617946949706,0.9222195809578085,1430084000.0,0.12650526833921116,3.483910036053826
2025-03-31,4720175000.0,1330667000.0,1561759000.0,19968310000.0,9511105000.0,4484340000.0,1020605000.0,1308663000.0,2406489000.0,2313686000.0,206057000.0,97343000.0,1288100000.0,1283779000.0,13460322000.0,5489845000.0,10457205000.0,3730034000.0,754306000.0,5450718000.0,-288058000.0,0.13990666699610613,0.06663893939947847,0.2819105223852929,0.49016953820568093,0.47148464873429535,2.451858294724168,2.451858294724168,0.07821187671866071,0.11159052105881592,1.0330463473332816,1659102000.0,0.21622185618117973,2.7028717945008807
2025-06-30,5171393000.0,1720088000.0,1741128000.0,21345260000.0,9861619000.0,4469364000.0,2381997000.0,2554188000.0,2581684000.0,2589709000.0,58893000.0,98439000.0,1276933000.0,1274279000.0,14516995000.0,6568425000.0,11483641000.0,3719694000.0,749670000.0,6390659000.0,-172191000.0,0.1744224756604367,0.08058407346642768,0.33261598954092253,0.5007759031270684,0.45320793674953375,2.210118102893768,2.210118102893768,0.08156977239911811,0.12149396869705309,1.347046399458703,1839567000.0,0.46061032298260834,2.4295739160356757
2025-09-30,5324173000.0,1568660000.0,1829088000.0,21900211000.0,10192752000.0,4483943000.0,1593843000.0,1778964000.0,2639294000.0,2684879000.0,290502000.0,101644000.0,1269313000.0,1264446000.0,14806714000.0,6707910000.0,11707459000.0,3729580000.0,754363000.0,6693046000.0,-185121000.0,0.15389955529183874,0.07162762039141997,0.2946297950874249,0.5042809465432472,0.4399148532211909,2.2073513210523097,2.2073513210523097,0.08351919531734192,0.12462533288318657,1.2358338723388163,1930732000.0,0.2993597315489185,2.3224056989784185
2025-12-31,5344791000.0,1593994000.0,1810203000.0,21391171000.0,10145426000.0,4483748000.0,1219166000.0,1480045000.0,2693629000.0,2651162000.0,242619000.0,103925000.0,1261739000.0,1254856000.0,14018023000.0,6213153000.0,11245745000.0,3729742000.0,754006000.0,6180440000.0,-260879000.0,0.15711454600329253,0.07451644419092344,0.2982331769380692,0.4960272534510704,0.4419477309282035,2.2561850641695127,2.2561850641695127,0.084623838498603,0.12373924870946233,1.2633310058577882,1914128000.0,0.22810358721229698,2.342449407772103
