ticker,industry,report_end_date_used,report_filed_date_used,snapshot_date,sector,year_quarter,is_fundamental_carry_forward,forward_return,roe,roa,roi,roic,net_margin,gross_margin,fcf_margin,ebitda_margin,operating_margin,current_ratio,quick_ratio,debt_equity,debt_to_ebitda,interest_coverage,revenue_yoy_growth,net_income_yoy_growth,eps_yoy_growth,fcf_yoy_growth,operating_income_yoy_growth,total_debt_yoy_growth,roa_change_yoy,gross_margin_change_yoy,current_ratio_change_yoy,accruals_ratio,capex_to_revenue,consecutive_losses,earnings_quality,piotroski_fscore,eps,roe_trend_2y,roe_trend_3y,net_margin_trend_2y,net_margin_trend_3y,gross_margin_trend_3y,pe_ratio,pb_ratio,ps_ratio,ev_to_ebitda,fcf_yield,earnings_yield,pe_vs_5y_median,pb_vs_5y_median,ev_ebitda_vs_5y_median,eps_surprise_pct,eps_revision,eps_est,eps_reported,rsi_14,rsi_28,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,bb_pct,price_vs_52w_high,price_vs_52w_low,momentum_1m,momentum_3m,momentum_6m,momentum_12m,volatility_20d,volatility_60d,atr_14,vol_ratio_20_50,beat_rate_4q,eps_surprise_avg_4q,revenue_decline,insider_net_ratio_90d,insider_sell_ratio,analyst_buy_ratio,analyst_bearish_score,analyst_consensus,analyst_dispersion,analyst_strong_buy_pct,analyst_consensus_change,mspr_3m,mspr_trend,fundamental_score,valuation_score,momentum_score,bear_risk_score,bear_score,sentiment_score,sector_score,final_score,sector_peer_count,sector_confidence,final_score_raw,label
ADSK,Technology,2024-10-31,2024-12-03,2025-02-15,Technology,2025YQ1,True,-0.2361918595126845,0.3092507645259938,0.0798381525708082,0.0975032073423467,0.3776758409785932,0.1800979519145147,0.9056099732858416,0.1979073909171861,0.2497773820124666,0.2199465716829919,0.6488361683079678,,0.0,0.0,,0.11519364448857994,0.296474358974359,0.29065743944636674,0.03976608187134503,0.21525215252152521,,0.012203207849368805,0.00019785809219718953,-0.10244195030143921,-0.01046087042336919,0.00578806767586821,0.0,1.0988875154511744,0.75,3.73,-0.22729461741116985,,0.0519111442983506,,,49.383360721158745,25.110948113491045,10.236908253840202,36.80025215629586,0.013807226101511706,0.020249735647730856,-0.03404891551868072,1.5968574694695605,-0.0331206188829154,,,,,51.08956863304907,52.03263336663393,1.199560409601986,1.821121698077785,-0.6215612884757988,-0.0021853580607564815,0.008826569519540195,0.13620924261943368,0.46860095679390507,-0.057739559956779374,0.5141300070550818,0.04048944346066441,-0.022632646230508202,0.22946957891270325,,0.24799229272788859,0.28311247083647356,6.785807054499029,0.9551827443366081,,,0.0,0.8657412487654998,0.06712937561725008,,,,,,,-36.64589333333333,-190.06232,0.6219682097434998,0.2841073878518431,0.4331375784951388,0.3218570939826153,0.6781429060173847,0.5,0.6857522023443424,0.4803114820284078,56,1.0,0.4766412667956634,0
AEE,Utilities,2024-09-30,2024-11-07,2025-02-15,Utilities,2025YQ1,True,0.16472697662794167,0.0834108003042339,0.0227955101852279,0.0304402050903044,0.0442370947170571,,,,,,0.632744603308102,,1.517873742922336,7.113267326732673,2.712137486573577,,3.3672566371681416,2.0,-1.4896551724137932,2.754985754985755,0.16410655259576123,0.0168581415429413,,-0.11516979640172753,-0.022148829045221488,,0.0,-1.0972644376899696,0.5714285714285714,3.0,0.1620978281848028,,-0.06903859259923764,,,15.772120157877602,2.1344944832946164,,17.109494344881266,-0.20330616428274026,0.06340301684174884,-0.2150657360376379,0.1589885802781965,-0.12750012405510402,,,,,66.3617612987083,62.487136071503514,1.751663783819538,1.575566516017191,0.1760972678023469,0.02659935336994912,0.065465084352619,0.18573016151721222,0.8442019562374431,-0.0020349999392549334,0.4340033256640894,0.07627302038286876,0.07351394260386912,0.2254646731801102,,0.18364237071762177,0.17903666061708337,4.3276854034130725,1.1743183557932186,,,0.0,0.9158198297171107,0.04209008514144466,,,,,,,28.54353,185.63058999999998,0.8132030963897705,0.6138132692553735,0.38349861680442404,0.30576667735725327,0.6942333226427467,0.5,0.39735391781840607,0.47386643216720986,16,1.0,0.46259563522233405,0
AES,Utilities,2024-09-30,2024-10-31,2025-02-15,Utilities,2025YQ1,True,0.7332739966733294,0.3401215805471124,0.0223446953812975,,,0.1201159295835122,0.2033061399742378,-0.4294761700300558,,,0.8505858585858586,,9.670212765957446,,,-0.03958762886597938,2.262390670553936,,-0.339919624916276,,0.05393049988405605,0.014397706201250698,-0.003910354871123012,0.02089995315440374,-0.010882805167834821,0.6080936024044654,0.0,-3.5755138516532616,0.625,1.0,0.7844862642360606,,0.031035583983536195,,,5.022796590060474,2.0355455688430184,0.2153635490575486,,-2.0466048564937775,0.19909227500450305,-0.5984778498777088,-0.25466495349076557,,55.7093,,0.3468,0.54,29.751806745974875,32.972998736951766,-0.5066639365768211,-0.4801715160008564,-0.02649242057596468,-0.08236598100036763,-0.1670074217207752,-0.3753390544452049,0.046235597302097274,-0.5271200214870237,0.0,-0.14294538160648473,-0.24999742990357077,-0.398200336043836,,0.3769359937194747,0.3431450901883331,0.8263738264959732,1.1246426637924318,1.0,55.7093,1.0,-1.0,1.0,,,,,,,-53.67064,138.98808,0.23747631907463074,0.4068830065654727,0.4314131912526124,0.6408629498489087,0.3591370501510913,0.5,0.39735391781840607,0.38344471384804657,16,1.0,0.33317714336261595,1
AFL,Insurance,2024-06-30,2024-08-01,2025-02-15,Financials,2025YQ1,True,0.13638716043988885,0.1395170269128882,0.0302409959390187,,,0.3436406619385342,,,,,,,0.0,,,0.06046931407942238,0.2877391920623671,0.5,,,,0.008637333574711498,,,0.021053857932228214,,0.0,,0.6666666666666666,6.0,0.44288800675479023,,0.03199599667524163,,,9.144027016379617,2.2094794592317495,2.8861740960185247,,,0.10936100672151433,0.9049963428213186,1.8552105374669208,,,,,,44.121588061209714,46.165707264714776,-0.44243651361355774,-0.09704259003947127,-0.3453939235740865,-0.01983296332675788,-0.010462351623112376,0.023679889407473897,0.23510555398760827,-0.0993663012268533,0.260699963815485,-0.013837320747386417,-0.06184321638749812,0.018898935927260663,,0.21353822611473144,0.20089906177390768,3.730673056543569,0.9673934045785207,,,0.0,0.24608247017347656,0.3769587649132617,,,,,,,29.497737333333333,72.539992,0.7321720123291016,0.909128839204094,0.5261363916179395,0.3029944570635468,0.6970055429364532,0.5,0.6607951807999725,0.5877016276852114,53,1.0,0.6056140199575569,1
AIG,Insurance,2024-12-31,2025-02-13,2025-02-15,Financials,2025YQ1,False,0.0753910068168518,0.0574539639237082,0.0151436257918944,,,-0.130474257637257,,,,,,,0.2098257331671409,,,0.26167192429022085,2.6732876712328766,2.906735751295337,,,,0.0178508087269998,,,0.02656798204832571,,0.0,,0.5,3.68,-0.626248697901246,,-1.8780280175583806,,,,,,,,,,,,,,,,49.45725264952315,50.32154610793885,0.5072939921685418,0.40905886377995726,0.0982351283885845,-0.006315965674567936,0.010227470756738244,-0.003434312251714866,0.3923514790857607,-0.061715816888036956,0.07128749353732555,0.017380489157067025,-0.0014651866554724613,0.030880937781699203,,0.21255920353267502,0.1911299300356231,2.7855560495581577,0.9128071646626439,,,0.0,-0.14754353419903057,0.5737717670995153,,,,,,,60.54176533333333,-10.762529999999998,0.7158873677253723,0.6920156750750993,0.6065071924141766,0.315669461753718,0.684330538246282,0.5,0.6607951807999725,0.5425944419577226,53,1.0,0.5512940336654947,1
AIZ,Insurance,2024-09-30,2024-11-07,2025-02-15,Financials,2025YQ1,True,0.08395802076053543,0.1063497802218712,0.0158183871415107,,,0.0637090063492425,,0.1227216250413213,,,,,0.0,,,0.0766030557771369,0.215,0.23976608187134488,0.716244221265742,,,0.001966637002993198,,,-0.018991121438457163,0.017474665724349404,0.0,1.9262837716943997,0.8333333333333334,10.6,-0.1749106991198517,,0.08461977557404303,,,10.305479225760699,2.004007155017539,0.8477071083303421,,0.12928637602387777,0.09703575914260164,-0.031185385882774308,1.0141859589689557,,,,,,35.937270335922165,43.90258668781915,-0.654786944058884,0.3065383012087235,-0.9613252452676075,-0.041279350365426515,-0.04323184880810382,0.06284546221958753,-0.057221704253040066,-0.10596984703416457,0.27231681539944885,-0.025369056658931743,-0.036945645621640155,0.10334043246214408,,0.19716417872380446,0.20213718608446501,6.257148172583012,1.184409851169784,,,0.0,1.0,0.0,,,,,,,-33.333333333333336,0.0,0.7647877931594849,0.7688650627106071,0.5412474918712599,0.28851892346324615,0.7114810765367539,0.5,0.6607951807999725,0.5647798007427466,53,1.0,0.5780105837151375,1
AJG,Insurance,2024-09-30,2024-10-29,2025-02-15,Financials,2025YQ1,True,-0.3459564266741711,0.0988509520682862,0.021040237445124,,,0.1362612994829673,,,,,1.0591826588445858,,0.6559340118187788,,,2.2662872768929456,1.4756423432682426,1.4107142857142856,,,0.1933374147018859,0.0102517581661005,,-0.0029046834274351063,-0.011166489351480626,,0.0,,0.7142857142857143,5.4,0.17883084282305575,,-0.049727225968788126,,,18.366369346662754,,,,,0.05444734237481204,-0.14426441986318828,,,,,,,66.02521377485067,62.45156026198652,9.319131264749842,7.615596570420456,1.7035346943293863,0.04591114285093312,0.08910764817697081,0.14527144461922292,0.7530945910036074,-0.021487594451235714,0.3854141467689556,0.10789489281560138,0.09099024257651811,0.13379683523558228,,0.19758215459876624,0.20558939593300096,7.520470932098794,0.7211357977069134,,,0.0,-0.24063131674051086,0.6203156583702554,,,,,,,-9.231711333333335,-6.930613000000001,0.2824837267398834,0.5308345879901498,0.5527012406068438,0.27070518591154713,0.7292948140884529,0.5,0.6607951807999725,0.5138561675082862,53,1.0,0.5166861846282719,0
AKAM,Technology,2024-09-30,2024-11-08,2025-02-15,Technology,2025YQ1,True,0.11748824866531371,0.0761373577481499,0.0358191001640063,0.03781488896916,0.0803796219466356,,,,,,1.3284919035230554,,0.0,0.0,,,-0.05550581684193094,-0.05600000000000005,0.5353717854762908,-0.14849343279888277,,-0.0045128191420990005,,-0.9755201089483971,-0.07952243947450051,,0.0,2.404941741800977,0.42857142857142855,2.36,-0.21508024593868227,,-0.11908978467235161,,,22.83333382105718,3.2285361791032527,,11.146483433219794,0.06232316899445041,0.04379561950247439,-0.3340579839385823,-0.11769505965528959,-0.12401824097366754,,,,,55.85784034278084,54.22255018087646,1.4382424387077322,1.4240674673803795,0.014174971327352681,0.0108963912733413,0.032222792783676235,0.03501308140830495,0.5967255691359892,-0.06243551276870429,0.1634481526454057,0.10483877424989907,0.1102353475058706,0.002807568132678684,,0.23902707825976002,0.2522336062509998,2.209552052479358,1.1262663252948477,,,0.0,-0.9646713439816889,0.9823356719908444,,,,,,,-63.50291313333333,100.08542059999999,0.4201740622520447,0.8110173471932808,0.49388270135017326,0.28589985314960586,0.7141001468503941,0.5,0.6857522023443424,0.524705922719305,56,1.0,0.5293114524008298,1
ALB,Chemicals,2024-12-31,2025-02-12,2025-02-15,Materials,2025YQ1,False,1.090896838268022,0.0259593995573164,0.0155689623543519,0.0515378139538048,0.0654470426178541,-0.0885555643831263,-0.0242847612994427,0.6193721953437913,-0.2168899889868444,-0.2931447901199392,1.953893892794376,,0.3130187902103665,-2.6249041381185565,-10.726698023777464,0.4356696039388319,1.0690528916390711,1.0746733042937149,0.20137095360491297,1.2680615270918991,-0.11941817598521548,0.2205360866802927,-0.7616695551618405,0.48865735888388917,0.04917147857850578,-0.4282425798179816,0.0,-6.994164620352288,0.625,2.4000000000000004,-6.737962861142965,,-0.6141143795354678,,,,,,,,,,,,,,,,43.36610994677351,42.91606686355218,-3.6473114319130104,-3.5792507370801454,-0.06806069483286503,-0.032194571780864156,-0.09918848081072651,-0.16545557409646783,0.392212509208822,-0.3931175009780984,0.12428928129296923,-0.146505572093511,-0.20691003612138503,0.12428928129296923,,0.3912630176298849,0.41729167928811994,3.9571843243079647,1.2080529093890866,,,0.0,-0.4724188865685326,0.7362094432842663,,,,,,,-20.995486666666668,174.16289999999998,0.4874449670314789,0.6184927976217961,0.4439383247611212,0.3360834261725225,0.6639165738274775,0.5,0.8623573331399056,0.4429722772870115,13,1.0,0.4387574857969489,1
ALGN,Health Care,2024-09-30,2024-11-05,2025-02-15,Health Care,2025YQ1,True,-0.09672582863443767,0.0805087474400117,0.0498831757716886,0.0728056696430114,0.1175044126363911,0.1057180038704398,0.6998544839807537,0.1196933343942142,0.1898879183752009,0.1542979160015354,1.2586599328459358,,0.0,0.0,,0.03381787994909025,-0.010852264055145947,0.011961722488038447,-0.3953102715212185,-0.017622135131296988,,-0.0009257834343065,-0.001338136721671379,-0.013983410068242552,-0.021143347428060497,0.030834015526369492,0.0,1.1321944230133363,0.5,4.23,-0.18151789190519269,,0.006139374218698138,,,33.40387791154457,3.9394433286340846,3.7941455961539243,18.429169173495946,-0.01631663522767397,0.029936643962358466,-0.3536401371073685,-0.40551313385290055,-0.3155242351573406,,,,,37.72564785398401,43.12599393528364,-3.7627847599728454,-1.9796697987303173,-1.783114961242528,-0.05861301321953316,-0.06069395164170832,-0.11855322690844938,0.16280736521918315,-0.3410351039681897,0.01342942464126562,-0.0417554664834876,-0.05623256319941339,-0.06026448475390167,,0.25835820045337293,0.3508581603046408,7.7188621748718305,1.228986269848194,,,0.0,0.0,0.5,,,,,,,33.363976,8.166920000000005,0.13612864911556244,0.18280660817643535,0.48644481559747693,0.3065203436733577,0.6934796563266423,0.5,0.6828294465118497,0.44007989709926615,34,1.0,0.42878648157133736,0
