year_quarter,fold,ticker,sector,industry,fundamental_score,valuation_score,momentum_score,bear_score,sentiment_score,final_score,prediction,confidence,selected,rank,selection_reason,portfolio_weight,actual_return,alpha_real,beat_benchmark
2025Q1,2025Q1,JPM,Banking,Banking,0.385,0.398,0.391,0.366,0.412,0.262,Underperform,Moderate,False,349,below_threshold,,,,
2025Q1,2025Q1,CMG,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.436,0.428,0.354,0.399,0.412,0.261,Underperform,Moderate,False,350,below_threshold,,,,
2025Q1,2025Q1,TRMB,Technology,Technology,0.401,0.536,0.454,0.24,0.412,0.261,Underperform,Moderate,False,351,below_threshold,,,,
2025Q1,2025Q1,ACN,Technology,Technology,0.409,0.462,0.456,0.218,0.412,0.259,Underperform,Moderate,False,352,below_threshold,,,,
2025Q1,2025Q1,OKE,Energy,Energy,0.45,0.594,0.333,0.369,0.412,0.255,Underperform,Moderate,False,353,below_threshold,,,,
2025Q1,2025Q1,UAL,Airlines,Airlines,0.39,0.443,0.331,0.333,0.412,0.254,Underperform,Moderate,False,354,below_threshold,,,,
2025Q1,2025Q1,CRM,Technology,Technology,0.394,0.701,0.369,0.323,0.412,0.253,Underperform,Moderate,False,355,below_threshold,,,,
2025Q1,2025Q1,SNA,Machinery,Machinery,0.387,0.428,0.422,0.335,0.412,0.251,Underperform,Moderate,False,356,below_threshold,,,,
2025Q1,2025Q1,AJG,Financials,Insurance,0.385,0.429,0.426,0.345,0.412,0.25,Underperform,Moderate,False,357,below_threshold,,,,
2025Q1,2025Q1,DE,Machinery,Machinery,0.324,0.472,0.364,0.48,0.412,0.249,Underperform,High,False,358,below_threshold,,,,
2025Q1,2025Q1,NTRS,Financials,Financial Services,0.319,0.512,0.418,0.358,0.412,0.246,Underperform,High,False,359,below_threshold,,,,
2025Q1,2025Q1,VST,Utilities,Utilities,0.411,0.498,0.294,0.375,0.412,0.244,Underperform,High,False,360,below_threshold,,,,
2025Q1,2025Q1,DIS,Communication Services,Media,0.503,0.569,0.419,0.376,0.412,0.244,Underperform,High,False,361,below_threshold,,,,
2025Q1,2025Q1,MTCH,Communication Services,Media,0.426,0.426,0.408,0.386,0.412,0.241,Underperform,High,False,362,below_threshold,,,,
2025Q1,2025Q1,CHRW,Industrials,Logistics & Transportation,0.404,0.438,0.347,0.428,0.412,0.237,Underperform,High,False,363,below_threshold,,,,
2025Q1,2025Q1,MLM,Construction,Construction,0.344,0.52,0.409,0.348,0.412,0.235,Underperform,High,False,364,below_threshold,,,,
2025Q1,2025Q1,CTVA,Materials,Chemicals,0.377,0.451,0.416,0.358,0.412,0.235,Underperform,High,False,365,below_threshold,,,,
2025Q1,2025Q1,TDG,Industrials,Aerospace & Defense,0.517,0.533,0.445,0.343,0.412,0.234,Underperform,High,False,366,below_threshold,,,,
2025Q1,2025Q1,LUV,Airlines,Airlines,0.396,0.43,0.463,0.416,0.412,0.232,Underperform,High,False,367,below_threshold,,,,
2025Q1,2025Q1,MAR,"Hotels, Restaurants & Leisure","Hotels, Restaurants & Leisure",0.499,0.436,0.411,0.369,0.412,0.229,Underperform,High,False,368,below_threshold,,,,
2025Q1,2025Q1,TRV,Financials,Insurance,0.375,0.436,0.451,0.453,0.412,0.228,Underperform,High,False,369,below_threshold,,,,
2025Q1,2025Q1,TXN,Technology,Semiconductors,0.254,0.438,0.352,0.383,0.412,0.227,Underperform,High,False,370,below_threshold,,,,
2025Q1,2025Q1,KMI,Energy,Energy,0.402,0.432,0.399,0.371,0.412,0.225,Underperform,High,False,371,below_threshold,,,,
2025Q1,2025Q1,EQIX,Real Estate,Real Estate,0.394,0.431,0.416,0.328,0.412,0.224,Underperform,High,False,372,below_threshold,,,,
2025Q1,2025Q1,L,Financials,Insurance,0.419,0.433,0.481,0.355,0.412,0.223,Underperform,High,False,373,below_threshold,,,,
2025Q1,2025Q1,TFC,Banking,Banking,0.384,0.508,0.468,0.344,0.412,0.221,Underperform,High,False,374,below_threshold,,,,
2025Q1,2025Q1,MTB,Banking,Banking,0.339,0.514,0.409,0.325,0.412,0.22,Underperform,High,False,375,below_threshold,,,,
2025Q1,2025Q1,LULU,"Textiles, Apparel & Luxury Goods","Textiles, Apparel & Luxury Goods",0.429,0.453,0.198,0.316,0.412,0.217,Underperform,High,False,376,below_threshold,,,,
2025Q1,2025Q1,STX,Technology,Technology,0.401,0.4,0.444,0.347,0.412,0.214,Underperform,High,False,377,below_threshold,,,,
2025Q1,2025Q1,GWW,Trading Companies & Distributors,Trading Companies & Distributors,0.457,0.384,0.417,0.318,0.412,0.213,Underperform,High,False,378,below_threshold,,,,
2025Q1,2025Q1,WAB,Machinery,Machinery,0.528,0.478,0.436,0.383,0.412,0.213,Underperform,High,False,379,below_threshold,,,,
2025Q1,2025Q1,XOM,Energy,Energy,0.442,0.414,0.409,0.458,0.412,0.212,Underperform,High,False,380,below_threshold,,,,
2025Q1,2025Q1,FITB,Banking,Banking,0.434,0.497,0.464,0.324,0.412,0.211,Underperform,High,False,381,below_threshold,,,,
2025Q1,2025Q1,ALL,Financials,Insurance,0.421,0.522,0.453,0.314,0.412,0.21,Underperform,High,False,382,below_threshold,,,,
2025Q1,2025Q1,COF,Financials,Financial Services,0.447,0.416,0.416,0.323,0.412,0.21,Underperform,High,False,383,below_threshold,,,,
2025Q1,2025Q1,DAL,Airlines,Airlines,0.354,0.433,0.266,0.317,0.412,0.208,Underperform,High,False,384,below_threshold,,,,
2025Q1,2025Q1,AVGO,Technology,Semiconductors,0.365,0.435,0.347,0.286,0.412,0.206,Underperform,High,False,385,below_threshold,,,,
2025Q1,2025Q1,KR,Consumer Discretionary,Retail,0.329,0.43,0.401,0.304,0.412,0.205,Underperform,High,False,386,below_threshold,,,,
2025Q1,2025Q1,CTRA,Energy,Energy,0.367,0.709,0.397,0.318,0.412,0.204,Underperform,High,False,387,below_threshold,,,,
2025Q1,2025Q1,RMD,Health Care,Health Care,0.35,0.561,0.39,0.288,0.412,0.204,Underperform,High,False,388,below_threshold,,,,
2025Q1,2025Q1,HON,Industrial Conglomerates,Industrial Conglomerates,0.4,0.42,0.392,0.365,0.412,0.203,Underperform,High,False,389,below_threshold,,,,
2025Q1,2025Q1,KEY,Banking,Banking,0.385,0.478,0.415,0.326,0.412,0.202,Underperform,High,False,390,below_threshold,,,,
2025Q1,2025Q1,ROST,Consumer Discretionary,Retail,0.456,0.465,0.492,0.368,0.412,0.198,Underperform,High,False,391,below_threshold,,,,
2025Q1,2025Q1,GL,Financials,Insurance,0.402,0.427,0.466,0.318,0.412,0.197,Underperform,High,False,392,below_threshold,,,,
2025Q1,2025Q1,BSX,Health Care,Health Care,0.498,0.392,0.389,0.298,0.412,0.197,Underperform,High,False,393,below_threshold,,,,
2025Q1,2025Q1,NFLX,Communication Services,Media,0.406,0.433,0.296,0.346,0.412,0.197,Underperform,High,False,394,below_threshold,,,,
2025Q1,2025Q1,POOL,Distributors,Distributors,0.391,0.569,0.464,0.329,0.412,0.193,Underperform,High,False,395,below_threshold,,,,
2025Q1,2025Q1,LH,Health Care,Health Care,0.491,0.445,0.469,0.289,0.412,0.191,Underperform,High,False,396,below_threshold,,,,
2025Q1,2025Q1,MS,Financials,Financial Services,0.393,0.495,0.413,0.323,0.412,0.189,Underperform,High,False,397,below_threshold,,,,
2025Q1,2025Q1,SCHW,Financials,Financial Services,0.41,0.499,0.452,0.375,0.412,0.189,Underperform,High,False,398,below_threshold,,,,
2025Q1,2025Q1,GRMN,Consumer products,Consumer products,0.408,0.499,0.483,0.332,0.412,0.188,Underperform,High,False,399,below_threshold,,,,
2025Q1,2025Q1,HBAN,Banking,Banking,0.484,0.399,0.399,0.365,0.412,0.188,Underperform,High,False,400,below_threshold,,,,
2025Q1,2025Q1,REG,Real Estate,Real Estate,0.346,0.399,0.475,0.324,0.412,0.184,Underperform,High,False,401,below_threshold,,,,
2025Q1,2025Q1,NOW,Technology,Technology,0.314,0.435,0.404,0.315,0.412,0.182,Underperform,High,False,402,below_threshold,,,,
2025Q1,2025Q1,A,Life Sciences Tools & Services,Life Sciences Tools & Services,0.428,0.435,0.497,0.366,0.412,0.179,Underperform,High,False,403,below_threshold,,,,
2025Q1,2025Q1,ADI,Technology,Semiconductors,0.298,0.478,0.43,0.296,0.412,0.177,Underperform,High,False,404,below_threshold,,,,
2025Q1,2025Q1,CBOE,Financials,Financial Services,0.449,0.524,0.551,0.315,0.412,0.172,Underperform,High,False,405,below_threshold,,,,
2025Q1,2025Q1,MSFT,Technology,Technology,0.307,0.494,0.48,0.305,0.412,0.171,Underperform,High,False,406,below_threshold,,,,
2025Q1,2025Q1,LOW,Consumer Discretionary,Retail,0.447,0.558,0.45,0.329,0.412,0.171,Underperform,High,False,407,below_threshold,,,,
2025Q1,2025Q1,AIG,Financials,Insurance,0.428,0.415,0.518,0.322,0.412,0.169,Underperform,High,False,408,below_threshold,,,,
2025Q1,2025Q1,HD,Consumer Discretionary,Retail,0.447,0.575,0.426,0.319,0.412,0.168,Underperform,High,False,409,below_threshold,,,,
2025Q1,2025Q1,BKR,Energy,Energy,0.364,0.413,0.391,0.345,0.412,0.168,Underperform,High,False,410,below_threshold,,,,
2025Q1,2025Q1,META,Communication Services,Media,0.459,0.415,0.485,0.359,0.412,0.166,Underperform,High,False,411,below_threshold,,,,
2025Q1,2025Q1,RTX,Industrials,Aerospace & Defense,0.325,0.519,0.418,0.439,0.412,0.165,Underperform,High,False,412,below_threshold,,,,
2025Q1,2025Q1,ADP,Professional Services,Professional Services,0.388,0.465,0.553,0.344,0.412,0.164,Underperform,High,False,413,below_threshold,,,,
2025Q1,2025Q1,CFG,Banking,Banking,0.385,0.397,0.426,0.427,0.412,0.163,Underperform,High,False,414,below_threshold,,,,
2025Q1,2025Q1,DVA,Health Care,Health Care,0.478,0.437,0.479,0.338,0.412,0.162,Underperform,High,False,415,below_threshold,,,,
2025Q1,2025Q1,WAT,Life Sciences Tools & Services,Life Sciences Tools & Services,0.366,0.418,0.442,0.375,0.412,0.16,Underperform,High,False,416,below_threshold,,,,
2025Q1,2025Q1,COR,Health Care,Health Care,0.513,0.656,0.423,0.448,0.412,0.16,Underperform,High,False,417,below_threshold,,,,
2025Q1,2025Q1,NDAQ,Financials,Financial Services,0.498,0.489,0.456,0.381,0.412,0.16,Underperform,High,False,418,below_threshold,,,,
2025Q1,2025Q1,SHW,Materials,Chemicals,0.39,0.509,0.426,0.447,0.412,0.159,Underperform,High,False,419,below_threshold,,,,
2025Q1,2025Q1,BR,Professional Services,Professional Services,0.442,0.597,0.436,0.38,0.412,0.157,Underperform,High,False,420,below_threshold,,,,
2025Q1,2025Q1,MSCI,Financials,Financial Services,0.456,0.426,0.505,0.306,0.412,0.153,Underperform,High,False,421,below_threshold,,,,
2025Q1,2025Q1,USB,Banking,Banking,0.385,0.498,0.429,0.293,0.412,0.152,Underperform,High,False,422,below_threshold,,,,
2025Q1,2025Q1,PNC,Banking,Banking,0.374,0.672,0.465,0.337,0.412,0.149,Underperform,High,False,423,below_threshold,,,,
2025Q1,2025Q1,AXP,Financials,Financial Services,0.58,0.412,0.424,0.373,0.412,0.149,Underperform,High,False,424,below_threshold,,,,
2025Q1,2025Q1,AMP,Financials,Financial Services,0.363,0.414,0.402,0.347,0.412,0.148,Underperform,High,False,425,below_threshold,,,,
2025Q1,2025Q1,CAT,Machinery,Machinery,0.338,0.437,0.392,0.334,0.412,0.145,Underperform,High,False,426,below_threshold,,,,
2025Q1,2025Q1,BLK,Financials,Financial Services,0.285,0.563,0.45,0.305,0.412,0.144,Underperform,High,False,427,below_threshold,,,,
2025Q1,2025Q1,WTW,Financials,Insurance,0.353,0.415,0.435,0.364,0.412,0.143,Underperform,High,False,428,below_threshold,,,,
2025Q1,2025Q1,SYF,Financials,Financial Services,0.393,0.411,0.355,0.428,0.412,0.14,Underperform,High,False,429,below_threshold,,,,
2025Q1,2025Q1,CAH,Health Care,Health Care,0.516,0.7,0.472,0.315,0.412,0.139,Underperform,High,False,430,below_threshold,,,,
2025Q1,2025Q1,MNST,Consumer Staples,Beverages,0.426,0.422,0.309,0.374,0.412,0.137,Underperform,High,False,431,below_threshold,,,,
2025Q1,2025Q1,MET,Financials,Insurance,0.352,0.436,0.456,0.319,0.412,0.137,Underperform,High,False,432,below_threshold,,,,
2025Q1,2025Q1,AFL,Financials,Insurance,0.365,0.465,0.483,0.32,0.412,0.136,Underperform,High,False,433,below_threshold,,,,
2025Q1,2025Q1,PKG,Packaging,Packaging,0.447,0.413,0.425,0.36,0.412,0.132,Underperform,High,False,434,below_threshold,,,,
2025Q1,2025Q1,AVB,Real Estate,Real Estate,0.34,0.405,0.449,0.359,0.412,0.131,Underperform,High,False,435,below_threshold,,,,
2025Q1,2025Q1,AMZN,Consumer Discretionary,Retail,0.332,0.492,0.37,0.337,0.412,0.126,Underperform,High,False,436,below_threshold,,,,
2025Q1,2025Q1,CDNS,Technology,Technology,0.442,0.262,0.403,0.354,0.412,0.125,Underperform,High,False,437,below_threshold,,,,
2025Q1,2025Q1,CBRE,Real Estate,Real Estate,0.321,0.383,0.424,0.347,0.412,0.122,Underperform,High,False,438,below_threshold,,,,
2025Q1,2025Q1,IT,Technology,Technology,0.39,0.45,0.437,0.298,0.412,0.121,Underperform,High,False,439,below_threshold,,,,
2025Q1,2025Q1,CB,Financials,Insurance,0.363,0.426,0.556,0.32,0.412,0.12,Underperform,High,False,440,below_threshold,,,,
2025Q1,2025Q1,MCK,Health Care,Health Care,0.636,0.456,0.44,0.382,0.412,0.118,Underperform,High,False,441,below_threshold,,,,
2025Q1,2025Q1,STT,Financials,Financial Services,0.226,0.436,0.431,0.405,0.412,0.116,Underperform,High,False,442,below_threshold,,,,
2025Q1,2025Q1,APD,Materials,Chemicals,0.318,0.51,0.379,0.266,0.412,0.114,Underperform,High,False,443,below_threshold,,,,
2025Q1,2025Q1,LII,Building,Building,0.332,0.444,0.43,0.364,0.412,0.114,Underperform,High,False,444,below_threshold,,,,
2025Q1,2025Q1,RJF,Financials,Financial Services,0.343,0.45,0.419,0.318,0.412,0.114,Underperform,High,False,445,below_threshold,,,,
2025Q1,2025Q1,HIG,Financials,Insurance,0.36,0.425,0.459,0.329,0.412,0.109,Underperform,High,False,446,below_threshold,,,,
2025Q1,2025Q1,TT,Building,Building,0.395,0.478,0.365,0.387,0.412,0.107,Underperform,High,False,447,below_threshold,,,,
2025Q1,2025Q1,WRB,Financials,Insurance,0.358,0.427,0.394,0.324,0.412,0.106,Underperform,High,False,448,below_threshold,,,,
2025Q1,2025Q1,MSI,Communications,Communications,0.369,0.471,0.412,0.433,0.412,0.096,Underperform,High,False,449,below_threshold,,,,
2025Q1,2025Q1,TJX,Consumer Discretionary,Retail,0.421,0.447,0.465,0.31,0.412,0.088,Underperform,High,False,450,below_threshold,,,,
2025Q1,2025Q1,ISRG,Health Care,Health Care,0.363,0.422,0.385,0.31,0.412,0.087,Underperform,High,False,451,below_threshold,,,,
2025Q1,2025Q1,PODD,Health Care,Health Care,0.411,0.255,0.327,0.325,0.412,0.076,Underperform,High,False,452,below_threshold,,,,
2025Q1,2025Q1,GOOGL,Communication Services,Media,0.378,0.407,0.399,0.383,0.412,0.06,Underperform,High,False,453,below_threshold,,,,
