ticker,industry,report_end_date_used,report_filed_date_used,snapshot_date,sector,year_quarter,is_fundamental_carry_forward,forward_return,roe,roa,roi,roic,net_margin,gross_margin,fcf_margin,ebitda_margin,operating_margin,current_ratio,quick_ratio,debt_equity,debt_to_ebitda,interest_coverage,revenue_yoy_growth,net_income_yoy_growth,eps_yoy_growth,fcf_yoy_growth,operating_income_yoy_growth,total_debt_yoy_growth,roa_change_yoy,gross_margin_change_yoy,current_ratio_change_yoy,accruals_ratio,capex_to_revenue,consecutive_losses,earnings_quality,piotroski_fscore,eps,roe_trend_2y,roe_trend_3y,net_margin_trend_2y,net_margin_trend_3y,gross_margin_trend_3y,pe_ratio,pb_ratio,ps_ratio,ev_to_ebitda,fcf_yield,earnings_yield,pe_vs_5y_median,pb_vs_5y_median,ev_ebitda_vs_5y_median,eps_surprise_pct,eps_revision,eps_est,eps_reported,rsi_14,rsi_28,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,bb_pct,price_vs_52w_high,price_vs_52w_low,momentum_1m,momentum_3m,momentum_6m,momentum_12m,volatility_20d,volatility_60d,atr_14,vol_ratio_20_50,beat_rate_4q,eps_surprise_avg_4q,revenue_decline,insider_net_ratio_90d,insider_sell_ratio,analyst_buy_ratio,analyst_bearish_score,analyst_consensus,analyst_dispersion,analyst_strong_buy_pct,analyst_consensus_change,mspr_3m,mspr_trend,fundamental_score,valuation_score,momentum_score,bear_risk_score,bear_score,sentiment_score,sector_score,final_score,sector_peer_count,sector_confidence,final_score_raw,label
ADP,Professional Services,2023-12-31,2024-02-01,2024-02-15,Professional Services,2024YQ1,False,0.24941626222661242,0.40230576905269,0.0304506443032518,,,0.1892966460791041,,,,,1.0092665553654332,,0.69224002222428,,,0.06665814607394326,0.09144579826654943,0.09947643979057601,,,0.0007027877246410763,0.0012107493479692998,,0.023580741170015962,0.0066392848006111855,,0.0,,0.8571428571428571,4.2,0.018782982614925687,,0.001215639227505155,,,27.859124038216677,22.935986770105668,5.246828496568204,,,0.03589488307773844,0.08087939417948276,1.4848775615589314,,,,,,73.90891990899792,65.8885666744803,3.9798953900655647,3.6735395597639307,0.30635583030163405,0.028718804333893067,0.0581084367403466,0.08489065452431599,0.7965653852143496,-0.003531673587586326,0.22650351045441064,0.07077615064618348,0.10050297060633295,0.01573062000555292,,0.12964000428464897,0.11709602989298291,14.102144843883766,1.053203422761879,,,0.0,-0.3664609167404783,0.6832304583702391,,,,,,,-63.44431566666666,67.304653,0.3135780394077301,0.7068710939716453,0.3968107256137759,0.2094937963937118,0.7905062036062882,0.5,0.7887425622993367,0.43397698928567263,8,0.8944271909999159,0.4174660774848116,1
ADSK,Technology,2023-10-31,2023-12-04,2024-02-15,Technology,2024YQ1,True,0.158736846777811,0.4210526315789473,0.0676349447214394,0.0881205289399523,0.548582995951417,0.1549155908639523,0.9054121151936444,0.2122641509433962,0.2271598808341609,0.2018371400198609,0.751278118609407,,0.0,0.0,,0.0924871168972064,0.17735849056603772,0.18930041152263372,-0.24202127659574468,0.14185393258426968,,0.006256832387913094,0.0019675803414611615,0.019711600635122006,-0.027314112291350532,0.005213505461767627,0.0,1.3701923076923077,0.875,2.89,-0.15786160811611316,,0.0022705557143878714,,,57.16630196936542,38.07692307692308,9.984076433121018,44.27741935483871,0.03845472266524898,0.017492822966507178,0.11187037303653313,4.279063418219321,-0.0038061366570760757,,,,,61.06732635641796,61.67686222170764,5.576806077442399,5.793768745339536,-0.21696266789713725,0.019641505186241748,0.07107510508672688,0.20738898834470487,0.7730401281495461,-0.02036145502067277,0.37572410951423696,0.09552563703060524,0.20192307354805106,0.2828382412463699,,0.21448724818402598,0.2777983067543904,5.323472468808015,0.9315383040794036,,,0.0,-1.0,1.0,,,,,,,-100.0,0.0,0.655570924282074,0.7099891646260225,0.4652168953172181,0.37670737410661664,0.6232926258933833,0.5,0.5677340382521334,0.506046933731405,54,1.0,0.5077142341543426,1
AEE,Utilities,2023-09-30,2023-11-09,2024-02-15,Utilities,2024YQ1,True,0.45882186347477566,0.0899212170605813,0.0250763908179499,0.0326775928685067,0.0493667022737677,,,,,,0.5187951207368683,,1.373630354070452,9.306134969325154,2.730318257956449,,0.0770065075921909,0.0,0.3556085918854415,0.04439063761097659,0.025070955534531692,0.0005922311663578983,,-0.274275745404864,-0.026212783151089675,,0.0,-0.5438066465256798,0.7142857142857143,3.0,-0.14885001345147889,,-0.06903859259923764,,,19.89855151966305,1.5461010556478791,,19.775824513815664,-0.21553751419625736,0.050254914233924766,-0.009985410692985308,-0.14926853261992457,-0.025272647487262323,,,,,47.704017863999795,44.5609787836234,-0.8105752924790153,-0.9873511290277175,0.17677583654870221,0.0067684996788643925,-0.03341285482237344,-0.10430766617970244,0.6611102070694119,-0.2154738627569719,0.02385179450656061,-0.011091992778713533,-0.09366607928942527,-0.11144763808332059,,0.17747553733929508,0.25471773199768083,5.253721627574335,0.9089713632547366,,,0.0,0.9658787765990446,0.017060611700477697,,,,,,,92.74997,21.75009,0.7295374274253845,0.5839345783470644,0.4453868853762455,0.37468331927402415,0.6253166807259758,0.5,0.6442372474480507,0.4826345468119169,23,1.0,0.47887719279558316,1
AES,Utilities,2023-09-30,2023-11-02,2024-02-15,Utilities,2024YQ1,True,-0.38049520449052765,0.1234256926952141,0.0079469891800468,,,0.035360824742268,0.2072164948453608,-0.3078350515463917,,,0.8296859054314548,,10.862540482187836,,,0.6357504215851602,,1.0,-2.760705289672544,,,0.0097213168761931,0.02289946280488872,-0.32626667429804923,-0.04555038113111374,0.5458762886597938,0.0,-8.705539358600584,0.75,0.0,1.2572351511038653,,-0.04094027906900011,,,,3.8844896764710635,0.5451743250802024,,-0.6575268269486058,,,0.8108929019276359,,,,,,48.11841350602119,47.88978379686089,-0.3122392295799834,-0.33154975738132986,0.019310527801346455,0.00847848675430618,-0.05489579100028763,-0.06523724686039156,0.6068067807566515,-0.2798900040675485,0.3769620824367157,-0.025699582168596358,0.0007571460855082535,-0.06881154378624621,,0.36942140187371203,0.34812003012630094,1.9444232098148015,1.0822538347916533,,,0.0,-0.3195576899819868,0.6597788449909934,,,,,,,18.765111833333332,49.797785499999996,0.39505526423454285,0.6076861125070677,0.6495548997244599,0.46341885990169684,0.5365811400983032,0.5,0.6442372474480507,0.4642700833404957,23,1.0,0.45653921997575575,0
AFL,Insurance,2023-09-30,2023-11-02,2024-02-15,Financials,2024YQ1,True,0.3167991311221321,0.1937006484626582,0.0350968340113978,,,0.2942437847617771,,,,,,,0.0,,,-0.03672863413374645,0.09337649402390438,0.16666666666666666,,,,0.0037463265953167,,,0.016257563283803983,,0.0,,0.5,7.0,-0.20797754298551208,,0.06263964903458458,,,11.417855346862158,2.033280392766225,2.5951485402633607,,,0.08758212200286973,1.3882716389663687,1.76219045602222,,,,,,48.504061473733685,48.422960505187596,-1.0539139373579047,-0.9680881583636342,-0.08582577899427057,-0.01053400929423598,-0.019845226733166133,0.06162673317152789,0.44147192010454117,-0.06485477032699838,0.26215284551533635,-0.032113978604601745,-0.020166266492621765,0.0687436799497183,,0.3851524970501124,0.25920944668167767,4.579299005992063,1.1466353957236706,,,1.0,0.24247766323590225,0.3787611683820489,,,,,,,-49.44910566666666,93.190383,0.4819566607475281,0.7121549407208391,0.4558758207753999,0.2442947653954849,0.7557052346045151,0.5,0.834664831662682,0.5148402749239538,50,1.0,0.5161776414610887,1
AIG,Insurance,2023-12-31,2024-02-14,2024-02-15,Financials,2024YQ1,False,0.08007965200932272,-0.0321933364203655,-0.0027071829351054,,,0.057570977917981,,,,,,,0.0,,,0.2643091294131299,0.8706247230837395,0.857879234167894,,,,0.018721361367009498,,,-0.002733142223524307,,1.0,,0.6666666666666666,-1.93,-0.46845870176228727,,-0.22422202756016946,,,13.452085625215705,,,,,0.07433791516502965,0.6044463965880904,,,,,,,58.40588004719215,58.737320600187566,0.5031945280826164,0.5227197361929369,-0.019525208110320436,0.013844831680064784,0.03431202372103703,0.15411910595410072,0.9527773215196548,-0.0011366574648830063,0.43471235640532013,0.05318360119021914,0.10076409295881406,0.21313930351420574,,0.18494205986203213,0.14227262391988782,4.074370837862874,1.0474466551231492,,,0.0,-0.16738024297760232,0.5836901214888012,,,,,,,7.10205466666667,74.34651600000001,0.5142686367034912,0.5791534539454132,0.5621917575405025,0.21572333682405634,0.7842766631759437,0.5,0.834664831662682,0.5142466331124286,50,1.0,0.5155305022111504,0
AIZ,Insurance,2023-12-31,2024-02-15,2024-02-15,Financials,2024YQ1,False,0.19445332730130094,-0.0417922861004262,-0.0059758824089049,,,0.039927693132834,,0.0861921694046602,,,,,0.0,,,-0.04392095058374634,0.2785355348169419,0.24340770791075034,-1.4211394739396292,,,0.0024349883245254004,,,0.004192036913709447,-0.018255497507002245,1.0,2.1587064676616916,0.16666666666666666,-3.73,-0.04127988883862039,,0.0007447608972104092,,,13.999383519384148,,,,,0.07143171687634367,0.3251771002940995,,,,,,,58.357305992514775,57.95976643352522,1.6015417855249154,1.4690578500798364,0.13248393544507908,0.013928070071698162,0.02807215385418904,0.18416410626601198,0.7304456575053964,-0.016196250887458463,0.5089379991169627,0.04283863299431556,0.0670940224596357,0.23356887394052572,,0.1780992416924499,0.18701142902196663,7.208327609286698,1.0603172942296097,,,1.0,-1.0,1.0,,,,,,,-87.751864,0.0,0.8803842067718506,0.5425823022263937,0.6511899218202337,0.30143762253834205,0.698562377461658,0.5,0.834664831662682,0.5610009824421677,50,1.0,0.5664982305099128,0
AJG,Insurance,2023-09-30,2023-10-27,2024-02-15,Financials,2024YQ1,True,0.34839458903903797,0.0957327853968557,0.018827567152032,,,0.1311125654450261,,,,,1.0424611082587116,,0.6162947388541119,,,0.17136592919675575,0.02350056196996015,0.002188183807439778,,,0.07437272999900037,-0.006482897886061698,,-0.01720954535759711,-0.0063228447538620286,,0.0,,0.5714285714285714,4.58,0.4391712494934646,,-0.038540846504296324,,,44.29358001938439,,,,,0.02257663524967649,1.0400052887813458,,,,,,,60.584157697975506,55.408165294897024,1.4541813048624306,0.9421187416282761,0.5120625632341544,0.020196078831630215,0.03311638694488006,0.06387877466102498,0.8604569098359804,-0.046769102873656765,0.2096655913926273,0.02803530396759224,-0.012488108534952969,0.07383693516303236,,0.1571110777644649,0.22598583685431584,7.105385217646253,0.9788483362081003,,,0.0,-0.3848726380915222,0.6924363190457611,,,,,,,-35.255218,-0.6791280000000022,0.5858770608901978,0.5776686821703986,0.5512545939065189,0.19715259014219513,0.8028474098578049,0.5,0.834664831662682,0.5276075187764191,50,1.0,0.5300954357438677,1
AKAM,Technology,2023-09-30,2023-11-08,2024-02-15,Technology,2024YQ1,True,-0.10361206050204931,0.0893722867838797,0.0403319193061053,0.0472289546912948,0.1046555620410138,,,,,,2.3040120124714525,,0.0,0.0,36.58310229096746,,0.1141979045938637,0.16279069767441864,-0.24488847154039894,-0.11054856632972943,,-0.002450640609447996,,0.052287934071535425,-0.05977632432513665,,0.0,1.47941593524882,0.5714285714285714,2.5,-0.110752966989364,,-0.11908978467235161,,,31.968481287915242,3.9954572686075873,,16.056737911560923,0.02625047618052759,0.031280810339214364,-0.13641397545409983,0.08698164185491097,0.2511257233136681,,,,,27.787431538500854,39.11609381082983,0.18070764376035697,1.607616244815221,-1.426908601054864,-0.09518886855772413,-0.06805216339827092,0.07025432237607832,-0.24064354831829926,-0.13053309439948246,0.44820870156995785,-0.052162088500588344,-0.004905485535894538,0.09726592604214424,,0.34454945203869625,0.21831202417812187,2.643093346658062,1.3274438748801138,,,0.0,-0.620309963099631,0.8101549815498155,,,,,,,-15.909609533333333,10.3583644,0.5603657364845276,0.5677095857337187,0.42098231222346066,0.301051117514815,0.698948882485185,0.5,0.5677340382521334,0.4898867198681004,54,1.0,0.48709821961488453,0
ALB,Chemicals,2023-12-31,2024-02-15,2024-02-15,Materials,2024YQ1,False,-0.29812301289559906,-0.397876262459919,-0.2049671243259408,-0.1747824872369086,-0.2465332456534618,0.7237147574204338,0.7373847938623979,0.4376632153380529,0.6410001760546709,0.6171363615896249,1.465236533910487,,0.3762148620192134,5.1934176658233415,2.1700410090288784,-3.6447030754772363,-5.0,-5.0,-5.0,-5.0,0.10140990341439987,-0.2191298188829698,0.30907726229573834,-0.4270978750584531,-0.11663497285154356,-0.12577279980458125,1.0,0.6047454620077584,0.25,-32.14,-0.43025892720661435,,0.17383651754251145,,,8.69783841646634,,,,,0.11497109420966557,-0.45951108722899514,,,,,,,46.87067797806729,45.00307655751485,-3.516737598683733,-4.195149536239651,0.6784119375559179,0.004780183131624982,-0.08468971448469842,-0.30403095689891535,0.5364482977828773,-0.5149012006952689,0.08065848260427977,-0.02651202849361256,-0.05971485947138433,-0.34946037099198013,,0.5098976848332496,0.5222074789104987,7.492931464633109,1.0235371638392259,,,1.0,-0.15604761387893917,0.5780238069394696,,,,,,,47.248477333333334,-45.011906,0.8615116477012634,0.3736880159830417,0.4956712458685059,0.34271209540821135,0.6572879045917887,0.5,0.8613092797952616,0.45384579960658905,13,1.0,0.4504067369196292,0
