fold,ticker,common_score,common_label,selection_reason,selected,rank,agent,agent_score,agent_label,has_explainer,explanation_text,favor_factors,contra_factors,top_drivers_json
2024YQ1,AME,0.3334,Underperform,below_threshold,False,430,sector_rotation,0.7425,Outperform,False,AME — Score: 0.74 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.20) + Revenue growth (revenue_yoy_growth=0.08) + RSI overbought (rsi_14=70.71),"Margen neto positivo=0.199, Crecimiento de ingresos=0.075, RSI sobrecomprado=70.711",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1994062964633641, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.07540603991767264, ""direction"": ""positive""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 70.71062134138317, ""direction"": ""positive""}]"
2024YQ1,AME,0.3334,Underperform,below_threshold,False,430,meta_learner,0.3334,Underperform,True,"AME — Score: 0.33 (Underperform, confidence moderate) Factors IN FAVOUR: + Momentum Agent score (technical trend) = 0.478 [SHAP contribution: +0.022] + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.016] Factors AGAINST: - Sector X Momentum = 0.000 [SHAP contribution: -0.035] - Agent Score Range = 0.000 [SHAP contribution: -0.023] - Aligned Bear Agent score (safety, >0.5 is better) = 0.555 [SHAP contribution: -0.020]","Momentum Agent score (technical trend)=0.478, Confidence Weighted Score Mean=0.000, Valuation Score Sector Rank=0.000","Sector X Momentum=0.000, Agent Score Range=0.000, Aligned Bear Agent score (safety, >0.5 is better)=0.555","[{""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.03511810474492935, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023104734698621284, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.0218491227009305, ""raw_value"": 0.47797976230233075, ""direction"": ""positive""}, {""feature"": ""bear_score"", ""description"": ""Aligned Bear Agent score (safety, >0.5 is better)"", ""shap_value"": -0.020256195886551524, ""raw_value"": 0.5552146004480185, ""direction"": ""negative""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.0193796364693518, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.016339908120998125, ""raw_value"": 0.0, ""direction"": ""positive""}]"
2024YQ1,BLDR,0.3324,Underperform,below_threshold,False,431,fundamental,0.0886,Underperform,False,BLDR — Score: 0.09 (Underperform) (Rule-based explanation — install shap for full analysis) - Strong ROE (roe=0.26),ROE solido=0.260,,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2597563464852964, ""direction"": ""negative""}]"
2024YQ1,BLDR,0.3324,Underperform,below_threshold,False,431,valuation,0.001,Underperform,False,BLDR — Score: 0.00 (Underperform) (Rule-based explanation — install shap for full analysis) - Strong ROE (roe=0.26),ROE solido=0.260,,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2597563464852964, ""direction"": ""negative""}]"
2024YQ1,BLDR,0.3324,Underperform,below_threshold,False,431,momentum,0.421,Underperform,False,BLDR — Score: 0.42 (Underperform) (Rule-based explanation — install shap for full analysis) - Strong ROE (roe=0.26),ROE solido=0.260,,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2597563464852964, ""direction"": ""negative""}]"
2024YQ1,BLDR,0.3324,Underperform,below_threshold,False,431,bear,0.6486,Outperform,False,BLDR — Score: 0.65 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.26),ROE solido=0.260,,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2597563464852964, ""direction"": ""positive""}]"
2024YQ1,BLDR,0.3324,Underperform,below_threshold,False,431,sentiment,0.5,Outperform,False,BLDR — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.26),ROE solido=0.260,,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2597563464852964, ""direction"": ""positive""}]"
2024YQ1,BLDR,0.3324,Underperform,below_threshold,False,431,sector_rotation,0.9306,Outperform,False,BLDR — Score: 0.93 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.26),ROE solido=0.260,,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.2597563464852964, ""direction"": ""positive""}]"
2024YQ1,BLDR,0.3324,Underperform,below_threshold,False,431,meta_learner,0.3324,Underperform,True,"BLDR — Score: 0.33 (Underperform, confidence moderate) Factors IN FAVOUR: + Momentum Agent score (technical trend) = 0.421 [SHAP contribution: +0.021] + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.016] Factors AGAINST: - Aligned Bear Agent score (safety, >0.5 is better) = 0.649 [SHAP contribution: -0.040] - Sector X Momentum = 0.000 [SHAP contribution: -0.031] - Agent Score Range = 0.000 [SHAP contribution: -0.023]","Momentum Agent score (technical trend)=0.421, Confidence Weighted Score Mean=0.000, Valuation Score Sector Rank=0.000","Aligned Bear Agent score (safety, >0.5 is better)=0.649, Sector X Momentum=0.000, Agent Score Range=0.000","[{""feature"": ""bear_score"", ""description"": ""Aligned Bear Agent score (safety, >0.5 is better)"", ""shap_value"": -0.03951264352201145, ""raw_value"": 0.648600822236861, ""direction"": ""negative""}, {""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.030823384934814273, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023104734698621284, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.02132527209719302, ""raw_value"": 0.42100487156919403, ""direction"": ""positive""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.018573391337178512, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.016062537810148245, ""raw_value"": 0.0, ""direction"": ""positive""}]"
2024YQ1,RTX,0.3322,Underperform,below_threshold,False,432,fundamental,0.1356,Underperform,False,RTX — Score: 0.14 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=85.602, Balance neto insider positivo=0.571",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 85.60189000000001, ""direction"": ""negative""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5710888812180468, ""direction"": ""negative""}]"
2024YQ1,RTX,0.3322,Underperform,below_threshold,False,432,valuation,0.0997,Underperform,False,RTX — Score: 0.10 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=85.602, Balance neto insider positivo=0.571",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 85.60189000000001, ""direction"": ""negative""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5710888812180468, ""direction"": ""negative""}]"
2024YQ1,RTX,0.3322,Underperform,below_threshold,False,432,momentum,0.3871,Underperform,False,RTX — Score: 0.39 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=85.602, Balance neto insider positivo=0.571",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 85.60189000000001, ""direction"": ""negative""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5710888812180468, ""direction"": ""negative""}]"
2024YQ1,RTX,0.3322,Underperform,below_threshold,False,432,bear,0.7115,Outperform,False,RTX — Score: 0.71 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=85.602, Balance neto insider positivo=0.571",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 85.60189000000001, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5710888812180468, ""direction"": ""positive""}]"
2024YQ1,RTX,0.3322,Underperform,below_threshold,False,432,sentiment,0.5,Outperform,False,RTX — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=85.602, Balance neto insider positivo=0.571",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 85.60189000000001, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5710888812180468, ""direction"": ""positive""}]"
2024YQ1,RTX,0.3322,Underperform,below_threshold,False,432,sector_rotation,0.8539,Outperform,False,RTX — Score: 0.85 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=85.602, Balance neto insider positivo=0.571",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 85.60189000000001, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.5710888812180468, ""direction"": ""positive""}]"
2024YQ1,RTX,0.3322,Underperform,below_threshold,False,432,meta_learner,0.3322,Underperform,True,"RTX — Score: 0.33 (Underperform, confidence moderate) Factors IN FAVOUR: + Momentum Agent score (technical trend) = 0.387 [SHAP contribution: +0.021] + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.016] Factors AGAINST: - Sector X Momentum = 0.000 [SHAP contribution: -0.035] - Agent Score Range = 0.000 [SHAP contribution: -0.023] - Fundamental Score Sector Rank = 0.000 [SHAP contribution: -0.013]","Momentum Agent score (technical trend)=0.387, Confidence Weighted Score Mean=0.000, Valuation Score Sector Rank=0.000","Sector X Momentum=0.000, Agent Score Range=0.000, Fundamental Score Sector Rank=0.000","[{""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.03493970588556167, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023104734698621284, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.020904331087659375, ""raw_value"": 0.3871283172153632, ""direction"": ""positive""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.019313775323496034, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.016346600309807557, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""fundamental_score_sector_rank"", ""description"": ""Fundamental Score Sector Rank"", ""shap_value"": -0.012889820811346762, ""raw_value"": 0.0, ""direction"": ""negative""}]"
2024YQ1,ILMN,0.3304,Underperform,below_threshold,False,433,fundamental,0.0596,Underperform,False,ILMN — Score: 0.06 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=33.333, Balance neto insider positivo=1.000",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.333333333333336, ""direction"": ""negative""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""negative""}]"
2024YQ1,ILMN,0.3304,Underperform,below_threshold,False,433,valuation,0.1323,Underperform,False,ILMN — Score: 0.13 (Underperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=33.333, Balance neto insider positivo=1.000",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.333333333333336, ""direction"": ""negative""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""negative""}]"
2024YQ1,ILMN,0.3304,Underperform,below_threshold,False,433,momentum,0.5414,Outperform,False,ILMN — Score: 0.54 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=33.333, Balance neto insider positivo=1.000",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.333333333333336, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2024YQ1,ILMN,0.3304,Underperform,below_threshold,False,433,bear,0.5656,Outperform,False,ILMN — Score: 0.57 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=33.333, Balance neto insider positivo=1.000",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.333333333333336, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2024YQ1,ILMN,0.3304,Underperform,below_threshold,False,433,sentiment,0.5,Outperform,False,ILMN — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=33.333, Balance neto insider positivo=1.000",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.333333333333336, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2024YQ1,ILMN,0.3304,Underperform,below_threshold,False,433,sector_rotation,0.7116,Outperform,False,ILMN — Score: 0.71 (Outperform) (Rule-based explanation — install shap for full analysis),"MSPR positivo=33.333, Balance neto insider positivo=1.000",,"[{""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 33.333333333333336, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 1.0, ""direction"": ""positive""}]"
2024YQ1,ILMN,0.3304,Underperform,below_threshold,False,433,meta_learner,0.3304,Underperform,True,"ILMN — Score: 0.33 (Underperform, confidence moderate) Factors IN FAVOUR: + Momentum Agent score (technical trend) = 0.541 [SHAP contribution: +0.022] + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.016] Factors AGAINST: - Sector X Momentum = 0.000 [SHAP contribution: -0.035] - Agent Score Range = 0.000 [SHAP contribution: -0.023] - Aligned Bear Agent score (safety, >0.5 is better) = 0.566 [SHAP contribution: -0.020]","Momentum Agent score (technical trend)=0.541, Confidence Weighted Score Mean=0.000, Valuation Score Sector Rank=0.000","Sector X Momentum=0.000, Agent Score Range=0.000, Aligned Bear Agent score (safety, >0.5 is better)=0.566","[{""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.03511810474492935, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023104734698621284, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.0218491227009305, ""raw_value"": 0.5413864915974188, ""direction"": ""positive""}, {""feature"": ""bear_score"", ""description"": ""Aligned Bear Agent score (safety, >0.5 is better)"", ""shap_value"": -0.020256195886551524, ""raw_value"": 0.5655613061455316, ""direction"": ""negative""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.0193796364693518, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.016339908120998125, ""raw_value"": 0.0, ""direction"": ""positive""}]"
2024YQ1,EXPE,0.3253,Underperform,below_threshold,False,434,fundamental,0.2022,Underperform,False,EXPE — Score: 0.20 (Underperform) (Rule-based explanation — install shap for full analysis) - High debt vs EBITDA (debt_to_ebitda=6.05) - Liquidity risk (current_ratio=0.78),"Deuda elevada vs EBITDA=6.053, Riesgo de liquidez=0.783",,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 6.05324298160697, ""direction"": ""negative""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7833319188661632, ""direction"": ""negative""}]"
2024YQ1,EXPE,0.3253,Underperform,below_threshold,False,434,valuation,0.1847,Underperform,False,EXPE — Score: 0.18 (Underperform) (Rule-based explanation — install shap for full analysis) - High debt vs EBITDA (debt_to_ebitda=6.05) - Liquidity risk (current_ratio=0.78),"Deuda elevada vs EBITDA=6.053, Riesgo de liquidez=0.783",,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 6.05324298160697, ""direction"": ""negative""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7833319188661632, ""direction"": ""negative""}]"
2024YQ1,EXPE,0.3253,Underperform,below_threshold,False,434,momentum,0.3899,Underperform,False,EXPE — Score: 0.39 (Underperform) (Rule-based explanation — install shap for full analysis) - High debt vs EBITDA (debt_to_ebitda=6.05) - Liquidity risk (current_ratio=0.78),"Deuda elevada vs EBITDA=6.053, Riesgo de liquidez=0.783",,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 6.05324298160697, ""direction"": ""negative""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7833319188661632, ""direction"": ""negative""}]"
2024YQ1,EXPE,0.3253,Underperform,below_threshold,False,434,bear,0.5084,Outperform,False,EXPE — Score: 0.51 (Outperform) (Rule-based explanation — install shap for full analysis) + High debt vs EBITDA (debt_to_ebitda=6.05) + Liquidity risk (current_ratio=0.78),"Deuda elevada vs EBITDA=6.053, Riesgo de liquidez=0.783",,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 6.05324298160697, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7833319188661632, ""direction"": ""positive""}]"
2024YQ1,EXPE,0.3253,Underperform,below_threshold,False,434,sentiment,0.5,Outperform,False,EXPE — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + High debt vs EBITDA (debt_to_ebitda=6.05) + Liquidity risk (current_ratio=0.78),"Deuda elevada vs EBITDA=6.053, Riesgo de liquidez=0.783",,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 6.05324298160697, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7833319188661632, ""direction"": ""positive""}]"
2024YQ1,EXPE,0.3253,Underperform,below_threshold,False,434,sector_rotation,0.8372,Outperform,False,EXPE — Score: 0.84 (Outperform) (Rule-based explanation — install shap for full analysis) + High debt vs EBITDA (debt_to_ebitda=6.05) + Liquidity risk (current_ratio=0.78),"Deuda elevada vs EBITDA=6.053, Riesgo de liquidez=0.783",,"[{""feature"": ""debt_to_ebitda"", ""description"": ""Deuda elevada vs EBITDA"", ""shap_value"": 0.0, ""raw_value"": 6.05324298160697, ""direction"": ""positive""}, {""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7833319188661632, ""direction"": ""positive""}]"
2024YQ1,EXPE,0.3253,Underperform,below_threshold,False,434,meta_learner,0.3253,Underperform,True,"EXPE — Score: 0.33 (Underperform, confidence moderate) Factors IN FAVOUR: + Momentum Agent score (technical trend) = 0.390 [SHAP contribution: +0.022] + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.016] Factors AGAINST: - Sector X Momentum = 0.000 [SHAP contribution: -0.035] - Agent Score Range = 0.000 [SHAP contribution: -0.023] - Aligned Bear Agent score (safety, >0.5 is better) = 0.508 [SHAP contribution: -0.020]","Momentum Agent score (technical trend)=0.390, Confidence Weighted Score Mean=0.000, Valuation Score Sector Rank=0.000","Sector X Momentum=0.000, Agent Score Range=0.000, Aligned Bear Agent score (safety, >0.5 is better)=0.508","[{""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.03511810474492935, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023104734698621284, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.022108448871575877, ""raw_value"": 0.3898662073650411, ""direction"": ""positive""}, {""feature"": ""bear_score"", ""description"": ""Aligned Bear Agent score (safety, >0.5 is better)"", ""shap_value"": -0.020286479228037765, ""raw_value"": 0.5083893942550706, ""direction"": ""negative""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.01931604792043065, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.016339908120998125, ""raw_value"": 0.0, ""direction"": ""positive""}]"
2024YQ1,WST,0.3245,Underperform,below_threshold,False,435,fundamental,0.1569,Underperform,False,WST — Score: 0.16 (Underperform) (Rule-based explanation — install shap for full analysis) - Strong ROE (roe=0.16) - Positive net margin (net_margin=0.21) - Revenue growth (revenue_yoy_growth=0.02),"ROE solido=0.159, Margen neto positivo=0.206, Crecimiento de ingresos=0.018",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.159124189387072, ""direction"": ""negative""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2057895211470826, ""direction"": ""negative""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.018180148746671565, ""direction"": ""negative""}]"
2024YQ1,WST,0.3245,Underperform,below_threshold,False,435,valuation,0.0647,Underperform,False,WST — Score: 0.06 (Underperform) (Rule-based explanation — install shap for full analysis) - Strong ROE (roe=0.16) - Positive net margin (net_margin=0.21) - Revenue growth (revenue_yoy_growth=0.02),"ROE solido=0.159, Margen neto positivo=0.206, Crecimiento de ingresos=0.018",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.159124189387072, ""direction"": ""negative""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2057895211470826, ""direction"": ""negative""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.018180148746671565, ""direction"": ""negative""}]"
2024YQ1,WST,0.3245,Underperform,below_threshold,False,435,momentum,0.4405,Underperform,False,WST — Score: 0.44 (Underperform) (Rule-based explanation — install shap for full analysis) - Strong ROE (roe=0.16) - Positive net margin (net_margin=0.21) - Revenue growth (revenue_yoy_growth=0.02),"ROE solido=0.159, Margen neto positivo=0.206, Crecimiento de ingresos=0.018",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.159124189387072, ""direction"": ""negative""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2057895211470826, ""direction"": ""negative""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.018180148746671565, ""direction"": ""negative""}]"
2024YQ1,WST,0.3245,Underperform,below_threshold,False,435,bear,0.5921,Outperform,False,WST — Score: 0.59 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.16) + Positive net margin (net_margin=0.21) + Revenue growth (revenue_yoy_growth=0.02),"ROE solido=0.159, Margen neto positivo=0.206, Crecimiento de ingresos=0.018",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.159124189387072, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2057895211470826, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.018180148746671565, ""direction"": ""positive""}]"
2024YQ1,WST,0.3245,Underperform,below_threshold,False,435,sentiment,0.5,Outperform,False,WST — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.16) + Positive net margin (net_margin=0.21) + Revenue growth (revenue_yoy_growth=0.02),"ROE solido=0.159, Margen neto positivo=0.206, Crecimiento de ingresos=0.018",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.159124189387072, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2057895211470826, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.018180148746671565, ""direction"": ""positive""}]"
2024YQ1,WST,0.3245,Underperform,below_threshold,False,435,sector_rotation,0.7116,Outperform,False,WST — Score: 0.71 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.16) + Positive net margin (net_margin=0.21) + Revenue growth (revenue_yoy_growth=0.02),"ROE solido=0.159, Margen neto positivo=0.206, Crecimiento de ingresos=0.018",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.159124189387072, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2057895211470826, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.018180148746671565, ""direction"": ""positive""}]"
