date,equity_usd_mean,equity_usd_p05,equity_usd_p95
2021-11-05,1279.3616640965533,1053.457221465195,1560.7874988260594
2021-11-08,1281.5058713961137,1055.6727687994298,1559.0930217394316
2021-11-09,1281.5524656376692,1054.8227178830994,1566.0582509639162
2021-11-10,1273.102492227044,1052.2929979416929,1558.5182554706007
2021-11-11,1276.2100399205747,1049.979740516586,1564.0883108180683
2021-11-12,1282.4442888785263,1053.3762011425172,1570.791081323933
2021-11-15,1284.8421119414986,1057.0901169254007,1561.7315163347203
2021-11-16,1285.6304523347137,1056.1365329443433,1571.8426450594052
2021-11-17,1278.694314220513,1055.4041294440337,1558.944977502271
2021-11-18,1275.049304052977,1053.7966632636003,1553.1589314211708
2021-11-19,1266.3167904225727,1044.0062366057402,1544.0121768007411
2021-11-22,1269.8954192956733,1051.6766063975087,1548.2864107604157
2021-11-23,1277.1177107024373,1055.0541739935295,1564.148307521261
2021-11-24,1278.135408159451,1049.771432476747,1545.3652747929434
2021-11-26,1243.1104016820564,1021.8334104034965,1507.048756175725
2021-11-29,1253.6711703283563,1030.5483999543867,1517.1835803282788
2021-11-30,1220.5652424940781,1004.916764946669,1472.5157203239644
2021-12-01,1205.8999370616664,996.051602402687,1450.4637612464542
2021-12-02,1235.4030682248103,1019.1581629711947,1491.4984725618665
2021-12-03,1229.1367062620823,1018.2959577230426,1485.3155868176361
2021-12-06,1246.139874068957,1037.5613060546557,1499.4217932959777
2021-12-07,1266.2439105255307,1049.4895028670087,1520.665675920401
2021-12-08,1269.104448173302,1053.6393474929564,1519.7668834189358
2021-12-09,1260.745809575556,1042.0922669679783,1517.5447683922785
2021-12-10,1271.6397797582013,1052.191255777824,1528.0735374733727
2021-12-13,1261.1636261652916,1037.6707997307496,1516.3795782985947
2021-12-14,1253.9033033814712,1029.5634475903273,1510.2805172984372
2021-12-15,1268.3148844498796,1045.7399293659073,1529.525016848401
2021-12-16,1268.1790273481822,1043.533870172865,1539.9626110579454
2021-12-17,1252.7175567859442,1038.770549528203,1511.0148235934096
2021-12-20,1234.9002590356024,1027.8018951882248,1490.995605940034
2021-12-21,1258.9091745447936,1045.65726979733,1516.8049937577634
2021-12-22,1267.9259566180358,1048.375704241579,1532.0553713231707
2021-12-23,1276.0109049491857,1055.970417651709,1543.9384994838342
2021-12-27,1293.1095089077724,1066.8504860433704,1577.4778795454215
2021-12-28,1295.4070604790709,1072.1281588451845,1572.1966372239965
2021-12-29,1299.173117899119,1076.0801374298023,1576.86992606158
2021-12-30,1295.0805251775425,1074.3120242080395,1567.9925777361177
2021-12-31,1296.4318289548264,1079.3043103925063,1573.7146115049475
2022-01-03,1297.075578982955,1076.2925345312524,1571.8344176938733
2022-01-04,1311.6966020922077,1084.1710797540622,1603.914033536916
2022-01-05,1292.7767408492016,1064.1591879923362,1583.4694536311874
2022-01-06,1295.630861759882,1057.6255127711236,1590.3147036680896
2022-01-07,1294.2789723917372,1058.4877631074958,1597.1437055452827
2022-01-10,1287.5104948844337,1051.5100723037524,1583.4599698458744
2022-01-11,1299.040664324121,1062.6676672536973,1604.8582780436977
2022-01-12,1301.219331628199,1063.457025574019,1602.6427918124073
2022-01-13,1295.1872722252908,1057.9607886420022,1595.2179381713636
2022-01-14,1294.3097840908333,1054.4739988699873,1608.1687087597252
2022-01-18,1274.4167671143432,1044.194575037805,1577.133413652183
2022-01-19,1260.543704956543,1031.531077983663,1551.1306597292578
2022-01-20,1245.6759755551884,1024.6720810348386,1533.513291172357
2022-01-21,1228.7320087329008,1004.370696006245,1499.6719483646505
2022-01-24,1236.3281506825267,1012.3503797990121,1513.1977051894708
2022-01-25,1226.5713988712832,996.1221276219762,1503.5304451388006
2022-01-26,1220.7445328190297,985.864823419298,1492.8409241468576
2022-01-27,1213.4286409753486,987.0226258126434,1483.1658636142279
2022-01-28,1233.263708998316,997.0752552799737,1508.3436470233814
2022-01-31,1249.2679641875352,1012.2581827354238,1524.018713255579
2022-02-01,1259.162734880442,1025.8883812116226,1537.4709765159785
2022-02-02,1269.9564468339604,1032.5415742947084,1564.8984115602818
2022-02-03,1253.0298746902708,1022.3741457692257,1546.8719831162284
2022-02-04,1250.6279738922574,1018.0964812177967,1541.3742373531509
2022-02-07,1252.6368178385708,1016.4752153458023,1545.837967055079
2022-02-08,1263.039919853671,1023.2501029567594,1569.8641222523556
2022-02-09,1281.0724072529906,1032.828468412192,1596.9848071234417
2022-02-10,1259.8910537350844,1015.404003146686,1573.6976001241076
2022-02-11,1245.0891596878928,1001.9445103232821,1550.0686071915006
2022-02-14,1233.6992866477494,994.2327306174824,1534.9044090705074
2022-02-15,1244.002290414811,997.1815885677548,1552.783410721367
2022-02-16,1237.7645182348579,992.7589462326993,1551.0308366206211
2022-02-17,1215.7599749112794,975.8657752422854,1515.7019947798808
2022-02-18,1210.423057266887,973.2109026356758,1510.331700425711
2022-02-22,1198.9522222043013,969.9236047706967,1498.0837041426123
2022-02-23,1180.3763398564267,959.241291919493,1468.1755351870531
2022-02-24,1192.7763006409755,963.127676304605,1495.25791800748
2022-02-25,1223.7129097181705,989.1702765808469,1528.43785639398
2022-02-28,1216.005048870407,980.4852597829474,1512.4574483452561
2022-03-01,1195.0495417290394,968.9095273703961,1487.2049106548127
2022-03-02,1220.0120631775458,984.4233778223464,1524.8029779226845
2022-03-03,1218.945130199017,987.0893000359355,1534.80574350504
2022-03-04,1211.2199260619384,985.0846734956723,1533.961231437763
2022-03-07,1175.5251313941892,958.7004764783717,1485.2025081764277
2022-03-08,1165.4556102710028,943.8320701279837,1460.592666727737
2022-03-09,1191.7207822421028,969.280298202556,1494.1010037138262
2022-03-10,1187.1830892681237,969.0726292032773,1489.1735280036914
2022-03-11,1174.0313931914832,963.7346481621131,1487.6335790305352
2022-03-14,1169.6805541045976,958.9827656421895,1475.2234422812687
2022-03-15,1189.8525680711275,970.6416385579544,1500.6159750589954
2022-03-16,1213.5814989109615,985.9454957980511,1541.390555261586
2022-03-17,1227.9473383009044,998.0491433551858,1551.4741016209898
2022-03-18,1237.5606391471829,999.4792356775857,1565.1718602289616
2022-03-21,1233.9064641035957,996.8604383719025,1563.8561853544536
2022-03-22,1241.931064287422,1007.8704807883131,1570.3370496157922
2022-03-23,1223.099848025979,984.6804240313586,1548.6872951726198
2022-03-24,1237.399557237017,1005.4246636368033,1557.6856331582762
2022-03-25,1246.1791497097795,1007.7190143026219,1571.0194749897757
2022-03-28,1249.2424286948267,1009.0133663130089,1570.3808978599375
2022-03-29,1268.0648580745801,1027.7213425491843,1576.6189660071773
2022-03-30,1258.5241705543233,1020.4187031653202,1566.5242893329066
2022-03-31,1240.6905815385592,1008.5641778637646,1544.7955804441206
2022-04-01,1246.5454848922006,1007.6083711123605,1551.3125099369613
2022-04-04,1248.3746117679343,1012.0288415784366,1539.9014197549282
2022-04-05,1237.547305895362,1000.9237723373499,1530.9968946638228
2022-04-06,1234.111521622066,998.8190955142019,1528.3453280485965
2022-04-07,1238.9555184903616,998.8152022279413,1541.131706100816
2022-04-08,1241.6348085234233,1001.5883994832873,1546.5609585013885
2022-04-11,1229.4139812649,992.7784415001738,1534.8401536508643
2022-04-12,1224.9387692351017,991.8709240843687,1518.5077174002352
2022-04-13,1236.57068699712,1000.0660121450113,1517.66540279754
2022-04-14,1227.5278244464462,995.8777597659398,1507.1499783659676
2022-04-18,1224.102659579822,995.7110502430322,1496.1689554199736
2022-04-19,1244.9730800002692,1012.2603627690364,1519.4608578294894
2022-04-20,1253.9171150049253,1020.6442390411188,1533.4237065519185
2022-04-21,1238.1515958519135,1003.5647669962057,1529.4825823892759
2022-04-22,1204.849956490249,980.938012743782,1489.3902480101474
2022-04-25,1207.4571732298155,991.0723319402665,1491.1701254428958
2022-04-26,1180.999456067708,963.7980344382314,1481.609862353684
2022-04-27,1184.614930797096,962.5354310128592,1490.6677708128366
2022-04-28,1203.629955806328,977.0730187218942,1501.7035485829017
2022-04-29,1165.663335107399,937.816795911623,1462.8853028812205
2022-05-02,1166.383123243125,935.7340608303064,1450.7480243278892
2022-05-03,1176.6399336278957,938.0856537782915,1458.4035802690623
2022-05-04,1208.4569683172476,964.761625886444,1511.1964540697093
2022-05-05,1169.99380248592,933.8371749287953,1470.4400308173008
2022-05-06,1160.4658807404646,932.4044107747636,1440.5687820992873
2022-05-09,1128.3106633105713,902.8104931447585,1409.956911059775
2022-05-10,1124.3308860572647,904.8056928120326,1407.593070818787
2022-05-11,1111.8674446987297,898.564681523696,1392.2921322635548
2022-05-12,1116.243265653336,898.6237924695943,1406.6421901209337
2022-05-13,1140.1568840485934,918.2614647256723,1433.8993045544041
2022-05-16,1137.0270236251908,912.9664076160791,1444.9357061096484
2022-05-17,1160.329628789344,929.7079437956731,1469.0950130858623
2022-05-18,1116.1741181639961,900.1430307439786,1417.688144850677
2022-05-19,1113.8800258151055,899.7175214821804,1418.7980355234272
2022-05-20,1113.9346198057885,899.8955879197383,1424.934146960735
2022-05-23,1130.1212940216935,912.817247459064,1436.3665161392676
2022-05-24,1126.5616392074246,907.2543158407505,1437.1652949099916
2022-05-25,1138.5394596162128,918.6162385917404,1444.5542420502677
2022-05-26,1160.8157437335565,934.205700111051,1464.1905761845771
2022-05-27,1185.5354410260372,959.4135777385729,1496.8396716501175
2022-05-31,1172.8852972121226,952.1425406268579,1474.9972294325344
2022-06-01,1161.2347015934004,946.4420526129582,1457.4437095629926
2022-06-02,1180.8902244132141,959.7941728646355,1474.49459641278
2022-06-03,1167.392942316135,944.9030999533466,1464.2049807265955
2022-06-06,1170.3313286245968,951.3337122383759,1464.8764632321115
2022-06-07,1180.5793550065332,956.2764484708515,1476.5489731658129
2022-06-08,1162.8034174489494,939.9500103933949,1456.6653500818427
2022-06-09,1137.3115855413796,921.227679042906,1432.8279706569347
2022-06-10,1107.3539566208963,894.8548528643117,1386.3686268218275
2022-06-13,1064.9311518749485,859.6721486908308,1344.452349669052
2022-06-14,1058.5789075216119,845.4890890554572,1332.0409948951155
2022-06-15,1068.319624740367,857.642165438393,1343.939567554114
2022-06-16,1033.3108297858043,830.920807932795,1306.3335036012443
2022-06-17,1035.3218227035566,837.9217388367251,1310.576089710719
2022-06-21,1054.2407999376237,851.9118380025928,1338.6156052855426
2022-06-22,1054.8340948981663,853.2910115542741,1334.0552583143954
2022-06-23,1065.4982805822683,864.2048253115029,1330.5099287379733
2022-06-24,1098.0674062582618,892.89883545478,1380.4166440283998
2022-06-27,1096.4656387633563,892.4745887960306,1370.1414835034227
2022-06-28,1080.1996834111821,881.5367808239325,1352.6756823206845
2022-06-29,1076.407321365443,874.1122043703637,1353.020815395045
2022-06-30,1070.2150469551486,872.9452296828007,1352.5335137349136
2022-07-01,1084.3980889471202,881.364818988436,1371.8526800321313
2022-07-05,1080.0676461940595,876.6917855819086,1360.2538400947726
2022-07-06,1082.1839050819453,883.8226970550073,1375.5158759381495
2022-07-07,1094.42750045221,890.6986484168245,1383.9699913073973
2022-07-08,1090.5044890238978,886.3831661659192,1384.7396717355693
2022-07-11,1082.732558840416,877.925725769076,1375.7750673275343
2022-07-12,1076.9779225344505,872.6976433435124,1377.857614696231
2022-07-13,1070.931247613419,877.1087365604548,1358.254743294088
2022-07-14,1062.8786661517313,877.9673042272073,1346.6377971132072
2022-07-15,1082.4890987103802,893.6623641529677,1366.985796293033
2022-07-18,1075.4391551869912,885.8382685471228,1354.730021617025
2022-07-19,1105.2164438407294,909.6210497481213,1387.1109102072
2022-07-20,1109.929130580556,914.7945516792399,1395.7468990700115
2022-07-21,1118.1362097238132,914.0976548259547,1418.862077512539
2022-07-22,1114.0149119890086,910.9254179732668,1408.0151296576132
2022-07-25,1117.2411327882808,911.7716605138586,1406.8553263217518
2022-07-26,1110.908842215377,900.3749993385738,1398.8576347449832
2022-07-27,1129.1395224778294,917.2962661994885,1430.2141699291608
2022-07-28,1146.805469870048,931.5695929130743,1451.8883680372967
2022-07-29,1157.2253290216045,945.3685466630111,1467.9068443631754
2022-08-01,1154.532344485103,939.4553346459278,1469.5898548068237
2022-08-02,1143.5796392194823,928.8094300451603,1438.5010181596826
2022-08-03,1153.1315083070617,932.3325355079113,1466.119236049223
2022-08-04,1151.3211276665802,928.304846952465,1474.2287458912613
2022-08-05,1154.054951767902,933.7954360392566,1476.4967755051985
2022-08-08,1156.981538879318,934.7247012765359,1476.3322667088678
2022-08-09,1150.880159519293,934.1312214310336,1456.9461990600491
2022-08-10,1173.0024005905846,952.0346473286914,1492.2480192537605
2022-08-11,1176.7552431957167,953.9376716309832,1488.5374512295787
2022-08-12,1194.6805740410875,963.1990500462323,1504.6603083891698
2022-08-15,1198.3282726255827,965.761624302836,1515.162291457987
2022-08-16,1203.0223248080267,965.6331351340071,1513.3718062263868
2022-08-17,1193.4263742124456,959.7451449243601,1501.1755080337082
2022-08-18,1195.5995157133366,962.3733035320419,1508.1331330805394
2022-08-19,1181.922290869901,951.5832499191404,1489.805769886481
2022-08-22,1157.1258928267089,930.6869847147029,1462.7904250520762
2022-08-23,1154.6655570755477,935.7208166879884,1454.9684249600323
2022-08-24,1159.17589477094,942.5639186646766,1467.9283107238277
2022-08-25,1175.0169677584865,952.7756291944285,1484.9447312161637
2022-08-26,1137.8516572385122,924.6095740287017,1435.1277714311786
2022-08-29,1132.6348085205764,920.8077769402735,1427.3365990838327
2022-08-30,1121.0336705304044,905.5587314341217,1412.0591675154644
2022-08-31,1112.313787035421,900.5968635204047,1402.5591849454468
2022-09-01,1113.952628994544,902.3164327103009,1400.4015202873418
2022-09-02,1104.4972039841516,893.1713070936092,1390.0122886376225
2022-09-06,1102.052186479687,892.1000025413222,1380.0561377117156
2022-09-07,1125.885988045378,915.2745209292793,1402.8498873246515
2022-09-08,1134.1188304746925,925.2983152845751,1418.0107620652846
2022-09-09,1147.8564834121478,935.0887018959095,1440.2221150263456
2022-09-12,1158.19335394205,941.7579161956718,1455.1261781384337
2022-09-13,1112.3470330636867,907.6474964885801,1394.6848400656766
2022-09-14,1109.2575916082587,904.9298110542936,1401.2216997595933
2022-09-15,1099.9460563806215,895.1364704928633,1391.2000160905736
2022-09-16,1090.705367564823,884.9439137933686,1388.7363290876901
2022-09-19,1099.877998960856,890.6274476883665,1400.7068972445848
2022-09-20,1082.8790897317535,876.8224110186501,1388.425556681987
2022-09-21,1066.0819620842549,858.3972549365383,1365.4314425333735
2022-09-22,1053.4814990530303,852.4473737483166,1349.832388704517
2022-09-23,1037.3687147171402,839.5921459282494,1331.808609840958
2022-09-26,1023.0699912625109,826.8486125906064,1300.6966498878435
2022-09-27,1019.011582167485,820.1342002518614,1289.957114958432
2022-09-28,1041.5902978597844,840.2968350399593,1322.3761862575252
2022-09-29,1022.0680648153491,820.040124621245,1297.971565794481
2022-09-30,1009.9558177113321,808.6696467515367,1281.1447806716633
2022-10-03,1039.0293207323914,833.5782468909397,1321.1139929108556
2022-10-04,1071.6539445574633,861.5574793268764,1368.4404284657926
2022-10-05,1067.419916790343,853.5222204895175,1358.2934444637845
2022-10-06,1053.8447903808337,839.9643152064034,1345.7293676363347
2022-10-07,1028.3359855399779,816.9983095953779,1314.357211567871
2022-10-10,1022.7125683002262,813.3412862570375,1307.1556531597864
2022-10-11,1019.6420797389436,813.8633415562642,1291.9072662308347
2022-10-12,1013.078425641641,803.2491075500258,1284.3973906077322
2022-10-13,1037.3289503269718,822.6891660705529,1321.7400070471456
2022-10-14,1015.817065946268,808.6979316363212,1296.0463026152634
2022-10-17,1038.446223723425,830.7346291065031,1325.2608949660598
2022-10-18,1052.4334659148556,841.6033459002244,1343.5334572955967
2022-10-19,1040.2443252968424,827.2105535303749,1333.9354338601877
2022-10-20,1028.2918636804936,813.452074228075,1318.0427586633907
2022-10-21,1052.8055197688252,837.0640665266678,1346.4971481051593
2022-10-24,1066.5026136932881,838.7438978619032,1369.4422951772995
2022-10-25,1085.3608066504187,864.273349252373,1379.9356101666458
2022-10-26,1087.7587647994922,870.1118968347453,1388.9831481441465
2022-10-27,1088.4060233360653,860.1050253607225,1397.2268943342895
2022-10-28,1110.89527137621,871.973692858829,1437.7667521188307
2022-10-31,1105.8785104427445,865.5544402764103,1424.4691662393252
2022-11-01,1106.4652537986003,860.3128054844663,1433.1469830007668
2022-11-02,1081.4562059536727,848.5784037863093,1403.9590252013793
2022-11-03,1076.3403989195342,846.3753199591098,1399.5203888150606
2022-11-04,1093.5272873216798,873.214545318005,1414.5601685537818
2022-11-07,1101.9017386716293,881.0344690088687,1416.4929771929428
2022-11-08,1107.7113689664473,888.277446651331,1429.9049923157513
2022-11-09,1089.8959805741051,867.5793012410624,1421.9432641739797
2022-11-10,1145.4262544057729,916.3673292271567,1484.8540345794338
2022-11-11,1152.3994833431739,929.7752627068531,1475.6642366852586
2022-11-14,1140.1544571918973,909.7177271281349,1466.8787324351526
2022-11-15,1149.523697951042,918.2101344391823,1469.5068353538302
2022-11-16,1141.2488179549182,906.7935293649844,1472.591893814375
2022-11-17,1134.1451341320071,904.0182654774691,1451.555503297401
2022-11-18,1143.7365961797314,910.7576272880251,1468.2261367726558
2022-11-21,1143.8557196525626,898.5192670196799,1476.789981201322
2022-11-22,1159.4724580682732,914.6070800637088,1515.4176405662529
2022-11-23,1163.9360060137844,907.4458848339294,1520.0759544695134
2022-11-25,1167.0562030729518,909.3083309041549,1523.363984327959
2022-11-28,1148.7704203773715,894.6175223064206,1498.238053068034
2022-11-29,1151.5169047227407,901.9045642355675,1501.6790966586668
2022-11-30,1178.0210192694801,928.6997536638826,1546.5837842111173
2022-12-01,1179.0559129565227,923.7661232445043,1552.9199550989247
2022-12-02,1178.4791282212298,923.3481344797659,1560.519484980463
2022-12-05,1156.5932942906775,895.0086125103886,1535.2776639624233
2022-12-06,1144.5263633036948,889.5895680106295,1521.9250917802815
2022-12-07,1143.5638382663062,882.861465749775,1514.1445439968215
2022-12-08,1149.866351630865,894.6233969089695,1523.1640308707867
2022-12-09,1140.06119758203,880.266156615552,1517.3850073311492
2022-12-12,1155.907195091968,898.9314679263854,1544.8852002872864
2022-12-13,1161.1196225668884,915.4927649252984,1548.3573406733055
2022-12-14,1153.803067152422,906.5886181472505,1533.6756854009582
2022-12-15,1129.932684869463,887.1397905469262,1503.004293135969
2022-12-16,1118.1410122883326,876.2902414733129,1491.6675695988051
2022-12-19,1109.8955844196616,871.4796216822825,1484.0751747850918
2022-12-20,1111.1165194030789,871.601805902313,1479.5177212689186
2022-12-21,1127.8732774172365,886.260747280768,1507.2990273198384
2022-12-22,1116.8043159978765,879.8150981195466,1498.5992774164458
2022-12-23,1123.713187863644,886.6601463469382,1507.348774530163
2022-12-27,1124.9844647773052,890.2531073795499,1508.9791551672724
2022-12-28,1111.0155331310173,880.6332125519795,1492.5128237713673
2022-12-29,1128.1361318872225,900.3865772229867,1510.3244258545258
2022-12-30,1122.9015124039777,894.7061959531586,1502.7138665175814
2023-01-03,1122.6121036257798,902.5252103860549,1498.7841422717631
2023-01-04,1137.8704011269313,916.3392068030487,1509.094665198199
2023-01-05,1126.6260187177502,909.9132287466751,1497.101797316506
2023-01-06,1152.539641722534,935.2348870537303,1526.721470312458
2023-01-09,1151.0848683567167,937.9873537430719,1517.532531741189
2023-01-10,1158.1120010081922,939.6327777342441,1518.7861666688402
2023-01-11,1171.6104749562217,948.875895582433,1538.6077530254036
2023-01-12,1173.468776155899,948.732072106623,1539.0062275489747
2023-01-13,1176.781529257001,951.0879996741184,1540.0433589838933
2023-01-17,1173.1497045623137,947.1150667519161,1541.6897188411226
2023-01-18,1154.5947152100084,927.5168430862068,1514.2812526955206
2023-01-19,1142.1673775801369,921.0523532238799,1499.692183284471
2023-01-20,1161.1275651844858,945.7143560635737,1531.4524177195624
2023-01-23,1173.5237936179772,950.7879258311015,1554.0778114401141
2023-01-24,1171.8930889985445,944.8820788106145,1559.2214445942552
2023-01-25,1173.4130402857952,949.2343173490951,1569.7294152457034
2023-01-26,1181.4222970842118,956.3929035500896,1580.6409433947665
2023-01-27,1180.4154725710962,963.6964664453936,1570.9296107623345
2023-01-30,1170.4621899881977,956.4668067707723,1550.0030636969116
2023-01-31,1189.941402952966,972.8307006923712,1587.5186258179172
2023-02-01,1199.3376090861814,976.0707397135632,1603.7823703993745
2023-02-02,1206.0260610630687,973.749436861215,1599.4111592076654
2023-02-03,1192.946393382355,956.7498897490538,1588.3546118737345
2023-02-06,1185.8298536938248,945.691819565637,1579.7338475741994
2023-02-07,1195.8450832203714,952.3071461707609,1588.8358138148733
2023-02-08,1184.063460193514,946.4944122124958,1577.9518098076069
2023-02-09,1173.7626978406163,939.5012242359322,1546.8700026711235
2023-02-10,1178.5805105321676,949.0739431248161,1563.1731046941081
2023-02-13,1191.4992621003353,961.4939714028208,1577.2182791692403
2023-02-14,1188.0527759928812,955.2695564931242,1566.4909507796933
2023-02-15,1175.4378350938368,940.0203319335352,1541.4573984237713
2023-02-16,1164.7495457338807,927.1538054536962,1530.0847032195036
2023-02-17,1164.6117914341264,925.6031095153378,1539.8251688656092
2023-02-21,1141.1723597369007,909.2086388049637,1502.2825859831823
2023-02-22,1139.9704497139292,907.9032203693246,1489.6241032213509
2023-02-23,1143.3933664825884,915.0244935945102,1485.7236570946775
2023-02-24,1135.2804232441115,909.004839869833,1476.5146859229862
2023-02-27,1134.6418878040674,904.8929290049426,1479.85244941929
2023-02-28,1131.0083450573588,896.0216862743741,1468.4785570293866
2023-03-01,1125.9585790519686,893.4642707283762,1459.5133317992252
2023-03-02,1133.6898762902365,900.3739719088331,1468.7407038532679
2023-03-03,1147.2334919160367,910.016277809521,1490.0758542161557
2023-03-06,1142.272108169339,915.3743915181058,1480.1383679661933
2023-03-07,1124.2518014745604,905.1712074111513,1458.2058319083212
2023-03-08,1127.172033791907,902.0477313007,1469.3667758998836
2023-03-09,1105.168845261934,891.1806216326346,1435.8439160622709
2023-03-10,1084.5429754811069,873.5194028500536,1409.1753684277571
2023-03-13,1072.8175874772594,855.8223231564788,1407.1552934555152
2023-03-14,1086.2940280950254,865.4532051746918,1430.0167482282225
2023-03-15,1072.354763119797,850.5942733572033,1391.7415161908382
2023-03-16,1086.104980073551,859.3663970961409,1417.0376657870872
2023-03-17,1068.2519216691237,850.5018729310957,1393.7074129208925
2023-03-20,1081.5330919375006,859.4780337359452,1407.5206859896039
2023-03-21,1093.1561392685428,876.476750844418,1408.9237942763064
2023-03-22,1070.248665636027,854.0308986004861,1382.29004999037
2023-03-23,1066.289386529837,857.7593685978129,1379.5231602061472
2023-03-24,1075.9232507735665,860.6605228193918,1387.3572716032875
2023-03-27,1082.8235923981324,870.7593774137258,1394.4209398386201
2023-03-28,1085.9958635895878,872.4292263685634,1395.4085464423251
2023-03-29,1101.6844822781043,883.2155423828135,1418.6648027195354
2023-03-30,1105.7651250252413,883.2070927843179,1425.5195350652634
2023-03-31,1121.3183503401128,890.2699044212244,1443.7072745623389
2023-04-03,1122.864463156775,893.0450144817407,1447.958617087446
2023-04-04,1112.6918651807987,887.4876060106383,1428.871057299263
2023-04-05,1112.459022232494,883.3341236209897,1438.2183940228845
2023-04-06,1113.1875532537351,883.3654441918494,1436.1725621195294
2023-04-10,1119.155053458677,889.7709292290655,1441.0088833160366
2023-04-11,1126.7387545799627,893.725514024162,1457.4255453477772
2023-04-12,1122.0218233218975,894.9320138677001,1444.0823862362452
2023-04-13,1129.5783533284384,900.8189171173423,1438.3786817175576
2023-04-14,1124.89977171733,898.1672640833613,1430.8180996565145
2023-04-17,1132.389270682064,910.233688172975,1448.7198650829914
2023-04-18,1132.8187199829074,913.43000209776,1447.2423573373321
2023-04-19,1134.8638511489355,914.8985584041019,1447.6691142504815
2023-04-20,1130.2098993067611,911.9909473497476,1444.5535035337778
2023-04-21,1130.341906661244,908.7174407404682,1449.6150556981938
2023-04-24,1133.058380944906,908.633765114405,1449.0134651725423
2023-04-25,1116.4147429304364,901.3628430812589,1425.2426104311048
2023-04-26,1105.0455898738094,883.0751837260344,1409.5953918118603
2023-04-27,1124.1986008512963,898.3872942274844,1426.3140851661133
2023-04-28,1137.36608756585,908.2088435335284,1444.5242397404584
2023-05-01,1136.4659237956712,909.2192248139802,1441.7823959999043
2023-05-02,1122.3550716250693,894.2903478355471,1425.702030642865
2023-05-03,1116.6024993651463,872.7328856760505,1413.3233428371254
2023-05-04,1106.597857419173,865.5216209476666,1402.5467655424586
2023-05-05,1125.0181806358073,888.5826875987938,1421.4083630840466
2023-05-08,1122.6889224237134,887.2053592065422,1425.9519241543749
2023-05-09,1119.3602500366662,881.9303694851158,1434.9437488740282
2023-05-10,1118.4280229730427,879.5183696464944,1433.6165391130833
2023-05-11,1113.2215368609816,876.1248059394279,1431.643051601081
2023-05-12,1113.4895613256149,879.3533724339834,1429.8600453666256
2023-05-15,1117.9663114869359,879.8342652668563,1442.7116146003057
2023-05-16,1103.8669020700522,864.2573088586341,1414.1636589594748
2023-05-17,1116.5664423016442,875.0478916316171,1423.6074573470812
2023-05-18,1124.2454371684203,891.7773035895707,1431.3883340958898
2023-05-19,1120.1550558118383,888.1412413247901,1430.7799135635178
2023-05-22,1119.429656240412,889.3007695818651,1420.953961538491
2023-05-23,1107.6092587801077,879.2611640831473,1403.3534175212724
2023-05-24,1095.8956277023221,865.4835460906413,1389.7257801513392
2023-05-25,1094.7448464066456,859.7507860521556,1381.8668277519082
2023-05-26,1102.251482509015,866.8735384284344,1395.5218793382528
2023-05-30,1099.7309756940738,866.4605746930386,1388.0486061681988
2023-05-31,1090.4538822252864,847.624512054259,1387.1108409604556
2023-06-01,1099.5075651421719,854.1614539287971,1400.003507974372
2023-06-02,1121.231058814648,865.7816839421001,1418.0300027760504
2023-06-05,1117.1878926380666,854.6317227206258,1411.7356351634874
2023-06-06,1123.3371962558247,857.4145533783266,1414.341828813
2023-06-07,1131.5710943620184,866.2590205522339,1433.7287872769523
2023-06-08,1132.5938783995462,866.230924094508,1437.7799193336953
2023-06-09,1129.848927030336,860.0985105145165,1434.6799373416368
2023-06-12,1137.082774684231,867.762112239523,1449.106232488232
2023-06-13,1148.4831756632113,885.9106095287378,1462.059789868947
2023-06-14,1147.2515112062017,880.3889225953775,1456.6019908278745
2023-06-15,1159.0798372843883,888.2252516097479,1475.328987485809
2023-06-16,1158.8832169598277,892.2800825256242,1474.6621792510957
2023-06-20,1149.7365726636326,886.239196775747,1463.7785609657342
2023-06-21,1149.0543241632665,884.1908168984434,1465.5350830691402
2023-06-22,1145.103350173057,878.4014122980941,1456.4069392603167
2023-06-23,1136.139534290146,872.4233483483446,1451.5148569754556
2023-06-26,1141.7719927905364,882.6695377203489,1458.482538579118
2023-06-27,1156.6472855981765,887.2677433538539,1483.0661130747726
2023-06-28,1153.1471735504667,881.8022119418829,1474.4485785305556
2023-06-29,1160.6618562158762,890.4969700823546,1483.416184109791
2023-06-30,1172.040129182567,899.1566436087008,1502.8542630411266
2023-07-03,1174.4610116117908,903.7350613895437,1506.0862961416397
2023-07-05,1169.0613034641253,895.3562665346958,1493.0461069818773
2023-07-06,1159.7918724385715,882.3043716294944,1483.3484933689842
2023-07-07,1160.7633638139482,881.4619930200993,1484.583761127033
2023-07-10,1169.0512929808056,890.4754622971989,1504.7038587224147
2023-07-11,1180.4136336276645,901.4862001405448,1514.5833217948746
2023-07-12,1186.302206478031,906.7863714845619,1532.5268141941608
2023-07-13,1191.5410743321117,907.752143045258,1533.0180031503664
2023-07-14,1185.0943757534894,900.323775625569,1533.9499280423915
2023-07-17,1187.204901501892,890.6564876635628,1530.30789919838
2023-07-18,1193.1765603928095,894.2667927973416,1528.2330764295602
2023-07-19,1198.7334166541623,911.7389063786748,1534.0326946772373
2023-07-20,1199.76930504838,899.9860435792967,1531.006651026756
2023-07-21,1201.540559133889,902.4480338200831,1529.7476466099965
